time,x,y,z,lat,lon,alt
0.0,-404.399659,6651.409297,-1967.694856,-16.547,93.479,571.722157
5.0,-414.913783,6640.654898,-2001.538622,-16.84,93.575,571.781885
10.0,-425.423622,6629.712117,-2035.323012,-17.133,93.672,571.842523
15.0,-435.929002,6618.581275,-2069.047024,-17.425,93.768,571.904063
20.0,-446.429753,6607.262697,-2102.709657,-17.718,93.865,571.966498
25.0,-456.925701,6595.756714,-2136.309914,-18.01,93.963,572.029821
30.0,-467.416674,6584.063662,-2169.846796,-18.302,94.061,572.094023
35.0,-477.9025,6572.183883,-2203.319309,-18.595,94.159,572.159098
40.0,-488.383005,6560.117724,-2236.726461,-18.887,94.258,572.225036
45.0,-498.858018,6547.865537,-2270.06726,-19.179,94.357,572.291832
50.0,-509.327365,6535.427679,-2303.340717,-19.471,94.456,572.359476
55.0,-519.790873,6522.804514,-2336.545845,-19.763,94.556,572.42796
60.0,-530.24837,6509.996411,-2369.681659,-20.054,94.657,572.497276
65.0,-540.699681,6497.003743,-2402.747176,-20.346,94.757,572.567416
70.0,-551.144635,6483.826888,-2435.741415,-20.638,94.859,572.638372
75.0,-561.583057,6470.466233,-2468.663398,-20.929,94.96,572.710135
80.0,-572.014774,6456.922165,-2501.512148,-21.221,95.063,572.782696
85.0,-582.439613,6443.19508,-2534.286689,-21.512,95.165,572.856047
90.0,-592.8574,6429.285379,-2566.986051,-21.803,95.268,572.930178
95.0,-603.267961,6415.193467,-2599.609263,-22.094,95.372,573.005082
100.0,-613.671123,6400.919754,-2632.155357,-22.385,95.476,573.080749
105.0,-624.066712,6386.464657,-2664.623368,-22.676,95.581,573.15717
110.0,-634.454554,6371.828597,-2697.012332,-22.967,95.686,573.234336
115.0,-644.834474,6357.012,-2729.321289,-23.257,95.792,573.312238
120.0,-655.206299,6342.015299,-2761.54928,-23.548,95.898,573.390866
125.0,-665.569854,6326.838929,-2793.69535,-23.838,96.005,573.470211
130.0,-675.924966,6311.483333,-2825.758544,-24.129,96.113,573.550263
135.0,-686.27146,6295.948958,-2857.737912,-24.419,96.221,573.631014
