"Time (UTCG)","Satellite11706 - x (km)","Satellite11706 - y (km)","Satellite11706 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,6628.129749,1405.876453,-1538.835662,-12.872,11.975,571.053423
21 Mar 2024 10:50:05.000,6618.119690,1414.778129,-1573.372931,-13.166,12.067,571.101228
21 Mar 2024 10:50:10.000,6607.920724,1423.645447,-1607.863526,-13.460,12.158,571.150027
21 Mar 2024 10:50:15.000,6597.533126,1432.478283,-1642.306424,-13.754,12.250,571.199812
21 Mar 2024 10:50:20.000,6586.957178,1441.276516,-1676.700604,-14.047,12.342,571.250580
21 Mar 2024 10:50:25.000,6576.193166,1450.040023,-1711.045045,-14.341,12.435,571.302322
21 Mar 2024 10:50:30.000,6565.241383,1458.768684,-1745.338729,-14.634,12.527,571.355034
21 Mar 2024 10:50:35.000,6554.102127,1467.462379,-1779.580638,-14.928,12.620,571.408709
21 Mar 2024 10:50:40.000,6542.775700,1476.120989,-1813.769757,-15.221,12.714,571.463340
21 Mar 2024 10:50:45.000,6531.262413,1484.744395,-1847.905071,-15.515,12.807,571.518921
21 Mar 2024 10:50:50.000,6519.562577,1493.332480,-1881.985567,-15.808,12.901,571.575445
21 Mar 2024 10:50:55.000,6507.676514,1501.885126,-1916.010235,-16.101,12.996,571.632906
21 Mar 2024 10:51:00.000,6495.604548,1510.402219,-1949.978066,-16.394,13.090,571.691296
21 Mar 2024 10:51:05.000,6483.347010,1518.883644,-1983.888051,-16.687,13.185,571.750608
21 Mar 2024 10:51:10.000,6470.904234,1527.329284,-2017.739185,-16.980,13.280,571.810837
21 Mar 2024 10:51:15.000,6458.276563,1535.739028,-2051.530463,-17.273,13.376,571.871973
21 Mar 2024 10:51:20.000,6445.464343,1544.112763,-2085.260884,-17.566,13.472,571.934010
21 Mar 2024 10:51:25.000,6432.467925,1552.450376,-2118.929446,-17.859,13.569,571.996941
21 Mar 2024 10:51:30.000,6419.287667,1560.751756,-2152.535152,-18.151,13.665,572.060757
21 Mar 2024 10:51:35.000,6405.923931,1569.016794,-2186.077003,-18.444,13.763,572.125452
21 Mar 2024 10:51:40.000,6392.377085,1577.245380,-2219.554005,-18.737,13.860,572.191018
21 Mar 2024 10:51:45.000,6378.647504,1585.437405,-2252.965164,-19.029,13.958,572.257446
21 Mar 2024 10:51:50.000,6364.735564,1593.592761,-2286.309491,-19.321,14.057,572.324729
21 Mar 2024 10:51:55.000,6350.641650,1601.711341,-2319.585995,-19.614,14.155,572.392859
21 Mar 2024 10:52:00.000,6336.366151,1609.793040,-2352.793690,-19.906,14.255,572.461827
21 Mar 2024 10:52:05.000,6321.909461,1617.837750,-2385.931589,-20.198,14.354,572.531625
21 Mar 2024 10:52:10.000,6307.271981,1625.845369,-2418.998712,-20.490,14.455,572.602245
21 Mar 2024 10:52:15.000,6292.454115,1633.815792,-2451.994075,-20.782,14.555,572.673679
21 Mar 2024 10:52:20.000,6277.456273,1641.748916,-2484.916701,-21.073,14.656,572.745918
21 Mar 2024 10:52:25.000,6262.278871,1649.644638,-2517.765613,-21.365,14.758,572.818953
21 Mar 2024 10:52:30.000,6246.922329,1657.502858,-2550.539837,-21.657,14.860,572.892775
21 Mar 2024 10:52:35.000,6231.387074,1665.323474,-2583.238400,-21.948,14.962,572.967376
21 Mar 2024 10:52:40.000,6215.673536,1673.106387,-2615.860332,-22.239,15.066,573.042747
21 Mar 2024 10:52:45.000,6199.782153,1680.851498,-2648.404666,-22.531,15.169,573.118879
21 Mar 2024 10:52:50.000,6183.713364,1688.558708,-2680.870436,-22.822,15.273,573.195762
21 Mar 2024 10:52:55.000,6167.467617,1696.227919,-2713.256679,-23.113,15.378,573.273388
21 Mar 2024 10:53:00.000,6151.045364,1703.859037,-2745.562434,-23.404,15.483,573.351747
21 Mar 2024 10:53:05.000,6134.447062,1711.451963,-2777.786744,-23.695,15.589,573.430830
21 Mar 2024 10:53:10.000,6117.673172,1719.006603,-2809.928651,-23.985,15.695,573.510627
21 Mar 2024 10:53:15.000,6100.724163,1726.522864,-2841.987203,-24.276,15.802,573.591129
21 Mar 2024 10:53:20.000,6083.600505,1734.000651,-2873.961449,-24.566,15.909,573.672326
21 Mar 2024 10:53:25.000,6066.302677,1741.439871,-2905.850440,-24.857,16.017,573.754208
21 Mar 2024 10:53:30.000,6048.831161,1748.840433,-2937.653230,-25.147,16.126,573.836766
21 Mar 2024 10:53:35.000,6031.186444,1756.202245,-2969.368875,-25.437,16.235,573.919990
21 Mar 2024 10:53:40.000,6013.369020,1763.525218,-3000.996436,-25.727,16.345,574.003870
21 Mar 2024 10:53:45.000,5995.379385,1770.809261,-3032.534973,-26.017,16.455,574.088396
21 Mar 2024 10:53:50.000,5977.218042,1778.054285,-3063.983551,-26.306,16.566,574.173558
21 Mar 2024 10:53:55.000,5958.885500,1785.260204,-3095.341238,-26.596,16.678,574.259345
21 Mar 2024 10:54:00.000,5940.382269,1792.426928,-3126.607102,-26.885,16.790,574.345747
21 Mar 2024 10:54:05.000,5921.708869,1799.554373,-3157.780217,-27.175,16.904,574.432755
21 Mar 2024 10:54:10.000,5902.865822,1806.642451,-3188.859658,-27.464,17.017,574.520357
21 Mar 2024 10:54:15.000,5883.853654,1813.691079,-3219.844502,-27.753,17.132,574.608543
21 Mar 2024 10:54:20.000,5864.672899,1820.700172,-3250.733831,-28.041,17.247,574.697303
21 Mar 2024 10:54:25.000,5845.324094,1827.669646,-3281.526729,-28.330,17.363,574.786626
21 Mar 2024 10:54:30.000,5825.807781,1834.599420,-3312.222281,-28.619,17.480,574.876502
21 Mar 2024 10:54:35.000,5806.124507,1841.489411,-3342.819577,-28.907,17.597,574.966919
21 Mar 2024 10:54:40.000,5786.274825,1848.339538,-3373.317711,-29.195,17.715,575.057867
21 Mar 2024 10:54:45.000,5766.259290,1855.149721,-3403.715776,-29.483,17.834,575.149335
21 Mar 2024 10:54:50.000,5746.078466,1861.919881,-3434.012871,-29.771,17.954,575.241312
21 Mar 2024 10:54:55.000,5725.732917,1868.649938,-3464.208097,-30.059,18.075,575.333787
21 Mar 2024 10:55:00.000,5705.223216,1875.339814,-3494.300560,-30.346,18.196,575.426749
21 Mar 2024 10:55:05.000,5684.549939,1881.989434,-3524.289365,-30.634,18.318,575.520188
21 Mar 2024 10:55:10.000,5663.713667,1888.598719,-3554.173624,-30.921,18.441,575.614091
21 Mar 2024 10:55:15.000,5642.714985,1895.167594,-3583.952449,-31.208,18.565,575.708448
21 Mar 2024 10:55:20.000,5621.554483,1901.695985,-3613.624958,-31.495,18.690,575.803247
21 Mar 2024 10:55:25.000,5600.232758,1908.183817,-3643.190271,-31.782,18.816,575.898478
21 Mar 2024 10:55:30.000,5578.750408,1914.631017,-3672.647510,-32.068,18.942,575.994128
21 Mar 2024 10:55:35.000,5557.108038,1921.037512,-3701.995801,-32.354,19.070,576.090186
21 Mar 2024 10:55:40.000,5535.306257,1927.403230,-3731.234273,-32.641,19.198,576.186642
21 Mar 2024 10:55:45.000,5513.345679,1933.728100,-3760.362061,-32.926,19.328,576.283483
21 Mar 2024 10:55:50.000,5491.226923,1940.012052,-3789.378299,-33.212,19.458,576.380698
21 Mar 2024 10:55:55.000,5468.950612,1946.255015,-3818.282126,-33.498,19.589,576.478275
21 Mar 2024 10:56:00.000,5446.517373,1952.456922,-3847.072686,-33.783,19.722,576.576203
21 Mar 2024 10:56:05.000,5423.927838,1958.617704,-3875.749123,-34.068,19.855,576.674470
21 Mar 2024 10:56:10.000,5401.182645,1964.737294,-3904.310589,-34.353,19.989,576.773064
21 Mar 2024 10:56:15.000,5378.282435,1970.815624,-3932.756234,-34.638,20.125,576.871974
21 Mar 2024 10:56:20.000,5355.227853,1976.852630,-3961.085216,-34.922,20.261,576.971188
21 Mar 2024 10:56:25.000,5332.019551,1982.848246,-3989.296694,-35.206,20.399,577.070693
21 Mar 2024 10:56:30.000,5308.658183,1988.802407,-4017.389831,-35.490,20.538,577.170479
21 Mar 2024 10:56:35.000,5285.144408,1994.715050,-4045.363794,-35.774,20.677,577.270533
21 Mar 2024 10:56:40.000,5261.478891,2000.586112,-4073.217752,-36.058,20.818,577.370844
21 Mar 2024 10:56:45.000,5237.662299,2006.415530,-4100.950881,-36.341,20.961,577.471399
21 Mar 2024 10:56:50.000,5213.695306,2012.203244,-4128.562356,-36.624,21.104,577.572187
21 Mar 2024 10:56:55.000,5189.578588,2017.949193,-4156.051359,-36.907,21.248,577.673195
21 Mar 2024 10:57:00.000,5165.312827,2023.653316,-4183.417075,-37.190,21.394,577.774411
21 Mar 2024 10:57:05.000,5140.898709,2029.315554,-4210.658691,-37.472,21.541,577.875824
21 Mar 2024 10:57:10.000,5116.336924,2034.935850,-4237.775400,-37.754,21.689,577.977421
21 Mar 2024 10:57:15.000,5091.628165,2040.514144,-4264.766397,-38.036,21.839,578.079191
21 Mar 2024 10:57:20.000,5066.773134,2046.050380,-4291.630882,-38.317,21.990,578.181121
21 Mar 2024 10:57:25.000,5041.772531,2051.544502,-4318.368057,-38.599,22.142,578.283199
21 Mar 2024 10:57:30.000,5016.627065,2056.996454,-4344.977129,-38.880,22.295,578.385413
21 Mar 2024 10:57:35.000,4991.337447,2062.406181,-4371.457309,-39.160,22.450,578.487751
21 Mar 2024 10:57:40.000,4965.904392,2067.773630,-4397.807812,-39.441,22.607,578.590200
21 Mar 2024 10:57:45.000,4940.328622,2073.098745,-4424.027856,-39.721,22.764,578.692749
21 Mar 2024 10:57:50.000,4914.610859,2078.381476,-4450.116663,-40.001,22.923,578.795386
21 Mar 2024 10:57:55.000,4888.751833,2083.621770,-4476.073459,-40.281,23.084,578.898097
21 Mar 2024 10:58:00.000,4862.752275,2088.819575,-4501.897474,-40.560,23.246,579.000872
21 Mar 2024 10:58:05.000,4836.612923,2093.974841,-4527.587942,-40.839,23.410,579.103697
21 Mar 2024 10:58:10.000,4810.334517,2099.087518,-4553.144101,-41.117,23.575,579.206561
21 Mar 2024 10:58:15.000,4783.917801,2104.157558,-4578.565192,-41.396,23.742,579.309451
21 Mar 2024 10:58:20.000,4757.363524,2109.184911,-4603.850463,-41.674,23.910,579.412355
21 Mar 2024 10:58:25.000,4730.672439,2114.169529,-4628.999162,-41.951,24.080,579.515261
21 Mar 2024 10:58:30.000,4703.845304,2119.111367,-4654.010544,-42.229,24.252,579.618156
21 Mar 2024 10:58:35.000,4676.882878,2124.010377,-4678.883866,-42.506,24.425,579.721030
21 Mar 2024 10:58:40.000,4649.785926,2128.866515,-4703.618392,-42.782,24.600,579.823868
21 Mar 2024 10:58:45.000,4622.555217,2133.679734,-4728.213386,-43.059,24.777,579.926660
21 Mar 2024 10:58:50.000,4595.191524,2138.449991,-4752.668120,-43.335,24.956,580.029392
21 Mar 2024 10:58:55.000,4567.695624,2143.177243,-4776.981868,-43.610,25.136,580.132053
21 Mar 2024 10:59:00.000,4540.068295,2147.861446,-4801.153909,-43.885,25.318,580.234631
21 Mar 2024 10:59:05.000,4512.310323,2152.502559,-4825.183525,-44.160,25.502,580.337113
21 Mar 2024 10:59:10.000,4484.422496,2157.100539,-4849.070005,-44.435,25.689,580.439487
21 Mar 2024 10:59:15.000,4456.405606,2161.655347,-4872.812638,-44.709,25.876,580.541742
21 Mar 2024 10:59:20.000,4428.260447,2166.166943,-4896.410722,-44.982,26.066,580.643864
21 Mar 2024 10:59:25.000,4399.987820,2170.635286,-4919.863556,-45.256,26.258,580.745843
21 Mar 2024 10:59:30.000,4371.588528,2175.060339,-4943.170444,-45.528,26.452,580.847665
21 Mar 2024 10:59:35.000,4343.063377,2179.442063,-4966.330694,-45.801,26.648,580.949318
21 Mar 2024 10:59:40.000,4314.413178,2183.780422,-4989.343621,-46.073,26.847,581.050792
21 Mar 2024 10:59:45.000,4285.638745,2188.075378,-5012.208541,-46.344,27.047,581.152073
21 Mar 2024 10:59:50.000,4256.740897,2192.326895,-5034.924775,-46.615,27.250,581.253150
21 Mar 2024 10:59:55.000,4227.720453,2196.534939,-5057.491651,-46.886,27.454,581.354011
21 Mar 2024 11:00:00.000,4198.578240,2200.699475,-5079.908498,-47.156,27.661,581.454643
21 Mar 2024 11:00:05.000,4169.315086,2204.820469,-5102.174652,-47.426,27.871,581.555035
21 Mar 2024 11:00:10.000,4139.931823,2208.897888,-5124.289452,-47.695,28.083,581.655176
21 Mar 2024 11:00:15.000,4110.429287,2212.931699,-5146.252242,-47.964,28.297,581.755052
21 Mar 2024 11:00:20.000,4080.808317,2216.921871,-5168.062371,-48.232,28.513,581.854653
21 Mar 2024 11:00:25.000,4051.069756,2220.868372,-5189.719191,-48.500,28.732,581.953966
21 Mar 2024 11:00:30.000,4021.214449,2224.771172,-5211.222060,-48.767,28.954,582.052980
21 Mar 2024 11:00:35.000,3991.243247,2228.630240,-5232.570340,-49.033,29.178,582.151683
21 Mar 2024 11:00:40.000,3961.157002,2232.445549,-5253.763399,-49.299,29.405,582.250064
21 Mar 2024 11:00:45.000,3930.956570,2236.217069,-5274.800606,-49.565,29.634,582.348110
21 Mar 2024 11:00:50.000,3900.642811,2239.944773,-5295.681339,-49.830,29.867,582.445811
21 Mar 2024 11:00:55.000,3870.216589,2243.628632,-5316.404978,-50.094,30.102,582.543154
21 Mar 2024 11:01:00.000,3839.678769,2247.268622,-5336.970907,-50.358,30.339,582.640128
21 Mar 2024 11:01:05.000,3809.030221,2250.864715,-5357.378518,-50.622,30.580,582.736722
21 Mar 2024 11:01:10.000,3778.271817,2254.416888,-5377.627204,-50.884,30.824,582.832924
21 Mar 2024 11:01:15.000,3747.404435,2257.925114,-5397.716365,-51.146,31.070,582.928723
21 Mar 2024 11:01:20.000,3716.428952,2261.389371,-5417.645405,-51.408,31.320,583.024108
21 Mar 2024 11:01:25.000,3685.346251,2264.809635,-5437.413732,-51.668,31.573,583.119067
21 Mar 2024 11:01:30.000,3654.157219,2268.185883,-5457.020761,-51.928,31.828,583.213589
21 Mar 2024 11:01:35.000,3622.862743,2271.518094,-5476.465910,-52.188,32.088,583.307663
21 Mar 2024 11:01:40.000,3591.463716,2274.806246,-5495.748602,-52.446,32.350,583.401278
21 Mar 2024 11:01:45.000,3559.961032,2278.050318,-5514.868264,-52.705,32.616,583.494422
