"Time (UTCG)","Satellite12119 - x (km)","Satellite12119 - y (km)","Satellite12119 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,-0.194073,-3294.806193,6117.259181,61.840,-90.003,586.592650
21 Mar 2024 10:50:05.000,26.013465,-3271.794367,6129.542617,62.053,-89.544,586.659120
21 Mar 2024 10:50:10.000,52.237161,-3248.705176,6141.644220,62.265,-89.079,586.724736
21 Mar 2024 10:50:15.000,78.476298,-3225.539314,6153.563632,62.475,-88.606,586.789488
21 Mar 2024 10:50:20.000,104.730158,-3202.297475,6165.300499,62.684,-88.127,586.853370
21 Mar 2024 10:50:25.000,130.998020,-3178.980357,6176.854473,62.890,-87.640,586.916373
21 Mar 2024 10:50:30.000,157.279163,-3155.588657,6188.225211,63.095,-87.147,586.978491
21 Mar 2024 10:50:35.000,183.572867,-3132.123077,6199.412376,63.298,-86.646,587.039716
21 Mar 2024 10:50:40.000,209.878409,-3108.584318,6210.415635,63.499,-86.137,587.100041
21 Mar 2024 10:50:45.000,236.195066,-3084.973083,6221.234664,63.698,-85.622,587.159458
21 Mar 2024 10:50:50.000,262.522112,-3061.290078,6231.869139,63.895,-85.099,587.217961
21 Mar 2024 10:50:55.000,288.858824,-3037.536010,6242.318747,64.089,-84.568,587.275544
21 Mar 2024 10:51:00.000,315.204476,-3013.711586,6252.583177,64.282,-84.029,587.332198
21 Mar 2024 10:51:05.000,341.558340,-2989.817517,6262.662125,64.473,-83.483,587.387918
21 Mar 2024 10:51:10.000,367.919690,-2965.854514,6272.555291,64.661,-82.928,587.442697
21 Mar 2024 10:51:15.000,394.287797,-2941.823289,6282.262382,64.847,-82.366,587.496528
21 Mar 2024 10:51:20.000,420.661933,-2917.724558,6291.783111,65.031,-81.796,587.549406
21 Mar 2024 10:51:25.000,447.041368,-2893.559036,6301.117194,65.212,-81.218,587.601323
21 Mar 2024 10:51:30.000,473.425373,-2869.327440,6310.264355,65.391,-80.631,587.652274
21 Mar 2024 10:51:35.000,499.813215,-2845.030489,6319.224322,65.567,-80.036,587.702254
21 Mar 2024 10:51:40.000,526.204163,-2820.668903,6327.996831,65.741,-79.433,587.751255
21 Mar 2024 10:51:45.000,552.597487,-2796.243403,6336.581619,65.912,-78.821,587.799273
21 Mar 2024 10:51:50.000,578.992451,-2771.754712,6344.978434,66.081,-78.201,587.846301
21 Mar 2024 10:51:55.000,605.388325,-2747.203555,6353.187025,66.247,-77.573,587.892334
21 Mar 2024 10:52:00.000,631.784372,-2722.590655,6361.207150,66.410,-76.936,587.937367
21 Mar 2024 10:52:05.000,658.179860,-2697.916741,6369.038569,66.571,-76.290,587.981395
21 Mar 2024 10:52:10.000,684.574053,-2673.182541,6376.681052,66.728,-75.636,588.024412
21 Mar 2024 10:52:15.000,710.966216,-2648.388782,6384.134371,66.883,-74.973,588.066413
21 Mar 2024 10:52:20.000,737.355613,-2623.536197,6391.398305,67.034,-74.302,588.107393
21 Mar 2024 10:52:25.000,763.741507,-2598.625515,6398.472639,67.183,-73.622,588.147348
21 Mar 2024 10:52:30.000,790.123163,-2573.657471,6405.357163,67.328,-72.933,588.186272
21 Mar 2024 10:52:35.000,816.499841,-2548.632798,6412.051672,67.471,-72.236,588.224162
21 Mar 2024 10:52:40.000,842.870806,-2523.552231,6418.555968,67.610,-71.531,588.261012
21 Mar 2024 10:52:45.000,869.235318,-2498.416506,6424.869858,67.745,-70.816,588.296819
21 Mar 2024 10:52:50.000,895.592640,-2473.226361,6430.993155,67.878,-70.094,588.331578
21 Mar 2024 10:52:55.000,921.942034,-2447.982534,6436.925677,68.007,-69.363,588.365286
21 Mar 2024 10:53:00.000,948.282759,-2422.685764,6442.667248,68.132,-68.624,588.397937
21 Mar 2024 10:53:05.000,974.614077,-2397.336791,6448.217698,68.254,-67.876,588.429529
21 Mar 2024 10:53:10.000,1000.935249,-2371.936357,6453.576862,68.373,-67.121,588.460058
21 Mar 2024 10:53:15.000,1027.245534,-2346.485205,6458.744581,68.488,-66.357,588.489519
21 Mar 2024 10:53:20.000,1053.544193,-2320.984077,6463.720702,68.599,-65.586,588.517911
21 Mar 2024 10:53:25.000,1079.830485,-2295.433718,6468.505078,68.706,-64.807,588.545228
21 Mar 2024 10:53:30.000,1106.103671,-2269.834873,6473.097565,68.809,-64.020,588.571469
21 Mar 2024 10:53:35.000,1132.363008,-2244.188289,6477.498029,68.909,-63.226,588.596629
21 Mar 2024 10:53:40.000,1158.607758,-2218.494711,6481.706338,69.005,-62.424,588.620707
21 Mar 2024 10:53:45.000,1184.837179,-2192.754888,6485.722368,69.096,-61.616,588.643699
21 Mar 2024 10:53:50.000,1211.050531,-2166.969568,6489.545999,69.184,-60.801,588.665602
21 Mar 2024 10:53:55.000,1237.247071,-2141.139501,6493.177119,69.268,-59.979,588.686415
21 Mar 2024 10:54:00.000,1263.426060,-2115.265436,6496.615619,69.347,-59.151,588.706134
21 Mar 2024 10:54:05.000,1289.586756,-2089.348125,6499.861397,69.422,-58.316,588.724757
21 Mar 2024 10:54:10.000,1315.728419,-2063.388320,6502.914357,69.493,-57.476,588.742282
21 Mar 2024 10:54:15.000,1341.850306,-2037.386772,6505.774409,69.560,-56.631,588.758708
21 Mar 2024 10:54:20.000,1367.951678,-2011.344235,6508.441468,69.623,-55.780,588.774031
21 Mar 2024 10:54:25.000,1394.031793,-1985.261463,6510.915454,69.681,-54.924,588.788250
21 Mar 2024 10:54:30.000,1420.089910,-1959.139209,6513.196295,69.734,-54.063,588.801364
21 Mar 2024 10:54:35.000,1446.125289,-1932.978229,6515.283922,69.784,-53.199,588.813372
21 Mar 2024 10:54:40.000,1472.137189,-1906.779278,6517.178274,69.829,-52.330,588.824270
21 Mar 2024 10:54:45.000,1498.124870,-1880.543113,6518.879294,69.869,-51.458,588.834060
21 Mar 2024 10:54:50.000,1524.087590,-1854.270489,6520.386932,69.905,-50.582,588.842738
21 Mar 2024 10:54:55.000,1550.024610,-1827.962166,6521.701143,69.936,-49.704,588.850304
21 Mar 2024 10:55:00.000,1575.935190,-1801.618899,6522.821889,69.963,-48.823,588.856758
21 Mar 2024 10:55:05.000,1601.818590,-1775.241447,6523.749135,69.985,-47.940,588.862099
21 Mar 2024 10:55:10.000,1627.674071,-1748.830570,6524.482855,70.002,-47.055,588.866325
21 Mar 2024 10:55:15.000,1653.500893,-1722.387026,6525.023027,70.015,-46.169,588.869437
21 Mar 2024 10:55:20.000,1679.298317,-1695.911575,6525.369634,70.023,-45.282,588.871434
21 Mar 2024 10:55:25.000,1705.065605,-1669.404976,6525.522667,70.027,-44.395,588.872315
21 Mar 2024 10:55:30.000,1730.802018,-1642.867990,6525.482121,70.026,-43.507,588.872082
21 Mar 2024 10:55:35.000,1756.506819,-1616.301378,6525.247997,70.020,-42.620,588.870733
21 Mar 2024 10:55:40.000,1782.179270,-1589.705901,6524.820302,70.010,-41.733,588.868269
21 Mar 2024 10:55:45.000,1807.818633,-1563.082320,6524.199048,69.995,-40.847,588.864690
21 Mar 2024 10:55:50.000,1833.424172,-1536.431397,6523.384255,69.976,-39.963,588.859997
21 Mar 2024 10:55:55.000,1858.995151,-1509.753894,6522.375946,69.952,-39.081,588.854190
21 Mar 2024 10:56:00.000,1884.530834,-1483.050572,6521.174151,69.923,-38.201,588.847270
21 Mar 2024 10:56:05.000,1910.030484,-1456.322194,6519.778906,69.890,-37.324,588.839238
21 Mar 2024 10:56:10.000,1935.493368,-1429.569523,6518.190253,69.852,-36.450,588.830094
21 Mar 2024 10:56:15.000,1960.918752,-1402.793322,6516.408237,69.810,-35.579,588.819840
21 Mar 2024 10:56:20.000,1986.305900,-1375.994353,6514.432913,69.764,-34.712,588.808477
21 Mar 2024 10:56:25.000,2011.654080,-1349.173379,6512.264339,69.712,-33.849,588.796005
21 Mar 2024 10:56:30.000,2036.962560,-1322.331164,6509.902579,69.657,-32.990,588.782428
21 Mar 2024 10:56:35.000,2062.230607,-1295.468470,6507.347704,69.597,-32.137,588.767746
21 Mar 2024 10:56:40.000,2087.457489,-1268.586062,6504.599788,69.533,-31.288,588.751961
21 Mar 2024 10:56:45.000,2112.642477,-1241.684702,6501.658914,69.464,-30.444,588.735075
21 Mar 2024 10:56:50.000,2137.784840,-1214.765153,6498.525169,69.391,-29.607,588.717089
21 Mar 2024 10:56:55.000,2162.883848,-1187.828180,6495.198645,69.314,-28.775,588.698007
21 Mar 2024 10:57:00.000,2187.938774,-1160.874546,6491.679442,69.233,-27.949,588.677829
21 Mar 2024 10:57:05.000,2212.948888,-1133.905013,6487.967664,69.148,-27.130,588.656560
21 Mar 2024 10:57:10.000,2237.913465,-1106.920345,6484.063421,69.059,-26.318,588.634200
21 Mar 2024 10:57:15.000,2262.831777,-1079.921305,6479.966828,68.965,-25.512,588.610753
21 Mar 2024 10:57:20.000,2287.703099,-1052.908657,6475.678008,68.868,-24.714,588.586221
21 Mar 2024 10:57:25.000,2312.526706,-1025.883162,6471.197087,68.767,-23.923,588.560607
21 Mar 2024 10:57:30.000,2337.301874,-998.845585,6466.524199,68.661,-23.139,588.533915
21 Mar 2024 10:57:35.000,2362.027881,-971.796687,6461.659482,68.553,-22.363,588.506148
21 Mar 2024 10:57:40.000,2386.704004,-944.737230,6456.603080,68.440,-21.595,588.477308
21 Mar 2024 10:57:45.000,2411.329522,-917.667978,6451.355144,68.324,-20.835,588.447399
21 Mar 2024 10:57:50.000,2435.903715,-890.589692,6445.915828,68.204,-20.083,588.416424
21 Mar 2024 10:57:55.000,2460.425863,-863.503134,6440.285295,68.080,-19.339,588.384388
21 Mar 2024 10:58:00.000,2484.895248,-836.409064,6434.463712,67.953,-18.603,588.351294
21 Mar 2024 10:58:05.000,2509.311152,-809.308245,6428.451250,67.823,-17.876,588.317145
21 Mar 2024 10:58:10.000,2533.672860,-782.201436,6422.248089,67.689,-17.157,588.281947
21 Mar 2024 10:58:15.000,2557.979656,-755.089399,6415.854413,67.552,-16.446,588.245702
21 Mar 2024 10:58:20.000,2582.230826,-727.972893,6409.270411,67.411,-15.744,588.208416
21 Mar 2024 10:58:25.000,2606.425657,-700.852678,6402.496278,67.268,-15.051,588.170092
21 Mar 2024 10:58:30.000,2630.563436,-673.729513,6395.532216,67.121,-14.366,588.130735
21 Mar 2024 10:58:35.000,2654.643453,-646.604157,6388.378430,66.971,-13.689,588.090350
21 Mar 2024 10:58:40.000,2678.664998,-619.477369,6381.035135,66.818,-13.022,588.048942
21 Mar 2024 10:58:45.000,2702.627363,-592.349905,6373.502546,66.662,-12.362,588.006515
21 Mar 2024 10:58:50.000,2726.529839,-565.222524,6365.780887,66.504,-11.712,587.963074
21 Mar 2024 10:58:55.000,2750.371722,-538.095983,6357.870389,66.342,-11.070,587.918625
21 Mar 2024 10:59:00.000,2774.152305,-510.971037,6349.771284,66.178,-10.436,587.873172
21 Mar 2024 10:59:05.000,2797.870885,-483.848442,6341.483814,66.011,-9.811,587.826721
21 Mar 2024 10:59:10.000,2821.526761,-456.728954,6333.008225,65.841,-9.195,587.779278
21 Mar 2024 10:59:15.000,2845.119230,-429.613327,6324.344767,65.669,-8.587,587.730847
21 Mar 2024 10:59:20.000,2868.647592,-402.502315,6315.493698,65.494,-7.987,587.681436
21 Mar 2024 10:59:25.000,2892.111151,-375.396671,6306.455280,65.316,-7.396,587.631048
21 Mar 2024 10:59:30.000,2915.509207,-348.297148,6297.229782,65.136,-6.812,587.579691
21 Mar 2024 10:59:35.000,2938.841066,-321.204498,6287.817477,64.954,-6.237,587.527371
21 Mar 2024 10:59:40.000,2962.106034,-294.119472,6278.218645,64.769,-5.671,587.474093
21 Mar 2024 10:59:45.000,2985.303417,-267.042820,6268.433569,64.582,-5.112,587.419864
21 Mar 2024 10:59:50.000,3008.432523,-239.975292,6258.462541,64.393,-4.561,587.364690
21 Mar 2024 10:59:55.000,3031.492664,-212.917637,6248.305857,64.202,-4.018,587.308578
21 Mar 2024 11:00:00.000,3054.483150,-185.870603,6237.963816,64.008,-3.482,587.251534
21 Mar 2024 11:00:05.000,3077.403295,-158.834937,6227.436727,63.812,-2.955,587.193565
21 Mar 2024 11:00:10.000,3100.252413,-131.811386,6216.724902,63.615,-2.435,587.134678
21 Mar 2024 11:00:15.000,3123.029820,-104.800696,6205.828658,63.415,-1.922,587.074880
21 Mar 2024 11:00:20.000,3145.734833,-77.803611,6194.748318,63.213,-1.417,587.014177
21 Mar 2024 11:00:25.000,3168.366773,-50.820874,6183.484212,63.010,-0.919,586.952577
21 Mar 2024 11:00:30.000,3190.924960,-23.853230,6172.036673,62.804,-0.428,586.890088
21 Mar 2024 11:00:35.000,3213.408716,3.098581,6160.406042,62.597,0.055,586.826716
21 Mar 2024 11:00:40.000,3235.817365,30.033817,6148.592662,62.388,0.532,586.762468
21 Mar 2024 11:00:45.000,3258.150234,56.951738,6136.596884,62.177,1.001,586.697353
21 Mar 2024 11:00:50.000,3280.406650,83.851605,6124.419066,61.964,1.464,586.631379
21 Mar 2024 11:00:55.000,3302.585942,110.732681,6112.059566,61.750,1.920,586.564552
21 Mar 2024 11:01:00.000,3324.687441,137.594228,6099.518753,61.534,2.370,586.496881
21 Mar 2024 11:01:05.000,3346.710480,164.435510,6086.796998,61.316,2.813,586.428373
21 Mar 2024 11:01:10.000,3368.654393,191.255793,6073.894679,61.097,3.249,586.359038
21 Mar 2024 11:01:15.000,3390.518517,218.054344,6060.812178,60.876,3.680,586.288882
21 Mar 2024 11:01:20.000,3412.302190,244.830428,6047.549884,60.654,4.104,586.217914
21 Mar 2024 11:01:25.000,3434.004751,271.583316,6034.108189,60.430,4.522,586.146143
21 Mar 2024 11:01:30.000,3455.625543,298.312277,6020.487494,60.205,4.934,586.073577
21 Mar 2024 11:01:35.000,3477.163910,325.016582,6006.688200,59.979,5.340,586.000224
21 Mar 2024 11:01:40.000,3498.619196,351.695503,5992.710719,59.751,5.740,585.926094
21 Mar 2024 11:01:45.000,3519.990749,378.348313,5978.555465,59.522,6.135,585.851194
21 Mar 2024 11:01:50.000,3541.277920,404.974288,5964.222857,59.291,6.524,585.775534
21 Mar 2024 11:01:55.000,3562.480058,431.572703,5949.713322,59.060,6.907,585.699122
21 Mar 2024 11:02:00.000,3583.596518,458.142835,5935.027288,58.827,7.285,585.621968
21 Mar 2024 11:02:05.000,3604.626655,484.683963,5920.165192,58.592,7.658,585.544081
21 Mar 2024 11:02:10.000,3625.569827,511.195367,5905.127475,58.357,8.026,585.465470
21 Mar 2024 11:02:15.000,3646.425393,537.676328,5889.914583,58.120,8.388,585.386143
21 Mar 2024 11:02:20.000,3667.192714,564.126128,5874.526967,57.883,8.745,585.306111
21 Mar 2024 11:02:25.000,3687.871154,590.544052,5858.965083,57.644,9.098,585.225383
21 Mar 2024 11:02:30.000,3708.460078,616.929385,5843.229394,57.404,9.445,585.143969
21 Mar 2024 11:02:35.000,3728.958855,643.281414,5827.320366,57.163,9.788,585.061877
21 Mar 2024 11:02:40.000,3749.366855,669.599426,5811.238471,56.921,10.126,584.979117
21 Mar 2024 11:02:45.000,3769.683449,695.882713,5794.984186,56.677,10.459,584.895701
21 Mar 2024 11:02:50.000,3789.908012,722.130564,5778.557993,56.433,10.788,584.811636
21 Mar 2024 11:02:55.000,3810.039920,748.342273,5761.960380,56.188,11.112,584.726933
21 Mar 2024 11:03:00.000,3830.078553,774.517133,5745.191838,55.942,11.432,584.641603
21 Mar 2024 11:03:05.000,3850.023290,800.654441,5728.252866,55.695,11.748,584.555655
21 Mar 2024 11:03:10.000,3869.873516,826.753494,5711.143966,55.447,12.059,584.469099
21 Mar 2024 11:03:15.000,3889.628615,852.813591,5693.865645,55.198,12.367,584.381945
21 Mar 2024 11:03:20.000,3909.287975,878.834033,5676.418416,54.949,12.670,584.294204
21 Mar 2024 11:03:25.000,3928.850988,904.814121,5658.802797,54.698,12.969,584.205887
21 Mar 2024 11:03:30.000,3948.317044,930.753159,5641.019310,54.446,13.264,584.117002
21 Mar 2024 11:03:35.000,3967.685538,956.650453,5623.068482,54.194,13.556,584.027562
21 Mar 2024 11:03:40.000,3986.955869,982.505310,5604.950846,53.941,13.844,583.937577
21 Mar 2024 11:03:45.000,4006.127434,1008.317039,5586.666940,53.687,14.128,583.847056
21 Mar 2024 11:03:50.000,4025.199638,1034.084950,5568.217306,53.433,14.408,583.756012
21 Mar 2024 11:03:55.000,4044.171882,1059.808355,5549.602491,53.177,14.685,583.664454
21 Mar 2024 11:04:00.000,4063.043575,1085.486569,5530.823048,52.921,14.958,583.572393
21 Mar 2024 11:04:05.000,4081.814126,1111.118907,5511.879533,52.664,15.228,583.479841
21 Mar 2024 11:04:10.000,4100.482947,1136.704687,5492.772508,52.406,15.494,583.386808
21 Mar 2024 11:04:15.000,4119.049451,1162.243228,5473.502542,52.148,15.757,583.293305
21 Mar 2024 11:04:20.000,4137.513056,1187.733851,5454.070204,51.889,16.017,583.199343
21 Mar 2024 11:04:25.000,4155.873180,1213.175880,5434.476071,51.629,16.273,583.104934
21 Mar 2024 11:04:30.000,4174.129247,1238.568639,5414.720725,51.369,16.527,583.010088
21 Mar 2024 11:04:35.000,4192.280679,1263.911455,5394.804752,51.108,16.777,582.914817
21 Mar 2024 11:04:40.000,4210.326905,1289.203657,5374.728742,50.846,17.025,582.819131
21 Mar 2024 11:04:45.000,4228.267354,1314.444575,5354.493292,50.584,17.269,582.723043
21 Mar 2024 11:04:50.000,4246.101458,1339.633543,5334.099001,50.321,17.510,582.626564
21 Mar 2024 11:04:55.000,4263.828653,1364.769893,5313.546474,50.058,17.749,582.529704
21 Mar 2024 11:05:00.000,4281.448375,1389.852963,5292.836321,49.794,17.985,582.432476
21 Mar 2024 11:05:05.000,4298.960065,1414.882092,5271.969157,49.529,18.218,582.334891
21 Mar 2024 11:05:10.000,4316.363167,1439.856619,5250.945600,49.264,18.448,582.236961
21 Mar 2024 11:05:15.000,4333.657126,1464.775887,5229.766274,48.998,18.675,582.138696
