"Time (UTCG)","Satellite12419 - x (km)","Satellite12419 - y (km)","Satellite12419 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,1709.756267,-2696.823404,6170.938730,62.784,-57.626,586.884100
21 Mar 2024 10:50:05.000,1720.772415,-2663.431450,6182.368719,62.989,-57.135,586.946483
21 Mar 2024 10:50:10.000,1731.762295,-2629.968924,6193.615308,63.193,-56.636,587.007976
21 Mar 2024 10:50:15.000,1742.725636,-2596.436795,6204.678163,63.394,-56.131,587.068572
21 Mar 2024 10:50:20.000,1753.662163,-2562.836033,6215.556955,63.593,-55.617,587.128264
21 Mar 2024 10:50:25.000,1764.571603,-2529.167612,6226.251362,63.790,-55.097,587.187044
21 Mar 2024 10:50:30.000,1775.453685,-2495.432505,6236.761066,63.986,-54.569,587.244906
21 Mar 2024 10:50:35.000,1786.308134,-2461.631689,6247.085757,64.179,-54.033,587.301844
21 Mar 2024 10:50:40.000,1797.134679,-2427.766140,6257.225126,64.370,-53.490,587.357849
21 Mar 2024 10:50:45.000,1807.933047,-2393.836840,6267.178875,64.558,-52.938,587.412917
21 Mar 2024 10:50:50.000,1818.702966,-2359.844767,6276.946707,64.745,-52.379,587.467039
21 Mar 2024 10:50:55.000,1829.444163,-2325.790907,6286.528333,64.929,-51.812,587.520211
21 Mar 2024 10:51:00.000,1840.156365,-2291.676242,6295.923469,65.111,-51.236,587.572425
21 Mar 2024 10:51:05.000,1850.839302,-2257.501760,6305.131835,65.290,-50.653,587.623676
21 Mar 2024 10:51:10.000,1861.492701,-2223.268447,6314.153158,65.467,-50.061,587.673958
21 Mar 2024 10:51:15.000,1872.116290,-2188.977293,6322.987172,65.642,-49.461,587.723264
21 Mar 2024 10:51:20.000,1882.709798,-2154.629288,6331.633614,65.814,-48.853,587.771589
21 Mar 2024 10:51:25.000,1893.272953,-2120.225424,6340.092227,65.983,-48.236,587.818927
21 Mar 2024 10:51:30.000,1903.805485,-2085.766696,6348.362760,66.149,-47.611,587.865273
21 Mar 2024 10:51:35.000,1914.307121,-2051.254097,6356.444969,66.313,-46.978,587.910621
21 Mar 2024 10:51:40.000,1924.777591,-2016.688625,6364.338613,66.474,-46.336,587.954966
21 Mar 2024 10:51:45.000,1935.216624,-1982.071277,6372.043459,66.632,-45.685,587.998302
21 Mar 2024 10:51:50.000,1945.623950,-1947.403053,6379.559277,66.788,-45.026,588.040625
21 Mar 2024 10:51:55.000,1955.999299,-1912.684952,6386.885844,66.940,-44.359,588.081930
21 Mar 2024 10:52:00.000,1966.342400,-1877.917976,6394.022944,67.089,-43.682,588.122211
21 Mar 2024 10:52:05.000,1976.652983,-1843.103128,6400.970365,67.235,-42.998,588.161465
21 Mar 2024 10:52:10.000,1986.930778,-1808.241413,6407.727900,67.379,-42.304,588.199686
21 Mar 2024 10:52:15.000,1997.175517,-1773.333835,6414.295350,67.518,-41.603,588.236869
21 Mar 2024 10:52:20.000,2007.386930,-1738.381401,6420.672518,67.655,-40.892,588.273012
21 Mar 2024 10:52:25.000,2017.564748,-1703.385119,6426.859217,67.788,-40.174,588.308108
21 Mar 2024 10:52:30.000,2027.708702,-1668.345997,6432.855262,67.918,-39.447,588.342155
21 Mar 2024 10:52:35.000,2037.818524,-1633.265045,6438.660476,68.045,-38.711,588.375148
21 Mar 2024 10:52:40.000,2047.893946,-1598.143274,6444.274687,68.168,-37.968,588.407084
21 Mar 2024 10:52:45.000,2057.934699,-1562.981695,6449.697727,68.287,-37.216,588.437958
21 Mar 2024 10:52:50.000,2067.940516,-1527.781322,6454.929436,68.403,-36.457,588.467767
21 Mar 2024 10:52:55.000,2077.911130,-1492.543168,6459.969659,68.515,-35.689,588.496507
21 Mar 2024 10:53:00.000,2087.846273,-1457.268248,6464.818247,68.623,-34.914,588.524175
21 Mar 2024 10:53:05.000,2097.745680,-1421.957577,6469.475055,68.728,-34.131,588.550769
21 Mar 2024 10:53:10.000,2107.609083,-1386.612171,6473.939945,68.829,-33.341,588.576284
21 Mar 2024 10:53:15.000,2117.436216,-1351.233049,6478.212785,68.925,-32.544,588.600718
21 Mar 2024 10:53:20.000,2127.226813,-1315.821227,6482.293449,69.018,-31.739,588.624067
21 Mar 2024 10:53:25.000,2136.980610,-1280.377725,6486.181814,69.107,-30.928,588.646330
21 Mar 2024 10:53:30.000,2146.697340,-1244.903563,6489.877766,69.192,-30.110,588.667504
21 Mar 2024 10:53:35.000,2156.376739,-1209.399760,6493.381196,69.272,-29.286,588.687585
21 Mar 2024 10:53:40.000,2166.018543,-1173.867337,6496.691998,69.349,-28.455,588.706572
