"Time (UTCG)","Satellite12319 - x (km)","Satellite12319 - y (km)","Satellite12319 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,1186.390963,-3000.586818,6153.500061,62.474,-68.427,586.789143
21 Mar 2024 10:50:05.000,1203.076872,-2969.740803,6165.213165,62.682,-67.947,586.852894
21 Mar 2024 10:50:10.000,1219.749933,-2938.819339,6176.743379,62.888,-67.459,586.915767
21 Mar 2024 10:50:15.000,1236.409710,-2907.823330,6188.090358,63.093,-66.965,586.977754
21 Mar 2024 10:50:20.000,1253.055764,-2876.753681,6199.253768,63.295,-66.463,587.038847
21 Mar 2024 10:50:25.000,1269.687658,-2845.611300,6210.233277,63.495,-65.954,587.099040
21 Mar 2024 10:50:30.000,1286.304954,-2814.397096,6221.028558,63.694,-65.437,587.158325
21 Mar 2024 10:50:35.000,1302.907213,-2783.111979,6231.639293,63.890,-64.913,587.216696
21 Mar 2024 10:50:40.000,1319.493998,-2751.756863,6242.065165,64.085,-64.382,587.274145
21 Mar 2024 10:50:45.000,1336.064868,-2720.332662,6252.305866,64.277,-63.842,587.330666
21 Mar 2024 10:50:50.000,1352.619386,-2688.840291,6262.361093,64.467,-63.295,587.386252
21 Mar 2024 10:50:55.000,1369.157111,-2657.280669,6272.230546,64.655,-62.740,587.440897
21 Mar 2024 10:51:00.000,1385.677606,-2625.654715,6281.913933,64.840,-62.177,587.494594
21 Mar 2024 10:51:05.000,1402.180429,-2593.963351,6291.410967,65.023,-61.606,587.547337
21 Mar 2024 10:51:10.000,1418.665143,-2562.207498,6300.721365,65.204,-61.027,587.599120
21 Mar 2024 10:51:15.000,1435.131306,-2530.388081,6309.844853,65.383,-60.440,587.649936
21 Mar 2024 10:51:20.000,1451.578479,-2498.506027,6318.781158,65.558,-59.844,587.699780
21 Mar 2024 10:51:25.000,1468.006223,-2466.562262,6327.530017,65.732,-59.240,587.748646
21 Mar 2024 10:51:30.000,1484.414096,-2434.557715,6336.091168,65.903,-58.628,587.796528
21 Mar 2024 10:51:35.000,1500.801658,-2402.493317,6344.464360,66.071,-58.008,587.843420
21 Mar 2024 10:51:40.000,1517.168470,-2370.370000,6352.649343,66.236,-57.378,587.889317
21 Mar 2024 10:51:45.000,1533.514091,-2338.188696,6360.645873,66.399,-56.741,587.934214
21 Mar 2024 10:51:50.000,1549.838080,-2305.950340,6368.453716,66.559,-56.095,587.978105
21 Mar 2024 10:51:55.000,1566.139997,-2273.655869,6376.072637,66.715,-55.440,588.020985
21 Mar 2024 10:52:00.000,1582.419401,-2241.306219,6383.502412,66.870,-54.777,588.062850
21 Mar 2024 10:52:05.000,1598.675852,-2208.902329,6390.742820,67.021,-54.105,588.103693
21 Mar 2024 10:52:10.000,1614.908910,-2176.445139,6397.793646,67.169,-53.425,588.143511
21 Mar 2024 10:52:15.000,1631.118133,-2143.935591,6404.654682,67.313,-52.736,588.182299
21 Mar 2024 10:52:20.000,1647.303081,-2111.374626,6411.325723,67.455,-52.039,588.220051
21 Mar 2024 10:52:25.000,1663.463314,-2078.763188,6417.806571,67.594,-51.333,588.256765
21 Mar 2024 10:52:30.000,1679.598391,-2046.102221,6424.097035,67.729,-50.618,588.292435
21 Mar 2024 10:52:35.000,1695.707871,-2013.392673,6430.196928,67.861,-49.895,588.327057
21 Mar 2024 10:52:40.000,1711.791315,-1980.635488,6436.106069,67.989,-49.164,588.360627
21 Mar 2024 10:52:45.000,1727.848281,-1947.831617,6441.824282,68.114,-48.425,588.393142
21 Mar 2024 10:52:50.000,1743.878331,-1914.982007,6447.351398,68.235,-47.677,588.424597
21 Mar 2024 10:52:55.000,1759.881023,-1882.087609,6452.687253,68.353,-46.922,588.454988
21 Mar 2024 10:53:00.000,1775.855917,-1849.149374,6457.831689,68.467,-46.158,588.484313
21 Mar 2024 10:53:05.000,1791.802574,-1816.168254,6462.784553,68.578,-45.387,588.512568
21 Mar 2024 10:53:10.000,1807.720554,-1783.145202,6467.545698,68.684,-44.608,588.539749
21 Mar 2024 10:53:15.000,1823.609418,-1750.081172,6472.114983,68.787,-43.821,588.565853
