time,x,y,z,lat,lon,alt
0.0,3473.714763,4528.390958,3962.775397,34.939,52.508,576.977129
5.0,3474.688086,4552.24598,3934.489423,34.655,52.646,576.878024
10.0,3475.576269,4575.965889,3906.086732,34.371,52.782,576.779219
15.0,3476.379186,4599.550048,3877.568167,34.086,52.918,576.680728
20.0,3477.096713,4622.997823,3848.934573,33.801,53.052,576.582561
25.0,3477.72873,4646.308584,3820.186801,33.517,53.185,576.484731
30.0,3478.275117,4669.481706,3791.325702,33.231,53.318,576.387249
35.0,3478.735756,4692.516567,3762.352134,32.946,53.449,576.290127
40.0,3479.110532,4715.41255,3733.266956,32.66,53.579,576.193376
45.0,3479.399331,4738.169042,3704.071029,32.375,53.709,576.097008
50.0,3479.602043,4760.785435,3674.765222,32.089,53.837,576.001034
55.0,3479.718558,4783.261123,3645.350402,31.803,53.965,575.905466
60.0,3479.748769,4805.595507,3615.827443,31.516,54.092,575.810315
65.0,3479.692572,4827.78799,3586.19722,31.23,54.217,575.715592
70.0,3479.549864,4849.83798,3556.460612,30.943,54.342,575.62131
75.0,3479.320543,4871.74489,3526.618502,30.656,54.466,575.527478
80.0,3479.004512,4893.508136,3496.671774,30.369,54.589,575.434109
85.0,3478.601675,4915.12714,3466.621318,30.082,54.712,575.341213
90.0,3478.111936,4936.601326,3436.468023,29.795,54.833,575.248801
95.0,3477.535204,4957.930126,3406.212786,29.507,54.954,575.156885
100.0,3476.871389,4979.112971,3375.856504,29.219,55.074,575.065475
105.0,3476.120403,5000.149302,3345.400076,28.931,55.193,574.974582
110.0,3475.28216,5021.038561,3314.844407,28.643,55.311,574.884218
115.0,3474.356578,5041.780195,3284.190403,28.355,55.429,574.794393
120.0,3473.343574,5062.373656,3253.438973,28.067,55.546,574.705117
125.0,3472.24307,5082.8184,3222.59103,27.778,55.662,574.616401
130.0,3471.054988,5103.113887,3191.647488,27.49,55.777,574.528257
135.0,3469.779255,5123.259583,3160.609266,27.201,55.892,574.440694
140.0,3468.415797,5143.254957,3129.477285,26.912,56.006,574.353722
145.0,3466.964544,5163.099483,3098.252467,26.623,56.119,574.267354
150.0,3465.425428,5182.792639,3066.93574,26.334,56.232,574.181597
155.0,3463.798384,5202.333909,3035.528031,26.044,56.344,574.096464
160.0,3462.083347,5221.722779,3004.030274,25.755,56.455,574.011963
165.0,3460.280256,5240.958743,2972.443402,25.465,56.566,573.928106
170.0,3458.389052,5260.041297,2940.768352,25.175,56.676,573.844901
175.0,3456.409677,5278.969941,2909.006064,24.885,56.785,573.76236
180.0,3454.342078,5297.744182,2877.15748,24.595,56.894,573.680492
185.0,3452.186201,5316.36353,2845.223545,24.305,57.002,573.599306
190.0,3449.941996,5334.8275,2813.205207,24.015,57.11,573.518813
195.0,3447.609416,5353.135612,2781.103414,23.725,57.217,573.439021
200.0,3445.188414,5371.287391,2748.91912,23.434,57.324,573.359942
205.0,3442.678947,5389.282364,2716.653279,23.143,57.43,573.281583
210.0,3440.080974,5407.120065,2684.306849,22.853,57.535,573.203955
215.0,3437.394456,5424.800034,2651.880788,22.562,57.64,573.127066
220.0,3434.619356,5442.321812,2619.37606,22.271,57.744,573.050926
225.0,3431.75564,5459.684948,2586.793627,21.98,57.848,572.975545
230.0,3428.803276,5476.888993,2554.134457,21.689,57.951,572.90093
235.0,3425.762234,5493.933505,2521.399518,21.397,58.054,572.827091
240.0,3422.632486,5510.818046,2488.589782,21.106,58.157,572.754037
245.0,3419.414007,5527.542182,2455.706222,20.814,58.258,572.681776
250.0,3416.106775,5544.105484,2422.749813,20.523,58.36,572.610318
255.0,3412.710768,5560.507529,2389.721533,20.231,58.461,572.53967
260.0,3409.225968,5576.747897,2356.622362,19.939,58.561,572.469841
265.0,3405.65236,5592.826175,2323.453282,19.648,58.661,572.40084
270.0,3401.98993,5608.741951,2290.215276,19.356,58.761,572.332675
275.0,3398.238666,5624.494823,2256.909331,19.064,58.86,572.265353
280.0,3394.39856,5640.084389,2223.536434,18.771,58.959,572.198884
285.0,3390.469605,5655.510254,2190.097576,18.479,59.057,572.133274
290.0,3386.451795,5670.772029,2156.593749,18.187,59.155,572.068533
295.0,3382.345131,5685.869328,2123.025946,17.894,59.253,572.004666
300.0,3378.149611,5700.80177,2089.395164,17.602,59.35,571.941683
305.0,3373.865238,5715.56898,2055.7024,17.309,59.447,571.879591
310.0,3369.492019,5730.170587,2021.948653,17.017,59.543,571.818397
315.0,3365.029959,5744.606224,1988.134925,16.724,59.639,571.758109
320.0,3360.479068,5758.875531,1954.262218,16.431,59.735,571.698733
325.0,3355.83936,5772.978152,1920.331539,16.138,59.831,571.640277
330.0,3351.110847,5786.913735,1886.343893,15.845,59.926,571.582748
335.0,3346.293548,5800.681934,1852.300288,15.552,60.02,571.526153
340.0,3341.387481,5814.282408,1818.201735,15.259,60.115,571.470498
345.0,3336.392669,5827.71482,1784.049244,14.966,60.209,571.41579
350.0,3331.309133,5840.978839,1749.84383,14.673,60.302,571.362036
355.0,3326.136903,5854.074138,1715.586506,14.38,60.396,571.309243
360.0,3320.876005,5867.000396,1681.27829,14.086,60.489,571.257416
365.0,3315.526471,5879.757296,1646.920198,13.793,60.582,571.206562
370.0,3310.088334,5892.344526,1612.51325,13.499,60.674,571.156686
375.0,3304.561631,5904.761779,1578.058467,13.206,60.767,571.107795
380.0,3298.9464,5917.008755,1543.556871,12.912,60.859,571.059895
385.0,3293.242681,5929.085156,1509.009485,12.619,60.951,571.012992
390.0,3287.450517,5940.990691,1474.417335,12.325,61.042,570.96709
395.0,3281.569954,5952.725073,1439.781445,12.031,61.133,570.922196
400.0,3275.60104,5964.288021,1405.102845,11.737,61.224,570.878316
405.0,3269.543825,5975.679257,1370.382562,11.444,61.315,570.835453
410.0,3263.398361,5986.898511,1335.621626,11.15,61.406,570.793613
415.0,3257.164705,5997.945515,1300.821069,10.856,61.496,570.752802
420.0,3250.842912,6008.820009,1265.981923,10.562,61.586,570.713024
425.0,3244.433044,6019.521736,1231.105222,10.268,61.676,570.674285
430.0,3237.935162,6030.050444,1196.192,9.974,61.766,570.636588
435.0,3231.349331,6040.405887,1161.243293,9.679,61.855,570.599938
440.0,3224.675619,6050.587825,1126.260138,9.385,61.945,570.564339
445.0,3217.914094,6060.59602,1091.243572,9.091,62.034,570.529797
450.0,3211.06483,6070.430242,1056.194634,8.797,62.123,570.496315
455.0,3204.1279,6080.090265,1021.114364,8.502,62.211,570.463896
460.0,3197.103381,6089.575867,986.003803,8.208,62.3,570.432546
465.0,3189.991352,6098.886834,950.863992,7.914,62.388,570.402267
470.0,3182.791896,6108.022954,915.695973,7.619,62.477,570.373064
475.0,3175.505095,6116.984021,880.500791,7.325,62.565,570.344939
480.0,3168.131038,6125.769836,845.279488,7.03,62.653,570.317897
485.0,3160.669813,6134.380202,810.03311,6.736,62.741,570.29194
490.0,3153.12151,6142.81493,774.762702,6.441,62.828,570.267071
