"Time (UTCG)","Satellite12202 - x (km)","Satellite12202 - y (km)","Satellite12202 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,3771.487939,2206.930530,5402.031482,51.203,30.335,582.949347
21 Mar 2024 10:50:05.000,3783.071690,2235.805131,5382.021161,50.941,30.583,582.853847
21 Mar 2024 10:50:10.000,3794.564902,2264.605236,5361.851182,50.679,30.829,582.757941
21 Mar 2024 10:50:15.000,3805.967182,2293.330060,5341.522145,50.417,31.072,582.661638
21 Mar 2024 10:50:20.000,3817.278137,2321.978821,5321.034650,50.154,31.311,582.564952
21 Mar 2024 10:50:25.000,3828.497377,2350.550742,5300.389308,49.890,31.548,582.467892
21 Mar 2024 10:50:30.000,3839.624514,2379.045046,5279.586729,49.626,31.783,582.370471
21 Mar 2024 10:50:35.000,3850.659163,2407.460958,5258.627532,49.361,32.014,582.272699
21 Mar 2024 10:50:40.000,3861.600939,2435.797709,5237.512337,49.095,32.243,582.174589
21 Mar 2024 10:50:45.000,3872.449461,2464.054529,5216.241772,48.829,32.469,582.076153
21 Mar 2024 10:50:50.000,3883.204349,2492.230653,5194.816467,48.563,32.692,581.977401
21 Mar 2024 10:50:55.000,3893.865228,2520.325318,5173.237057,48.296,32.913,581.878345
21 Mar 2024 10:51:00.000,3904.431721,2548.337762,5151.504184,48.028,33.132,581.778998
21 Mar 2024 10:51:05.000,3914.903455,2576.267230,5129.618491,47.760,33.348,581.679371
21 Mar 2024 10:51:10.000,3925.280062,2604.112964,5107.580629,47.491,33.561,581.579475
21 Mar 2024 10:51:15.000,3935.561171,2631.874214,5085.391249,47.222,33.772,581.479323
21 Mar 2024 10:51:20.000,3945.746418,2659.550229,5063.051012,46.953,33.981,581.378926
21 Mar 2024 10:51:25.000,3955.835439,2687.140263,5040.560580,46.683,34.188,581.278297
21 Mar 2024 10:51:30.000,3965.827872,2714.643572,5017.920619,46.412,34.392,581.177447
21 Mar 2024 10:51:35.000,3975.723358,2742.059415,4995.131801,46.141,34.594,581.076388
21 Mar 2024 10:51:40.000,3985.521541,2769.387053,4972.194803,45.870,34.794,580.975132
21 Mar 2024 10:51:45.000,3995.222067,2796.625751,4949.110305,45.598,34.992,580.873691
21 Mar 2024 10:51:50.000,4004.824582,2823.774777,4925.878992,45.326,35.187,580.772077
21 Mar 2024 10:51:55.000,4014.328738,2850.833401,4902.501552,45.053,35.381,580.670302
21 Mar 2024 10:52:00.000,4023.734188,2877.800896,4878.978680,44.780,35.573,580.568379
21 Mar 2024 10:52:05.000,4033.040585,2904.676538,4855.311073,44.507,35.762,580.466318
21 Mar 2024 10:52:10.000,4042.247589,2931.459607,4831.499433,44.233,35.950,580.364134
21 Mar 2024 10:52:15.000,4051.354858,2958.149385,4807.544467,43.958,36.136,580.261836
21 Mar 2024 10:52:20.000,4060.362054,2984.745158,4783.446885,43.684,36.319,580.159438
21 Mar 2024 10:52:25.000,4069.268844,3011.246212,4759.207402,43.409,36.501,580.056952
21 Mar 2024 10:52:30.000,4078.074893,3037.651841,4734.826737,43.133,36.681,579.954390
21 Mar 2024 10:52:35.000,4086.779872,3063.961337,4710.305614,42.857,36.860,579.851764
21 Mar 2024 10:52:40.000,4095.383452,3090.173998,4685.644759,42.581,37.036,579.749086
21 Mar 2024 10:52:45.000,4103.885308,3116.289126,4660.844905,42.305,37.211,579.646368
21 Mar 2024 10:52:50.000,4112.285118,3142.306023,4635.906787,42.028,37.384,579.543623
21 Mar 2024 10:52:55.000,4120.582560,3168.223997,4610.831145,41.751,37.556,579.440863
21 Mar 2024 10:53:00.000,4128.777317,3194.042356,4585.618722,41.473,37.726,579.338100
21 Mar 2024 10:53:05.000,4136.869073,3219.760415,4560.270267,41.195,37.894,579.235346
21 Mar 2024 10:53:10.000,4144.857516,3245.377490,4534.786532,40.917,38.061,579.132613
21 Mar 2024 10:53:15.000,4152.742335,3270.892900,4509.168272,40.639,38.226,579.029914
21 Mar 2024 10:53:20.000,4160.523222,3296.305968,4483.416248,40.360,38.389,578.927260
21 Mar 2024 10:53:25.000,4168.199873,3321.616019,4457.531224,40.081,38.551,578.824665
21 Mar 2024 10:53:30.000,4175.771985,3346.822384,4431.513966,39.801,38.712,578.722139
21 Mar 2024 10:53:35.000,4183.239257,3371.924394,4405.365248,39.522,38.871,578.619696
21 Mar 2024 10:53:40.000,4190.601392,3396.921386,4379.085845,39.242,39.028,578.517347
21 Mar 2024 10:53:45.000,4197.858096,3421.812699,4352.676536,38.961,39.185,578.415105
21 Mar 2024 10:53:50.000,4205.009077,3446.597675,4326.138105,38.681,39.339,578.312982
21 Mar 2024 10:53:55.000,4212.054044,3471.275659,4299.471340,38.400,39.493,578.210989
21 Mar 2024 10:54:00.000,4218.992711,3495.846002,4272.677030,38.119,39.645,578.109140
21 Mar 2024 10:54:05.000,4225.824795,3520.308056,4245.755972,37.837,39.796,578.007445
21 Mar 2024 10:54:10.000,4232.550012,3544.661176,4218.708963,37.556,39.945,577.905918
21 Mar 2024 10:54:15.000,4239.168086,3568.904722,4191.536806,37.274,40.094,577.804570
21 Mar 2024 10:54:20.000,4245.678738,3593.038058,4164.240307,36.991,40.241,577.703413
21 Mar 2024 10:54:25.000,4252.081697,3617.060549,4136.820277,36.709,40.386,577.602460
21 Mar 2024 10:54:30.000,4258.376691,3640.971565,4109.277527,36.426,40.531,577.501722
21 Mar 2024 10:54:35.000,4264.563452,3664.770480,4081.612876,36.143,40.674,577.401212
21 Mar 2024 10:54:40.000,4270.641715,3688.456670,4053.827143,35.860,40.816,577.300940
21 Mar 2024 10:54:45.000,4276.611218,3712.029515,4025.921154,35.577,40.957,577.200920
21 Mar 2024 10:54:50.000,4282.471700,3735.488400,3997.895736,35.293,41.097,577.101163
21 Mar 2024 10:54:55.000,4288.222906,3758.832712,3969.751721,35.009,41.236,577.001681
21 Mar 2024 10:55:00.000,4293.864580,3782.061841,3941.489943,34.725,41.374,576.902486
21 Mar 2024 10:55:05.000,4299.396471,3805.175183,3913.111240,34.441,41.510,576.803589
21 Mar 2024 10:55:10.000,4304.818331,3828.172136,3884.616456,34.156,41.646,576.705003
21 Mar 2024 10:55:15.000,4310.129914,3851.052101,3856.006434,33.872,41.780,576.606739
21 Mar 2024 10:55:20.000,4315.330976,3873.814483,3827.282023,33.587,41.914,576.508809
21 Mar 2024 10:55:25.000,4320.421278,3896.458693,3798.444077,33.302,42.046,576.411224
21 Mar 2024 10:55:30.000,4325.400583,3918.984142,3769.493449,33.016,42.178,576.313996
21 Mar 2024 10:55:35.000,4330.268656,3941.390247,3740.431000,32.731,42.308,576.217137
21 Mar 2024 10:55:40.000,4335.025264,3963.676428,3711.257590,32.445,42.438,576.120659
21 Mar 2024 10:55:45.000,4339.670181,3985.842109,3681.974087,32.159,42.566,576.024572
21 Mar 2024 10:55:50.000,4344.203179,4007.886718,3652.581357,31.873,42.694,575.928888
21 Mar 2024 10:55:55.000,4348.624036,4029.809685,3623.080274,31.587,42.821,575.833619
21 Mar 2024 10:56:00.000,4352.932531,4051.610446,3593.471712,31.300,42.947,575.738776
21 Mar 2024 10:56:05.000,4357.128448,4073.288440,3563.756550,31.013,43.072,575.644370
21 Mar 2024 10:56:10.000,4361.211572,4094.843109,3533.935669,30.726,43.196,575.550412
21 Mar 2024 10:56:15.000,4365.181692,4116.273899,3504.009953,30.439,43.319,575.456915
21 Mar 2024 10:56:20.000,4369.038599,4137.580262,3473.980292,30.152,43.441,575.363888
21 Mar 2024 10:56:25.000,4372.782089,4158.761650,3443.847574,29.865,43.563,575.271343
21 Mar 2024 10:56:30.000,4376.411957,4179.817522,3413.612695,29.577,43.684,575.179291
21 Mar 2024 10:56:35.000,4379.928006,4200.747339,3383.276552,29.290,43.804,575.087743
21 Mar 2024 10:56:40.000,4383.330038,4221.550568,3352.840043,29.002,43.923,574.996710
21 Mar 2024 10:56:45.000,4386.617860,4242.226676,3322.304072,28.714,44.041,574.906203
21 Mar 2024 10:56:50.000,4389.791280,4262.775139,3291.669546,28.425,44.159,574.816232
21 Mar 2024 10:56:55.000,4392.850113,4283.195433,3260.937371,28.137,44.276,574.726809
21 Mar 2024 10:57:00.000,4395.794171,4303.487040,3230.108462,27.849,44.392,574.637943
21 Mar 2024 10:57:05.000,4398.623275,4323.649443,3199.183731,27.560,44.508,574.549646
21 Mar 2024 10:57:10.000,4401.337246,4343.682134,3168.164096,27.271,44.622,574.461928
21 Mar 2024 10:57:15.000,4403.935907,4363.584604,3137.050478,26.982,44.736,574.374800
21 Mar 2024 10:57:20.000,4406.419087,4383.356351,3105.843799,26.693,44.850,574.288272
21 Mar 2024 10:57:25.000,4408.786616,4402.996875,3074.544985,26.404,44.962,574.202354
21 Mar 2024 10:57:30.000,4411.038327,4422.505682,3043.154965,26.114,45.074,574.117057
21 Mar 2024 10:57:35.000,4413.174057,4441.882281,3011.674670,25.825,45.186,574.032390
21 Mar 2024 10:57:40.000,4415.193646,4461.126184,2980.105033,25.535,45.296,573.948365
21 Mar 2024 10:57:45.000,4417.096936,4480.236909,2948.446992,25.245,45.407,573.864990
21 Mar 2024 10:57:50.000,4418.883774,4499.213977,2916.701485,24.956,45.516,573.782276
