"Time (UTCG)","Satellite11818 - x (km)","Satellite11818 - y (km)","Satellite11818 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,-3712.657691,-3063.132836,5010.987714,46.330,-140.476,581.146654
21 Mar 2024 10:50:05.000,-3683.523422,-3061.060195,5033.703751,46.601,-140.273,581.247706
21 Mar 2024 10:50:10.000,-3654.278832,-3058.918596,5056.270465,46.871,-140.068,581.348541
21 Mar 2024 10:50:15.000,-3624.924733,-3056.708183,5078.687186,47.141,-139.861,581.449149
21 Mar 2024 10:50:20.000,-3595.461942,-3054.429102,5100.953250,47.411,-139.651,581.549517
21 Mar 2024 10:50:25.000,-3565.891279,-3052.081498,5123.067995,47.680,-139.439,581.649633
21 Mar 2024 10:50:30.000,-3536.213567,-3049.665521,5145.030767,47.949,-139.225,581.749486
21 Mar 2024 10:50:35.000,-3506.429632,-3047.181319,5166.840913,48.217,-139.008,581.849064
21 Mar 2024 10:50:40.000,-3476.540303,-3044.629045,5188.497786,48.484,-138.789,581.948354
21 Mar 2024 10:50:45.000,-3446.546413,-3042.008850,5210.000744,48.752,-138.568,582.047345
21 Mar 2024 10:50:50.000,-3416.448798,-3039.320889,5231.349149,49.018,-138.343,582.146026
21 Mar 2024 10:50:55.000,-3386.248297,-3036.565316,5252.542367,49.284,-138.116,582.244385
21 Mar 2024 10:51:00.000,-3355.945753,-3033.742289,5273.579771,49.550,-137.887,582.342410
21 Mar 2024 10:51:05.000,-3325.542010,-3030.851964,5294.460736,49.814,-137.654,582.440089
21 Mar 2024 10:51:10.000,-3295.037917,-3027.894502,5315.184642,50.079,-137.419,582.537411
21 Mar 2024 10:51:15.000,-3264.434325,-3024.870064,5335.750875,50.343,-137.181,582.634365
21 Mar 2024 10:51:20.000,-3233.732090,-3021.778810,5356.158825,50.606,-136.941,582.730939
21 Mar 2024 10:51:25.000,-3202.932069,-3018.620906,5376.407886,50.868,-136.697,582.827121
21 Mar 2024 10:51:30.000,-3172.035123,-3015.396515,5396.497458,51.130,-136.450,582.922901
21 Mar 2024 10:51:35.000,-3141.042114,-3012.105803,5416.426944,51.392,-136.200,583.018266
21 Mar 2024 10:51:40.000,-3109.953910,-3008.748939,5436.195754,51.652,-135.948,583.113206
21 Mar 2024 10:51:45.000,-3078.771380,-3005.326090,5455.803300,51.912,-135.692,583.207710
21 Mar 2024 10:51:50.000,-3047.495397,-3001.837426,5475.249003,52.171,-135.432,583.301766
21 Mar 2024 10:51:55.000,-3016.126836,-2998.283120,5494.532283,52.430,-135.170,583.395363
21 Mar 2024 10:52:00.000,-2984.666575,-2994.663344,5513.652570,52.688,-134.904,583.488490
21 Mar 2024 10:52:05.000,-2953.115495,-2990.978270,5532.609297,52.945,-134.635,583.581136
21 Mar 2024 10:52:10.000,-2921.474480,-2987.228076,5551.401900,53.202,-134.362,583.673291
21 Mar 2024 10:52:15.000,-2889.744417,-2983.412937,5570.029823,53.458,-134.086,583.764943
21 Mar 2024 10:52:20.000,-2857.926194,-2979.533030,5588.492512,53.713,-133.807,583.856081
21 Mar 2024 10:52:25.000,-2826.020704,-2975.588536,5606.789421,53.967,-133.523,583.946695
21 Mar 2024 10:52:30.000,-2794.028842,-2971.579634,5624.920006,54.220,-133.236,584.036774
21 Mar 2024 10:52:35.000,-2761.951506,-2967.506505,5642.883730,54.473,-132.945,584.126308
21 Mar 2024 10:52:40.000,-2729.789595,-2963.369332,5660.680060,54.725,-132.651,584.215286
21 Mar 2024 10:52:45.000,-2697.544012,-2959.168300,5678.308467,54.975,-132.352,584.303696
21 Mar 2024 10:52:50.000,-2665.215662,-2954.903594,5695.768429,55.226,-132.049,584.391530
21 Mar 2024 10:52:55.000,-2632.805454,-2950.575399,5713.059428,55.475,-131.743,584.478776
21 Mar 2024 10:53:00.000,-2600.314298,-2946.183903,5730.180951,55.723,-131.432,584.565425
21 Mar 2024 10:53:05.000,-2567.743107,-2941.729296,5747.132490,55.970,-131.117,584.651466
21 Mar 2024 10:53:10.000,-2535.092797,-2937.211766,5763.913542,56.217,-130.797,584.736889
21 Mar 2024 10:53:15.000,-2502.364286,-2932.631506,5780.523609,56.462,-130.474,584.821683
21 Mar 2024 10:53:20.000,-2469.558493,-2927.988708,5796.962200,56.707,-130.145,584.905839
21 Mar 2024 10:53:25.000,-2436.676343,-2923.283565,5813.228825,56.950,-129.813,584.989348
21 Mar 2024 10:53:30.000,-2403.718760,-2918.516272,5829.323002,57.193,-129.475,585.072198
21 Mar 2024 10:53:35.000,-2370.686672,-2913.687024,5845.244255,57.434,-129.133,585.154381
21 Mar 2024 10:53:40.000,-2337.581009,-2908.796019,5860.992110,57.675,-128.786,585.235887
21 Mar 2024 10:53:45.000,-2304.402703,-2903.843455,5876.566101,57.914,-128.434,585.316705
21 Mar 2024 10:53:50.000,-2271.152689,-2898.829531,5891.965766,58.152,-128.078,585.396827
21 Mar 2024 10:53:55.000,-2237.831905,-2893.754447,5907.190647,58.389,-127.716,585.476244
21 Mar 2024 10:54:00.000,-2204.441288,-2888.618405,5922.240293,58.625,-127.349,585.554945
21 Mar 2024 10:54:05.000,-2170.981780,-2883.421608,5937.114258,58.860,-126.977,585.632921
21 Mar 2024 10:54:10.000,-2137.454325,-2878.164259,5951.812101,59.093,-126.599,585.710164
21 Mar 2024 10:54:15.000,-2103.859869,-2872.846562,5966.333384,59.325,-126.216,585.786664
21 Mar 2024 10:54:20.000,-2070.199358,-2867.468725,5980.677679,59.556,-125.828,585.862412
21 Mar 2024 10:54:25.000,-2036.473745,-2862.030954,5994.844558,59.786,-125.434,585.937400
21 Mar 2024 10:54:30.000,-2002.683979,-2856.533456,6008.833603,60.014,-125.034,586.011618
21 Mar 2024 10:54:35.000,-1968.831015,-2850.976441,6022.644397,60.241,-124.628,586.085057
21 Mar 2024 10:54:40.000,-1934.915810,-2845.360120,6036.276532,60.466,-124.217,586.157710
21 Mar 2024 10:54:45.000,-1900.939321,-2839.684702,6049.729602,60.691,-123.799,586.229568
21 Mar 2024 10:54:50.000,-1866.902508,-2833.950402,6063.003209,60.913,-123.375,586.300621
21 Mar 2024 10:54:55.000,-1832.806333,-2828.157431,6076.096960,61.134,-122.946,586.370862
