"Time (UTCG)","Satellite11601 - x (km)","Satellite11601 - y (km)","Satellite11601 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,1464.289546,-2384.665046,6359.704122,66.380,-58.448,587.928924
21 Mar 2024 10:50:05.000,1500.345955,-2384.025237,6351.534732,66.213,-57.816,587.883064
21 Mar 2024 10:50:10.000,1536.358545,-2383.341490,6343.176928,66.045,-57.193,587.836206
21 Mar 2024 10:50:15.000,1572.326285,-2382.613791,6334.630956,65.873,-56.579,587.788356
21 Mar 2024 10:50:20.000,1608.248145,-2381.842129,6325.897071,65.699,-55.972,587.739520
21 Mar 2024 10:50:25.000,1644.123097,-2381.026493,6316.975530,65.523,-55.375,587.689703
21 Mar 2024 10:50:30.000,1679.950114,-2380.166872,6307.866600,65.344,-54.785,587.638911
21 Mar 2024 10:50:35.000,1715.728169,-2379.263256,6298.570551,65.162,-54.204,587.587151
21 Mar 2024 10:50:40.000,1751.456240,-2378.315635,6289.087657,64.978,-53.631,587.534427
21 Mar 2024 10:50:45.000,1787.133302,-2377.324000,6279.418200,64.792,-53.066,587.480747
21 Mar 2024 10:50:50.000,1822.758335,-2376.288342,6269.562468,64.604,-52.510,587.426116
21 Mar 2024 10:50:55.000,1858.330320,-2375.208654,6259.520752,64.413,-51.961,587.370542
21 Mar 2024 10:51:00.000,1893.848237,-2374.084928,6249.293350,64.220,-51.420,587.314030
21 Mar 2024 10:51:05.000,1929.311071,-2372.917158,6238.880567,64.025,-50.887,587.256587
21 Mar 2024 10:51:10.000,1964.717807,-2371.705336,6228.282710,63.828,-50.362,587.198220
21 Mar 2024 10:51:15.000,2000.067431,-2370.449457,6217.500094,63.629,-49.844,587.138937
21 Mar 2024 10:51:20.000,2035.358932,-2369.149516,6206.533038,63.428,-49.334,587.078742
21 Mar 2024 10:51:25.000,2070.591300,-2367.805509,6195.381870,63.225,-48.831,587.017645
21 Mar 2024 10:51:30.000,2105.763528,-2366.417430,6184.046918,63.020,-48.336,586.955652
21 Mar 2024 10:51:35.000,2140.874608,-2364.985277,6172.528519,62.813,-47.847,586.892770
21 Mar 2024 10:51:40.000,2175.923537,-2363.509047,6160.827016,62.604,-47.366,586.829007
21 Mar 2024 10:51:45.000,2210.909312,-2361.988736,6148.942754,62.394,-46.892,586.764371
21 Mar 2024 10:51:50.000,2245.830931,-2360.424344,6136.876087,62.181,-46.425,586.698868
21 Mar 2024 10:51:55.000,2280.687397,-2358.815869,6124.627373,61.968,-45.965,586.632506
21 Mar 2024 10:52:00.000,2315.477713,-2357.163311,6112.196975,61.752,-45.511,586.565294
21 Mar 2024 10:52:05.000,2350.200882,-2355.466668,6099.585261,61.535,-45.064,586.497239
21 Mar 2024 10:52:10.000,2384.855913,-2353.725942,6086.792606,61.316,-44.624,586.428350
21 Mar 2024 10:52:15.000,2419.441814,-2351.941134,6073.819390,61.096,-44.189,586.358633
21 Mar 2024 10:52:20.000,2453.957597,-2350.112245,6060.665996,60.874,-43.762,586.288099
21 Mar 2024 10:52:25.000,2488.402274,-2348.239277,6047.332816,60.651,-43.340,586.216754
21 Mar 2024 10:52:30.000,2522.774861,-2346.322233,6033.820245,60.426,-42.925,586.144607
21 Mar 2024 10:52:35.000,2557.074375,-2344.361117,6020.128683,60.200,-42.515,586.071667
21 Mar 2024 10:52:40.000,2591.299836,-2342.355932,6006.258538,59.972,-42.111,585.997943
21 Mar 2024 10:52:45.000,2625.450265,-2340.306683,5992.210219,59.743,-41.714,585.923442
21 Mar 2024 10:52:50.000,2659.524686,-2338.213374,5977.984145,59.513,-41.321,585.848175
21 Mar 2024 10:52:55.000,2693.522125,-2336.076012,5963.580736,59.281,-40.935,585.772148
21 Mar 2024 10:53:00.000,2727.441611,-2333.894603,5949.000421,59.048,-40.554,585.695373
21 Mar 2024 10:53:05.000,2761.282175,-2331.669153,5934.243632,58.814,-40.178,585.617857
21 Mar 2024 10:53:10.000,2795.042849,-2329.399670,5919.310806,58.579,-39.808,585.539610
21 Mar 2024 10:53:15.000,2828.722669,-2327.086162,5904.202387,58.343,-39.443,585.460640
21 Mar 2024 10:53:20.000,2862.320673,-2324.728637,5888.918823,58.105,-39.083,585.380958
21 Mar 2024 10:53:25.000,2895.835901,-2322.327105,5873.460566,57.866,-38.728,585.300573
21 Mar 2024 10:53:30.000,2929.267395,-2319.881575,5857.828077,57.626,-38.378,585.219493
21 Mar 2024 10:53:35.000,2962.614201,-2317.392059,5842.021817,57.385,-38.033,585.137730
