"Time (UTCG)","Satellite12501 - x (km)","Satellite12501 - y (km)","Satellite12501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,2379.195797,1984.473712,6219.155828,63.659,39.831,587.148033
21 Mar 2024 10:50:05.000,2377.699714,2019.798612,6208.346431,63.461,40.347,587.088688
21 Mar 2024 10:50:10.000,2376.159337,2055.064981,6197.352862,63.260,40.855,587.028436
21 Mar 2024 10:50:15.000,2374.574667,2090.271811,6186.175448,63.058,41.357,586.967285
21 Mar 2024 10:50:20.000,2372.945708,2125.418094,6174.814520,62.854,41.850,586.905241
21 Mar 2024 10:50:25.000,2371.272463,2160.502826,6163.270416,62.648,42.337,586.842312
21 Mar 2024 10:50:30.000,2369.554934,2195.525003,6151.543477,62.440,42.817,586.778505
21 Mar 2024 10:50:35.000,2367.793128,2230.483622,6139.634051,62.230,43.290,586.713828
21 Mar 2024 10:50:40.000,2365.987049,2265.377685,6127.542493,62.018,43.756,586.648288
21 Mar 2024 10:50:45.000,2364.136701,2300.206192,6115.269160,61.805,44.215,586.581893
21 Mar 2024 10:50:50.000,2362.242093,2334.968150,6102.814417,61.590,44.667,586.514651
21 Mar 2024 10:50:55.000,2360.303229,2369.662562,6090.178633,61.374,45.113,586.446570
21 Mar 2024 10:51:00.000,2358.320119,2404.288437,6077.362183,61.156,45.553,586.377657
21 Mar 2024 10:51:05.000,2356.292768,2438.844786,6064.365447,60.936,45.986,586.307922
21 Mar 2024 10:51:10.000,2354.221187,2473.330620,6051.188811,60.715,46.413,586.237371
21 Mar 2024 10:51:15.000,2352.105383,2507.744953,6037.832665,60.492,46.834,586.166014
21 Mar 2024 10:51:20.000,2349.945367,2542.086801,6024.297406,60.268,47.249,586.093858
21 Mar 2024 10:51:25.000,2347.741148,2576.355183,6010.583436,60.043,47.658,586.020913
21 Mar 2024 10:51:30.000,2345.492738,2610.549120,5996.691161,59.816,48.061,585.947187
21 Mar 2024 10:51:35.000,2343.200148,2644.667634,5982.620993,59.588,48.459,585.872688
21 Mar 2024 10:51:40.000,2340.863389,2678.709749,5968.373350,59.358,48.851,585.797425
21 Mar 2024 10:51:45.000,2338.482475,2712.674494,5953.948654,59.127,49.237,585.721408
21 Mar 2024 10:51:50.000,2336.057418,2746.560897,5939.347333,58.895,49.618,585.644645
21 Mar 2024 10:51:55.000,2333.588233,2780.367990,5924.569821,58.662,49.993,585.567144
21 Mar 2024 10:52:00.000,2331.074933,2814.094808,5909.616556,58.427,50.363,585.488916
21 Mar 2024 10:52:05.000,2328.517533,2847.740387,5894.487981,58.191,50.728,585.409970
21 Mar 2024 10:52:10.000,2325.916050,2881.303765,5879.184545,57.954,51.088,585.330314
21 Mar 2024 10:52:15.000,2323.270498,2914.783983,5863.706703,57.716,51.443,585.249958
21 Mar 2024 10:52:20.000,2320.580895,2948.180086,5848.054912,57.477,51.793,585.168912
21 Mar 2024 10:52:25.000,2317.847258,2981.491120,5832.229639,57.237,52.138,585.087185
21 Mar 2024 10:52:30.000,2315.069606,3014.716133,5816.231351,56.996,52.479,585.004787
21 Mar 2024 10:52:35.000,2312.247955,3047.854177,5800.060524,56.753,52.814,584.921728
21 Mar 2024 10:52:40.000,2309.382326,3080.904304,5783.717637,56.510,53.146,584.838016
21 Mar 2024 10:52:45.000,2306.472739,3113.865572,5767.203176,56.265,53.472,584.753663
