"Time (UTCG)","Satellite11605 - x (km)","Satellite11605 - y (km)","Satellite11605 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,6905.214275,-535.136818,555.204617,4.611,-4.431,570.137154
21 Mar 2024 10:50:05.000,6908.753883,-524.956087,519.758274,4.316,-4.345,570.120201
21 Mar 2024 10:50:10.000,6912.096957,-514.762383,484.296513,4.021,-4.259,570.104358
21 Mar 2024 10:50:15.000,6915.243410,-504.555860,448.820385,3.726,-4.173,570.089630
21 Mar 2024 10:50:20.000,6918.193157,-494.336676,413.330943,3.431,-4.087,570.076016
21 Mar 2024 10:50:25.000,6920.946120,-484.104988,377.829239,3.136,-4.001,570.063518
21 Mar 2024 10:50:30.000,6923.502228,-473.860954,342.316328,2.841,-3.915,570.052139
21 Mar 2024 10:50:35.000,6925.861413,-463.604731,306.793262,2.546,-3.830,570.041880
21 Mar 2024 10:50:40.000,6928.023616,-453.336479,271.261095,2.251,-3.744,570.032741
21 Mar 2024 10:50:45.000,6929.988781,-443.056355,235.720881,1.956,-3.658,570.024723
21 Mar 2024 10:50:50.000,6931.756858,-432.764518,200.173675,1.661,-3.572,570.017829
21 Mar 2024 10:50:55.000,6933.327805,-422.461128,164.620531,1.366,-3.487,570.012058
21 Mar 2024 10:51:00.000,6934.701582,-412.146344,129.062503,1.071,-3.401,570.007412
21 Mar 2024 10:51:05.000,6935.878158,-401.820326,93.500647,0.776,-3.316,570.003890
21 Mar 2024 10:51:10.000,6936.857507,-391.483234,57.936017,0.481,-3.230,570.001494
21 Mar 2024 10:51:15.000,6937.639606,-381.135228,22.369668,0.186,-3.145,570.000223
21 Mar 2024 10:51:20.000,6938.224442,-370.776469,-13.197344,-0.110,-3.059,570.000077
21 Mar 2024 10:51:25.000,6938.612005,-360.407119,-48.763965,-0.405,-2.973,570.001058
21 Mar 2024 10:51:30.000,6938.802291,-350.027337,-84.329139,-0.700,-2.888,570.003164
21 Mar 2024 10:51:35.000,6938.795302,-339.637287,-119.891811,-0.995,-2.802,570.006396
21 Mar 2024 10:51:40.000,6938.591045,-329.237130,-155.450927,-1.290,-2.717,570.010752
21 Mar 2024 10:51:45.000,6938.189535,-318.827028,-191.005432,-1.585,-2.631,570.016233
21 Mar 2024 10:51:50.000,6937.590790,-308.407144,-226.554270,-1.880,-2.545,570.022838
21 Mar 2024 10:51:55.000,6936.794835,-297.977641,-262.096388,-2.175,-2.460,570.030566
21 Mar 2024 10:52:00.000,6935.801700,-287.538682,-297.630731,-2.470,-2.374,570.039415
21 Mar 2024 10:52:05.000,6934.611422,-277.090430,-333.156245,-2.765,-2.288,570.049386
21 Mar 2024 10:52:10.000,6933.224043,-266.633049,-368.671876,-3.060,-2.202,570.060477
21 Mar 2024 10:52:15.000,6931.639611,-256.166704,-404.176571,-3.355,-2.116,570.072686
21 Mar 2024 10:52:20.000,6929.858177,-245.691558,-439.669276,-3.650,-2.031,570.086012
21 Mar 2024 10:52:25.000,6927.879803,-235.207777,-475.148938,-3.945,-1.944,570.100453
21 Mar 2024 10:52:30.000,6925.704551,-224.715525,-510.614505,-4.240,-1.858,570.116009
21 Mar 2024 10:52:35.000,6923.332494,-214.214968,-546.064925,-4.535,-1.772,570.132676
21 Mar 2024 10:52:40.000,6920.763706,-203.706270,-581.499146,-4.830,-1.686,570.150452
21 Mar 2024 10:52:45.000,6917.998269,-193.189599,-616.916118,-5.125,-1.600,570.169337
21 Mar 2024 10:52:50.000,6915.036272,-182.665120,-652.314789,-5.420,-1.513,570.189327
21 Mar 2024 10:52:55.000,6911.877807,-172.133000,-687.694109,-5.715,-1.427,570.210419
21 Mar 2024 10:53:00.000,6908.522972,-161.593406,-723.053029,-6.010,-1.340,570.232613
21 Mar 2024 10:53:05.000,6904.971873,-151.046504,-758.390500,-6.305,-1.253,570.255904
21 Mar 2024 10:53:10.000,6901.224620,-140.492462,-793.705474,-6.600,-1.166,570.280290
21 Mar 2024 10:53:15.000,6897.281328,-129.931448,-828.996903,-6.894,-1.079,570.305768
21 Mar 2024 10:53:20.000,6893.142120,-119.363629,-864.263740,-7.189,-0.992,570.332336
21 Mar 2024 10:53:25.000,6888.807121,-108.789175,-899.504940,-7.484,-0.905,570.359989
21 Mar 2024 10:53:30.000,6884.276465,-98.208252,-934.719455,-7.779,-0.817,570.388724
21 Mar 2024 10:53:35.000,6879.550291,-87.621031,-969.906243,-8.073,-0.730,570.418539
21 Mar 2024 10:53:40.000,6874.628742,-77.027680,-1005.064259,-8.368,-0.642,570.449429
21 Mar 2024 10:53:45.000,6869.511969,-66.428369,-1040.192461,-8.662,-0.554,570.481391
21 Mar 2024 10:53:50.000,6864.200126,-55.823267,-1075.289805,-8.957,-0.466,570.514421
21 Mar 2024 10:53:55.000,6858.693375,-45.212545,-1110.355252,-9.252,-0.378,570.548515
