"Time (UTCG)","Satellite11802 - x (km)","Satellite11802 - y (km)","Satellite11802 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,4126.765886,-828.701162,5528.079728,52.884,-11.355,583.558971
21 Mar 2024 10:50:05.000,4154.970721,-814.139075,5509.083739,52.626,-11.086,583.466208
21 Mar 2024 10:50:10.000,4183.063554,-799.573617,5489.924326,52.368,-10.821,583.372967
21 Mar 2024 10:50:15.000,4211.043559,-785.005136,5470.602055,52.109,-10.560,583.279259
21 Mar 2024 10:50:20.000,4238.909912,-770.433978,5451.117501,51.850,-10.301,583.185095
21 Mar 2024 10:50:25.000,4266.661791,-755.860490,5431.471242,51.590,-10.046,583.090486
21 Mar 2024 10:50:30.000,4294.298379,-741.285019,5411.663859,51.329,-9.794,582.995442
21 Mar 2024 10:50:35.000,4321.818860,-726.707909,5391.695942,51.067,-9.545,582.899977
21 Mar 2024 10:50:40.000,4349.222423,-712.129506,5371.568081,50.805,-9.299,582.804099
21 Mar 2024 10:50:45.000,4376.508261,-697.550154,5351.280875,50.543,-9.056,582.707822
21 Mar 2024 10:50:50.000,4403.675566,-682.970197,5330.834924,50.279,-8.816,582.611156
21 Mar 2024 10:50:55.000,4430.723539,-668.389977,5310.230836,50.016,-8.579,582.514113
21 Mar 2024 10:51:00.000,4457.651379,-653.809838,5289.469222,49.751,-8.344,582.416704
21 Mar 2024 10:51:05.000,4484.458292,-639.230122,5268.550697,49.486,-8.112,582.318941
21 Mar 2024 10:51:10.000,4511.143485,-624.651169,5247.475883,49.220,-7.884,582.220835
21 Mar 2024 10:51:15.000,4537.706171,-610.073322,5226.245404,48.954,-7.657,582.122398
21 Mar 2024 10:51:20.000,4564.145563,-595.496919,5204.859890,48.688,-7.434,582.023642
21 Mar 2024 10:51:25.000,4590.460879,-580.922302,5183.319975,48.420,-7.212,581.924578
21 Mar 2024 10:51:30.000,4616.651342,-566.349808,5161.626299,48.153,-6.994,581.825218
21 Mar 2024 10:51:35.000,4642.716176,-551.779776,5139.779505,47.884,-6.778,581.725573
21 Mar 2024 10:51:40.000,4668.654609,-537.212544,5117.780241,47.616,-6.564,581.625656
21 Mar 2024 10:51:45.000,4694.465873,-522.648448,5095.629160,47.346,-6.353,581.525478
21 Mar 2024 10:51:50.000,4720.149204,-508.087826,5073.326919,47.077,-6.144,581.425052
21 Mar 2024 10:51:55.000,4745.703840,-493.531013,5050.874179,46.806,-5.937,581.324388
21 Mar 2024 10:52:00.000,4771.129025,-478.978344,5028.271606,46.536,-5.733,581.223500
21 Mar 2024 10:52:05.000,4796.424003,-464.430154,5005.519872,46.265,-5.531,581.122398
21 Mar 2024 10:52:10.000,4821.588025,-449.886776,4982.619650,45.993,-5.331,581.021095
21 Mar 2024 10:52:15.000,4846.620344,-435.348543,4959.571621,45.721,-5.133,580.919603
21 Mar 2024 10:52:20.000,4871.520216,-420.815787,4936.376467,45.449,-4.937,580.817934
21 Mar 2024 10:52:25.000,4896.286903,-406.288841,4913.034878,45.176,-4.743,580.716100
21 Mar 2024 10:52:30.000,4920.919669,-391.768035,4889.547544,44.903,-4.552,580.614113
21 Mar 2024 10:52:35.000,4945.417781,-377.253699,4865.915165,44.629,-4.362,580.511985
21 Mar 2024 10:52:40.000,4969.780511,-362.746162,4842.138439,44.355,-4.175,580.409728
21 Mar 2024 10:52:45.000,4994.007136,-348.245755,4818.218073,44.080,-3.989,580.307355
21 Mar 2024 10:52:50.000,5018.096933,-333.752803,4794.154775,43.806,-3.805,580.204876
21 Mar 2024 10:52:55.000,5042.049186,-319.267635,4769.949261,43.530,-3.623,580.102306
21 Mar 2024 10:53:00.000,5065.863182,-304.790578,4745.602248,43.255,-3.443,579.999655
21 Mar 2024 10:53:05.000,5089.538211,-290.321956,4721.114458,42.979,-3.265,579.896936
21 Mar 2024 10:53:10.000,5113.073569,-275.862095,4696.486618,42.703,-3.088,579.794161
21 Mar 2024 10:53:15.000,5136.468553,-261.411319,4671.719458,42.426,-2.913,579.691343
21 Mar 2024 10:53:20.000,5159.722467,-246.969952,4646.813713,42.149,-2.740,579.588493
21 Mar 2024 10:53:25.000,5182.834615,-232.538315,4621.770122,41.871,-2.569,579.485623
21 Mar 2024 10:53:30.000,5205.804309,-218.116732,4596.589427,41.594,-2.399,579.382747
21 Mar 2024 10:53:35.000,5228.630862,-203.705522,4571.272376,41.316,-2.231,579.279875
21 Mar 2024 10:53:40.000,5251.313594,-189.305006,4545.819720,41.037,-2.065,579.177021
21 Mar 2024 10:53:45.000,5273.851825,-174.915503,4520.232213,40.759,-1.900,579.074196
21 Mar 2024 10:53:50.000,5296.244883,-160.537333,4494.510616,40.480,-1.736,578.971414
21 Mar 2024 10:53:55.000,5318.492097,-146.170812,4468.655690,40.201,-1.574,578.868685
21 Mar 2024 10:54:00.000,5340.592803,-131.816258,4442.668203,39.921,-1.414,578.766022
21 Mar 2024 10:54:05.000,5362.546338,-117.473986,4416.548925,39.641,-1.255,578.663437
21 Mar 2024 10:54:10.000,5384.352045,-103.144312,4390.298632,39.361,-1.097,578.560943
21 Mar 2024 10:54:15.000,5406.009270,-88.827551,4363.918103,39.080,-0.941,578.458551
21 Mar 2024 10:54:20.000,5427.517366,-74.524015,4337.408119,38.800,-0.787,578.356275
21 Mar 2024 10:54:25.000,5448.875686,-60.234017,4310.769467,38.519,-0.633,578.254125
21 Mar 2024 10:54:30.000,5470.083589,-45.957870,4284.002938,38.237,-0.481,578.152114
21 Mar 2024 10:54:35.000,5491.140441,-31.695883,4257.109325,37.956,-0.331,578.050255
21 Mar 2024 10:54:40.000,5512.045607,-17.448368,4230.089426,37.674,-0.181,577.948559
21 Mar 2024 10:54:45.000,5532.798460,-3.215633,4202.944043,37.392,-0.033,577.847038
21 Mar 2024 10:54:50.000,5553.398377,11.002014,4175.673981,37.110,0.114,577.745705
21 Mar 2024 10:54:55.000,5573.844737,25.204266,4148.280049,36.827,0.259,577.644571
21 Mar 2024 10:55:00.000,5594.136925,39.390815,4120.763060,36.544,0.403,577.543649
21 Mar 2024 10:55:05.000,5614.274331,53.561357,4093.123830,36.261,0.547,577.442951
21 Mar 2024 10:55:10.000,5634.256348,67.715587,4065.363178,35.978,0.689,577.342488
21 Mar 2024 10:55:15.000,5654.082374,81.853201,4037.481929,35.694,0.829,577.242273
21 Mar 2024 10:55:20.000,5673.751812,95.973896,4009.480909,35.410,0.969,577.142317
21 Mar 2024 10:55:25.000,5693.264067,110.077372,3981.360949,35.126,1.108,577.042632
21 Mar 2024 10:55:30.000,5712.618551,124.163326,3953.122884,34.842,1.245,576.943230
