"Time (UTCG)","Satellite11903 - x (km)","Satellite11903 - y (km)","Satellite11903 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,5467.547763,1115.414882,4139.852518,36.740,11.530,577.613591
21 Mar 2024 10:50:05.000,5484.635459,1133.283443,4112.304742,36.457,11.675,577.512762
21 Mar 2024 10:50:10.000,5501.574298,1151.106045,4084.634976,36.174,11.818,577.412159
21 Mar 2024 10:50:15.000,5518.363747,1168.882271,4056.844040,35.891,11.959,577.311794
21 Mar 2024 10:50:20.000,5535.003275,1186.611706,4028.932758,35.607,12.100,577.211681
21 Mar 2024 10:50:25.000,5551.492357,1204.293937,4000.901959,35.324,12.240,577.111831
21 Mar 2024 10:50:30.000,5567.830471,1221.928552,3972.752475,35.040,12.378,577.012255
21 Mar 2024 10:50:35.000,5584.017100,1239.515141,3944.485140,34.755,12.515,576.912965
21 Mar 2024 10:50:40.000,5600.051729,1257.053297,3916.100792,34.471,12.652,576.813974
21 Mar 2024 10:50:45.000,5615.933850,1274.542614,3887.600274,34.186,12.787,576.715293
21 Mar 2024 10:50:50.000,5631.662957,1291.982686,3858.984432,33.901,12.921,576.616933
21 Mar 2024 10:50:55.000,5647.238551,1309.373113,3830.254114,33.616,13.054,576.518908
21 Mar 2024 10:51:00.000,5662.660133,1326.713492,3801.410172,33.331,13.186,576.421227
21 Mar 2024 10:51:05.000,5677.927213,1344.003426,3772.453462,33.045,13.317,576.323903
21 Mar 2024 10:51:10.000,5693.039302,1361.242517,3743.384843,32.760,13.447,576.226948
21 Mar 2024 10:51:15.000,5707.995916,1378.430371,3714.205178,32.474,13.576,576.130372
21 Mar 2024 10:51:20.000,5722.796576,1395.566593,3684.915332,32.188,13.705,576.034189
21 Mar 2024 10:51:25.000,5737.440807,1412.650794,3655.516173,31.901,13.832,575.938408
21 Mar 2024 10:51:30.000,5751.928138,1429.682582,3626.008575,31.615,13.958,575.843041
21 Mar 2024 10:51:35.000,5766.258102,1446.661572,3596.393411,31.328,14.084,575.748100
21 Mar 2024 10:51:40.000,5780.430237,1463.587377,3566.671562,31.041,14.209,575.653596
21 Mar 2024 10:51:45.000,5794.444087,1480.459613,3536.843908,30.754,14.332,575.559541
21 Mar 2024 10:51:50.000,5808.299196,1497.277898,3506.911335,30.467,14.455,575.465945
21 Mar 2024 10:51:55.000,5821.995118,1514.041853,3476.874730,30.180,14.577,575.372820
21 Mar 2024 10:52:00.000,5835.531406,1530.751100,3446.734984,29.892,14.698,575.280176
21 Mar 2024 10:52:05.000,5848.907621,1547.405262,3416.492992,29.605,14.819,575.188025
21 Mar 2024 10:52:10.000,5862.123328,1564.003966,3386.149650,29.317,14.938,575.096379
21 Mar 2024 10:52:15.000,5875.178095,1580.546839,3355.705859,29.029,15.057,575.005247
21 Mar 2024 10:52:20.000,5888.071496,1597.033512,3325.162522,28.741,15.175,574.914640
21 Mar 2024 10:52:25.000,5900.803108,1613.463615,3294.520544,28.452,15.293,574.824570
21 Mar 2024 10:52:30.000,5913.372514,1629.836784,3263.780836,28.164,15.409,574.735047
21 Mar 2024 10:52:35.000,5925.779300,1646.152652,3232.944308,27.875,15.525,574.646082
21 Mar 2024 10:52:40.000,5938.023059,1662.410860,3202.011875,27.586,15.640,574.557686
21 Mar 2024 10:52:45.000,5950.103387,1678.611045,3170.984456,27.297,15.755,574.469869
21 Mar 2024 10:52:50.000,5962.019882,1694.752850,3139.862970,27.008,15.868,574.382641
21 Mar 2024 10:52:55.000,5973.772152,1710.835918,3108.648341,26.719,15.981,574.296013
21 Mar 2024 10:53:00.000,5985.359805,1726.859897,3077.341495,26.430,16.094,574.209996
21 Mar 2024 10:53:05.000,5996.782456,1742.824432,3045.943360,26.140,16.205,574.124599
21 Mar 2024 10:53:10.000,6008.039723,1758.729174,3014.454868,25.850,16.316,574.039832
21 Mar 2024 10:53:15.000,6019.131231,1774.573776,2982.876952,25.561,16.427,573.955707
21 Mar 2024 10:53:20.000,6030.056607,1790.357891,2951.210551,25.271,16.536,573.872233
21 Mar 2024 10:53:25.000,6040.815484,1806.081174,2919.456602,24.981,16.646,573.789419
21 Mar 2024 10:53:30.000,6051.407500,1821.743285,2887.616049,24.691,16.754,573.707277
21 Mar 2024 10:53:35.000,6061.832297,1837.343883,2855.689835,24.400,16.862,573.625815
21 Mar 2024 10:53:40.000,6072.089521,1852.882631,2823.678907,24.110,16.969,573.545043
21 Mar 2024 10:53:45.000,6082.178825,1868.359193,2791.584216,23.819,17.076,573.464972
21 Mar 2024 10:53:50.000,6092.099865,1883.773235,2759.406714,23.529,17.182,573.385610
21 Mar 2024 10:53:55.000,6101.852301,1899.124425,2727.147354,23.238,17.288,573.306967
21 Mar 2024 10:54:00.000,6111.435799,1914.412436,2694.807094,22.947,17.393,573.229053
21 Mar 2024 10:54:05.000,6120.850030,1929.636938,2662.386893,22.656,17.498,573.151876
21 Mar 2024 10:54:10.000,6130.094669,1944.797607,2629.887713,22.365,17.602,573.075447
21 Mar 2024 10:54:15.000,6139.169397,1959.894120,2597.310518,22.074,17.705,572.999773
