"Time (UTCG)","Satellite11518 - x (km)","Satellite11518 - y (km)","Satellite11518 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,-4873.362580,-720.347478,4899.800450,45.022,-171.592,580.658574
21 Mar 2024 10:50:05.000,-4847.755338,-733.153495,4923.247089,45.295,-171.400,580.760595
21 Mar 2024 10:50:10.000,-4822.014347,-745.956716,4946.547684,45.568,-171.206,580.862459
21 Mar 2024 10:50:15.000,-4796.140364,-758.756859,4969.701541,45.841,-171.010,580.964153
21 Mar 2024 10:50:20.000,-4770.134151,-771.553644,4992.707976,46.113,-170.812,581.065666
21 Mar 2024 10:50:25.000,-4743.996473,-784.346791,5015.566304,46.384,-170.612,581.166985
21 Mar 2024 10:50:30.000,-4717.728099,-797.136017,5038.275848,46.655,-170.410,581.268099
21 Mar 2024 10:50:35.000,-4691.329802,-809.921041,5060.835935,46.926,-170.205,581.368996
21 Mar 2024 10:50:40.000,-4664.802359,-822.701581,5083.245895,47.196,-169.998,581.469663
21 Mar 2024 10:50:45.000,-4638.146549,-835.477353,5105.505064,47.466,-169.789,581.570089
21 Mar 2024 10:50:50.000,-4611.363155,-848.248074,5127.612780,47.736,-169.577,581.670261
21 Mar 2024 10:50:55.000,-4584.452966,-861.013461,5149.568389,48.004,-169.363,581.770169
21 Mar 2024 10:51:00.000,-4557.416771,-873.773229,5171.371239,48.273,-169.147,581.869800
21 Mar 2024 10:51:05.000,-4530.255364,-886.527094,5193.020683,48.540,-168.928,581.969142
21 Mar 2024 10:51:10.000,-4502.969544,-899.274771,5214.516079,48.808,-168.706,582.068184
21 Mar 2024 10:51:15.000,-4475.560112,-912.015974,5235.856789,49.075,-168.482,582.166913
21 Mar 2024 10:51:20.000,-4448.027871,-924.750418,5257.042181,49.341,-168.255,582.265319
21 Mar 2024 10:51:25.000,-4420.373630,-937.477816,5278.071625,49.606,-168.026,582.363390
21 Mar 2024 10:51:30.000,-4392.598201,-950.197883,5298.944499,49.872,-167.794,582.461113
21 Mar 2024 10:51:35.000,-4364.702397,-962.910330,5319.660182,50.136,-167.559,582.558478
21 Mar 2024 10:51:40.000,-4336.687037,-975.614871,5340.218061,50.400,-167.321,582.655473
