"Time (UTCG)","Satellite11702 - x (km)","Satellite11702 - y (km)","Satellite11702 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,3869.756994,-1547.884383,5559.284353,53.310,-21.801,583.712037
21 Mar 2024 10:50:05.000,3900.244673,-1538.503137,5540.551179,53.053,-21.527,583.620044
21 Mar 2024 10:50:10.000,3930.624075,-1529.098807,5521.653646,52.796,-21.257,583.527555
21 Mar 2024 10:50:15.000,3960.894321,-1519.671592,5502.592316,52.539,-20.990,583.434581
21 Mar 2024 10:50:20.000,3991.054534,-1510.221689,5483.367754,52.280,-20.727,583.341133
21 Mar 2024 10:50:25.000,4021.103839,-1500.749295,5463.980530,52.021,-20.466,583.247222
21 Mar 2024 10:50:30.000,4051.041366,-1491.254611,5444.431220,51.761,-20.209,583.152858
21 Mar 2024 10:50:35.000,4080.866247,-1481.737832,5424.720402,51.501,-19.956,583.058054
21 Mar 2024 10:50:40.000,4110.577618,-1472.199157,5404.848662,51.240,-19.705,582.962820
21 Mar 2024 10:50:45.000,4140.174616,-1462.638784,5384.816590,50.978,-19.457,582.867168
21 Mar 2024 10:50:50.000,4169.656384,-1453.056911,5364.624780,50.715,-19.213,582.771108
21 Mar 2024 10:50:55.000,4199.022067,-1443.453736,5344.273830,50.452,-18.971,582.674653
21 Mar 2024 10:51:00.000,4228.270813,-1433.829458,5323.764344,50.189,-18.732,582.577813
21 Mar 2024 10:51:05.000,4257.401774,-1424.184273,5303.096931,49.924,-18.496,582.480600
21 Mar 2024 10:51:10.000,4286.414106,-1414.518381,5282.272204,49.660,-18.263,582.383026
21 Mar 2024 10:51:15.000,4315.306966,-1404.831979,5261.290780,49.394,-18.032,582.285101
21 Mar 2024 10:51:20.000,4344.079516,-1395.125265,5240.153282,49.128,-17.805,582.186839
21 Mar 2024 10:51:25.000,4372.730922,-1385.398437,5218.860338,48.862,-17.580,582.088250
21 Mar 2024 10:51:30.000,4401.260352,-1375.651693,5197.412577,48.595,-17.357,581.989345
21 Mar 2024 10:51:35.000,4429.666979,-1365.885231,5175.810638,48.327,-17.137,581.890137
21 Mar 2024 10:51:40.000,4457.949977,-1356.099250,5154.055161,48.059,-16.920,581.790638
21 Mar 2024 10:51:45.000,4486.108526,-1346.293946,5132.146790,47.791,-16.705,581.690858
21 Mar 2024 10:51:50.000,4514.141808,-1336.469518,5110.086177,47.522,-16.492,581.590811
21 Mar 2024 10:51:55.000,4542.049010,-1326.626163,5087.873975,47.252,-16.282,581.490507
21 Mar 2024 10:52:00.000,4569.829322,-1316.764080,5065.510843,46.982,-16.074,581.389959
21 Mar 2024 10:52:05.000,4597.481936,-1306.883465,5042.997445,46.712,-15.868,581.289179
21 Mar 2024 10:52:10.000,4625.006049,-1296.984518,5020.334448,46.441,-15.665,581.188178
21 Mar 2024 10:52:15.000,4652.400863,-1287.067435,4997.522526,46.170,-15.464,581.086968
21 Mar 2024 10:52:20.000,4679.665582,-1277.132414,4974.562353,45.898,-15.265,580.985562
21 Mar 2024 10:52:25.000,4706.799413,-1267.179653,4951.454613,45.626,-15.068,580.883971
21 Mar 2024 10:52:30.000,4733.801568,-1257.209349,4928.199990,45.353,-14.873,580.782208
21 Mar 2024 10:52:35.000,4760.671263,-1247.221699,4904.799173,45.080,-14.681,580.680284
21 Mar 2024 10:52:40.000,4787.407717,-1237.216902,4881.252858,44.806,-14.490,580.578211
21 Mar 2024 10:52:45.000,4814.010153,-1227.195153,4857.561742,44.533,-14.301,580.476003
21 Mar 2024 10:52:50.000,4840.477797,-1217.156651,4833.726529,44.258,-14.115,580.373670
21 Mar 2024 10:52:55.000,4866.809880,-1207.101593,4809.747925,43.984,-13.930,580.271225
21 Mar 2024 10:53:00.000,4893.005638,-1197.030176,4785.626642,43.708,-13.747,580.168680
21 Mar 2024 10:53:05.000,4919.064307,-1186.942596,4761.363395,43.433,-13.566,580.066047
21 Mar 2024 10:53:10.000,4944.985132,-1176.839051,4736.958905,43.157,-13.387,579.963339
21 Mar 2024 10:53:15.000,4970.767356,-1166.719738,4712.413894,42.881,-13.209,579.860567
21 Mar 2024 10:53:20.000,4996.410232,-1156.584853,4687.729092,42.605,-13.033,579.757744
21 Mar 2024 10:53:25.000,5021.913013,-1146.434593,4662.905230,42.328,-12.859,579.654881
21 Mar 2024 10:53:30.000,5047.274957,-1136.269154,4637.943045,42.050,-12.687,579.551992
21 Mar 2024 10:53:35.000,5072.495326,-1126.088734,4612.843277,41.773,-12.517,579.449089
21 Mar 2024 10:53:40.000,5097.573387,-1115.893528,4587.606672,41.495,-12.348,579.346182
21 Mar 2024 10:53:45.000,5122.508409,-1105.683733,4562.233976,41.217,-12.180,579.243286
21 Mar 2024 10:53:50.000,5147.299667,-1095.459545,4536.725944,40.938,-12.015,579.140411
21 Mar 2024 10:53:55.000,5171.946440,-1085.221160,4511.083332,40.659,-11.850,579.037571
21 Mar 2024 10:54:00.000,5196.448010,-1074.968775,4485.306900,40.380,-11.688,578.934777
21 Mar 2024 10:54:05.000,5220.803663,-1064.702584,4459.397414,40.101,-11.527,578.832042
21 Mar 2024 10:54:10.000,5245.012691,-1054.422783,4433.355641,39.821,-11.367,578.729377
21 Mar 2024 10:54:15.000,5269.074388,-1044.129569,4407.182355,39.541,-11.209,578.626796
21 Mar 2024 10:54:20.000,5292.988054,-1033.823137,4380.878331,39.261,-11.052,578.524309
21 Mar 2024 10:54:25.000,5316.752993,-1023.503682,4354.444350,38.980,-10.896,578.421930
21 Mar 2024 10:54:30.000,5340.368511,-1013.171400,4327.881197,38.699,-10.742,578.319670
21 Mar 2024 10:54:35.000,5363.833921,-1002.826485,4301.189659,38.418,-10.590,578.217542
21 Mar 2024 10:54:40.000,5387.148540,-992.469132,4274.370527,38.136,-10.439,578.115558
21 Mar 2024 10:54:45.000,5410.311687,-982.099537,4247.424599,37.855,-10.289,578.013730
21 Mar 2024 10:54:50.000,5433.322688,-971.717894,4220.352672,37.573,-10.140,577.912070
21 Mar 2024 10:54:55.000,5456.180872,-961.324399,4193.155550,37.290,-9.992,577.810590
21 Mar 2024 10:55:00.000,5478.885572,-950.919244,4165.834040,37.008,-9.846,577.709302
21 Mar 2024 10:55:05.000,5501.436128,-940.502625,4138.388952,36.725,-9.701,577.608218
21 Mar 2024 10:55:10.000,5523.831880,-930.074735,4110.821100,36.442,-9.558,577.507350
21 Mar 2024 10:55:15.000,5546.072176,-919.635770,4083.131303,36.159,-9.415,577.406711
21 Mar 2024 10:55:20.000,5568.156368,-909.185922,4055.320381,35.875,-9.274,577.306312
