time,x,y,z,lat,lon,alt
0.0,5545.454047,123.924223,4184.398401,37.2,1.28,577.778053
5.0,5565.644067,138.562266,4157.043948,36.917,1.426,577.676854
10.0,5585.680477,153.181447,4129.566179,36.634,1.571,577.575863
15.0,5605.56267,167.781449,4101.965907,36.351,1.714,577.475092
20.0,5625.290046,182.361952,4074.243952,36.068,1.857,577.374553
25.0,5644.862008,196.922641,4046.401136,35.785,1.998,577.274257
30.0,5664.277963,211.4632,4018.438285,35.501,2.138,577.174217
35.0,5683.537322,225.983314,3990.356227,35.217,2.277,577.074444
40.0,5702.639502,240.48267,3962.155798,34.933,2.415,576.974951
45.0,5721.583924,254.960955,3933.837832,34.649,2.551,576.875749
50.0,5740.370011,269.417858,3905.40317,34.364,2.687,576.77685
55.0,5758.997195,283.853068,3876.852656,34.079,2.822,576.678266
60.0,5777.464908,298.266276,3848.187136,33.794,2.955,576.580008
65.0,5795.77259,312.657174,3819.407461,33.509,3.088,576.482089
70.0,5813.919682,327.025454,3790.514484,33.223,3.219,576.38452
75.0,5831.905633,341.37081,3761.509063,32.938,3.35,576.287312
80.0,5849.729894,355.692938,3732.392058,32.652,3.48,576.190477
85.0,5867.391922,369.991532,3703.164333,32.366,3.608,576.094027
90.0,5884.891177,384.266291,3673.826755,32.08,3.736,575.997973
95.0,5902.227126,398.516912,3644.380193,31.793,3.863,575.902327
100.0,5919.399239,412.743095,3614.825523,31.507,3.989,575.807099
105.0,5936.40699,426.94454,3585.16362,31.22,4.114,575.712302
110.0,5953.249859,441.120949,3555.395364,30.933,4.238,575.617947
115.0,5969.927331,455.272024,3525.521638,30.646,4.361,575.524044
120.0,5986.438893,469.397469,3495.543329,30.358,4.483,575.430606
125.0,6002.78404,483.496988,3465.461326,30.071,4.605,575.337643
130.0,6018.96227,497.570289,3435.276521,29.783,4.726,575.245166
135.0,6034.973085,511.617078,3404.98981,29.495,4.846,575.153186
140.0,6050.815993,525.637064,3374.60209,29.207,4.965,575.061715
145.0,6066.490507,539.629955,3344.114265,28.919,5.083,574.970763
150.0,6081.996143,553.595463,3313.527237,28.631,5.201,574.880341
155.0,6097.332424,567.533299,3282.841914,28.342,5.318,574.79046
160.0,6112.498876,581.443177,3252.059207,28.054,5.434,574.701131
165.0,6127.495032,595.32481,3221.180029,27.765,5.549,574.612364
170.0,6142.320426,609.177913,3190.205296,27.476,5.664,574.524169
175.0,6156.9746,623.002204,3159.135926,27.187,5.778,574.436558
180.0,6171.457101,636.7974,3127.972841,26.898,5.891,574.349541
185.0,6185.767479,650.563219,3096.716966,26.609,6.004,574.263129
190.0,6199.905289,664.299383,3065.369228,26.319,6.116,574.17733
195.0,6213.870093,678.005611,3033.930557,26.03,6.227,574.092157
200.0,6227.661457,691.681627,3002.401885,25.74,6.338,574.007618
205.0,6241.278949,705.327154,2970.784148,25.45,6.448,573.923725
210.0,6254.722147,718.941917,2939.078284,25.16,6.557,573.840487
215.0,6267.99063,732.525642,2907.285232,24.87,6.666,573.757914
220.0,6281.083983,746.078056,2875.405938,24.579,6.774,573.676015
225.0,6294.001797,759.598889,2843.441345,24.289,6.882,573.594802
230.0,6306.743667,773.08787,2811.392402,23.999,6.989,573.514282
235.0,6319.309193,786.544729,2779.26006,23.708,7.095,573.434467
240.0,6331.697981,799.969199,2747.045273,23.417,7.201,573.355366
245.0,6343.90964,813.361014,2714.748995,23.126,7.306,573.276987
