time,x,y,z,lat,lon,alt
0.0,6784.795447,212.148494,-1482.616449,-12.395,1.791,570.977874
5.0,6776.801773,222.645261,-1517.232545,-12.689,1.882,571.02406
10.0,6768.615689,233.141393,-1551.803632,-12.982,1.973,571.071249
15.0,6760.237438,243.636723,-1586.328686,-13.276,2.064,571.119434
20.0,6751.667265,254.131081,-1620.806682,-13.57,2.156,571.168612
25.0,6742.905424,264.624298,-1655.236598,-13.864,2.247,571.218775
30.0,6733.952171,275.116205,-1689.617412,-14.158,2.34,571.269917
35.0,6724.807771,285.606632,-1723.948104,-14.451,2.432,571.322033
40.0,6715.472492,296.095411,-1758.227657,-14.745,2.525,571.375116
45.0,6705.946608,306.582371,-1792.455052,-15.038,2.618,571.429159
50.0,6696.230399,317.067343,-1826.629275,-15.332,2.711,571.484157
55.0,6686.324152,327.550157,-1860.749312,-15.625,2.805,571.540103
60.0,6676.228156,338.030642,-1894.814151,-15.918,2.899,571.596989
65.0,6665.942708,348.508628,-1928.822781,-16.212,2.993,571.65481
70.0,6655.46811,358.983945,-1962.774193,-16.505,3.087,571.713558
75.0,6644.804669,369.456423,-1996.667381,-16.798,3.182,571.773226
80.0,6633.952698,379.92589,-2030.501338,-17.091,3.278,571.833807
85.0,6622.912516,390.392176,-2064.275062,-17.384,3.373,571.895294
90.0,6611.684444,400.85511,-2097.98755,-17.677,3.469,571.95768
95.0,6600.268814,411.31452,-2131.637802,-17.969,3.566,572.020956
100.0,6588.665959,421.770236,-2165.22482,-18.262,3.663,572.085116
105.0,6576.876219,432.222087,-2198.747608,-18.555,3.76,572.150151
110.0,6564.899939,442.669899,-2232.205171,-18.847,3.858,572.216054
115.0,6552.73747,453.113502,-2265.596517,-19.14,3.956,572.282818
120.0,6540.389168,463.552725,-2298.920655,-19.432,4.054,572.350433
125.0,6527.855394,473.987394,-2332.176597,-19.724,4.153,572.418892
130.0,6515.136515,484.417339,-2365.363356,-20.016,4.252,572.488187
135.0,6502.232903,494.842386,-2398.479947,-20.309,4.352,572.55831
140.0,6489.144936,505.262364,-2431.525389,-20.6,4.452,572.629251
145.0,6475.872995,515.6771,-2464.498701,-20.892,4.553,572.701003
150.0,6462.41747,526.086422,-2497.398904,-21.184,4.654,572.773557
155.0,6448.778754,536.490156,-2530.225024,-21.476,4.756,572.846905
160.0,6434.957244,546.88813,-2562.976085,-21.767,4.858,572.921036
165.0,6420.953345,557.280171,-2595.651117,-22.059,4.96,572.995944
170.0,6406.767466,567.666105,-2628.249151,-22.35,5.063,573.071618
175.0,6392.400021,578.045761,-2660.769219,-22.642,5.167,573.14805
180.0,6377.851431,588.418963,-2693.210356,-22.933,5.271,573.22523
185.0,6363.122119,598.78554,-2725.5716,-23.224,5.376,573.303149
190.0,6348.212516,609.145316,-2757.851992,-23.515,5.481,573.381798
195.0,6333.123056,619.498119,-2790.050574,-23.805,5.587,573.461168
200.0,6317.854181,629.843775,-2822.16639,-24.096,5.693,573.541249
205.0,6302.406337,640.18211,-2854.198488,-24.387,5.8,573.622032
210.0,6286.779972,650.512949,-2886.145917,-24.677,5.908,573.703506
215.0,6270.975545,660.83612,-2918.00773,-24.967,6.016,573.785662
220.0,6254.993514,671.151446,-2949.782982,-25.258,6.124,573.868491
225.0,6238.834348,681.458755,-2981.47073,-25.548,6.234,573.951981
