"Time (UTCG)","Satellite12503 - x (km)","Satellite12503 - y (km)","Satellite12503 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,1687.109677,5515.073250,3874.820739,34.059,72.991,576.671277
21 Mar 2024 10:50:05.000,1679.719274,5537.330416,3846.182886,33.774,73.125,576.573165
21 Mar 2024 10:50:10.000,1672.295554,5559.429503,3817.430936,33.489,73.259,576.475391
21 Mar 2024 10:50:15.000,1664.838622,5581.369882,3788.565741,33.204,73.391,576.377965
21 Mar 2024 10:50:20.000,1657.348580,5603.150930,3759.588158,32.919,73.522,576.280900
21 Mar 2024 10:50:25.000,1649.825532,5624.772027,3730.499046,32.633,73.653,576.184207
21 Mar 2024 10:50:30.000,1642.269583,5646.232559,3701.299268,32.348,73.782,576.087898
21 Mar 2024 10:50:35.000,1634.680838,5667.531918,3671.989691,32.062,73.911,575.991983
21 Mar 2024 10:50:40.000,1627.059403,5688.669497,3642.571183,31.776,74.039,575.896476
21 Mar 2024 10:50:45.000,1619.405382,5709.644697,3613.044619,31.489,74.165,575.801386
21 Mar 2024 10:50:50.000,1611.718884,5730.456921,3583.410872,31.203,74.291,575.706725
21 Mar 2024 10:50:55.000,1604.000015,5751.105581,3553.670824,30.916,74.416,575.612505
21 Mar 2024 10:51:00.000,1596.248882,5771.590088,3523.825355,30.629,74.540,575.518736
21 Mar 2024 10:51:05.000,1588.465595,5791.909862,3493.875351,30.342,74.663,575.425430
21 Mar 2024 10:51:10.000,1580.650260,5812.064327,3463.821702,30.055,74.786,575.332599
21 Mar 2024 10:51:15.000,1572.802988,5832.052911,3433.665297,29.768,74.907,575.240252
21 Mar 2024 10:51:20.000,1564.923889,5851.875047,3403.407032,29.480,75.028,575.148402
21 Mar 2024 10:51:25.000,1557.013072,5871.530173,3373.047805,29.193,75.148,575.057058
21 Mar 2024 10:51:30.000,1549.070649,5891.017731,3342.588515,28.905,75.267,574.966233
21 Mar 2024 10:51:35.000,1541.096730,5910.337171,3312.030068,28.617,75.386,574.875936
21 Mar 2024 10:51:40.000,1533.091427,5929.487943,3281.373368,28.329,75.503,574.786179
21 Mar 2024 10:51:45.000,1525.054854,5948.469506,3250.619326,28.040,75.620,574.696973
21 Mar 2024 10:51:50.000,1516.987122,5967.281321,3219.768854,27.752,75.737,574.608327
21 Mar 2024 10:51:55.000,1508.888344,5985.922857,3188.822867,27.463,75.852,574.520253
21 Mar 2024 10:52:00.000,1500.758636,6004.393586,3157.782284,27.175,75.967,574.432761
21 Mar 2024 10:52:05.000,1492.598111,6022.692984,3126.648024,26.886,76.081,574.345861
21 Mar 2024 10:52:10.000,1484.406885,6040.820535,3095.421011,26.597,76.194,574.259564
21 Mar 2024 10:52:15.000,1476.185073,6058.775724,3064.102173,26.307,76.307,574.173881
21 Mar 2024 10:52:20.000,1467.932790,6076.558045,3032.692438,26.018,76.419,574.088820
21 Mar 2024 10:52:25.000,1459.650154,6094.166994,3001.192737,25.729,76.530,574.004394
21 Mar 2024 10:52:30.000,1451.337281,6111.602075,2969.604005,25.439,76.641,573.920611
21 Mar 2024 10:52:35.000,1442.994289,6128.862793,2937.927180,25.149,76.751,573.837481
21 Mar 2024 10:52:40.000,1434.621297,6145.948662,2906.163201,24.859,76.861,573.755016
21 Mar 2024 10:52:45.000,1426.218423,6162.859199,2874.313010,24.570,76.970,573.673223
21 Mar 2024 10:52:50.000,1417.785786,6179.593926,2842.377552,24.279,77.078,573.592114
21 Mar 2024 10:52:55.000,1409.323506,6196.152371,2810.357775,23.989,77.186,573.511698
21 Mar 2024 10:53:00.000,1400.831703,6212.534067,2778.254627,23.699,77.293,573.431985
21 Mar 2024 10:53:05.000,1392.310498,6228.738552,2746.069063,23.408,77.400,573.352983
21 Mar 2024 10:53:10.000,1383.760012,6244.765369,2713.802036,23.118,77.506,573.274703
21 Mar 2024 10:53:15.000,1375.180368,6260.614065,2681.454504,22.827,77.611,573.197154
21 Mar 2024 10:53:20.000,1366.571687,6276.284195,2649.027426,22.536,77.716,573.120345
21 Mar 2024 10:53:25.000,1357.934092,6291.775316,2616.521764,22.245,77.821,573.044285
21 Mar 2024 10:53:30.000,1349.267708,6307.086993,2583.938483,21.954,77.925,572.968984
21 Mar 2024 10:53:35.000,1340.572658,6322.218795,2551.278548,21.663,78.028,572.894450
21 Mar 2024 10:53:40.000,1331.849065,6337.170295,2518.542930,21.372,78.131,572.820692
21 Mar 2024 10:53:45.000,1323.097057,6351.941073,2485.732599,21.081,78.234,572.747720
21 Mar 2024 10:53:50.000,1314.316757,6366.530714,2452.848528,20.789,78.336,572.675542
21 Mar 2024 10:53:55.000,1305.508293,6380.938807,2419.891693,20.498,78.437,572.604166
21 Mar 2024 10:54:00.000,1296.671791,6395.164948,2386.863072,20.206,78.538,572.533601
21 Mar 2024 10:54:05.000,1287.807377,6409.208737,2353.763644,19.914,78.639,572.463856
21 Mar 2024 10:54:10.000,1278.915181,6423.069780,2320.594392,19.622,78.739,572.394938
21 Mar 2024 10:54:15.000,1269.995329,6436.747688,2287.356298,19.331,78.839,572.326857
21 Mar 2024 10:54:20.000,1261.047951,6450.242077,2254.050350,19.038,78.938,572.259620
21 Mar 2024 10:54:25.000,1252.073176,6463.552569,2220.677535,18.746,79.037,572.193236
21 Mar 2024 10:54:30.000,1243.071134,6476.678791,2187.238843,18.454,79.135,572.127711
21 Mar 2024 10:54:35.000,1234.041956,6489.620376,2153.735267,18.162,79.233,572.063055
21 Mar 2024 10:54:40.000,1224.985771,6502.376960,2120.167800,17.870,79.331,571.999275
21 Mar 2024 10:54:45.000,1215.902713,6514.948188,2086.537437,17.577,79.428,571.936378
21 Mar 2024 10:54:50.000,1206.792911,6527.333707,2052.845178,17.285,79.525,571.874372
21 Mar 2024 10:54:55.000,1197.656500,6539.533171,2019.092020,16.992,79.622,571.813265
21 Mar 2024 10:55:00.000,1188.493613,6551.546240,1985.278966,16.699,79.718,571.753063
21 Mar 2024 10:55:05.000,1179.304381,6563.372578,1951.407018,16.407,79.814,571.693775
21 Mar 2024 10:55:10.000,1170.088941,6575.011856,1917.477181,16.114,79.909,571.635406
21 Mar 2024 10:55:15.000,1160.847427,6586.463748,1883.490462,15.821,80.004,571.577965
21 Mar 2024 10:55:20.000,1151.579973,6597.727936,1849.447869,15.528,80.099,571.521457
21 Mar 2024 10:55:25.000,1142.286715,6608.804106,1815.350412,15.235,80.194,571.465891
21 Mar 2024 10:55:30.000,1132.967790,6619.691950,1781.199102,14.942,80.288,571.411272
21 Mar 2024 10:55:35.000,1123.623335,6630.391165,1746.994953,14.649,80.382,571.357606
21 Mar 2024 10:55:40.000,1114.253486,6640.901455,1712.738979,14.355,80.475,571.304902
21 Mar 2024 10:55:45.000,1104.858382,6651.222526,1678.432196,14.062,80.569,571.253163
21 Mar 2024 10:55:50.000,1095.438161,6661.354093,1644.075623,13.769,80.661,571.202398
21 Mar 2024 10:55:55.000,1085.992961,6671.295875,1609.670277,13.475,80.754,571.152612
21 Mar 2024 10:56:00.000,1076.522924,6681.047597,1575.217181,13.182,80.847,571.103811
21 Mar 2024 10:56:05.000,1067.028187,6690.608989,1540.717355,12.888,80.939,571.056000
21 Mar 2024 10:56:10.000,1057.508892,6699.979787,1506.171824,12.595,81.031,571.009186
21 Mar 2024 10:56:15.000,1047.965180,6709.159732,1471.581612,12.301,81.122,570.963375
21 Mar 2024 10:56:20.000,1038.397193,6718.148571,1436.947746,12.007,81.214,570.918571
21 Mar 2024 10:56:25.000,1028.805072,6726.946055,1402.271252,11.713,81.305,570.874780
21 Mar 2024 10:56:30.000,1019.188961,6735.551944,1367.553159,11.420,81.396,570.832007
21 Mar 2024 10:56:35.000,1009.549001,6743.966000,1332.794498,11.126,81.486,570.790258
21 Mar 2024 10:56:40.000,999.885338,6752.187993,1297.996299,10.832,81.577,570.749537
21 Mar 2024 10:56:45.000,990.198116,6760.217696,1263.159596,10.538,81.667,570.709849
21 Mar 2024 10:56:50.000,980.487478,6768.054891,1228.285420,10.244,81.757,570.671200
21 Mar 2024 10:56:55.000,970.753571,6775.699362,1193.374807,9.950,81.847,570.633593
21 Mar 2024 10:57:00.000,960.996540,6783.150902,1158.428792,9.656,81.936,570.597033
21 Mar 2024 10:57:05.000,951.216532,6790.409306,1123.448413,9.362,82.026,570.561526
21 Mar 2024 10:57:10.000,941.413694,6797.474378,1088.434706,9.067,82.115,570.527073
21 Mar 2024 10:57:15.000,931.588172,6804.345925,1053.388711,8.773,82.204,570.493681
21 Mar 2024 10:57:20.000,921.740116,6811.023762,1018.311466,8.479,82.293,570.461353
21 Mar 2024 10:57:25.000,911.869672,6817.507707,983.204014,8.185,82.382,570.430093
21 Mar 2024 10:57:30.000,901.976992,6823.797586,948.067394,7.890,82.470,570.399905
21 Mar 2024 10:57:35.000,892.062223,6829.893228,912.902650,7.596,82.559,570.370791
21 Mar 2024 10:57:40.000,882.125517,6835.794471,877.710824,7.302,82.647,570.342757
21 Mar 2024 10:57:45.000,872.167023,6841.501156,842.492961,7.007,82.735,570.315804
21 Mar 2024 10:57:50.000,862.186893,6847.013130,807.250106,6.713,82.823,570.289937
21 Mar 2024 10:57:55.000,852.185279,6852.330246,771.983303,6.418,82.911,570.265159
21 Mar 2024 10:58:00.000,842.162333,6857.452363,736.693599,6.124,82.999,570.241472
21 Mar 2024 10:58:05.000,832.118207,6862.379346,701.382041,5.829,83.086,570.218879
21 Mar 2024 10:58:10.000,822.053055,6867.111065,666.049677,5.535,83.174,570.197383
21 Mar 2024 10:58:15.000,811.967030,6871.647394,630.697554,5.240,83.261,570.176987
21 Mar 2024 10:58:20.000,801.860287,6875.988216,595.326721,4.945,83.348,570.157692
21 Mar 2024 10:58:25.000,791.732981,6880.133417,559.938228,4.651,83.436,570.139503
21 Mar 2024 10:58:30.000,781.585267,6884.082890,524.533124,4.356,83.523,570.122419
21 Mar 2024 10:58:35.000,771.417301,6887.836534,489.112460,4.062,83.610,570.106444
21 Mar 2024 10:58:40.000,761.229239,6891.394252,453.677287,3.767,83.697,570.091580
21 Mar 2024 10:58:45.000,751.021239,6894.755954,418.228654,3.472,83.783,570.077828
21 Mar 2024 10:58:50.000,740.793458,6897.921555,382.767616,3.177,83.870,570.065190
21 Mar 2024 10:58:55.000,730.546053,6900.890976,347.295222,2.883,83.957,570.053667
21 Mar 2024 10:59:00.000,720.279184,6903.664144,311.812525,2.588,84.044,570.043261
21 Mar 2024 10:59:05.000,709.993009,6906.240992,276.320579,2.293,84.130,570.033973
21 Mar 2024 10:59:10.000,699.687687,6908.621456,240.820436,1.999,84.217,570.025805
21 Mar 2024 10:59:15.000,689.363380,6910.805482,205.313148,1.704,84.304,570.018756
21 Mar 2024 10:59:20.000,679.020248,6912.793018,169.799770,1.409,84.390,570.012829
21 Mar 2024 10:59:25.000,668.658451,6914.584020,134.281355,1.114,84.477,570.008023
21 Mar 2024 10:59:30.000,658.278151,6916.178447,98.758956,0.819,84.563,570.004340
21 Mar 2024 10:59:35.000,647.879511,6917.576268,63.233628,0.525,84.649,570.001779
21 Mar 2024 10:59:40.000,637.462694,6918.777453,27.706424,0.230,84.736,570.000342
21 Mar 2024 10:59:45.000,627.027861,6919.781980,-7.821602,-0.065,84.822,570.000027
21 Mar 2024 10:59:50.000,616.575178,6920.589834,-43.349396,-0.360,84.909,570.000836
21 Mar 2024 10:59:55.000,606.104808,6921.201003,-78.875904,-0.654,84.995,570.002768
21 Mar 2024 11:00:00.000,595.616916,6921.615482,-114.400072,-0.949,85.082,570.005823
21 Mar 2024 11:00:05.000,585.111668,6921.833272,-149.920847,-1.244,85.168,570.010001
21 Mar 2024 11:00:10.000,574.589229,6921.854379,-185.437174,-1.539,85.255,570.015301
21 Mar 2024 11:00:15.000,564.049765,6921.678815,-220.948000,-1.834,85.341,570.021722
21 Mar 2024 11:00:20.000,553.493444,6921.306597,-256.452272,-2.128,85.428,570.029263
21 Mar 2024 11:00:25.000,542.920432,6920.737749,-291.948936,-2.423,85.514,570.037925
21 Mar 2024 11:00:30.000,532.330898,6919.972300,-327.436939,-2.718,85.601,570.047705
21 Mar 2024 11:00:35.000,521.725010,6919.010285,-362.915229,-3.013,85.688,570.058603
21 Mar 2024 11:00:40.000,511.102936,6917.851743,-398.382753,-3.307,85.775,570.070617
21 Mar 2024 11:00:45.000,500.464846,6916.496722,-433.838458,-3.602,85.861,570.083746
21 Mar 2024 11:00:50.000,489.810910,6914.945272,-469.281294,-3.897,85.948,570.097988
21 Mar 2024 11:00:55.000,479.141299,6913.197451,-504.710209,-4.191,86.035,570.113341
21 Mar 2024 11:01:00.000,468.456182,6911.253322,-540.124151,-4.486,86.122,570.129805
21 Mar 2024 11:01:05.000,457.755732,6909.112954,-575.522070,-4.781,86.209,570.147375
21 Mar 2024 11:01:10.000,447.040121,6906.776421,-610.902917,-5.075,86.297,570.166052
21 Mar 2024 11:01:15.000,436.309521,6904.243803,-646.265641,-5.370,86.384,570.185832
21 Mar 2024 11:01:20.000,425.564104,6901.515187,-681.609193,-5.664,86.471,570.206712
21 Mar 2024 11:01:25.000,414.804045,6898.590663,-716.932526,-5.959,86.559,570.228692
21 Mar 2024 11:01:30.000,404.029517,6895.470328,-752.234590,-6.253,86.647,570.251767
21 Mar 2024 11:01:35.000,393.240694,6892.154285,-787.514339,-6.548,86.734,570.275935
21 Mar 2024 11:01:40.000,382.437752,6888.642643,-822.770727,-6.842,86.822,570.301193
21 Mar 2024 11:01:45.000,371.620866,6884.935516,-858.002707,-7.137,86.910,570.327538
21 Mar 2024 11:01:50.000,360.790211,6881.033023,-893.209234,-7.431,86.999,570.354967
21 Mar 2024 11:01:55.000,349.945965,6876.935289,-928.389264,-7.726,87.087,570.383477
21 Mar 2024 11:02:00.000,339.088304,6872.642445,-963.541753,-8.020,87.175,570.413065
21 Mar 2024 11:02:05.000,328.217406,6868.154629,-998.665659,-8.314,87.264,570.443725
21 Mar 2024 11:02:10.000,317.333448,6863.471982,-1033.759939,-8.608,87.353,570.475456
21 Mar 2024 11:02:15.000,306.436608,6858.594651,-1068.823552,-8.903,87.442,570.508253
21 Mar 2024 11:02:20.000,295.527067,6853.522791,-1103.855459,-9.197,87.531,570.542113
21 Mar 2024 11:02:25.000,284.605002,6848.256561,-1138.854620,-9.491,87.620,570.577030
21 Mar 2024 11:02:30.000,273.670594,6842.796124,-1173.819996,-9.785,87.710,570.613002
21 Mar 2024 11:02:35.000,262.724024,6837.141652,-1208.750551,-10.079,87.799,570.650023
21 Mar 2024 11:02:40.000,251.765472,6831.293319,-1243.645248,-10.373,87.889,570.688089
21 Mar 2024 11:02:45.000,240.795119,6825.251309,-1278.503052,-10.667,87.979,570.727196
21 Mar 2024 11:02:50.000,229.813147,6819.015807,-1313.322929,-10.961,88.070,570.767339
21 Mar 2024 11:02:55.000,218.819739,6812.587006,-1348.103846,-11.255,88.160,570.808514
21 Mar 2024 11:03:00.000,207.815076,6805.965104,-1382.844772,-11.549,88.251,570.850714
21 Mar 2024 11:03:05.000,196.799344,6799.150306,-1417.544675,-11.843,88.342,570.893936
21 Mar 2024 11:03:10.000,185.772724,6792.142820,-1452.202526,-12.136,88.433,570.938174
21 Mar 2024 11:03:15.000,174.735402,6784.942861,-1486.817298,-12.430,88.525,570.983422
21 Mar 2024 11:03:20.000,163.687562,6777.550650,-1521.387963,-12.724,88.616,571.029676
21 Mar 2024 11:03:25.000,152.629389,6769.966413,-1555.913496,-13.017,88.708,571.076929
21 Mar 2024 11:03:30.000,141.561069,6762.190381,-1590.392873,-13.311,88.801,571.125176
21 Mar 2024 11:03:35.000,130.482788,6754.222791,-1624.825070,-13.604,88.893,571.174412
21 Mar 2024 11:03:40.000,119.394733,6746.063885,-1659.209067,-13.898,88.986,571.224630
21 Mar 2024 11:03:45.000,108.297089,6737.713912,-1693.543843,-14.191,89.079,571.275824
21 Mar 2024 11:03:50.000,97.190046,6729.173126,-1727.828379,-14.484,89.173,571.327989
21 Mar 2024 11:03:55.000,86.073791,6720.441785,-1762.061660,-14.778,89.266,571.381117
21 Mar 2024 11:04:00.000,74.948512,6711.520153,-1796.242669,-15.071,89.360,571.435204
21 Mar 2024 11:04:05.000,63.814399,6702.408502,-1830.370391,-15.364,89.454,571.490241
21 Mar 2024 11:04:10.000,52.671640,6693.107106,-1864.443816,-15.657,89.549,571.546222
21 Mar 2024 11:04:15.000,41.520425,6683.616246,-1898.461932,-15.950,89.644,571.603142
21 Mar 2024 11:04:20.000,30.360946,6673.936208,-1932.423729,-16.243,89.739,571.660992
21 Mar 2024 11:04:25.000,19.193391,6664.067286,-1966.328201,-16.535,89.835,571.719767
21 Mar 2024 11:04:30.000,8.017954,6654.009775,-2000.174342,-16.828,89.931,571.779458
21 Mar 2024 11:04:35.000,-3.165176,6643.763979,-2033.961147,-17.121,90.027,571.840059
21 Mar 2024 11:04:40.000,-14.355805,6633.330205,-2067.687614,-17.413,90.124,571.901563
21 Mar 2024 11:04:45.000,-25.553741,6622.708768,-2101.352743,-17.706,90.221,571.963962
21 Mar 2024 11:04:50.000,-36.758791,6611.899986,-2134.955535,-17.998,90.319,572.027249
21 Mar 2024 11:04:55.000,-47.970762,6600.904183,-2168.494994,-18.291,90.416,572.091416
21 Mar 2024 11:05:00.000,-59.189460,6589.721690,-2201.970123,-18.583,90.515,572.156455
21 Mar 2024 11:05:05.000,-70.414691,6578.352841,-2235.379931,-18.875,90.613,572.222360
21 Mar 2024 11:05:10.000,-81.646259,6566.797977,-2268.723426,-19.167,90.712,572.289120
21 Mar 2024 11:05:15.000,-92.883970,6555.057444,-2301.999619,-19.459,90.812,572.356730
21 Mar 2024 11:05:20.000,-104.127627,6543.131592,-2335.207523,-19.751,90.912,572.425181
21 Mar 2024 11:05:25.000,-115.377036,6531.020779,-2368.346153,-20.043,91.012,572.494463
21 Mar 2024 11:05:30.000,-126.631999,6518.725365,-2401.414525,-20.334,91.113,572.564571
21 Mar 2024 11:05:35.000,-137.892319,6506.245719,-2434.411659,-20.626,91.214,572.635494
21 Mar 2024 11:05:40.000,-149.157800,6493.582212,-2467.336576,-20.918,91.316,572.707224
21 Mar 2024 11:05:45.000,-160.428242,6480.735222,-2500.188299,-21.209,91.418,572.779753
21 Mar 2024 11:05:50.000,-171.703449,6467.705133,-2532.965853,-21.500,91.521,572.853072
21 Mar 2024 11:05:55.000,-182.983221,6454.492331,-2565.668267,-21.791,91.624,572.927172
21 Mar 2024 11:06:00.000,-194.267360,6441.097212,-2598.294570,-22.082,91.728,573.002045
21 Mar 2024 11:06:05.000,-205.555665,6427.520173,-2630.843794,-22.373,91.832,573.077682
21 Mar 2024 11:06:10.000,-216.847938,6413.761618,-2663.314973,-22.664,91.936,573.154072
21 Mar 2024 11:06:15.000,-228.143977,6399.821957,-2695.707145,-22.955,92.042,573.231208
21 Mar 2024 11:06:20.000,-239.443581,6385.701604,-2728.019349,-23.246,92.147,573.309081
21 Mar 2024 11:06:25.000,-250.746551,6371.400978,-2760.250625,-23.536,92.254,573.387679
21 Mar 2024 11:06:30.000,-262.052684,6356.920504,-2792.400018,-23.827,92.361,573.466996
21 Mar 2024 11:06:35.000,-273.361778,6342.260613,-2824.466575,-24.117,92.468,573.547020
21 Mar 2024 11:06:40.000,-284.673631,6327.421738,-2856.449343,-24.407,92.576,573.627742
21 Mar 2024 11:06:45.000,-295.988041,6312.404320,-2888.347374,-24.697,92.685,573.709153
21 Mar 2024 11:06:50.000,-307.304803,6297.208805,-2920.159722,-24.987,92.794,573.791243
21 Mar 2024 11:06:55.000,-318.623714,6281.835642,-2951.885442,-25.277,92.904,573.874003
21 Mar 2024 11:07:00.000,-329.944572,6266.285288,-2983.523595,-25.567,93.014,573.957421
21 Mar 2024 11:07:05.000,-341.267170,6250.558202,-3015.073241,-25.856,93.125,574.041489
21 Mar 2024 11:07:10.000,-352.591304,6234.654851,-3046.533445,-26.146,93.237,574.126195
21 Mar 2024 11:07:15.000,-363.916770,6218.575705,-3077.903273,-26.435,93.349,574.211531
21 Mar 2024 11:07:20.000,-375.243361,6202.321240,-3109.181794,-26.724,93.462,574.297486
21 Mar 2024 11:07:25.000,-386.570872,6185.891936,-3140.368081,-27.013,93.576,574.384050
21 Mar 2024 11:07:30.000,-397.899097,6169.288280,-3171.461208,-27.302,93.690,574.471212
21 Mar 2024 11:07:35.000,-409.227829,6152.510762,-3202.460254,-27.590,93.805,574.558961
21 Mar 2024 11:07:40.000,-420.556860,6135.559878,-3233.364298,-27.879,93.921,574.647288
21 Mar 2024 11:07:45.000,-431.885983,6118.436128,-3264.172424,-28.167,94.038,574.736182
21 Mar 2024 11:07:50.000,-443.214992,6101.140019,-3294.883718,-28.456,94.155,574.825633
21 Mar 2024 11:07:55.000,-454.543676,6083.672060,-3325.497268,-28.744,94.273,574.915629
21 Mar 2024 11:08:00.000,-465.871829,6066.032768,-3356.012168,-29.032,94.392,575.006159
21 Mar 2024 11:08:05.000,-477.199240,6048.222662,-3386.427510,-29.319,94.511,575.097214
21 Mar 2024 11:08:10.000,-488.525701,6030.242269,-3416.742394,-29.607,94.632,575.188782
21 Mar 2024 11:08:15.000,-499.851002,6012.092118,-3446.955920,-29.894,94.753,575.280852
21 Mar 2024 11:08:20.000,-511.174934,5993.772744,-3477.067191,-30.182,94.875,575.373414
21 Mar 2024 11:08:25.000,-522.497285,5975.284687,-3507.075315,-30.469,94.997,575.466455
21 Mar 2024 11:08:30.000,-533.817845,5956.628493,-3536.979400,-30.756,95.121,575.559966
21 Mar 2024 11:08:35.000,-545.136404,5937.804709,-3566.778561,-31.042,95.245,575.653935
21 Mar 2024 11:08:40.000,-556.452749,5918.813892,-3596.471913,-31.329,95.371,575.748351
21 Mar 2024 11:08:45.000,-567.766669,5899.656600,-3626.058575,-31.615,95.497,575.843202
21 Mar 2024 11:08:50.000,-579.077952,5880.333396,-3655.537669,-31.902,95.624,575.938477
21 Mar 2024 11:08:55.000,-590.386385,5860.844850,-3684.908321,-32.188,95.752,576.034166
21 Mar 2024 11:09:00.000,-601.691757,5841.191534,-3714.169660,-32.473,95.881,576.130255
21 Mar 2024 11:09:05.000,-612.993853,5821.374027,-3743.320818,-32.759,96.011,576.226735
21 Mar 2024 11:09:10.000,-624.292461,5801.392912,-3772.360929,-33.045,96.142,576.323593
21 Mar 2024 11:09:15.000,-635.587366,5781.248775,-3801.289133,-33.330,96.274,576.420819
21 Mar 2024 11:09:20.000,-646.878355,5760.942210,-3830.104571,-33.615,96.407,576.518399
21 Mar 2024 11:09:25.000,-658.165213,5740.473812,-3858.806388,-33.900,96.541,576.616324
21 Mar 2024 11:09:30.000,-669.447725,5719.844183,-3887.393734,-34.184,96.675,576.714580
21 Mar 2024 11:09:35.000,-680.725677,5699.053929,-3915.865759,-34.469,96.811,576.813157
21 Mar 2024 11:09:40.000,-691.998854,5678.103660,-3944.221619,-34.753,96.948,576.912043
21 Mar 2024 11:09:45.000,-703.267039,5656.993992,-3972.460474,-35.037,97.087,577.011225
21 Mar 2024 11:09:50.000,-714.530017,5635.725544,-4000.581485,-35.320,97.226,577.110693
21 Mar 2024 11:09:55.000,-725.787571,5614.298940,-4028.583818,-35.604,97.366,577.210434
21 Mar 2024 11:10:00.000,-737.039485,5592.714810,-4056.466643,-35.887,97.507,577.310436
