"Time (UTCG)","Satellite12505 - x (km)","Satellite12505 - y (km)","Satellite12505 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,350.605004,6939.102257,50.435827,0.418,87.108,570.001132
21 Mar 2024 10:50:05.000,340.143162,6939.790209,14.908205,0.124,87.194,570.000099
21 Mar 2024 10:50:10.000,329.671709,6940.280913,-20.619859,-0.171,87.280,570.000189
21 Mar 2024 10:50:15.000,319.190808,6940.574362,-56.147311,-0.466,87.367,570.001403
21 Mar 2024 10:50:20.000,308.700625,6940.670554,-91.673098,-0.761,87.453,570.003739
21 Mar 2024 10:50:25.000,298.201324,6940.569492,-127.196165,-1.055,87.540,570.007199
21 Mar 2024 10:50:30.000,287.693070,6940.271187,-162.715459,-1.350,87.626,570.011781
21 Mar 2024 10:50:35.000,277.176029,6939.775653,-198.229925,-1.645,87.713,570.017484
21 Mar 2024 10:50:40.000,266.650367,6939.082912,-233.738512,-1.940,87.799,570.024309
21 Mar 2024 10:50:45.000,256.116249,6938.192990,-269.240164,-2.234,87.886,570.032255
21 Mar 2024 10:50:50.000,245.573842,6937.105920,-304.733830,-2.529,87.973,570.041319
21 Mar 2024 10:50:55.000,235.023313,6935.821741,-340.218455,-2.824,88.059,570.051502
21 Mar 2024 10:51:00.000,224.464827,6934.340494,-375.692988,-3.119,88.146,570.062802
21 Mar 2024 10:51:05.000,213.898554,6932.662231,-411.156376,-3.413,88.233,570.075218
21 Mar 2024 10:51:10.000,203.324659,6930.787007,-446.607567,-3.708,88.320,570.088748
21 Mar 2024 10:51:15.000,192.743310,6928.714882,-482.045509,-4.003,88.407,570.103391
21 Mar 2024 10:51:20.000,182.154676,6926.445923,-517.469151,-4.297,88.494,570.119144
21 Mar 2024 10:51:25.000,171.558924,6923.980202,-552.877442,-4.592,88.581,570.136007
21 Mar 2024 10:51:30.000,160.956223,6921.317798,-588.269332,-4.887,88.668,570.153976
21 Mar 2024 10:51:35.000,150.346741,6918.458793,-623.643772,-5.181,88.755,570.173050
21 Mar 2024 10:51:40.000,139.730648,6915.403278,-658.999710,-5.476,88.842,570.193227
21 Mar 2024 10:51:45.000,129.108113,6912.151347,-694.336099,-5.770,88.930,570.214504
21 Mar 2024 10:51:50.000,118.479305,6908.703101,-729.651891,-6.065,89.018,570.236878
21 Mar 2024 10:51:55.000,107.844394,6905.058647,-764.946038,-6.359,89.105,570.260347
21 Mar 2024 10:52:00.000,97.203549,6901.218096,-800.217492,-6.654,89.193,570.284908
21 Mar 2024 10:52:05.000,86.556943,6897.181566,-835.465208,-6.948,89.281,570.310558
21 Mar 2024 10:52:10.000,75.904743,6892.949180,-870.688139,-7.243,89.369,570.337294
21 Mar 2024 10:52:15.000,65.247123,6888.521069,-905.885242,-7.537,89.457,570.365113
21 Mar 2024 10:52:20.000,54.584252,6883.897365,-941.055471,-7.832,89.546,570.394012
21 Mar 2024 10:52:25.000,43.916302,6879.078210,-976.197784,-8.126,89.634,570.423986
21 Mar 2024 10:52:30.000,33.243444,6874.063749,-1011.311137,-8.420,89.723,570.455033
21 Mar 2024 10:52:35.000,22.565851,6868.854135,-1046.394490,-8.714,89.812,570.487148
