"Time (UTCG)","Satellite12020 - x (km)","Satellite12020 - y (km)","Satellite12020 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,1163.890919,-2105.784767,6518.254077,69.854,-61.070,588.830461
21 Mar 2024 10:50:05.000,1193.593385,-2083.839622,6519.935201,69.894,-60.197,588.840137
21 Mar 2024 10:50:10.000,1223.276733,-2061.854746,6521.422913,69.929,-59.320,588.848702
21 Mar 2024 10:50:15.000,1252.940117,-2039.830774,6522.717167,69.960,-58.440,588.856155
21 Mar 2024 10:50:20.000,1282.582689,-2017.768341,6523.817926,69.986,-57.558,588.862495
21 Mar 2024 10:50:25.000,1312.203601,-1995.668084,6524.725157,70.008,-56.674,588.867721
21 Mar 2024 10:50:30.000,1341.802007,-1973.530637,6525.438833,70.025,-55.788,588.871832
21 Mar 2024 10:50:35.000,1371.377059,-1951.356639,6525.958933,70.037,-54.901,588.874829
21 Mar 2024 10:50:40.000,1400.927911,-1929.146726,6526.285442,70.045,-54.013,588.876710
21 Mar 2024 10:50:45.000,1430.453716,-1906.901537,6526.418349,70.048,-53.125,588.877476
21 Mar 2024 10:50:50.000,1459.953627,-1884.621710,6526.357651,70.047,-52.236,588.877126
21 Mar 2024 10:50:55.000,1489.426800,-1862.307883,6526.103350,70.041,-51.348,588.875661
21 Mar 2024 10:51:00.000,1518.872388,-1839.960695,6525.655452,70.030,-50.461,588.873080
21 Mar 2024 10:51:05.000,1548.289546,-1817.580785,6525.013972,70.015,-49.574,588.869385
21 Mar 2024 10:51:10.000,1577.677430,-1795.168794,6524.178929,69.995,-48.689,588.864574
21 Mar 2024 10:51:15.000,1607.035194,-1772.725361,6523.150347,69.970,-47.807,588.858650
21 Mar 2024 10:51:20.000,1636.361995,-1750.251127,6521.928257,69.941,-46.926,588.851612
21 Mar 2024 10:51:25.000,1665.656989,-1727.746732,6520.512694,69.908,-46.048,588.843462
21 Mar 2024 10:51:30.000,1694.919332,-1705.212816,6518.903702,69.869,-45.173,588.834200
21 Mar 2024 10:51:35.000,1724.148183,-1682.650023,6517.101328,69.827,-44.302,588.823828
21 Mar 2024 10:51:40.000,1753.342699,-1660.058991,6515.105624,69.779,-43.435,588.812346
21 Mar 2024 10:51:45.000,1782.502038,-1637.440364,6512.916651,69.728,-42.571,588.799756
21 Mar 2024 10:51:50.000,1811.625359,-1614.794784,6510.534474,69.672,-41.712,588.786060
21 Mar 2024 10:51:55.000,1840.711823,-1592.122890,6507.959162,69.611,-40.858,588.771259
21 Mar 2024 10:52:00.000,1869.760588,-1569.425328,6505.190793,69.547,-40.009,588.755355
21 Mar 2024 10:52:05.000,1898.770816,-1546.702737,6502.229449,69.478,-39.166,588.738350
21 Mar 2024 10:52:10.000,1927.741669,-1523.955761,6499.075216,69.404,-38.328,588.720245
21 Mar 2024 10:52:15.000,1956.672308,-1501.185043,6495.728190,69.327,-37.496,588.701044
21 Mar 2024 10:52:20.000,1985.561896,-1478.391224,6492.188469,69.245,-36.670,588.680747
21 Mar 2024 10:52:25.000,2014.409598,-1455.574948,6488.456158,69.159,-35.851,588.659358
21 Mar 2024 10:52:30.000,2043.214576,-1432.736857,6484.531368,69.069,-35.039,588.636879
21 Mar 2024 10:52:35.000,2071.975997,-1409.877593,6480.414216,68.975,-34.233,588.613313
21 Mar 2024 10:52:40.000,2100.693027,-1386.997801,6476.104823,68.877,-33.435,588.588662
21 Mar 2024 10:52:45.000,2129.364832,-1364.098122,6471.603317,68.776,-32.644,588.562929
21 Mar 2024 10:52:50.000,2157.990580,-1341.179199,6466.909833,68.670,-31.861,588.536117
21 Mar 2024 10:52:55.000,2186.569440,-1318.241674,6462.024508,68.561,-31.085,588.508230
21 Mar 2024 10:53:00.000,2215.100581,-1295.286191,6456.947489,68.448,-30.317,588.479271
21 Mar 2024 10:53:05.000,2243.583173,-1272.313392,6451.678925,68.331,-29.557,588.449243
21 Mar 2024 10:53:10.000,2272.016388,-1249.323920,6446.218973,68.210,-28.805,588.418150
21 Mar 2024 10:53:15.000,2300.399398,-1226.318416,6440.567795,68.086,-28.062,588.385995
21 Mar 2024 10:53:20.000,2328.731378,-1203.297523,6434.725559,67.959,-27.326,588.352782
21 Mar 2024 10:53:25.000,2357.011500,-1180.261882,6428.692437,67.828,-26.599,588.318514
