"Time (UTCG)","Satellite12301 - x (km)","Satellite12301 - y (km)","Satellite12301 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,2880.103730,944.234887,6252.202072,64.275,18.152,587.330093
21 Mar 2024 10:50:05.000,2891.017735,978.041987,6241.959476,64.083,18.691,587.273562
21 Mar 2024 10:50:10.000,2901.871181,1011.812213,6231.531711,63.888,19.222,587.216104
21 Mar 2024 10:50:15.000,2912.663719,1045.544612,6220.919088,63.692,19.746,587.157724
21 Mar 2024 10:50:20.000,2923.395003,1079.238232,6210.121920,63.493,20.263,587.098429
21 Mar 2024 10:50:25.000,2934.064687,1112.892125,6199.140529,63.293,20.772,587.038227
21 Mar 2024 10:50:30.000,2944.672426,1146.505341,6187.975240,63.091,21.273,586.977124
21 Mar 2024 10:50:35.000,2955.217877,1180.076933,6176.626385,62.886,21.768,586.915128
21 Mar 2024 10:50:40.000,2965.700698,1213.605957,6165.094300,62.680,22.255,586.852247
21 Mar 2024 10:50:45.000,2976.120547,1247.091467,6153.379327,62.472,22.735,586.788486
21 Mar 2024 10:50:50.000,2986.477084,1280.532522,6141.481813,62.262,23.209,586.723854
21 Mar 2024 10:50:55.000,2996.769971,1313.928180,6129.402112,62.051,23.675,586.658359
21 Mar 2024 10:51:00.000,3006.998870,1347.277503,6117.140582,61.838,24.135,586.592008
21 Mar 2024 10:51:05.000,3017.163444,1380.579552,6104.697587,61.623,24.588,586.524809
21 Mar 2024 10:51:10.000,3027.263358,1413.833392,6092.073495,61.406,25.034,586.456770
21 Mar 2024 10:51:15.000,3037.298279,1447.038087,6079.268682,61.188,25.474,586.387899
21 Mar 2024 10:51:20.000,3047.267873,1480.192707,6066.283527,60.968,25.908,586.318204
21 Mar 2024 10:51:25.000,3057.171810,1513.296318,6053.118415,60.747,26.335,586.247693
21 Mar 2024 10:51:30.000,3067.009758,1546.347993,6039.773738,60.525,26.757,586.176375
21 Mar 2024 10:51:35.000,3076.781388,1579.346804,6026.249890,60.300,27.172,586.104257
21 Mar 2024 10:51:40.000,3086.486374,1612.291825,6012.547273,60.075,27.581,586.031349
21 Mar 2024 10:51:45.000,3096.124388,1645.182132,5998.666293,59.848,27.985,585.957659
21 Mar 2024 10:51:50.000,3105.695106,1678.016803,5984.607363,59.620,28.382,585.883195
21 Mar 2024 10:51:55.000,3115.198203,1710.794919,5970.370899,59.390,28.775,585.807967
21 Mar 2024 10:52:00.000,3124.633358,1743.515561,5955.957324,59.159,29.161,585.731983
21 Mar 2024 10:52:05.000,3134.000248,1776.177813,5941.367064,58.927,29.542,585.655252
21 Mar 2024 10:52:10.000,3143.298554,1808.780760,5926.600554,58.694,29.918,585.577783
21 Mar 2024 10:52:15.000,3152.527959,1841.323491,5911.658231,58.459,30.288,585.499586
21 Mar 2024 10:52:20.000,3161.688143,1873.805095,5896.540538,58.223,30.654,585.420669
21 Mar 2024 10:52:25.000,3170.778793,1906.224663,5881.247925,57.986,31.014,585.341042
21 Mar 2024 10:52:30.000,3179.799593,1938.581290,5865.780843,57.748,31.369,585.260714
21 Mar 2024 10:52:35.000,3188.750231,1970.874072,5850.139753,57.509,31.719,585.179695
21 Mar 2024 10:52:40.000,3197.630394,2003.102106,5834.325118,57.269,32.064,585.097995
21 Mar 2024 10:52:45.000,3206.439774,2035.264493,5818.337408,57.027,32.405,585.015622
21 Mar 2024 10:52:50.000,3215.178061,2067.360335,5802.177096,56.785,32.741,584.932586
21 Mar 2024 10:52:55.000,3223.844948,2099.388737,5785.844662,56.541,33.072,584.848898
21 Mar 2024 10:53:00.000,3232.440129,2131.348805,5769.340591,56.297,33.399,584.764567
21 Mar 2024 10:53:05.000,3240.963300,2163.239648,5752.665372,56.052,33.722,584.679603
21 Mar 2024 10:53:10.000,3249.414158,2195.060378,5735.819500,55.805,34.040,584.594017
21 Mar 2024 10:53:15.000,3257.792401,2226.810108,5718.803475,55.558,34.354,584.507817
21 Mar 2024 10:53:20.000,3266.097731,2258.487954,5701.617801,55.310,34.664,584.421015
21 Mar 2024 10:53:25.000,3274.329848,2290.093033,5684.262988,55.061,34.969,584.333621
21 Mar 2024 10:53:30.000,3282.488455,2321.624468,5666.739551,54.811,35.271,584.245645
21 Mar 2024 10:53:35.000,3290.573258,2353.081380,5649.048010,54.560,35.568,584.157097
21 Mar 2024 10:53:40.000,3298.583962,2384.462896,5631.188890,54.308,35.862,584.067987
21 Mar 2024 10:53:45.000,3306.520275,2415.768142,5613.162720,54.056,36.152,583.978327
