"Time (UTCG)","Satellite11718 - x (km)","Satellite11718 - y (km)","Satellite11718 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,-4236.488399,-2362.521612,4974.662346,45.899,-150.853,580.986002
21 Mar 2024 10:50:05.000,-4207.635918,-2365.625359,4997.621876,46.171,-150.654,581.087408
21 Mar 2024 10:50:10.000,-4178.661449,-2368.680481,5020.433153,46.442,-150.453,581.188617
21 Mar 2024 10:50:15.000,-4149.565810,-2371.686978,5043.095502,46.713,-150.250,581.289617
21 Mar 2024 10:50:20.000,-4120.349825,-2374.644850,5065.608249,46.984,-150.044,581.390396
21 Mar 2024 10:50:25.000,-4091.014321,-2377.554096,5087.970727,47.254,-149.836,581.490943
21 Mar 2024 10:50:30.000,-4061.560129,-2380.414719,5110.182272,47.523,-149.626,581.591246
21 Mar 2024 10:50:35.000,-4031.988082,-2383.226721,5132.242226,47.792,-149.414,581.691292
21 Mar 2024 10:50:40.000,-4002.299019,-2385.990106,5154.149934,48.061,-149.199,581.791070
21 Mar 2024 10:50:45.000,-3972.493781,-2388.704877,5175.904747,48.329,-148.981,581.890569
21 Mar 2024 10:50:50.000,-3942.573211,-2391.371038,5197.506018,48.596,-148.761,581.989775
21 Mar 2024 10:50:55.000,-3912.538158,-2393.988597,5218.953107,48.863,-148.539,582.088678
21 Mar 2024 10:51:00.000,-3882.389472,-2396.557559,5240.245378,49.130,-148.313,582.187266
21 Mar 2024 10:51:05.000,-3852.128009,-2399.077931,5261.382200,49.395,-148.086,582.285527
21 Mar 2024 10:51:10.000,-3821.754627,-2401.549721,5282.362944,49.661,-147.855,582.383450
21 Mar 2024 10:51:15.000,-3791.270186,-2403.972940,5303.186990,49.926,-147.622,582.481023
21 Mar 2024 10:51:20.000,-3760.675552,-2406.347595,5323.853719,50.190,-147.386,582.578234
21 Mar 2024 10:51:25.000,-3729.971591,-2408.673698,5344.362517,50.453,-147.147,582.675072
21 Mar 2024 10:51:30.000,-3699.159176,-2410.951259,5364.712778,50.716,-146.905,582.771526
21 Mar 2024 10:51:35.000,-3668.239179,-2413.180292,5384.903896,50.979,-146.661,582.867584
21 Mar 2024 10:51:40.000,-3637.212480,-2415.360808,5404.935274,51.241,-146.413,582.963234
21 Mar 2024 10:51:45.000,-3606.079957,-2417.492822,5424.806316,51.502,-146.162,583.058466
21 Mar 2024 10:51:50.000,-3574.842496,-2419.576348,5444.516434,51.762,-145.909,583.153269
21 Mar 2024 10:51:55.000,-3543.500983,-2421.611400,5464.065042,52.022,-145.651,583.247630
21 Mar 2024 10:52:00.000,-3512.056307,-2423.597996,5483.451561,52.281,-145.391,583.341540
21 Mar 2024 10:52:05.000,-3480.509362,-2425.536151,5502.675416,52.540,-145.128,583.434986
21 Mar 2024 10:52:10.000,-3448.861044,-2427.425884,5521.736036,52.798,-144.861,583.527958
21 Mar 2024 10:52:15.000,-3417.112252,-2429.267213,5540.632856,53.055,-144.591,583.620444
21 Mar 2024 10:52:20.000,-3385.263887,-2431.060156,5559.365315,53.311,-144.317,583.712435
21 Mar 2024 10:52:25.000,-3353.316855,-2432.804733,5577.932858,53.566,-144.039,583.803919
21 Mar 2024 10:52:30.000,-3321.272064,-2434.500966,5596.334934,53.821,-143.758,583.894884
21 Mar 2024 10:52:35.000,-3289.130424,-2436.148876,5614.570997,54.075,-143.474,583.985322
21 Mar 2024 10:52:40.000,-3256.892849,-2437.748484,5632.640506,54.329,-143.186,584.075220
21 Mar 2024 10:52:45.000,-3224.560256,-2439.299813,5650.542925,54.581,-142.893,584.164568
21 Mar 2024 10:52:50.000,-3192.133564,-2440.802888,5668.277723,54.833,-142.597,584.253356
