"Time (UTCG)","Satellite12306 - x (km)","Satellite12306 - y (km)","Satellite12306 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,1945.713840,6404.531031,-1863.541707,-15.649,73.101,571.544727
21 Mar 2024 10:50:05.000,1932.347915,6398.584137,-1897.566955,-15.942,73.196,571.601631
21 Mar 2024 10:50:10.000,1918.920495,6392.458128,-1931.535912,-16.235,73.291,571.659467
21 Mar 2024 10:50:15.000,1905.431845,6386.153232,-1965.447570,-16.528,73.387,571.718227
21 Mar 2024 10:50:20.000,1891.882231,6379.669679,-1999.300923,-16.821,73.482,571.777905
21 Mar 2024 10:50:25.000,1878.271923,6373.007705,-2033.094967,-17.113,73.579,571.838493
21 Mar 2024 10:50:30.000,1864.601191,6366.167552,-2066.828698,-17.406,73.675,571.899984
21 Mar 2024 10:50:35.000,1850.870308,6359.149466,-2100.501117,-17.698,73.772,571.962371
21 Mar 2024 10:50:40.000,1837.079550,6351.953698,-2134.111225,-17.991,73.869,572.025647
21 Mar 2024 10:50:45.000,1823.229194,6344.580504,-2167.658024,-18.283,73.967,572.089803
21 Mar 2024 10:50:50.000,1809.319517,6337.030146,-2201.140519,-18.576,74.065,572.154832
21 Mar 2024 10:50:55.000,1795.350801,6329.302890,-2234.557718,-18.868,74.164,572.220726
21 Mar 2024 10:51:00.000,1781.323328,6321.399009,-2267.908628,-19.160,74.263,572.287477
21 Mar 2024 10:51:05.000,1767.237384,6313.318777,-2301.192260,-19.452,74.362,572.355078
21 Mar 2024 10:51:10.000,1753.093254,6305.062477,-2334.407628,-19.744,74.462,572.423520
21 Mar 2024 10:51:15.000,1738.891227,6296.630395,-2367.553745,-20.036,74.562,572.492795
21 Mar 2024 10:51:20.000,1724.631594,6288.022823,-2400.629629,-20.327,74.663,572.562895
21 Mar 2024 10:51:25.000,1710.314647,6279.240056,-2433.634297,-20.619,74.764,572.633812
21 Mar 2024 10:51:30.000,1695.940680,6270.282397,-2466.566772,-20.911,74.865,572.705536
21 Mar 2024 10:51:35.000,1681.509989,6261.150151,-2499.426076,-21.202,74.967,572.778059
21 Mar 2024 10:51:40.000,1667.022872,6251.843630,-2532.211235,-21.493,75.070,572.851373
21 Mar 2024 10:51:45.000,1652.479630,6242.363150,-2564.921275,-21.785,75.173,572.925469
21 Mar 2024 10:51:50.000,1637.880564,6232.709032,-2597.555227,-22.076,75.276,573.000338
21 Mar 2024 10:51:55.000,1623.225977,6222.881601,-2630.112122,-22.367,75.380,573.075971
21 Mar 2024 10:52:00.000,1608.516176,6212.881190,-2662.590994,-22.658,75.485,573.152359
21 Mar 2024 10:52:05.000,1593.751468,6202.708133,-2694.990881,-22.949,75.590,573.229493
21 Mar 2024 10:52:10.000,1578.932162,6192.362771,-2727.310821,-23.239,75.695,573.307363
21 Mar 2024 10:52:15.000,1564.058570,6181.845449,-2759.549855,-23.530,75.802,573.385961
