"Time (UTCG)","Satellite12120 - x (km)","Satellite12120 - y (km)","Satellite12120 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,1554.896856,-1830.155260,6519.926017,69.894,-49.649,588.840085
21 Mar 2024 10:50:05.000,1580.279460,-1803.314718,6521.302065,69.926,-48.771,588.848007
21 Mar 2024 10:50:10.000,1605.635122,-1776.439553,6522.484660,69.955,-47.891,588.854816
21 Mar 2024 10:50:15.000,1630.963117,-1749.530540,6523.473766,69.978,-47.009,588.860513
21 Mar 2024 10:50:20.000,1656.262722,-1722.588452,6524.269353,69.997,-46.125,588.865095
21 Mar 2024 10:50:25.000,1681.533214,-1695.614063,6524.871399,70.011,-45.239,588.868563
21 Mar 2024 10:50:30.000,1706.773871,-1668.608150,6525.279884,70.021,-44.352,588.870917
21 Mar 2024 10:50:35.000,1731.983969,-1641.571486,6525.494798,70.026,-43.465,588.872155
21 Mar 2024 10:50:40.000,1757.162787,-1614.504848,6525.516133,70.027,-42.577,588.872278
21 Mar 2024 10:50:45.000,1782.309603,-1587.409011,6525.343890,70.023,-41.690,588.871285
21 Mar 2024 10:50:50.000,1807.423695,-1560.284753,6524.978073,70.014,-40.803,588.869178
21 Mar 2024 10:50:55.000,1832.504342,-1533.132850,6524.418692,70.001,-39.917,588.865955
21 Mar 2024 10:51:00.000,1857.550824,-1505.954078,6523.665766,69.983,-39.032,588.861619
21 Mar 2024 10:51:05.000,1882.562421,-1478.749215,6522.719315,69.960,-38.150,588.856168
21 Mar 2024 10:51:10.000,1907.538412,-1451.519039,6521.579368,69.933,-37.269,588.849603
21 Mar 2024 10:51:15.000,1932.478079,-1424.264327,6520.245960,69.901,-36.391,588.841926
21 Mar 2024 10:51:20.000,1957.380703,-1396.985857,6518.719128,69.865,-35.516,588.833138
21 Mar 2024 10:51:25.000,1982.245565,-1369.684407,6516.998920,69.824,-34.644,588.823238
21 Mar 2024 10:51:30.000,2007.071948,-1342.360755,6515.085385,69.779,-33.775,588.812230
21 Mar 2024 10:51:35.000,2031.859135,-1315.015680,6512.978580,69.729,-32.911,588.800112
21 Mar 2024 10:51:40.000,2056.606410,-1287.649960,6510.678569,69.675,-32.051,588.786889
21 Mar 2024 10:51:45.000,2081.313055,-1260.264374,6508.185419,69.617,-31.195,588.772559
21 Mar 2024 10:51:50.000,2105.978357,-1232.859700,6505.499204,69.554,-30.345,588.757127
21 Mar 2024 10:51:55.000,2130.601601,-1205.436718,6502.620003,69.487,-29.500,588.740592
21 Mar 2024 10:52:00.000,2155.182072,-1177.996204,6499.547904,69.415,-28.660,588.722958
21 Mar 2024 10:52:05.000,2179.719057,-1150.538939,6496.282995,69.339,-27.827,588.704226
21 Mar 2024 10:52:10.000,2204.211843,-1123.065701,6492.825375,69.260,-26.999,588.684398
21 Mar 2024 10:52:15.000,2228.659720,-1095.577269,6489.175146,69.176,-26.178,588.663478
21 Mar 2024 10:52:20.000,2253.061975,-1068.074420,6485.332416,69.088,-25.364,588.641466
21 Mar 2024 10:52:25.000,2277.417899,-1040.557934,6481.297299,68.995,-24.556,588.618366
21 Mar 2024 10:52:30.000,2301.726781,-1013.028588,6477.069914,68.899,-23.755,588.594181
21 Mar 2024 10:52:35.000,2325.987914,-985.487161,6472.650388,68.799,-22.962,588.568913
21 Mar 2024 10:52:40.000,2350.200590,-957.934430,6468.038852,68.695,-22.176,588.542565
21 Mar 2024 10:52:45.000,2374.364101,-930.371175,6463.235441,68.588,-21.397,588.515141
21 Mar 2024 10:52:50.000,2398.477741,-902.798171,6458.240299,68.476,-20.627,588.486643
21 Mar 2024 10:52:55.000,2422.540805,-875.216197,6453.053574,68.361,-19.864,588.457076
21 Mar 2024 10:53:00.000,2446.552589,-847.626029,6447.675420,68.242,-19.109,588.426441
21 Mar 2024 10:53:05.000,2470.512389,-820.028445,6442.105995,68.120,-18.362,588.394744
21 Mar 2024 10:53:10.000,2494.419504,-792.424220,6436.345467,67.994,-17.624,588.361988
21 Mar 2024 10:53:15.000,2518.273231,-764.814132,6430.394004,67.865,-16.894,588.328176
21 Mar 2024 10:53:20.000,2542.072871,-737.198956,6424.251784,67.732,-16.172,588.293313
21 Mar 2024 10:53:25.000,2565.817724,-709.579467,6417.918990,67.596,-15.459,588.257402
21 Mar 2024 10:53:30.000,2589.507091,-681.956441,6411.395808,67.457,-14.754,588.220448
21 Mar 2024 10:53:35.000,2613.140276,-654.330652,6404.682433,67.314,-14.058,588.182455
21 Mar 2024 10:53:40.000,2636.716582,-626.702874,6397.779064,67.168,-13.370,588.143429
21 Mar 2024 10:53:45.000,2660.235314,-599.073882,6390.685904,67.019,-12.691,588.103372
21 Mar 2024 10:53:50.000,2683.695779,-571.444449,6383.403166,66.867,-12.021,588.062290
21 Mar 2024 10:53:55.000,2707.097283,-543.815348,6375.931064,66.713,-11.359,588.020188
21 Mar 2024 10:54:00.000,2730.439135,-516.187350,6368.269821,66.555,-10.705,587.977071
21 Mar 2024 10:54:05.000,2753.720645,-488.561229,6360.419664,66.394,-10.061,587.932943
21 Mar 2024 10:54:10.000,2776.941124,-460.937754,6352.380825,66.231,-9.424,587.887811
21 Mar 2024 10:54:15.000,2800.099883,-433.317697,6344.153544,66.064,-8.797,587.841678
21 Mar 2024 10:54:20.000,2823.196236,-405.701827,6335.738064,65.895,-8.178,587.794552
21 Mar 2024 10:54:25.000,2846.229497,-378.090915,6327.134634,65.724,-7.567,587.746436
21 Mar 2024 10:54:30.000,2869.198983,-350.485729,6318.343511,65.550,-6.964,587.697337
21 Mar 2024 10:54:35.000,2892.104011,-322.887036,6309.364954,65.373,-6.370,587.647261
21 Mar 2024 10:54:40.000,2914.943898,-295.295605,6300.199231,65.194,-5.785,587.596214
21 Mar 2024 10:54:45.000,2937.717966,-267.712203,6290.846612,65.012,-5.207,587.544201
21 Mar 2024 10:54:50.000,2960.425535,-240.137594,6281.307377,64.829,-4.637,587.491228
21 Mar 2024 10:54:55.000,2983.065928,-212.572544,6271.581806,64.642,-4.076,587.437303
21 Mar 2024 10:55:00.000,3005.638470,-185.017818,6261.670190,64.454,-3.523,587.382430
21 Mar 2024 10:55:05.000,3028.142485,-157.474180,6251.572822,64.263,-2.977,587.326617
21 Mar 2024 10:55:10.000,3050.577301,-129.942391,6241.290001,64.070,-2.439,587.269870
21 Mar 2024 10:55:15.000,3072.942246,-102.423215,6230.822033,63.875,-1.909,587.212197
21 Mar 2024 10:55:20.000,3095.236651,-74.917411,6220.169228,63.678,-1.387,587.153602
21 Mar 2024 10:55:25.000,3117.459847,-47.425742,6209.331902,63.479,-0.872,587.094094
