time,x,y,z,lat,lon,alt
0.0,2740.484824,6382.855598,159.703209,1.325,66.764,570.011349
5.0,2731.145688,6387.646734,124.178138,1.03,66.85,570.006861
10.0,2721.729352,6392.256127,88.649384,0.736,66.936,570.003497
15.0,2712.235961,6396.683699,53.118,0.441,67.023,570.001255
20.0,2702.665661,6400.929375,17.58504,0.146,67.109,570.000138
25.0,2693.018602,6404.993086,-17.948442,-0.149,67.195,570.000143
30.0,2683.294935,6408.874769,-53.481391,-0.444,67.282,570.001273
35.0,2673.494814,6412.574365,-89.012754,-0.739,67.368,570.003525
40.0,2663.618393,6416.09182,-124.541476,-1.033,67.454,570.006901
45.0,2653.665831,6419.427088,-160.066504,-1.328,67.541,570.0114
50.0,2643.637289,6422.580125,-195.586783,-1.623,67.627,570.017021
55.0,2633.532927,6425.550895,-231.101261,-1.918,67.714,570.023764
60.0,2623.352912,6428.339364,-266.608882,-2.213,67.8,570.031627
65.0,2613.097408,6430.945506,-302.108595,-2.507,67.887,570.04061
70.0,2602.766587,6433.3693,-337.599345,-2.802,67.973,570.050712
75.0,2592.360618,6435.610729,-373.080081,-3.097,68.06,570.061932
80.0,2581.879675,6437.669782,-408.549749,-3.392,68.146,570.074267
85.0,2571.323934,6439.546453,-444.007297,-3.686,68.233,570.087718
90.0,2560.693572,6441.240742,-479.451675,-3.981,68.32,570.102281
95.0,2549.988769,6442.752653,-514.881829,-4.276,68.407,570.117956
100.0,2539.209708,6444.082197,-550.296709,-4.571,68.494,570.13474
105.0,2528.356573,6445.229388,-585.695264,-4.865,68.581,570.152631
110.0,2517.42955,6446.194248,-621.076445,-5.16,68.668,570.171628
115.0,2506.428829,6446.976801,-656.439201,-5.455,68.755,570.191728
120.0,2495.3546,6447.577079,-691.782485,-5.749,68.842,570.212929
125.0,2484.207056,6447.995117,-727.105246,-6.044,68.93,570.235227
130.0,2472.986393,6448.230958,-762.406438,-6.338,69.017,570.258621
135.0,2461.692809,6448.284648,-797.685013,-6.633,69.105,570.283108
140.0,2450.326503,6448.156239,-832.939925,-6.927,69.193,570.308684
145.0,2438.887677,6447.845787,-868.170127,-7.222,69.281,570.335346
150.0,2427.376536,6447.353356,-903.374575,-7.516,69.369,570.363092
155.0,2415.793285,6446.679013,-938.552225,-7.811,69.457,570.391918
160.0,2404.138133,6445.822831,-973.702032,-8.105,69.546,570.421821
165.0,2392.41129,6444.784887,-1008.822954,-8.399,69.634,570.452797
170.0,2380.612971,6443.565265,-1043.91395,-8.694,69.723,570.484841
175.0,2368.743389,6442.164053,-1078.973978,-8.988,69.812,570.517952
180.0,2356.802762,6440.581345,-1114.001998,-9.282,69.901,570.552123
185.0,2344.791309,6438.81724,-1148.996971,-9.576,69.99,570.587352
190.0,2332.709251,6436.871842,-1183.957859,-9.871,70.08,570.623634
195.0,2320.556814,6434.74526,-1218.883624,-10.165,70.169,570.660965
200.0,2308.334221,6432.437608,-1253.773232,-10.459,70.259,570.69934
205.0,2296.041702,6429.949006,-1288.625646,-10.753,70.349,570.738755
210.0,2283.679486,6427.279579,-1323.439833,-11.047,70.439,570.779205
215.0,2271.247805,6424.429456,-1358.214761,-11.341,70.53,570.820685
220.0,2258.746896,6421.398774,-1392.949396,-11.634,70.621,570.86319
225.0,2246.176992,6418.187671,-1427.64271,-11.928,70.711,570.906715
230.0,2233.538335,6414.796294,-1462.293673,-12.222,70.803,570.951255
235.0,2220.831164,6411.224793,-1496.901257,-12.516,70.894,570.996804
240.0,2208.055722,6407.473323,-1531.464435,-12.809,70.986,571.043357
245.0,2195.212255,6403.542046,-1565.982182,-13.103,71.078,571.090909
250.0,2182.30101,6399.431127,-1600.453474,-13.397,71.17,571.139453
255.0,2169.322237,6395.140738,-1634.877288,-13.69,71.262,571.188985
260.0,2156.276186,6390.671054,-1669.252604,-13.984,71.355,571.239497
265.0,2143.163112,6386.022258,-1703.578402,-14.277,71.448,571.290984
270.0,2129.98327,6381.194535,-1737.853662,-14.57,71.541,571.34344
275.0,2116.736918,6376.188076,-1772.077369,-14.863,71.635,571.396858
280.0,2103.424317,6371.00308,-1806.248508,-15.157,71.729,571.451233
285.0,2090.045728,6365.639746,-1840.366064,-15.45,71.823,571.506556
290.0,2076.601415,6360.098283,-1874.429025,-15.743,71.918,571.562823
295.0,2063.091645,6354.378901,-1908.436381,-16.036,72.013,571.620026
300.0,2049.516686,6348.481817,-1942.387124,-16.329,72.108,571.678158
305.0,2035.876809,6342.407255,-1976.280245,-16.621,72.204,571.737213
310.0,2022.172286,6336.155439,-2010.11474,-16.914,72.3,571.797182
315.0,2008.403391,6329.726603,-2043.889605,-17.207,72.396,571.85806
320.0,1994.570402,6323.120984,-2077.603837,-17.5,72.493,571.919839
325.0,1980.673597,6316.338823,-2111.256438,-17.792,72.59,571.982511
330.0,1966.713257,6309.380367,-2144.846408,-18.084,72.687,572.046068
335.0,1952.689665,6302.24587,-2178.372751,-18.377,72.785,572.110504
340.0,1938.603106,6294.935586,-2211.834472,-18.669,72.883,572.175811
345.0,1924.453867,6287.44978,-2245.230579,-18.961,72.982,572.24198
