time,x,y,z,lat,lon,alt
0.0,6349.70262,-1230.039209,2538.678388,21.551,-10.963,572.865948
5.0,6364.429027,-1221.171076,2505.871532,21.259,-10.862,572.792397
10.0,6378.974016,-1212.27763,2472.99034,20.968,-10.76,572.719638
15.0,6393.337175,-1203.358999,2440.035789,20.676,-10.66,572.647678
20.0,6407.5181,-1194.415314,2407.008855,20.384,-10.559,572.576527
25.0,6421.516389,-1185.446704,2373.910518,20.092,-10.459,572.506192
30.0,6435.331647,-1176.4533,2340.741761,19.8,-10.36,572.436683
35.0,6448.963486,-1167.435234,2307.503566,19.507,-10.261,572.368008
40.0,6462.411519,-1158.392636,2274.196921,19.215,-10.162,572.300174
45.0,6475.675368,-1149.325638,2240.822812,18.923,-10.064,572.23319
50.0,6488.754659,-1140.234374,2207.382231,18.63,-9.967,572.167064
55.0,6501.649025,-1131.118975,2173.876169,18.338,-9.869,572.101804
60.0,6514.3581,-1121.979575,2140.30562,18.045,-9.772,572.037418
65.0,6526.881529,-1112.816307,2106.671579,17.752,-9.676,571.973913
70.0,6539.218958,-1103.629307,2072.975046,17.459,-9.58,571.911297
75.0,6551.370041,-1094.418707,2039.217018,17.166,-9.484,571.849578
80.0,6563.334436,-1085.184644,2005.398498,16.873,-9.388,571.788762
85.0,6575.111807,-1075.927253,1971.520489,16.58,-9.293,571.728858
90.0,6586.701823,-1066.64667,1937.583996,16.287,-9.199,571.669872
95.0,6598.10416,-1057.343031,1903.590025,15.994,-9.104,571.611811
100.0,6609.318496,-1048.016472,1869.539586,15.701,-9.01,571.554683
105.0,6620.344518,-1038.667132,1835.433687,15.407,-8.916,571.498494
110.0,6631.181917,-1029.295148,1801.273341,15.114,-8.823,571.443251
115.0,6641.83039,-1019.900657,1767.059561,14.82,-8.73,571.388961
120.0,6652.289638,-1010.483799,1732.793362,14.527,-8.637,571.33563
125.0,6662.559369,-1001.044713,1698.475761,14.233,-8.545,571.283264
130.0,6672.639296,-991.583537,1664.107775,13.94,-8.453,571.23187
135.0,6682.529137,-982.100413,1629.690425,13.646,-8.361,571.181454
140.0,6692.228617,-972.595479,1595.22473,13.352,-8.269,571.132022
145.0,6701.737465,-963.068878,1560.711714,13.058,-8.178,571.08358
150.0,6711.055416,-953.52075,1526.1524,12.764,-8.087,571.036134
155.0,6720.182211,-943.951237,1491.547813,12.47,-7.996,570.989688
160.0,6729.117596,-934.360481,1456.898981,12.176,-7.905,570.94425
165.0,6737.861322,-924.748625,1422.20693,11.882,-7.815,570.899825
170.0,6746.413147,-915.115812,1387.47269,11.588,-7.725,570.856417
175.0,6754.772834,-905.462184,1352.697292,11.294,-7.635,570.814032
180.0,6762.940151,-895.787887,1317.881766,11.0,-7.545,570.772675
185.0,6770.914871,-886.093064,1283.027146,10.705,-7.456,570.732351
190.0,6778.696775,-876.37786,1248.134466,10.411,-7.367,570.693065
195.0,6786.285648,-866.64242,1213.20476,10.117,-7.278,570.654822
200.0,6793.68128,-856.88689,1178.239066,9.822,-7.189,570.617625
205.0,6800.883467,-847.111417,1143.238419,9.528,-7.1,570.58148
210.0,6807.892012,-837.316146,1108.203859,9.233,-7.012,570.546392
215.0,6814.706722,-827.501225,1073.136424,8.939,-6.923,570.512363
220.0,6821.32741,-817.666801,1038.037156,8.644,-6.835,570.479398
225.0,6827.753895,-807.813021,1002.907094,8.35,-6.747,570.447502
230.0,6833.986002,-797.940035,967.747282,8.055,-6.66,570.416678
235.0,6840.023559,-788.047991,932.558762,7.76,-6.572,570.386929
240.0,6845.866404,-778.137038,897.342578,7.466,-6.485,570.35826
245.0,6851.514377,-768.207326,862.099775,7.171,-6.397,570.330673
250.0,6856.967325,-758.259005,826.831399,6.876,-6.31,570.304173
255.0,6862.2251,-748.292225,791.538494,6.581,-6.223,570.278762
260.0,6867.287562,-738.307138,756.222109,6.287,-6.136,570.254443
265.0,6872.154574,-728.303894,720.883291,5.992,-6.05,570.231219
270.0,6876.826005,-718.282646,685.523089,5.697,-5.963,570.209093
275.0,6881.301731,-708.243545,650.14255,5.402,-5.876,570.188068
280.0,6885.581633,-698.186745,614.742726,5.107,-5.79,570.168146
285.0,6889.665596,-688.112399,579.324665,4.812,-5.704,570.149329
290.0,6893.553514,-678.020659,543.88942,4.517,-5.617,570.131621
295.0,6897.245285,-667.911681,508.43804,4.222,-5.531,570.115022
300.0,6900.740811,-657.785619,472.971577,3.927,-5.445,570.099535
305.0,6904.040002,-647.642627,437.491084,3.632,-5.359,570.085162
310.0,6907.142773,-637.482861,401.997613,3.337,-5.273,570.071904
315.0,6910.049045,-627.306477,366.492217,3.042,-5.187,570.059764
320.0,6912.758745,-617.11363,330.975949,2.747,-5.101,570.048742
325.0,6915.271803,-606.904478,295.449862,2.452,-5.016,570.03884
330.0,6917.588158,-596.679177,259.915012,2.157,-4.93,570.030059
335.0,6919.707753,-586.437885,224.372451,1.862,-4.844,570.0224
340.0,6921.630537,-576.18076,188.823234,1.567,-4.759,570.015864
345.0,6923.356465,-565.90796,153.268416,1.272,-4.673,570.010452
350.0,6924.885498,-555.619645,117.709052,0.977,-4.587,570.006165
355.0,6926.217602,-545.315972,82.146195,0.682,-4.502,570.003003
360.0,6927.352748,-534.997102,46.580902,0.386,-4.416,570.000965
365.0,6928.290914,-524.663196,11.014227,0.091,-4.331,570.000054
370.0,6929.032084,-514.314412,-24.552775,-0.204,-4.245,570.000268
375.0,6929.576246,-503.950913,-60.119048,-0.499,-4.159,570.001608
380.0,6929.923395,-493.57286,-95.683539,-0.794,-4.074,570.004074
385.0,6930.073532,-483.180414,-131.24519,-1.089,-3.988,570.007664
390.0,6930.026662,-472.773738,-166.802949,-1.384,-3.903,570.01238
395.0,6929.782798,-462.352995,-202.355759,-1.679,-3.817,570.01822
400.0,6929.341956,-451.918346,-237.902566,-1.974,-3.731,570.025183
405.0,6928.704161,-441.469957,-273.442316,-2.269,-3.646,570.033269
410.0,6927.86944,-431.007991,-308.973955,-2.564,-3.56,570.042477
415.0,6926.837829,-420.532612,-344.496428,-2.859,-3.474,570.052805
420.0,6925.609367,-410.043985,-380.008682,-3.155,-3.388,570.064253
425.0,6924.184101,-399.542275,-415.509663,-3.45,-3.302,570.076819
430.0,6922.562082,-389.027647,-450.998318,-3.745,-3.216,570.090502
435.0,6920.743368,-378.500269,-486.473594,-4.04,-3.13,570.105299
440.0,6918.728021,-367.960306,-521.93444,-4.335,-3.044,570.121209
445.0,6916.51611,-357.407925,-557.379802,-4.63,-2.958,570.138231
450.0,6914.10771,-346.843294,-592.80863,-4.924,-2.872,570.156361
455.0,6911.502901,-336.266579,-628.219873,-5.219,-2.785,570.175599
460.0,6908.701768,-325.677951,-663.61248,-5.514,-2.699,570.195941
465.0,6905.704403,-315.077575,-698.985401,-5.809,-2.612,570.217386
470.0,6902.510903,-304.465623,-734.337587,-6.104,-2.526,570.23993
475.0,6899.12137,-293.842263,-769.66799,-6.399,-2.439,570.263571
480.0,6895.535914,-283.207665,-804.97556,-6.694,-2.352,570.288306
485.0,6891.754647,-272.561999,-840.259252,-6.988,-2.265,570.314132
490.0,6887.777691,-261.905436,-875.518017,-7.283,-2.178,570.341046
495.0,6883.605169,-251.238147,-910.750811,-7.578,-2.09,570.369046
500.0,6879.237214,-240.560303,-945.956587,-7.873,-2.003,570.398126
505.0,6874.673962,-229.872076,-981.134303,-8.167,-1.915,570.428284
510.0,6869.915555,-219.173639,-1016.282913,-8.462,-1.827,570.459517
515.0,6864.962141,-208.465164,-1051.401376,-8.756,-1.739,570.491821
520.0,6859.813874,-197.746824,-1086.488649,-9.051,-1.651,570.525191
525.0,6854.470912,-187.018792,-1121.543693,-9.346,-1.563,570.559623
530.0,6848.933422,-176.281243,-1156.565466,-9.64,-1.474,570.595115
535.0,6843.201573,-165.534351,-1191.552931,-9.934,-1.386,570.63166
540.0,6837.275541,-154.77829,-1226.505048,-10.229,-1.297,570.669256
545.0,6831.155508,-144.013236,-1261.420782,-10.523,-1.208,570.707897
550.0,6824.841661,-133.239365,-1296.299097,-10.817,-1.118,570.747578
555.0,6818.334193,-122.456851,-1331.138957,-11.112,-1.029,570.788296
560.0,6811.633303,-111.665871,-1365.93933,-11.406,-0.939,570.830045
565.0,6804.739194,-100.866603,-1400.699183,-11.7,-0.849,570.87282
570.0,6797.652076,-90.059222,-1435.417485,-11.994,-0.759,570.916616
575.0,6790.372165,-79.243908,-1470.093206,-12.288,-0.669,570.961427
580.0,6782.899681,-68.420836,-1504.725317,-12.582,-0.578,571.007249
585.0,6775.23485,-57.590187,-1539.312792,-12.876,-0.487,571.054076
590.0,6767.377904,-46.752138,-1573.854603,-13.17,-0.396,571.101902
595.0,6759.329081,-35.906868,-1608.349727,-13.464,-0.304,571.150722
600.0,6751.088623,-25.054557,-1642.79714,-13.758,-0.213,571.200529
605.0,6742.656779,-14.195385,-1677.19582,-14.051,-0.121,571.251318
610.0,6734.033803,-3.329532,-1711.544747,-14.345,-0.028,571.303083
