"Time (UTCG)","Satellite11904 - x (km)","Satellite11904 - y (km)","Satellite11904 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,6150.417018,2189.813996,2377.749554,20.126,19.598,572.514301
21 Mar 2024 10:50:05.000,6157.865810,2204.568271,2344.605547,19.834,19.698,572.444730
21 Mar 2024 10:50:10.000,6165.143570,2219.252038,2311.391989,19.542,19.797,572.375991
21 Mar 2024 10:50:15.000,6172.250030,2233.864990,2278.109863,19.249,19.896,572.308092
21 Mar 2024 10:50:20.000,6179.184928,2248.406820,2244.760158,18.957,19.995,572.241041
21 Mar 2024 10:50:25.000,6185.948008,2262.877226,2211.343863,18.665,20.093,572.174846
21 Mar 2024 10:50:30.000,6192.539016,2277.275905,2177.861969,18.372,20.191,572.109515
21 Mar 2024 10:50:35.000,6198.957707,2291.602560,2144.315468,18.080,20.288,572.045056
21 Mar 2024 10:50:40.000,6205.203836,2305.856894,2110.705358,17.787,20.385,571.981476
21 Mar 2024 10:50:45.000,6211.277167,2320.038613,2077.032634,17.495,20.482,571.918784
21 Mar 2024 10:50:50.000,6217.177467,2334.147425,2043.298295,17.202,20.578,571.856986
21 Mar 2024 10:50:55.000,6222.904507,2348.183040,2009.503342,16.909,20.674,571.796090
21 Mar 2024 10:51:00.000,6228.458065,2362.145172,1975.648777,16.616,20.769,571.736103
21 Mar 2024 10:51:05.000,6233.837923,2376.033535,1941.735606,16.323,20.864,571.677033
21 Mar 2024 10:51:10.000,6239.043867,2389.847848,1907.764833,16.030,20.959,571.618886
21 Mar 2024 10:51:15.000,6244.075690,2403.587829,1873.737467,15.737,21.054,571.561671
21 Mar 2024 10:51:20.000,6248.933188,2417.253201,1839.654517,15.444,21.148,571.505392
21 Mar 2024 10:51:25.000,6253.616163,2430.843690,1805.516995,15.150,21.242,571.450058
21 Mar 2024 10:51:30.000,6258.124421,2444.359020,1771.325912,14.857,21.335,571.395674
21 Mar 2024 10:51:35.000,6262.457774,2457.798923,1737.082283,14.564,21.428,571.342248
21 Mar 2024 10:51:40.000,6266.616038,2471.163129,1702.787123,14.270,21.521,571.289785
21 Mar 2024 10:51:45.000,6270.599036,2484.451373,1668.441451,13.977,21.614,571.238293
21 Mar 2024 10:51:50.000,6274.406593,2497.663390,1634.046286,13.683,21.706,571.187777
21 Mar 2024 10:51:55.000,6278.038541,2510.798920,1599.602646,13.389,21.798,571.138243
21 Mar 2024 10:52:00.000,6281.494717,2523.857704,1565.111555,13.096,21.890,571.089697
21 Mar 2024 10:52:05.000,6284.774962,2536.839485,1530.574035,12.802,21.981,571.042145
21 Mar 2024 10:52:10.000,6287.879122,2549.744009,1495.991111,12.508,22.073,570.995593
21 Mar 2024 10:52:15.000,6290.807050,2562.571024,1461.363809,12.214,22.164,570.950046
21 Mar 2024 10:52:20.000,6293.558601,2575.320281,1426.693155,11.920,22.254,570.905509
21 Mar 2024 10:52:25.000,6296.133637,2587.991534,1391.980179,11.626,22.345,570.861989
21 Mar 2024 10:52:30.000,6298.532024,2600.584537,1357.225911,11.332,22.435,570.819491
21 Mar 2024 10:52:35.000,6300.753635,2613.099049,1322.431381,11.038,22.525,570.778018
21 Mar 2024 10:52:40.000,6302.798346,2625.534830,1287.597621,10.744,22.615,570.737577
21 Mar 2024 10:52:45.000,6304.666039,2637.891642,1252.725664,10.450,22.705,570.698172
21 Mar 2024 10:52:50.000,6306.356600,2650.169251,1217.816546,10.156,22.794,570.659809
21 Mar 2024 10:52:55.000,6307.869922,2662.367425,1182.871302,9.861,22.883,570.622490
21 Mar 2024 10:53:00.000,6309.205900,2674.485932,1147.890968,9.567,22.972,570.586222
21 Mar 2024 10:53:05.000,6310.364438,2686.524546,1112.876583,9.273,23.061,570.551008
21 Mar 2024 10:53:10.000,6311.345442,2698.483042,1077.829184,8.978,23.150,570.516853
21 Mar 2024 10:53:15.000,6312.148825,2710.361196,1042.749811,8.684,23.238,570.483761
21 Mar 2024 10:53:20.000,6312.774503,2722.158789,1007.639506,8.389,23.326,570.451735
21 Mar 2024 10:53:25.000,6313.222399,2733.875603,972.499309,8.095,23.415,570.420780
21 Mar 2024 10:53:30.000,6313.492439,2745.511422,937.330263,7.800,23.502,570.390899
21 Mar 2024 10:53:35.000,6313.584558,2757.066032,902.133411,7.506,23.590,570.362095
21 Mar 2024 10:53:40.000,6313.498692,2768.539225,866.909798,7.211,23.678,570.334373
21 Mar 2024 10:53:45.000,6313.234783,2779.930791,831.660469,6.917,23.766,570.307736
