"Time (UTCG)","Satellite11805 - x (km)","Satellite11805 - y (km)","Satellite11805 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,6668.612003,1900.721110,439.864740,3.652,15.909,570.086088
21 Mar 2024 10:50:05.000,6667.821379,1911.345267,404.382372,3.357,15.995,570.072760
21 Mar 2024 10:50:10.000,6666.841636,1921.913633,368.888007,3.062,16.081,570.060548
21 Mar 2024 10:50:15.000,6665.672762,1932.426034,333.382700,2.767,16.167,570.049453
21 Mar 2024 10:50:20.000,6664.314751,1942.882298,297.867504,2.472,16.253,570.039478
21 Mar 2024 10:50:25.000,6662.767601,1953.282256,262.343471,2.177,16.339,570.030623
21 Mar 2024 10:50:30.000,6661.031316,1963.625740,226.811656,1.882,16.425,570.022890
21 Mar 2024 10:50:35.000,6659.105907,1973.912582,191.273112,1.587,16.511,570.016279
21 Mar 2024 10:50:40.000,6656.991389,1984.142618,155.728895,1.292,16.597,570.010791
21 Mar 2024 10:50:45.000,6654.687782,1994.315685,120.180058,0.997,16.683,570.006427
21 Mar 2024 10:50:50.000,6652.195112,2004.431621,84.627655,0.702,16.769,570.003187
21 Mar 2024 10:50:55.000,6649.513411,2014.490267,49.072743,0.407,16.854,570.001072
21 Mar 2024 10:51:00.000,6646.642716,2024.491463,13.516374,0.112,16.940,570.000081
21 Mar 2024 10:51:05.000,6643.583070,2034.435054,-22.040395,-0.183,17.026,570.000216
21 Mar 2024 10:51:10.000,6640.334520,2044.320884,-57.596511,-0.478,17.112,570.001476
21 Mar 2024 10:51:15.000,6636.897120,2054.148801,-93.150918,-0.773,17.198,570.003861
21 Mar 2024 10:51:20.000,6633.270929,2063.918652,-128.702562,-1.068,17.283,570.007370
21 Mar 2024 10:51:25.000,6629.456012,2073.630288,-164.250388,-1.363,17.369,570.012004
21 Mar 2024 10:51:30.000,6625.452437,2083.283561,-199.793341,-1.658,17.455,570.017761
21 Mar 2024 10:51:35.000,6621.260281,2092.878324,-235.330367,-1.953,17.541,570.024642
21 Mar 2024 10:51:40.000,6616.879624,2102.414432,-270.860413,-2.248,17.627,570.032644
21 Mar 2024 10:51:45.000,6612.310553,2111.891742,-306.382424,-2.543,17.713,570.041767
21 Mar 2024 10:51:50.000,6607.553159,2121.310113,-341.895345,-2.838,17.799,570.052011
21 Mar 2024 10:51:55.000,6602.607539,2130.669404,-377.398125,-3.133,17.885,570.063374
21 Mar 2024 10:52:00.000,6597.473796,2139.969478,-412.889709,-3.428,17.971,570.075854
21 Mar 2024 10:52:05.000,6592.152038,2149.210198,-448.369045,-3.723,18.057,570.089449
21 Mar 2024 10:52:10.000,6586.642379,2158.391428,-483.835081,-4.018,18.144,570.104160
21 Mar 2024 10:52:15.000,6580.944937,2167.513037,-519.286763,-4.313,18.230,570.119983
21 Mar 2024 10:52:20.000,6575.059837,2176.574891,-554.723041,-4.607,18.316,570.136916
21 Mar 2024 10:52:25.000,6568.987209,2185.576863,-590.142863,-4.902,18.403,570.154958
21 Mar 2024 10:52:30.000,6562.727188,2194.518822,-625.545179,-5.197,18.489,570.174107
21 Mar 2024 10:52:35.000,6556.279914,2203.400644,-660.928939,-5.492,18.576,570.194360
21 Mar 2024 10:52:40.000,6549.645535,2212.222202,-696.293092,-5.787,18.663,570.215714
21 Mar 2024 10:52:45.000,6542.824201,2220.983374,-731.636589,-6.082,18.750,570.238168
21 Mar 2024 10:52:50.000,6535.816070,2229.684039,-766.958383,-6.376,18.837,570.261718
21 Mar 2024 10:52:55.000,6528.621304,2238.324076,-802.257426,-6.671,18.924,570.286362
21 Mar 2024 10:53:00.000,6521.240070,2246.903367,-837.532669,-6.966,19.011,570.312097
21 Mar 2024 10:53:05.000,6513.672544,2255.421796,-872.783068,-7.260,19.099,570.338919
21 Mar 2024 10:53:10.000,6505.918902,2263.879249,-908.007576,-7.555,19.186,570.366826
21 Mar 2024 10:53:15.000,6497.979329,2272.275611,-943.205148,-7.850,19.274,570.395814
21 Mar 2024 10:53:20.000,6489.854016,2280.610772,-978.374740,-8.144,19.362,570.425879
21 Mar 2024 10:53:25.000,6481.543156,2288.884622,-1013.515309,-8.439,19.450,570.457018
21 Mar 2024 10:53:30.000,6473.046950,2297.097052,-1048.625812,-8.733,19.538,570.489228
21 Mar 2024 10:53:35.000,6464.365603,2305.247956,-1083.705209,-9.028,19.627,570.522503
21 Mar 2024 10:53:40.000,6455.499328,2313.337229,-1118.752457,-9.322,19.715,570.556842
21 Mar 2024 10:53:45.000,6446.448341,2321.364768,-1153.766518,-9.616,19.804,570.592238
21 Mar 2024 10:53:50.000,6437.212862,2329.330472,-1188.746353,-9.911,19.893,570.628688
21 Mar 2024 10:53:55.000,6427.793120,2337.234240,-1223.690924,-10.205,19.982,570.666189
21 Mar 2024 10:54:00.000,6418.189348,2345.075975,-1258.599195,-10.499,20.071,570.704734
21 Mar 2024 10:54:05.000,6408.401783,2352.855580,-1293.470130,-10.794,20.161,570.744319
21 Mar 2024 10:54:10.000,6398.430669,2360.572961,-1328.302694,-11.088,20.251,570.784941
21 Mar 2024 10:54:15.000,6388.276254,2368.228023,-1363.095855,-11.382,20.340,570.826593
21 Mar 2024 10:54:20.000,6377.938792,2375.820676,-1397.848580,-11.676,20.431,570.869271
21 Mar 2024 10:54:25.000,6367.418544,2383.350829,-1432.559838,-11.970,20.521,570.912970
21 Mar 2024 10:54:30.000,6356.715773,2390.818394,-1467.228600,-12.264,20.612,570.957685
21 Mar 2024 10:54:35.000,6345.830749,2398.223286,-1501.853837,-12.558,20.703,571.003410
21 Mar 2024 10:54:40.000,6334.763749,2405.565418,-1536.434522,-12.852,20.794,571.050139
21 Mar 2024 10:54:45.000,6323.515052,2412.844707,-1570.969629,-13.146,20.885,571.097867
21 Mar 2024 10:54:50.000,6312.084945,2420.061072,-1605.458134,-13.439,20.977,571.146589
21 Mar 2024 10:54:55.000,6300.473720,2427.214434,-1639.899013,-13.733,21.069,571.196298
21 Mar 2024 10:55:00.000,6288.681671,2434.304713,-1674.291245,-14.027,21.161,571.246989
21 Mar 2024 10:55:05.000,6276.709103,2441.331832,-1708.633810,-14.320,21.254,571.298655
21 Mar 2024 10:55:10.000,6264.556320,2448.295718,-1742.925689,-14.614,21.346,571.351291
21 Mar 2024 10:55:15.000,6252.223637,2455.196295,-1777.165865,-14.907,21.440,571.404890
21 Mar 2024 10:55:20.000,6239.711371,2462.033494,-1811.353322,-15.200,21.533,571.459445
21 Mar 2024 10:55:25.000,6227.019844,2468.807243,-1845.487045,-15.494,21.627,571.514950
21 Mar 2024 10:55:30.000,6214.149385,2475.517473,-1879.566023,-15.787,21.721,571.571398
21 Mar 2024 10:55:35.000,6201.100327,2482.164119,-1913.589243,-16.080,21.815,571.628783
21 Mar 2024 10:55:40.000,6187.873009,2488.747114,-1947.555698,-16.373,21.910,571.687098
21 Mar 2024 10:55:45.000,6174.467774,2495.266396,-1981.464380,-16.666,22.005,571.746335
21 Mar 2024 10:55:50.000,6160.884972,2501.721902,-2015.314281,-16.959,22.100,571.806488
21 Mar 2024 10:55:55.000,6147.124958,2508.113571,-2049.104400,-17.252,22.196,571.867550
21 Mar 2024 10:56:00.000,6133.188089,2514.441346,-2082.833732,-17.545,22.292,571.929512
21 Mar 2024 10:56:05.000,6119.074731,2520.705169,-2116.501277,-17.838,22.389,571.992369
21 Mar 2024 10:56:10.000,6104.785254,2526.904984,-2150.106037,-18.130,22.486,572.056111
21 Mar 2024 10:56:15.000,6090.320033,2533.040737,-2183.647015,-18.423,22.583,572.120732
21 Mar 2024 10:56:20.000,6075.679448,2539.112377,-2217.123216,-18.715,22.681,572.186224
21 Mar 2024 10:56:25.000,6060.863883,2545.119853,-2250.533647,-19.008,22.779,572.252578
21 Mar 2024 10:56:30.000,6045.873730,2551.063115,-2283.877316,-19.300,22.877,572.319788
21 Mar 2024 10:56:35.000,6030.709384,2556.942116,-2317.153235,-19.592,22.976,572.387844
21 Mar 2024 10:56:40.000,6015.371245,2562.756810,-2350.360416,-19.884,23.076,572.456740
21 Mar 2024 10:56:45.000,5999.859720,2568.507153,-2383.497874,-20.176,23.176,572.526466
21 Mar 2024 10:56:50.000,5984.175218,2574.193103,-2416.564627,-20.468,23.276,572.597014
21 Mar 2024 10:56:55.000,5968.318156,2579.814618,-2449.559693,-20.760,23.376,572.668376
21 Mar 2024 10:57:00.000,5952.288955,2585.371659,-2482.482094,-21.052,23.478,572.740543
21 Mar 2024 10:57:05.000,5936.088041,2590.864189,-2515.330853,-21.343,23.579,572.813506
21 Mar 2024 10:57:10.000,5919.715844,2596.292170,-2548.104995,-21.635,23.681,572.887258
21 Mar 2024 10:57:15.000,5903.172801,2601.655568,-2580.803549,-21.926,23.784,572.961788
