time,x,y,z,lat,lon,alt
0.0,4200.701227,3817.815305,4006.869511,35.384,42.266,577.13303
5.0,4205.990959,3841.313608,3978.763325,35.1,42.405,577.033459
10.0,4211.1737,3864.694631,3950.539109,34.816,42.543,576.93417
15.0,4216.249211,3887.957763,3922.1977,34.532,42.68,576.835177
20.0,4221.217255,3911.102394,3893.73994,34.247,42.816,576.73649
25.0,4226.077598,3934.127922,3865.166672,33.963,42.951,576.638122
30.0,4230.83001,3957.033744,3836.478743,33.678,43.085,576.540084
35.0,4235.474261,3979.819264,3807.677006,33.393,43.218,576.442387
40.0,4240.010126,4002.483889,3778.762314,33.108,43.349,576.345044
45.0,4244.437382,4025.027029,3749.735525,32.822,43.48,576.248066
50.0,4248.755808,4047.448097,3720.5975,32.536,43.61,576.151465
55.0,4252.965188,4069.746513,3691.349103,32.25,43.739,576.055251
60.0,4257.065307,4091.921697,3661.991203,31.964,43.867,575.959437
65.0,4261.055953,4113.973076,3632.524669,31.678,43.994,575.864034
70.0,4264.936916,4135.900077,3602.950377,31.392,44.12,575.769054
75.0,4268.707992,4157.702136,3573.269204,31.105,44.245,575.674507
80.0,4272.368976,4179.378687,3543.482029,30.818,44.37,575.580405
85.0,4275.919669,4200.929173,3513.589737,30.531,44.493,575.486759
90.0,4279.359872,4222.353038,3483.593214,30.244,44.616,575.39358
95.0,4282.68939,4243.64973,3453.493351,29.957,44.738,575.30088
100.0,4285.908032,4264.818703,3423.29104,29.669,44.859,575.208669
105.0,4289.015609,4285.859411,3392.987177,29.382,44.979,575.116959
110.0,4292.011935,4306.771317,3362.58266,29.094,45.098,575.02576
115.0,4294.896826,4327.553883,3332.078393,28.806,45.217,574.935084
120.0,4297.670101,4348.206578,3301.47528,28.518,45.335,574.84494
125.0,4300.331585,4368.728874,3270.774229,28.229,45.452,574.755341
130.0,4302.881101,4389.120248,3239.97615,27.941,45.568,574.666296
135.0,4305.318479,4409.380179,3209.081957,27.652,45.684,574.577816
140.0,4307.643549,4429.508151,3178.092567,27.363,45.799,574.489912
145.0,4309.856146,4449.503654,3147.008899,27.075,45.913,574.402594
150.0,4311.956107,4469.366178,3115.831875,26.785,46.027,574.315873
155.0,4313.943272,4489.09522,3084.562419,26.496,46.14,574.229759
160.0,4315.817485,4508.690281,3053.20146,26.207,46.252,574.144262
165.0,4317.578591,4528.150865,3021.749928,25.917,46.364,574.059392
170.0,4319.226439,4547.47648,2990.208756,25.628,46.475,573.975161
175.0,4320.760882,4566.666638,2958.578879,25.338,46.585,573.891577
180.0,4322.181775,4585.720857,2926.861236,25.048,46.695,573.808651
185.0,4323.488975,4604.638657,2895.056768,24.758,46.804,573.726392
190.0,4324.682344,4623.419563,2863.166418,24.468,46.912,573.644811
195.0,4325.761746,4642.063105,2831.191132,24.178,47.02,573.563917
200.0,4326.727047,4660.568814,2799.131858,23.888,47.127,573.48372
205.0,4327.578118,4678.936229,2766.989549,23.597,47.234,573.404229
210.0,4328.314832,4697.164892,2734.765157,23.307,47.34,573.325455
215.0,4328.937066,4715.254347,2702.459638,23.016,47.446,573.247405
220.0,4329.444698,4733.204145,2670.07395,22.725,47.551,573.170091
225.0,4329.83761,4751.01384,2637.609055,22.434,47.656,573.09352
230.0,4330.115689,4768.682991,2605.065915,22.143,47.76,573.017703
235.0,4330.278822,4786.211159,2572.445496,21.852,47.863,572.942648
