"Time (UTCG)","Satellite11801 - x (km)","Satellite11801 - y (km)","Satellite11801 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 10:50:00.000,2304.121128,-1700.207504,6330.634095,65.794,-36.424,587.765999
21 Mar 2024 10:50:05.000,2337.579891,-1687.146811,6321.856030,65.619,-35.820,587.716947
21 Mar 2024 10:50:10.000,2370.979226,-1674.060845,6312.890429,65.442,-35.225,587.666916
21 Mar 2024 10:50:15.000,2404.318165,-1660.949948,6303.737558,65.263,-34.637,587.615912
21 Mar 2024 10:50:20.000,2437.595741,-1647.814462,6294.397689,65.081,-34.059,587.563941
21 Mar 2024 10:50:25.000,2470.810990,-1634.654730,6284.871099,64.897,-33.488,587.511009
21 Mar 2024 10:50:30.000,2503.962949,-1621.471095,6275.158070,64.711,-32.926,587.457122
21 Mar 2024 10:50:35.000,2537.050656,-1608.263899,6265.258891,64.522,-32.371,587.402288
21 Mar 2024 10:50:40.000,2570.073151,-1595.033485,6255.173855,64.331,-31.824,587.346512
21 Mar 2024 10:50:45.000,2603.029476,-1581.780194,6244.903261,64.138,-31.286,587.289800
21 Mar 2024 10:50:50.000,2635.918675,-1568.504370,6234.447414,63.943,-30.755,587.232160
21 Mar 2024 10:50:55.000,2668.739792,-1555.206354,6223.806624,63.745,-30.231,587.173598
21 Mar 2024 10:51:00.000,2701.491874,-1541.886490,6212.981207,63.546,-29.716,587.114121
21 Mar 2024 10:51:05.000,2734.173972,-1528.545119,6201.971484,63.345,-29.207,587.053737
21 Mar 2024 10:51:10.000,2766.785134,-1515.182584,6190.777781,63.141,-28.707,586.992451
21 Mar 2024 10:51:15.000,2799.324413,-1501.799227,6179.400431,62.936,-28.213,586.930272
21 Mar 2024 10:51:20.000,2831.790864,-1488.395389,6167.839771,62.729,-27.727,586.867206
21 Mar 2024 10:51:25.000,2864.183543,-1474.971413,6156.096144,62.520,-27.247,586.803262
21 Mar 2024 10:51:30.000,2896.501508,-1461.527641,6144.169898,62.310,-26.775,586.738446
21 Mar 2024 10:51:35.000,2928.743818,-1448.064415,6132.061388,62.097,-26.309,586.672767
21 Mar 2024 10:51:40.000,2960.909537,-1434.582076,6119.770972,61.883,-25.851,586.606231
21 Mar 2024 10:51:45.000,2992.997728,-1421.080965,6107.299015,61.667,-25.398,586.538847
21 Mar 2024 10:51:50.000,3025.007457,-1407.561425,6094.645887,61.450,-24.953,586.470623
21 Mar 2024 10:51:55.000,3056.937792,-1394.023796,6081.811964,61.231,-24.514,586.401567
21 Mar 2024 10:52:00.000,3088.787805,-1380.468420,6068.797625,61.011,-24.081,586.331687
21 Mar 2024 10:52:05.000,3120.556566,-1366.895637,6055.603257,60.789,-23.655,586.260990
21 Mar 2024 10:52:10.000,3152.243150,-1353.305788,6042.229252,60.565,-23.235,586.189486
21 Mar 2024 10:52:15.000,3183.846635,-1339.699215,6028.676006,60.341,-22.820,586.117183
21 Mar 2024 10:52:20.000,3215.366099,-1326.076257,6014.943922,60.114,-22.412,586.044089
21 Mar 2024 10:52:25.000,3246.800623,-1312.437254,6001.033406,59.887,-22.010,585.970213
21 Mar 2024 10:52:30.000,3278.149291,-1298.782547,5986.944871,59.658,-21.613,585.895564
21 Mar 2024 10:52:35.000,3309.411189,-1285.112476,5972.678736,59.427,-21.222,585.820150
