"Time (UTCG)","Satellite10926 - Satellite11501 - x (km)","Satellite10926 - Satellite11501 - y (km)","Satellite10926 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,3117.917822,5379.737372,4331.878883,35.016,59.905,1207.006317
21 Mar 2024 13:30:05.000,3107.566257,5361.768561,4361.494038,35.290,59.904,1207.102316
21 Mar 2024 13:30:10.000,3097.130958,5343.685557,4391.009552,35.563,59.904,1207.198640
21 Mar 2024 13:30:15.000,3086.612077,5325.488831,4420.424751,35.837,59.904,1207.295278
21 Mar 2024 13:30:20.000,3076.009772,5307.178858,4449.738964,36.111,59.904,1207.392224
21 Mar 2024 13:30:25.000,3065.324200,5288.756113,4478.951520,36.385,59.904,1207.489467
21 Mar 2024 13:30:30.000,3054.555522,5270.221076,4508.061752,36.659,59.904,1207.586999
21 Mar 2024 13:30:35.000,3043.703901,5251.574229,4537.068995,36.932,59.904,1207.684811
21 Mar 2024 13:30:40.000,3032.769502,5232.816056,4565.972587,37.206,59.905,1207.782894
21 Mar 2024 13:30:45.000,3021.752492,5213.947043,4594.771866,37.480,59.905,1207.881238
21 Mar 2024 13:30:50.000,3010.653041,5194.967678,4623.466176,37.754,59.906,1207.979836
21 Mar 2024 13:30:55.000,2999.471320,5175.878454,4652.054860,38.027,59.907,1208.078678
21 Mar 2024 13:31:00.000,2988.207503,5156.679863,4680.537266,38.301,59.908,1208.177754
21 Mar 2024 13:31:05.000,2976.861768,5137.372401,4708.912743,38.575,59.910,1208.277056
21 Mar 2024 13:31:10.000,2965.434291,5117.956567,4737.180642,38.848,59.911,1208.376575
21 Mar 2024 13:31:15.000,2953.925254,5098.432862,4765.340318,39.122,59.913,1208.476301
21 Mar 2024 13:31:20.000,2942.334839,5078.801787,4793.391127,39.395,59.915,1208.576226
21 Mar 2024 13:31:25.000,2930.663232,5059.063849,4821.332429,39.669,59.917,1208.676340
21 Mar 2024 13:31:30.000,2918.910619,5039.219554,4849.163585,39.943,59.919,1208.776634
21 Mar 2024 13:31:35.000,2907.077192,5019.269413,4876.883959,40.216,59.921,1208.877098
21 Mar 2024 13:31:40.000,2895.163140,4999.213938,4904.492919,40.490,59.924,1208.977725
21 Mar 2024 13:31:45.000,2883.168658,4979.053642,4931.989833,40.763,59.927,1209.078504
21 Mar 2024 13:31:50.000,2871.093942,4958.789043,4959.374073,41.037,59.930,1209.179426
21 Mar 2024 13:31:55.000,2858.939191,4938.420658,4986.645014,41.310,59.933,1209.280482
21 Mar 2024 13:32:00.000,2846.704605,4917.949010,5013.802032,41.584,59.936,1209.381663
21 Mar 2024 13:32:05.000,2834.390386,4897.374621,5040.844508,41.857,59.940,1209.482960
