time,x,y,z,lat,lon,alt
0.0,5342.02247,2558.92384,-4726.82399,-38.748,25.595,1208.340045
5.0,5362.22061,2568.78982,-4698.51779,-38.474,25.597,1208.240609
10.0,5382.30413,2578.58275,-4670.10425,-38.201,25.598,1208.141393
15.0,5402.27252,2588.30250,-4641.58401,-37.927,25.600,1208.042406
20.0,5422.12529,2597.94894,-4612.95774,-37.653,25.601,1207.943657
25.0,5441.86191,2607.52192,-4584.22608,-37.380,25.602,1207.845155
30.0,5461.48190,2617.02132,-4555.38969,-37.106,25.603,1207.746909
35.0,5480.98475,2626.44701,-4526.44923,-36.832,25.603,1207.648929
40.0,5500.36997,2635.79886,-4497.40536,-36.558,25.604,1207.551222
45.0,5519.63706,2645.07673,-4468.25875,-36.285,25.604,1207.453799
50.0,5538.78553,2654.28051,-4439.01005,-36.011,25.605,1207.356668
55.0,5557.81488,2663.41008,-4409.65995,-35.737,25.605,1207.259838
60.0,5576.72465,2672.46531,-4380.20910,-35.463,25.605,1207.163317
65.0,5595.51433,2681.44609,-4350.65819,-35.189,25.604,1207.067116
70.0,5614.18345,2690.35229,-4321.00788,-34.915,25.604,1206.971242
75.0,5632.73153,2699.18382,-4291.25886,-34.642,25.604,1206.875704
80.0,5651.15810,2707.94054,-4261.41180,-34.368,25.603,1206.780511
85.0,5669.46268,2716.62236,-4231.46739,-34.094,25.602,1206.685672
90.0,5687.64480,2725.22917,-4201.42630,-33.820,25.601,1206.591196
95.0,5705.70400,2733.76085,-4171.28924,-33.546,25.600,1206.497090
100.0,5723.63980,2742.21731,-4141.05688,-33.272,25.599,1206.403365
105.0,5741.45175,2750.59845,-4110.72991,-32.998,25.598,1206.310028
110.0,5759.13939,2758.90416,-4080.30903,-32.724,25.597,1206.217088
115.0,5776.70225,2767.13434,-4049.79494,-32.450,25.595,1206.124554
120.0,5794.13989,2775.28891,-4019.18832,-32.176,25.594,1206.032433
125.0,5811.45186,2783.36776,-3988.48989,-31.902,25.592,1205.940735
130.0,5828.63770,2791.37081,-3957.70033,-31.628,25.590,1205.849468
135.0,5845.69698,2799.29796,-3926.82036,-31.354,25.588,1205.758641
140.0,5862.62924,2807.14914,-3895.85068,-31.080,25.586,1205.668261
145.0,5879.43405,2814.92424,-3864.79200,-30.805,25.584,1205.578337
150.0,5896.11096,2822.62320,-3833.64502,-30.531,25.582,1205.488877
155.0,5912.65956,2830.24592,-3802.41047,-30.257,25.579,1205.399890
160.0,5929.07940,2837.79233,-3771.08904,-29.983,25.577,1205.311383
