"Time (UTCG)","Satellite10521 - Satellite11501 - x (km)","Satellite10521 - Satellite11501 - y (km)","Satellite10521 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,7073.953541,2200.868586,-1594.841420,-12.216,17.282,1200.950739
21 Mar 2024 13:30:05.000,7081.386266,2202.319178,-1559.461184,-11.941,17.276,1200.909031
21 Mar 2024 13:30:10.000,7088.659194,2203.714384,-1524.045321,-11.666,17.269,1200.868218
21 Mar 2024 13:30:15.000,7095.772119,2205.054290,-1488.594640,-11.391,17.263,1200.828303
21 Mar 2024 13:30:20.000,7102.724840,2206.338981,-1453.109952,-11.116,17.257,1200.789290
21 Mar 2024 13:30:25.000,7109.517159,2207.568546,-1417.592066,-10.841,17.250,1200.751182
21 Mar 2024 13:30:30.000,7116.148882,2208.743073,-1382.041795,-10.566,17.244,1200.713983
21 Mar 2024 13:30:35.000,7122.619816,2209.862654,-1346.459950,-10.291,17.237,1200.677697
21 Mar 2024 13:30:40.000,7128.929776,2210.927379,-1310.847345,-10.016,17.230,1200.642326
21 Mar 2024 13:30:45.000,7135.078578,2211.937344,-1275.204793,-9.741,17.224,1200.607874
21 Mar 2024 13:30:50.000,7141.066043,2212.892641,-1239.533108,-9.466,17.217,1200.574345
21 Mar 2024 13:30:55.000,7146.891994,2213.793368,-1203.833105,-9.191,17.211,1200.541741
21 Mar 2024 13:31:00.000,7152.556259,2214.639622,-1168.105601,-8.916,17.204,1200.510066
21 Mar 2024 13:31:05.000,7158.058671,2215.431501,-1132.351410,-8.641,17.197,1200.479321
21 Mar 2024 13:31:10.000,7163.399064,2216.169107,-1096.571350,-8.366,17.191,1200.449511
21 Mar 2024 13:31:15.000,7168.577278,2216.852539,-1060.766238,-8.092,17.184,1200.420638
21 Mar 2024 13:31:20.000,7173.593156,2217.481903,-1024.936892,-7.817,17.177,1200.392704
21 Mar 2024 13:31:25.000,7178.446544,2218.057300,-989.084132,-7.542,17.171,1200.365713
21 Mar 2024 13:31:30.000,7183.137292,2218.578838,-953.208775,-7.267,17.164,1200.339666
21 Mar 2024 13:31:35.000,7187.665256,2219.046623,-917.311642,-6.992,17.157,1200.314566
21 Mar 2024 13:31:40.000,7192.030292,2219.460763,-881.393552,-6.717,17.150,1200.290415
21 Mar 2024 13:31:45.000,7196.232263,2219.821368,-845.455326,-6.442,17.143,1200.267216
21 Mar 2024 13:31:50.000,7200.271034,2220.128548,-809.497785,-6.167,17.137,1200.244971
21 Mar 2024 13:31:55.000,7204.146474,2220.382416,-773.521751,-5.892,17.130,1200.223682
21 Mar 2024 13:32:00.000,7207.858457,2220.583086,-737.528046,-5.616,17.123,1200.203350
21 Mar 2024 13:32:05.000,7211.406859,2220.730672,-701.517491,-5.341,17.116,1200.183978
21 Mar 2024 13:32:10.000,7214.791561,2220.825289,-665.490910,-5.066,17.109,1200.165567
21 Mar 2024 13:32:15.000,7218.012449,2220.867056,-629.449125,-4.791,17.102,1200.148120
21 Mar 2024 13:32:20.000,7221.069409,2220.856092,-593.392960,-4.516,17.095,1200.131637
21 Mar 2024 13:32:25.000,7223.962334,2220.792515,-557.323239,-4.241,17.088,1200.116120
21 Mar 2024 13:32:30.000,7226.691120,2220.676448,-521.240785,-3.966,17.082,1200.101571
21 Mar 2024 13:32:35.000,7229.255668,2220.508012,-485.146424,-3.691,17.075,1200.087992
21 Mar 2024 13:32:40.000,7231.655879,2220.287332,-449.040979,-3.416,17.068,1200.075382
21 Mar 2024 13:32:45.000,7233.891663,2220.014532,-412.925275,-3.141,17.061,1200.063744
21 Mar 2024 13:32:50.000,7235.962929,2219.689739,-376.800138,-2.866,17.054,1200.053079
21 Mar 2024 13:32:55.000,7237.869594,2219.313080,-340.666393,-2.591,17.047,1200.043387
21 Mar 2024 13:33:00.000,7239.611575,2218.884683,-304.524865,-2.316,17.040,1200.034669
21 Mar 2024 13:33:05.000,7241.188797,2218.404679,-268.376380,-2.041,17.033,1200.026927
21 Mar 2024 13:33:10.000,7242.601184,2217.873200,-232.221764,-1.766,17.026,1200.020161
21 Mar 2024 13:33:15.000,7243.848669,2217.290376,-196.061842,-1.491,17.019,1200.014371
21 Mar 2024 13:33:20.000,7244.931184,2216.656342,-159.897442,-1.216,17.012,1200.009558
21 Mar 2024 13:33:25.000,7245.848668,2215.971233,-123.729388,-0.941,17.005,1200.005723
21 Mar 2024 13:33:30.000,7246.601064,2215.235185,-87.558508,-0.666,16.998,1200.002866
21 Mar 2024 13:33:35.000,7247.188316,2214.448335,-51.385628,-0.391,16.991,1200.000987
21 Mar 2024 13:33:40.000,7247.610374,2213.610821,-15.211573,-0.116,16.984,1200.000087
21 Mar 2024 13:33:45.000,7247.867192,2212.722782,20.962829,0.159,16.977,1200.000164
21 Mar 2024 13:33:50.000,7247.958728,2211.784361,57.136752,0.434,16.970,1200.001220
21 Mar 2024 13:33:55.000,7247.884942,2210.795698,93.309369,0.709,16.963,1200.003255
21 Mar 2024 13:34:00.000,7247.645800,2209.756937,129.479855,0.985,16.956,1200.006268
21 Mar 2024 13:34:05.000,7247.241270,2208.668222,165.647383,1.260,16.949,1200.010258
21 Mar 2024 13:34:10.000,7246.671325,2207.529699,201.811127,1.535,16.942,1200.015226
21 Mar 2024 13:34:15.000,7245.935942,2206.341513,237.970260,1.810,16.935,1200.021171
21 Mar 2024 13:34:20.000,7245.035101,2205.103813,274.123957,2.085,16.928,1200.028093
21 Mar 2024 13:34:25.000,7243.968788,2203.816748,310.271391,2.360,16.921,1200.035990
21 Mar 2024 13:34:30.000,7242.736989,2202.480468,346.411737,2.635,16.914,1200.044863
21 Mar 2024 13:34:35.000,7241.339697,2201.095123,382.544169,2.910,16.907,1200.054709
21 Mar 2024 13:34:40.000,7239.776909,2199.660866,418.667861,3.185,16.900,1200.065530
21 Mar 2024 13:34:45.000,7238.048623,2198.177851,454.781989,3.460,16.893,1200.077322
21 Mar 2024 13:34:50.000,7236.154844,2196.646231,490.885727,3.735,16.886,1200.090086
21 Mar 2024 13:34:55.000,7234.095580,2195.066163,526.978250,4.010,16.880,1200.103820
21 Mar 2024 13:35:00.000,7231.870841,2193.437803,563.058735,4.285,16.873,1200.118523
21 Mar 2024 13:35:05.000,7229.480643,2191.761308,599.126356,4.560,16.866,1200.134193
21 Mar 2024 13:35:10.000,7226.925006,2190.036838,635.180289,4.835,16.859,1200.150829
21 Mar 2024 13:35:15.000,7224.203952,2188.264552,671.219712,5.110,16.852,1200.168430
21 Mar 2024 13:35:20.000,7221.317508,2186.444612,707.243800,5.385,16.845,1200.186993
21 Mar 2024 13:35:25.000,7218.265706,2184.577180,743.251731,5.660,16.838,1200.206518
21 Mar 2024 13:35:30.000,7215.048580,2182.662417,779.242682,5.935,16.831,1200.227002
21 Mar 2024 13:35:35.000,7211.666168,2180.700490,815.215831,6.210,16.825,1200.248444
21 Mar 2024 13:35:40.000,7208.118513,2178.691562,851.170356,6.485,16.818,1200.270841
21 Mar 2024 13:35:45.000,7204.405661,2176.635800,887.105435,6.760,16.811,1200.294191
21 Mar 2024 13:35:50.000,7200.527663,2174.533371,923.020248,7.035,16.804,1200.318493
21 Mar 2024 13:35:55.000,7196.484573,2172.384444,958.913974,7.310,16.797,1200.343744
21 Mar 2024 13:36:00.000,7192.276448,2170.189188,994.785793,7.585,16.791,1200.369941
21 Mar 2024 13:36:05.000,7187.903351,2167.947773,1030.634886,7.860,16.784,1200.397083
21 Mar 2024 13:36:10.000,7183.365346,2165.660369,1066.460433,8.135,16.777,1200.425166
21 Mar 2024 13:36:15.000,7178.662505,2163.327151,1102.261616,8.410,16.770,1200.454188
21 Mar 2024 13:36:20.000,7173.794899,2160.948290,1138.037618,8.685,16.764,1200.484147
21 Mar 2024 13:36:25.000,7168.762607,2158.523961,1173.787621,8.960,16.757,1200.515040
21 Mar 2024 13:36:30.000,7163.565710,2156.054340,1209.510808,9.235,16.750,1200.546863
21 Mar 2024 13:36:35.000,7158.204292,2153.539602,1245.206363,9.510,16.744,1200.579614
21 Mar 2024 13:36:40.000,7152.678443,2150.979925,1280.873471,9.785,16.737,1200.613290
21 Mar 2024 13:36:45.000,7146.988255,2148.375486,1316.511316,10.060,16.731,1200.647888
21 Mar 2024 13:36:50.000,7141.133825,2145.726465,1352.119085,10.335,16.724,1200.683404
21 Mar 2024 13:36:55.000,7135.115254,2143.033042,1387.695964,10.610,16.718,1200.719836
