time,x,y,z,lat,lon,alt
0.0,2727.03970,1685.35691,-6866.65763,-65.097,31.717,1217.570171
5.0,2753.08822,1705.12804,-6851.36512,-64.826,31.772,1217.492251
10.0,2779.08863,1724.84145,-6835.91608,-64.555,31.826,1217.413708
15.0,2805.04029,1744.49673,-6820.31088,-64.284,31.878,1217.334548
20.0,2830.94255,1764.09347,-6804.54987,-64.013,31.929,1217.254780
25.0,2856.79480,1783.63125,-6788.63340,-63.742,31.978,1217.174409
30.0,2882.59640,1803.10968,-6772.56184,-63.471,32.027,1217.093444
35.0,2908.34672,1822.52835,-6756.33556,-63.200,32.073,1217.011892
40.0,2934.04514,1841.88684,-6739.95493,-62.928,32.119,1216.929760
45.0,2959.69102,1861.18477,-6723.42031,-62.657,32.163,1216.847055
50.0,2985.28374,1880.42173,-6706.73210,-62.386,32.207,1216.763786
55.0,3010.82267,1899.59733,-6689.89067,-62.114,32.249,1216.679959
60.0,3036.30719,1918.71116,-6672.89641,-61.843,32.290,1216.595582
65.0,3061.73668,1937.76284,-6655.74970,-61.571,32.330,1216.510664
70.0,3087.11051,1956.75197,-6638.45094,-61.300,32.368,1216.425211
75.0,3112.42805,1975.67816,-6621.00051,-61.028,32.406,1216.339232
80.0,3137.68870,1994.54102,-6603.39883,-60.757,32.443,1216.252734
85.0,3162.89182,2013.34017,-6585.64629,-60.485,32.479,1216.165725
90.0,3188.03680,2032.07522,-6567.74330,-60.213,32.514,1216.078213
95.0,3213.12303,2050.74579,-6549.69026,-59.942,32.548,1215.990206
100.0,3238.14987,2069.35149,-6531.48760,-59.670,32.581,1215.901711
105.0,3263.11673,2087.89195,-6513.13571,-59.398,32.613,1215.812738
110.0,3288.02297,2106.36680,-6494.63504,-59.126,32.644,1215.723294
115.0,3312.86800,2124.77565,-6475.98598,-58.855,32.675,1215.633387
120.0,3337.65119,2143.11813,-6457.18898,-58.583,32.705,1215.543025
125.0,3362.37194,2161.39387,-6438.24447,-58.311,32.734,1215.452217
130.0,3387.02964,2179.60251,-6419.15287,-58.039,32.762,1215.360971
135.0,3411.62367,2197.74367,-6399.91462,-57.767,32.789,1215.269295
140.0,3436.15342,2215.81699,-6380.53016,-57.495,32.816,1215.177197
145.0,3460.61830,2233.82211,-6360.99993,-57.223,32.842,1215.084687
150.0,3485.01770,2251.75866,-6341.32438,-56.951,32.868,1214.991771
155.0,3509.35100,2269.62629,-6321.50397,-56.679,32.892,1214.898459
160.0,3533.61762,2287.42464,-6301.53913,-56.407,32.916,1214.804759
165.0,3557.81694,2305.15335,-6281.43034,-56.134,32.940,1214.710680
170.0,3581.94837,2322.81206,-6261.17804,-55.862,32.962,1214.616230
175.0,3606.01130,2340.40044,-6240.78270,-55.590,32.985,1214.521418
180.0,3630.00514,2357.91813,-6220.24478,-55.318,33.006,1214.426253
185.0,3653.92929,2375.36477,-6199.56477,-55.046,33.027,1214.330742
190.0,3677.78316,2392.74004,-6178.74312,-54.773,33.048,1214.234896
195.0,3701.56616,2410.04357,-6157.78031,-54.501,33.068,1214.138722
200.0,3725.27768,2427.27504,-6136.67683,-54.229,33.087,1214.042229
205.0,3748.91714,2444.43410,-6115.43315,-53.956,33.106,1213.945426
210.0,3772.48395,2461.52042,-6094.04976,-53.684,33.124,1213.848323
215.0,3795.97752,2478.53366,-6072.52715,-53.411,33.142,1213.750927
220.0,3819.39727,2495.47349,-6050.86580,-53.139,33.159,1213.653247
225.0,3842.74260,2512.33958,-6029.06623,-52.866,33.176,1213.555293
230.0,3866.01293,2529.13159,-6007.12892,-52.594,33.193,1213.457074
235.0,3889.20769,2545.84921,-5985.05437,-52.321,33.208,1213.358598
240.0,3912.32628,2562.49211,-5962.84309,-52.049,33.224,1213.259874
245.0,3935.36814,2579.05996,-5940.49558,-51.776,33.239,1213.160911
250.0,3958.33267,2595.55246,-5918.01236,-51.504,33.254,1213.061719
255.0,3981.21931,2611.96926,-5895.39394,-51.231,33.268,1212.962307
260.0,4004.02749,2628.31008,-5872.64084,-50.958,33.282,1212.862682
265.0,4026.75661,2644.57458,-5849.75357,-50.686,33.295,1212.762856
270.0,4049.40612,2660.76246,-5826.73267,-50.413,33.308,1212.662835
275.0,4071.97545,2676.87340,-5803.57865,-50.140,33.320,1212.562631
280.0,4094.46402,2692.90711,-5780.29204,-49.867,33.333,1212.462252
285.0,4116.87127,2708.86328,-5756.87338,-49.595,33.345,1212.361706
290.0,4139.19663,2724.74159,-5733.32320,-49.322,33.356,1212.261004
295.0,4161.43953,2740.54176,-5709.64204,-49.049,33.367,1212.160154
300.0,4183.59943,2756.26349,-5685.83044,-48.776,33.378,1212.059166
305.0,4205.67575,2771.90647,-5661.88895,-48.503,33.388,1211.958049
310.0,4227.66793,2787.47041,-5637.81810,-48.230,33.398,1211.856811
315.0,4249.57542,2802.95503,-5613.61846,-47.957,33.408,1211.755463
