"Time (UTCG)","Satellite10912 - Satellite11501 - x (km)","Satellite10912 - Satellite11501 - y (km)","Satellite10912 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,244.608637,-322.965751,-7567.299395,-86.953,-52.860,1221.323805
21 Mar 2024 13:30:05.000,263.769309,-292.396311,-7567.898687,-87.038,-47.947,1221.327169
21 Mar 2024 13:30:10.000,282.946297,-261.834218,-7568.325087,-87.100,-42.781,1221.329563
21 Mar 2024 13:30:15.000,302.139158,-231.280178,-7568.578585,-87.138,-37.433,1221.330987
21 Mar 2024 13:30:20.000,321.347450,-200.734898,-7568.659175,-87.150,-31.992,1221.331439
21 Mar 2024 13:30:25.000,340.570732,-170.199081,-7568.566855,-87.136,-26.553,1221.330921
21 Mar 2024 13:30:30.000,359.808558,-139.673432,-7568.301627,-87.097,-21.216,1221.329432
21 Mar 2024 13:30:35.000,379.060485,-109.158656,-7567.863498,-87.033,-16.065,1221.326972
21 Mar 2024 13:30:40.000,398.326067,-78.655454,-7567.252477,-86.946,-11.170,1221.323542
21 Mar 2024 13:30:45.000,417.604858,-48.164530,-7566.468579,-86.838,-6.579,1221.319141
21 Mar 2024 13:30:50.000,436.896410,-17.686586,-7565.511820,-86.711,-2.318,1221.313772
21 Mar 2024 13:30:55.000,456.200276,12.777677,-7564.382224,-86.567,1.604,1221.307432
21 Mar 2024 13:31:00.000,475.516007,43.227558,-7563.079816,-86.408,5.194,1221.300125
21 Mar 2024 13:31:05.000,494.843154,73.662358,-7561.604625,-86.236,8.467,1221.291849
21 Mar 2024 13:31:10.000,514.181266,104.081376,-7559.956685,-86.053,11.443,1221.282606
21 Mar 2024 13:31:15.000,533.529892,134.483914,-7558.136035,-85.860,14.148,1221.272396
21 Mar 2024 13:31:20.000,552.888581,164.869274,-7556.142715,-85.658,16.604,1221.261222
21 Mar 2024 13:31:25.000,572.256880,195.236759,-7553.976771,-85.449,18.838,1221.249082
21 Mar 2024 13:31:30.000,591.634337,225.585672,-7551.638253,-85.234,20.871,1221.235979
21 Mar 2024 13:31:35.000,611.020496,255.915317,-7549.127214,-85.013,22.726,1221.221915
21 Mar 2024 13:31:40.000,630.414904,286.225000,-7546.443711,-84.787,24.419,1221.206889
21 Mar 2024 13:31:45.000,649.817105,316.514025,-7543.587806,-84.557,25.970,1221.190903
21 Mar 2024 13:31:50.000,669.226643,346.781700,-7540.559564,-84.324,27.392,1221.173960
21 Mar 2024 13:31:55.000,688.643061,377.027332,-7537.359054,-84.087,28.700,1221.156060
21 Mar 2024 13:32:00.000,708.065903,407.250229,-7533.986350,-83.847,29.906,1221.137205
21 Mar 2024 13:32:05.000,727.494710,437.449700,-7530.441527,-83.604,31.019,1221.117396
21 Mar 2024 13:32:10.000,746.929024,467.625055,-7526.724668,-83.359,32.049,1221.096637
21 Mar 2024 13:32:15.000,766.368384,497.775605,-7522.835857,-83.112,33.005,1221.074927
21 Mar 2024 13:32:20.000,785.812332,527.900661,-7518.775184,-82.864,33.893,1221.052270
21 Mar 2024 13:32:25.000,805.260407,557.999537,-7514.542739,-82.613,34.720,1221.028667
21 Mar 2024 13:32:30.000,824.712148,588.071545,-7510.138622,-82.361,35.491,1221.004121
21 Mar 2024 13:32:35.000,844.167094,618.116001,-7505.562931,-82.108,36.212,1220.978634
21 Mar 2024 13:32:40.000,863.624781,648.132219,-7500.815773,-81.854,36.887,1220.952208
21 Mar 2024 13:32:45.000,883.084747,678.119516,-7495.897254,-81.598,37.521,1220.924845
21 Mar 2024 13:32:50.000,902.546530,708.077210,-7490.807488,-81.341,38.115,1220.896548
21 Mar 2024 13:32:55.000,922.009664,738.004618,-7485.546590,-81.084,38.675,1220.867319
21 Mar 2024 13:33:00.000,941.473686,767.901061,-7480.114682,-80.826,39.202,1220.837162
21 Mar 2024 13:33:05.000,960.938130,797.765859,-7474.511886,-80.566,39.699,1220.806078
21 Mar 2024 13:33:10.000,980.402532,827.598333,-7468.738332,-80.306,40.169,1220.774072
21 Mar 2024 13:33:15.000,999.866426,857.397806,-7462.794150,-80.046,40.613,1220.741144
21 Mar 2024 13:33:20.000,1019.329344,887.163602,-7456.679477,-79.785,41.034,1220.707299
21 Mar 2024 13:33:25.000,1038.790820,916.895046,-7450.394453,-79.523,41.433,1220.672540
21 Mar 2024 13:33:30.000,1058.250387,946.591463,-7443.939220,-79.261,41.812,1220.636870
21 Mar 2024 13:33:35.000,1077.707577,976.252181,-7437.313927,-78.998,42.172,1220.600291
21 Mar 2024 13:33:40.000,1097.161921,1005.876528,-7430.518725,-78.735,42.515,1220.562808
21 Mar 2024 13:33:45.000,1116.612952,1035.463833,-7423.553769,-78.471,42.841,1220.524423
21 Mar 2024 13:33:50.000,1136.060200,1065.013427,-7416.419218,-78.207,43.151,1220.485140
21 Mar 2024 13:33:55.000,1155.503195,1094.524641,-7409.115235,-77.942,43.448,1220.444963
21 Mar 2024 13:34:00.000,1174.941469,1123.996810,-7401.641987,-77.678,43.731,1220.403896
21 Mar 2024 13:34:05.000,1194.374549,1153.429266,-7393.999645,-77.412,44.001,1220.361941
21 Mar 2024 13:34:10.000,1213.801967,1182.821346,-7386.188384,-77.147,44.259,1220.319103
21 Mar 2024 13:34:15.000,1233.223250,1212.172385,-7378.208381,-76.881,44.507,1220.275386
21 Mar 2024 13:34:20.000,1252.637929,1241.481723,-7370.059819,-76.615,44.744,1220.230793
21 Mar 2024 13:34:25.000,1272.045530,1270.748699,-7361.742885,-76.349,44.971,1220.185329
21 Mar 2024 13:34:30.000,1291.445582,1299.972653,-7353.257768,-76.083,45.189,1220.138998
21 Mar 2024 13:34:35.000,1310.837614,1329.152926,-7344.604662,-75.816,45.397,1220.091804
21 Mar 2024 13:34:40.000,1330.221151,1358.288863,-7335.783765,-75.549,45.598,1220.043751
21 Mar 2024 13:34:45.000,1349.595722,1387.379808,-7326.795278,-75.282,45.791,1219.994843
21 Mar 2024 13:34:50.000,1368.960853,1416.425107,-7317.639407,-75.014,45.976,1219.945086
21 Mar 2024 13:34:55.000,1388.316072,1445.424107,-7308.316361,-74.747,46.155,1219.894482
21 Mar 2024 13:35:00.000,1407.660903,1474.376157,-7298.826352,-74.479,46.326,1219.843038
21 Mar 2024 13:35:05.000,1426.994874,1503.280607,-7289.169598,-74.211,46.491,1219.790758
21 Mar 2024 13:35:10.000,1446.317511,1532.136809,-7279.346320,-73.943,46.650,1219.737646
21 Mar 2024 13:35:15.000,1465.628338,1560.944116,-7269.356741,-73.675,46.804,1219.683708
21 Mar 2024 13:35:20.000,1484.926882,1589.701883,-7259.201090,-73.407,46.952,1219.628947
21 Mar 2024 13:35:25.000,1504.212668,1618.409465,-7248.879599,-73.138,47.094,1219.573370
21 Mar 2024 13:35:30.000,1523.485221,1647.066220,-7238.392504,-72.870,47.232,1219.516981
21 Mar 2024 13:35:35.000,1542.744066,1675.671506,-7227.740044,-72.601,47.365,1219.459785
21 Mar 2024 13:35:40.000,1561.988727,1704.224685,-7216.922462,-72.332,47.494,1219.401787
21 Mar 2024 13:35:45.000,1581.218730,1732.725119,-7205.940007,-72.063,47.618,1219.342993
21 Mar 2024 13:35:50.000,1600.433599,1761.172170,-7194.792928,-71.794,47.738,1219.283408
21 Mar 2024 13:35:55.000,1619.632858,1789.565204,-7183.481480,-71.525,47.854,1219.223037
21 Mar 2024 13:36:00.000,1638.816032,1817.903588,-7172.005922,-71.256,47.966,1219.161886
21 Mar 2024 13:36:05.000,1657.982644,1846.186690,-7160.366516,-70.986,48.074,1219.099960
21 Mar 2024 13:36:10.000,1677.132219,1874.413879,-7148.563528,-70.717,48.179,1219.037266
21 Mar 2024 13:36:15.000,1696.264281,1902.584528,-7136.597228,-70.447,48.281,1218.973808
21 Mar 2024 13:36:20.000,1715.378354,1930.698010,-7124.467888,-70.177,48.380,1218.909592
21 Mar 2024 13:36:25.000,1734.473962,1958.753699,-7112.175786,-69.908,48.475,1218.844625
21 Mar 2024 13:36:30.000,1753.550628,1986.750971,-7099.721203,-69.638,48.568,1218.778911
21 Mar 2024 13:36:35.000,1772.607877,2014.689205,-7087.104423,-69.368,48.657,1218.712458
21 Mar 2024 13:36:40.000,1791.645233,2042.567781,-7074.325735,-69.098,48.744,1218.645271
21 Mar 2024 13:36:45.000,1810.662218,2070.386081,-7061.385431,-68.828,48.829,1218.577356
21 Mar 2024 13:36:50.000,1829.658358,2098.143486,-7048.283805,-68.558,48.910,1218.508719
21 Mar 2024 13:36:55.000,1848.633176,2125.839383,-7035.021158,-68.287,48.990,1218.439366
21 Mar 2024 13:37:00.000,1867.586196,2153.473157,-7021.597792,-68.017,49.067,1218.369305
21 Mar 2024 13:37:05.000,1886.516942,2181.044199,-7008.014014,-67.747,49.141,1218.298540
21 Mar 2024 13:37:10.000,1905.424937,2208.551896,-6994.270135,-67.476,49.214,1218.227079
21 Mar 2024 13:37:15.000,1924.309707,2235.995643,-6980.366468,-67.206,49.285,1218.154928
21 Mar 2024 13:37:20.000,1943.170775,2263.374832,-6966.303331,-66.935,49.353,1218.082094
21 Mar 2024 13:37:25.000,1962.007665,2290.688859,-6952.081045,-66.665,49.419,1218.008583
21 Mar 2024 13:37:30.000,1980.819903,2317.937122,-6937.699936,-66.394,49.484,1217.934401
21 Mar 2024 13:37:35.000,1999.607012,2345.119019,-6923.160331,-66.123,49.547,1217.859556
21 Mar 2024 13:37:40.000,2018.368517,2372.233953,-6908.462564,-65.853,49.608,1217.784055
21 Mar 2024 13:37:45.000,2037.103943,2399.281325,-6893.606969,-65.582,49.667,1217.707903
21 Mar 2024 13:37:50.000,2055.812815,2426.260542,-6878.593886,-65.311,49.725,1217.631109
21 Mar 2024 13:37:55.000,2074.494657,2453.171009,-6863.423658,-65.040,49.781,1217.553679
21 Mar 2024 13:38:00.000,2093.148997,2480.012135,-6848.096632,-64.769,49.835,1217.475620
21 Mar 2024 13:38:05.000,2111.775357,2506.783332,-6832.613157,-64.498,49.888,1217.396938
21 Mar 2024 13:38:10.000,2130.373266,2533.484011,-6816.973588,-64.227,49.940,1217.317643
21 Mar 2024 13:38:15.000,2148.942248,2560.113587,-6801.178282,-63.956,49.990,1217.237739
21 Mar 2024 13:38:20.000,2167.481829,2586.671477,-6785.227600,-63.684,50.039,1217.157236
21 Mar 2024 13:38:25.000,2185.991536,2613.157098,-6769.121906,-63.413,50.086,1217.076139
21 Mar 2024 13:38:30.000,2204.470896,2639.569873,-6752.861567,-63.142,50.133,1216.994457
21 Mar 2024 13:38:35.000,2222.919436,2665.909221,-6736.446956,-62.871,50.178,1216.912196
21 Mar 2024 13:38:40.000,2241.336682,2692.174570,-6719.878448,-62.599,50.221,1216.829365
21 Mar 2024 13:38:45.000,2259.722162,2718.365343,-6703.156421,-62.328,50.264,1216.745971
21 Mar 2024 13:38:50.000,2278.075405,2744.480971,-6686.281256,-62.057,50.305,1216.662020
21 Mar 2024 13:38:55.000,2296.395937,2770.520884,-6669.253341,-61.785,50.346,1216.577522
21 Mar 2024 13:39:00.000,2314.683288,2796.484514,-6652.073062,-61.514,50.385,1216.492484
21 Mar 2024 13:39:05.000,2332.936987,2822.371297,-6634.740814,-61.242,50.423,1216.406913
21 Mar 2024 13:39:10.000,2351.156562,2848.180668,-6617.256992,-60.970,50.461,1216.320816
21 Mar 2024 13:39:15.000,2369.341543,2873.912067,-6599.621995,-60.699,50.497,1216.234203
21 Mar 2024 13:39:20.000,2387.491459,2899.564934,-6581.836227,-60.427,50.532,1216.147081
21 Mar 2024 13:39:25.000,2405.605842,2925.138714,-6563.900093,-60.155,50.566,1216.059457
21 Mar 2024 13:39:30.000,2423.684221,2950.632850,-6545.814004,-59.884,50.600,1215.971340
21 Mar 2024 13:39:35.000,2441.726129,2976.046791,-6527.578372,-59.612,50.633,1215.882738
21 Mar 2024 13:39:40.000,2459.731095,3001.379986,-6509.193614,-59.340,50.664,1215.793658
21 Mar 2024 13:39:45.000,2477.698653,3026.631887,-6490.660151,-59.068,50.695,1215.704110
21 Mar 2024 13:39:50.000,2495.628335,3051.801948,-6471.978405,-58.796,50.725,1215.614100
21 Mar 2024 13:39:55.000,2513.519673,3076.889625,-6453.148804,-58.525,50.755,1215.523637
21 Mar 2024 13:40:00.000,2531.372201,3101.894375,-6434.171777,-58.253,50.783,1215.432730
21 Mar 2024 13:40:05.000,2549.185452,3126.815661,-6415.047758,-57.981,50.811,1215.341386
21 Mar 2024 13:40:10.000,2566.958962,3151.652945,-6395.777185,-57.709,50.838,1215.249615
21 Mar 2024 13:40:15.000,2584.692264,3176.405691,-6376.360496,-57.437,50.864,1215.157423
21 Mar 2024 13:40:20.000,2602.384895,3201.073367,-6356.798137,-57.165,50.890,1215.064820
21 Mar 2024 13:40:25.000,2620.036389,3225.655443,-6337.090553,-56.893,50.915,1214.971814
21 Mar 2024 13:40:30.000,2637.646284,3250.151390,-6317.238195,-56.620,50.939,1214.878414
21 Mar 2024 13:40:35.000,2655.214116,3274.560683,-6297.241517,-56.348,50.963,1214.784628
21 Mar 2024 13:40:40.000,2672.739423,3298.882799,-6277.100975,-56.076,50.986,1214.690464
21 Mar 2024 13:40:45.000,2690.221744,3323.117215,-6256.817029,-55.804,51.008,1214.595932
21 Mar 2024 13:40:50.000,2707.660616,3347.263413,-6236.390144,-55.532,51.030,1214.501039
21 Mar 2024 13:40:55.000,2725.055580,3371.320877,-6215.820784,-55.259,51.051,1214.405794
21 Mar 2024 13:41:00.000,2742.406175,3395.289092,-6195.109422,-54.987,51.072,1214.310207
21 Mar 2024 13:41:05.000,2759.711941,3419.167546,-6174.256529,-54.715,51.092,1214.214285
21 Mar 2024 13:41:10.000,2776.972421,3442.955730,-6153.262582,-54.442,51.112,1214.118038
21 Mar 2024 13:41:15.000,2794.187156,3466.653138,-6132.128060,-54.170,51.131,1214.021473
21 Mar 2024 13:41:20.000,2811.355688,3490.259264,-6110.853448,-53.898,51.149,1213.924601
21 Mar 2024 13:41:25.000,2828.477562,3513.773605,-6089.439229,-53.625,51.167,1213.827430
21 Mar 2024 13:41:30.000,2845.552320,3537.195663,-6067.885894,-53.353,51.185,1213.729968
21 Mar 2024 13:41:35.000,2862.579507,3560.524940,-6046.193936,-53.080,51.202,1213.632225
21 Mar 2024 13:41:40.000,2879.558670,3583.760940,-6024.363849,-52.808,51.218,1213.534210
21 Mar 2024 13:41:45.000,2896.489353,3606.903172,-6002.396132,-52.535,51.234,1213.435930
21 Mar 2024 13:41:50.000,2913.371104,3629.951145,-5980.291288,-52.263,51.250,1213.337396
21 Mar 2024 13:41:55.000,2930.203471,3652.904371,-5958.049821,-51.990,51.265,1213.238617
21 Mar 2024 13:42:00.000,2946.986001,3675.762366,-5935.672239,-51.718,51.280,1213.139600
21 Mar 2024 13:42:05.000,2963.718245,3698.524647,-5913.159054,-51.445,51.294,1213.040356
21 Mar 2024 13:42:10.000,2980.399751,3721.190733,-5890.510779,-51.172,51.308,1212.940893
21 Mar 2024 13:42:15.000,2997.030071,3743.760147,-5867.727934,-50.900,51.321,1212.841221
21 Mar 2024 13:42:20.000,3013.608756,3766.232415,-5844.811036,-50.627,51.334,1212.741348
21 Mar 2024 13:42:25.000,3030.135359,3788.607063,-5821.760612,-50.354,51.347,1212.641284
21 Mar 2024 13:42:30.000,3046.609433,3810.883621,-5798.577186,-50.081,51.359,1212.541038
21 Mar 2024 13:42:35.000,3063.030532,3833.061622,-5775.261289,-49.809,51.371,1212.440619
21 Mar 2024 13:42:40.000,3079.398211,3855.140601,-5751.813453,-49.536,51.383,1212.340035
21 Mar 2024 13:42:45.000,3095.712025,3877.120097,-5728.234214,-49.263,51.394,1212.239297
21 Mar 2024 13:42:50.000,3111.971532,3898.999648,-5704.524110,-48.990,51.405,1212.138413
21 Mar 2024 13:42:55.000,3128.176288,3920.778798,-5680.683684,-48.717,51.416,1212.037393
21 Mar 2024 13:43:00.000,3144.325854,3942.457092,-5656.713480,-48.444,51.426,1211.936245
21 Mar 2024 13:43:05.000,3160.419787,3964.034079,-5632.614045,-48.172,51.436,1211.834980
21 Mar 2024 13:43:10.000,3176.457649,3985.509309,-5608.385931,-47.899,51.445,1211.733606
21 Mar 2024 13:43:15.000,3192.439000,4006.882335,-5584.029690,-47.626,51.454,1211.632133
21 Mar 2024 13:43:20.000,3208.363403,4028.152714,-5559.545879,-47.353,51.463,1211.530569
21 Mar 2024 13:43:25.000,3224.230422,4049.320003,-5534.935057,-47.080,51.472,1211.428924
21 Mar 2024 13:43:30.000,3240.039620,4070.383765,-5510.197787,-46.807,51.480,1211.327208
21 Mar 2024 13:43:35.000,3255.790562,4091.343564,-5485.334634,-46.534,51.488,1211.225429
21 Mar 2024 13:43:40.000,3271.482816,4112.198965,-5460.346166,-46.261,51.496,1211.123598
21 Mar 2024 13:43:45.000,3287.115948,4132.949538,-5435.232953,-45.987,51.503,1211.021722
21 Mar 2024 13:43:50.000,3302.689526,4153.594856,-5409.995570,-45.714,51.510,1210.919813
21 Mar 2024 13:43:55.000,3318.203119,4174.134492,-5384.634592,-45.441,51.517,1210.817878
21 Mar 2024 13:44:00.000,3333.656299,4194.568025,-5359.150600,-45.168,51.524,1210.715927
21 Mar 2024 13:44:05.000,3349.048637,4214.895034,-5333.544176,-44.895,51.530,1210.613969
21 Mar 2024 13:44:10.000,3364.379704,4235.115103,-5307.815903,-44.622,51.536,1210.512015
21 Mar 2024 13:44:15.000,3379.649075,4255.227816,-5281.966372,-44.348,51.542,1210.410072
21 Mar 2024 13:44:20.000,3394.856325,4275.232763,-5255.996171,-44.075,51.548,1210.308151
21 Mar 2024 13:44:25.000,3410.001029,4295.129534,-5229.905894,-43.802,51.553,1210.206261
21 Mar 2024 13:44:30.000,3425.082764,4314.917724,-5203.696137,-43.529,51.558,1210.104411
21 Mar 2024 13:44:35.000,3440.101108,4334.596929,-5177.367499,-43.255,51.563,1210.002610
21 Mar 2024 13:44:40.000,3455.055640,4354.166748,-5150.920582,-42.982,51.568,1209.900868
21 Mar 2024 13:44:45.000,3469.945942,4373.626784,-5124.355989,-42.709,51.572,1209.799194
21 Mar 2024 13:44:50.000,3484.771593,4392.976642,-5097.674328,-42.435,51.576,1209.697597
21 Mar 2024 13:44:55.000,3499.532178,4412.215929,-5070.876208,-42.162,51.580,1209.596087
21 Mar 2024 13:45:00.000,3514.227280,4431.344257,-5043.962241,-41.889,51.584,1209.494673
21 Mar 2024 13:45:05.000,3528.856483,4450.361239,-5016.933043,-41.615,51.588,1209.393364
21 Mar 2024 13:45:10.000,3543.419376,4469.266490,-4989.789230,-41.342,51.591,1209.292169
21 Mar 2024 13:45:15.000,3557.915544,4488.059631,-4962.531422,-41.068,51.594,1209.191098
21 Mar 2024 13:45:20.000,3572.344577,4506.740284,-4935.160244,-40.795,51.597,1209.090160
21 Mar 2024 13:45:25.000,3586.706065,4525.308072,-4907.676319,-40.521,51.600,1208.989364
21 Mar 2024 13:45:30.000,3600.999599,4543.762624,-4880.080275,-40.248,51.603,1208.888719
21 Mar 2024 13:45:35.000,3615.224772,4562.103571,-4852.372744,-39.974,51.605,1208.788235
21 Mar 2024 13:45:40.000,3629.381178,4580.330545,-4824.554358,-39.701,51.607,1208.687921
21 Mar 2024 13:45:45.000,3643.468411,4598.443184,-4796.625753,-39.427,51.609,1208.587786
21 Mar 2024 13:45:50.000,3657.486069,4616.441126,-4768.587566,-39.154,51.611,1208.487839
21 Mar 2024 13:45:55.000,3671.433749,4634.324014,-4740.440438,-38.880,51.613,1208.388089
21 Mar 2024 13:46:00.000,3685.311050,4652.091493,-4712.185013,-38.606,51.614,1208.288546
21 Mar 2024 13:46:05.000,3699.117572,4669.743211,-4683.821935,-38.333,51.616,1208.189218
21 Mar 2024 13:46:10.000,3712.852919,4687.278818,-4655.351854,-38.059,51.617,1208.090116
21 Mar 2024 13:46:15.000,3726.516691,4704.697968,-4626.775418,-37.785,51.618,1207.991246
21 Mar 2024 13:46:20.000,3740.108496,4722.000318,-4598.093281,-37.512,51.619,1207.892620
21 Mar 2024 13:46:25.000,3753.627937,4739.185529,-4569.306099,-37.238,51.619,1207.794246
21 Mar 2024 13:46:30.000,3767.074623,4756.253262,-4540.414528,-36.964,51.620,1207.696132
21 Mar 2024 13:46:35.000,3780.448162,4773.203182,-4511.419230,-36.690,51.620,1207.598288
21 Mar 2024 13:46:40.000,3793.748164,4790.034960,-4482.320866,-36.417,51.620,1207.500724
21 Mar 2024 13:46:45.000,3806.974242,4806.748265,-4453.120101,-36.143,51.621,1207.403447
21 Mar 2024 13:46:50.000,3820.126007,4823.342773,-4423.817602,-35.869,51.620,1207.306466
21 Mar 2024 13:46:55.000,3833.203075,4839.818161,-4394.414039,-35.595,51.620,1207.209792
21 Mar 2024 13:47:00.000,3846.205061,4856.174110,-4364.910083,-35.321,51.620,1207.113431
21 Mar 2024 13:47:05.000,3859.131584,4872.410302,-4335.306409,-35.047,51.619,1207.017394
21 Mar 2024 13:47:10.000,3871.982261,4888.526425,-4305.603692,-34.774,51.619,1206.921690
21 Mar 2024 13:47:15.000,3884.756713,4904.522168,-4275.802612,-34.500,51.618,1206.826326
21 Mar 2024 13:47:20.000,3897.454562,4920.397223,-4245.903849,-34.226,51.617,1206.731312
21 Mar 2024 13:47:25.000,3910.075432,4936.151286,-4215.908086,-33.952,51.616,1206.636656
21 Mar 2024 13:47:30.000,3922.618947,4951.784056,-4185.816008,-33.678,51.615,1206.542367
21 Mar 2024 13:47:35.000,3935.084734,4967.295233,-4155.628304,-33.404,51.614,1206.448454
21 Mar 2024 13:47:40.000,3947.472421,4982.684522,-4125.345662,-33.130,51.612,1206.354926
21 Mar 2024 13:47:45.000,3959.781637,4997.951632,-4094.968774,-32.856,51.611,1206.261790
21 Mar 2024 13:47:50.000,3972.012014,5013.096272,-4064.498335,-32.582,51.609,1206.169056
21 Mar 2024 13:47:55.000,3984.163185,5028.118157,-4033.935040,-32.308,51.608,1206.076731
21 Mar 2024 13:48:00.000,3996.234783,5043.017002,-4003.279588,-32.034,51.606,1205.984826
21 Mar 2024 13:48:05.000,4008.226445,5057.792529,-3972.532680,-31.760,51.604,1205.893347
21 Mar 2024 13:48:10.000,4020.137809,5072.444459,-3941.695016,-31.486,51.602,1205.802303
21 Mar 2024 13:48:15.000,4031.968512,5086.972519,-3910.767303,-31.211,51.599,1205.711704
21 Mar 2024 13:48:20.000,4043.718197,5101.376438,-3879.750246,-30.937,51.597,1205.621556
21 Mar 2024 13:48:25.000,4055.386506,5115.655948,-3848.644554,-30.663,51.595,1205.531868
21 Mar 2024 13:48:30.000,4066.973082,5129.810783,-3817.450938,-30.389,51.592,1205.442650
21 Mar 2024 13:48:35.000,4078.477572,5143.840684,-3786.170111,-30.115,51.590,1205.353907
21 Mar 2024 13:48:40.000,4089.899622,5157.745390,-3754.802787,-29.841,51.587,1205.265650
21 Mar 2024 13:48:45.000,4101.238883,5171.524646,-3723.349682,-29.567,51.584,1205.177886
21 Mar 2024 13:48:50.000,4112.495005,5185.178200,-3691.811515,-29.292,51.581,1205.090623
21 Mar 2024 13:48:55.000,4123.667640,5198.705802,-3660.189007,-29.018,51.578,1205.003869
21 Mar 2024 13:49:00.000,4134.756443,5212.107207,-3628.482881,-28.744,51.575,1204.917632
21 Mar 2024 13:49:05.000,4145.761069,5225.382171,-3596.693859,-28.470,51.572,1204.831920
21 Mar 2024 13:49:10.000,4156.681177,5238.530454,-3564.822670,-28.195,51.569,1204.746741
21 Mar 2024 13:49:15.000,4167.516425,5251.551820,-3532.870040,-27.921,51.565,1204.662102
21 Mar 2024 13:49:20.000,4178.266476,5264.446034,-3500.836700,-27.647,51.562,1204.578013
21 Mar 2024 13:49:25.000,4188.930991,5277.212867,-3468.723382,-27.372,51.558,1204.494479
21 Mar 2024 13:49:30.000,4199.509636,5289.852090,-3436.530819,-27.098,51.555,1204.411509
21 Mar 2024 13:49:35.000,4210.002078,5302.363480,-3404.259747,-26.824,51.551,1204.329111
21 Mar 2024 13:49:40.000,4220.407983,5314.746815,-3371.910903,-26.549,51.547,1204.247292
21 Mar 2024 13:49:45.000,4230.727024,5327.001878,-3339.485025,-26.275,51.543,1204.166060
21 Mar 2024 13:49:50.000,4240.958871,5339.128453,-3306.982856,-26.001,51.539,1204.085422
21 Mar 2024 13:49:55.000,4251.103198,5351.126329,-3274.405137,-25.726,51.535,1204.005386
21 Mar 2024 13:50:00.000,4261.159681,5362.995298,-3241.752612,-25.452,51.531,1203.925958
