"Time (UTCG)","Satellite10222 - Satellite11501 - x (km)","Satellite10222 - Satellite11501 - y (km)","Satellite10222 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,7378.484612,-1613.302302,-619.177603,-4.713,-12.334,1200.143325
21 Mar 2024 13:30:05.000,7381.101968,-1614.764912,-583.119543,-4.438,-12.340,1200.127118
21 Mar 2024 13:30:10.000,7383.550628,-1616.192695,-547.048161,-4.163,-12.347,1200.111878
21 Mar 2024 13:30:15.000,7385.830560,-1617.585496,-510.964281,-3.888,-12.353,1200.097606
21 Mar 2024 13:30:20.000,7387.941738,-1618.943161,-474.868729,-3.613,-12.360,1200.084303
21 Mar 2024 13:30:25.000,7389.884141,-1620.265534,-438.762327,-3.338,-12.367,1200.071971
21 Mar 2024 13:30:30.000,7391.657749,-1621.552463,-402.645902,-3.063,-12.373,1200.060610
21 Mar 2024 13:30:35.000,7393.262549,-1622.803796,-366.520278,-2.788,-12.380,1200.050222
21 Mar 2024 13:30:40.000,7394.698530,-1624.019380,-330.386281,-2.513,-12.387,1200.040808
21 Mar 2024 13:30:45.000,7395.965686,-1625.199065,-294.244736,-2.238,-12.393,1200.032368
21 Mar 2024 13:30:50.000,7397.064014,-1626.342702,-258.096468,-1.963,-12.400,1200.024904
21 Mar 2024 13:30:55.000,7397.993515,-1627.450140,-221.942305,-1.688,-12.407,1200.018415
21 Mar 2024 13:31:00.000,7398.754195,-1628.521231,-185.783071,-1.413,-12.413,1200.012904
21 Mar 2024 13:31:05.000,7399.346064,-1629.555829,-149.619592,-1.138,-12.420,1200.008369
21 Mar 2024 13:31:10.000,7399.769133,-1630.553786,-113.452696,-0.863,-12.427,1200.004812
21 Mar 2024 13:31:15.000,7400.023422,-1631.514956,-77.283208,-0.588,-12.433,1200.002233
21 Mar 2024 13:31:20.000,7400.108950,-1632.439194,-41.111954,-0.313,-12.440,1200.000632
21 Mar 2024 13:31:25.000,7400.025743,-1633.326357,-4.939760,-0.038,-12.447,1200.000009
21 Mar 2024 13:31:30.000,7399.773830,-1634.176300,31.232546,0.237,-12.453,1200.000365
21 Mar 2024 13:31:35.000,7399.353244,-1634.988882,67.404138,0.513,-12.460,1200.001699
21 Mar 2024 13:31:40.000,7398.764021,-1635.763962,103.574191,0.788,-12.467,1200.004011
21 Mar 2024 13:31:45.000,7398.006203,-1636.501397,139.741877,1.063,-12.473,1200.007301
21 Mar 2024 13:31:50.000,7397.079834,-1637.201049,175.906371,1.338,-12.480,1200.011568
21 Mar 2024 13:31:55.000,7395.984962,-1637.862779,212.066846,1.613,-12.487,1200.016813
21 Mar 2024 13:32:00.000,7394.721641,-1638.486449,248.222477,1.888,-12.493,1200.023035
21 Mar 2024 13:32:05.000,7393.289927,-1639.071921,284.372436,2.163,-12.500,1200.030233
21 Mar 2024 13:32:10.000,7391.689880,-1639.619060,320.515899,2.438,-12.507,1200.038406
21 Mar 2024 13:32:15.000,7389.921566,-1640.127729,356.652040,2.713,-12.513,1200.047554
21 Mar 2024 13:32:20.000,7387.985051,-1640.597796,392.780033,2.988,-12.520,1200.057676
21 Mar 2024 13:32:25.000,7385.880408,-1641.029127,428.899052,3.263,-12.527,1200.068771
21 Mar 2024 13:32:30.000,7383.607714,-1641.421588,465.008273,3.538,-12.533,1200.080838
21 Mar 2024 13:32:35.000,7381.167048,-1641.775049,501.106871,3.813,-12.540,1200.093876
21 Mar 2024 13:32:40.000,7378.558494,-1642.089378,537.194021,4.088,-12.547,1200.107884
21 Mar 2024 13:32:45.000,7375.782140,-1642.364448,573.268898,4.363,-12.553,1200.122860
21 Mar 2024 13:32:50.000,7372.838079,-1642.600127,609.330678,4.638,-12.560,1200.138803
21 Mar 2024 13:32:55.000,7369.726405,-1642.796290,645.378538,4.913,-12.566,1200.155711
21 Mar 2024 13:33:00.000,7366.447218,-1642.952809,681.411654,5.188,-12.573,1200.173583
21 Mar 2024 13:33:05.000,7363.000622,-1643.069558,717.429203,5.463,-12.580,1200.192418
21 Mar 2024 13:33:10.000,7359.386724,-1643.146413,753.430362,5.738,-12.586,1200.212213
21 Mar 2024 13:33:15.000,7355.605634,-1643.183249,789.414308,6.013,-12.593,1200.232967
21 Mar 2024 13:33:20.000,7351.657470,-1643.179945,825.380220,6.288,-12.599,1200.254678
21 Mar 2024 13:33:25.000,7347.542348,-1643.136378,861.327275,6.563,-12.606,1200.277343
21 Mar 2024 13:33:30.000,7343.260393,-1643.052427,897.254653,6.838,-12.612,1200.300961
21 Mar 2024 13:33:35.000,7338.811731,-1642.927973,933.161532,7.113,-12.619,1200.325530
21 Mar 2024 13:33:40.000,7334.196492,-1642.762897,969.047093,7.388,-12.625,1200.351046
21 Mar 2024 13:33:45.000,7329.414812,-1642.557081,1004.910516,7.663,-12.632,1200.377509
21 Mar 2024 13:33:50.000,7324.466828,-1642.310408,1040.750981,7.938,-12.638,1200.404915
21 Mar 2024 13:33:55.000,7319.352683,-1642.022763,1076.567669,8.213,-12.644,1200.433262
21 Mar 2024 13:34:00.000,7314.072522,-1641.694030,1112.359763,8.488,-12.651,1200.462547
21 Mar 2024 13:34:05.000,7308.626497,-1641.324097,1148.126444,8.763,-12.657,1200.492768
21 Mar 2024 13:34:10.000,7303.014760,-1640.912851,1183.866895,9.038,-12.663,1200.523922
21 Mar 2024 13:34:15.000,7297.237469,-1640.460180,1219.580301,9.313,-12.670,1200.556005
21 Mar 2024 13:34:20.000,7291.294786,-1639.965973,1255.265844,9.588,-12.676,1200.589016
21 Mar 2024 13:34:25.000,7285.186876,-1639.430122,1290.922711,9.863,-12.682,1200.622950
21 Mar 2024 13:34:30.000,7278.913909,-1638.852517,1326.550085,10.137,-12.689,1200.657805
21 Mar 2024 13:34:35.000,7272.476056,-1638.233053,1362.147154,10.412,-12.695,1200.693578
21 Mar 2024 13:34:40.000,7265.873496,-1637.571622,1397.713103,10.687,-12.701,1200.730265
21 Mar 2024 13:34:45.000,7259.106408,-1636.868119,1433.247121,10.962,-12.707,1200.767862
21 Mar 2024 13:34:50.000,7252.174977,-1636.122440,1468.748396,11.237,-12.713,1200.806367
21 Mar 2024 13:34:55.000,7245.079392,-1635.334483,1504.216117,11.512,-12.719,1200.845776
21 Mar 2024 13:35:00.000,7237.819844,-1634.504145,1539.649472,11.787,-12.726,1200.886085
21 Mar 2024 13:35:05.000,7230.396529,-1633.631326,1575.047654,12.062,-12.732,1200.927290
21 Mar 2024 13:35:10.000,7222.809647,-1632.715927,1610.409853,12.337,-12.738,1200.969388
21 Mar 2024 13:35:15.000,7215.059401,-1631.757848,1645.735261,12.612,-12.744,1201.012375
21 Mar 2024 13:35:20.000,7207.145999,-1630.756992,1681.023072,12.886,-12.750,1201.056246
21 Mar 2024 13:35:25.000,7199.069652,-1629.713264,1716.272478,13.161,-12.756,1201.100998
21 Mar 2024 13:35:30.000,7190.830573,-1628.626567,1751.482676,13.436,-12.761,1201.146627
21 Mar 2024 13:35:35.000,7182.428982,-1627.496809,1786.652860,13.711,-12.767,1201.193128
21 Mar 2024 13:35:40.000,7173.865102,-1626.323895,1821.782226,13.986,-12.773,1201.240497
21 Mar 2024 13:35:45.000,7165.139157,-1625.107735,1856.869974,14.261,-12.779,1201.288730
21 Mar 2024 13:35:50.000,7156.251378,-1623.848237,1891.915300,14.536,-12.785,1201.337822
21 Mar 2024 13:35:55.000,7147.201999,-1622.545313,1926.917404,14.810,-12.790,1201.387769
21 Mar 2024 13:36:00.000,7137.991256,-1621.198874,1961.875486,15.085,-12.796,1201.438566
21 Mar 2024 13:36:05.000,7128.619391,-1619.808834,1996.788749,15.360,-12.802,1201.490208
21 Mar 2024 13:36:10.000,7119.086648,-1618.375105,2031.656394,15.635,-12.807,1201.542691
21 Mar 2024 13:36:15.000,7109.393276,-1616.897603,2066.477624,15.909,-12.813,1201.596010
21 Mar 2024 13:36:20.000,7099.539527,-1615.376246,2101.251645,16.184,-12.818,1201.650160
21 Mar 2024 13:36:25.000,7089.525657,-1613.810949,2135.977662,16.459,-12.824,1201.705135
21 Mar 2024 13:36:30.000,7079.351925,-1612.201633,2170.654881,16.734,-12.829,1201.760931
21 Mar 2024 13:36:35.000,7069.018594,-1610.548218,2205.282510,17.009,-12.835,1201.817543
21 Mar 2024 13:36:40.000,7058.525932,-1608.850623,2239.859758,17.283,-12.840,1201.874966
21 Mar 2024 13:36:45.000,7047.874208,-1607.108772,2274.385835,17.558,-12.845,1201.933193
21 Mar 2024 13:36:50.000,7037.063698,-1605.322589,2308.859953,17.833,-12.851,1201.992220
21 Mar 2024 13:36:55.000,7026.094679,-1603.491997,2343.281324,18.107,-12.856,1202.052042
21 Mar 2024 13:37:00.000,7014.967433,-1601.616924,2377.649161,18.382,-12.861,1202.112652
21 Mar 2024 13:37:05.000,7003.682245,-1599.697296,2411.962680,18.657,-12.866,1202.174046
21 Mar 2024 13:37:10.000,6992.239403,-1597.733042,2446.221096,18.931,-12.871,1202.236217
21 Mar 2024 13:37:15.000,6980.639201,-1595.724091,2480.423626,19.206,-12.876,1202.299159
21 Mar 2024 13:37:20.000,6968.881934,-1593.670374,2514.569490,19.481,-12.881,1202.362868
21 Mar 2024 13:37:25.000,6956.967902,-1591.571824,2548.657907,19.755,-12.886,1202.427337
21 Mar 2024 13:37:30.000,6944.897409,-1589.428374,2582.688099,20.030,-12.891,1202.492560
21 Mar 2024 13:37:35.000,6932.670761,-1587.239958,2616.659288,20.305,-12.896,1202.558531
21 Mar 2024 13:37:40.000,6920.288269,-1585.006513,2650.570698,20.579,-12.900,1202.625245
21 Mar 2024 13:37:45.000,6907.750247,-1582.727974,2684.421554,20.854,-12.905,1202.692694
21 Mar 2024 13:37:50.000,6895.057012,-1580.404282,2718.211083,21.128,-12.910,1202.760873
21 Mar 2024 13:37:55.000,6882.208887,-1578.035375,2751.938514,21.403,-12.914,1202.829775
21 Mar 2024 13:38:00.000,6869.206196,-1575.621194,2785.603074,21.678,-12.919,1202.899395
21 Mar 2024 13:38:05.000,6856.049266,-1573.161682,2819.203996,21.952,-12.923,1202.969725
21 Mar 2024 13:38:10.000,6842.738431,-1570.656781,2852.740512,22.227,-12.928,1203.040759
21 Mar 2024 13:38:15.000,6829.274026,-1568.106438,2886.211855,22.501,-12.932,1203.112491
21 Mar 2024 13:38:20.000,6815.656389,-1565.510596,2919.617261,22.776,-12.936,1203.184914
21 Mar 2024 13:38:25.000,6801.885863,-1562.869204,2952.955967,23.050,-12.940,1203.258021
21 Mar 2024 13:38:30.000,6787.962795,-1560.182211,2986.227211,23.325,-12.944,1203.331805
21 Mar 2024 13:38:35.000,6773.887533,-1557.449566,3019.430233,23.599,-12.948,1203.406261
21 Mar 2024 13:38:40.000,6759.660430,-1554.671220,3052.564275,23.874,-12.952,1203.481380
21 Mar 2024 13:38:45.000,6745.281844,-1551.847126,3085.628579,24.148,-12.956,1203.557157
21 Mar 2024 13:38:50.000,6730.752135,-1548.977237,3118.622390,24.423,-12.960,1203.633583
21 Mar 2024 13:38:55.000,6716.071664,-1546.061509,3151.544955,24.697,-12.964,1203.710653
21 Mar 2024 13:39:00.000,6701.240800,-1543.099897,3184.395521,24.971,-12.967,1203.788358
21 Mar 2024 13:39:05.000,6686.259913,-1540.092360,3217.173337,25.246,-12.971,1203.866693
21 Mar 2024 13:39:10.000,6671.129377,-1537.038856,3249.877656,25.520,-12.975,1203.945648
21 Mar 2024 13:39:15.000,6655.849569,-1533.939346,3282.507729,25.795,-12.978,1204.025218
21 Mar 2024 13:39:20.000,6640.420869,-1530.793791,3315.062812,26.069,-12.981,1204.105395
21 Mar 2024 13:39:25.000,6624.843661,-1527.602154,3347.542160,26.343,-12.985,1204.186172
21 Mar 2024 13:39:30.000,6609.118334,-1524.364400,3379.945032,26.618,-12.988,1204.267540
21 Mar 2024 13:39:35.000,6593.245277,-1521.080494,3412.270687,26.892,-12.991,1204.349493
21 Mar 2024 13:39:40.000,6577.224885,-1517.750403,3444.518387,27.166,-12.994,1204.432024
21 Mar 2024 13:39:45.000,6561.057556,-1514.374095,3476.687395,27.440,-12.997,1204.515124
21 Mar 2024 13:39:50.000,6544.743690,-1510.951539,3508.776976,27.715,-13.000,1204.598785
21 Mar 2024 13:39:55.000,6528.283692,-1507.482708,3540.786398,27.989,-13.003,1204.683001
21 Mar 2024 13:40:00.000,6511.677969,-1503.967572,3572.714928,28.263,-13.005,1204.767763
21 Mar 2024 13:40:05.000,6494.926933,-1500.406106,3604.561837,28.537,-13.008,1204.853064
21 Mar 2024 13:40:10.000,6478.030998,-1496.798285,3636.326399,28.812,-13.010,1204.938896
21 Mar 2024 13:40:15.000,6460.990580,-1493.144085,3668.007886,29.086,-13.013,1205.025250
21 Mar 2024 13:40:20.000,6443.806102,-1489.443483,3699.605576,29.360,-13.015,1205.112119
21 Mar 2024 13:40:25.000,6426.477987,-1485.696460,3731.118746,29.634,-13.017,1205.199496
21 Mar 2024 13:40:30.000,6409.006663,-1481.902994,3762.546677,29.908,-13.019,1205.287371
21 Mar 2024 13:40:35.000,6391.392560,-1478.063069,3793.888651,30.183,-13.021,1205.375737
21 Mar 2024 13:40:40.000,6373.636113,-1474.176667,3825.143951,30.457,-13.023,1205.464586
21 Mar 2024 13:40:45.000,6355.737758,-1470.243772,3856.311863,30.731,-13.025,1205.553909
21 Mar 2024 13:40:50.000,6337.697937,-1466.264371,3887.391676,31.005,-13.027,1205.643699
21 Mar 2024 13:40:55.000,6319.517092,-1462.238451,3918.382680,31.279,-13.028,1205.733946
21 Mar 2024 13:41:00.000,6301.195671,-1458.166001,3949.284166,31.553,-13.030,1205.824644
21 Mar 2024 13:41:05.000,6282.734123,-1454.047011,3980.095428,31.827,-13.031,1205.915783
21 Mar 2024 13:41:10.000,6264.132903,-1449.881472,4010.815763,32.101,-13.032,1206.007355
21 Mar 2024 13:41:15.000,6245.392466,-1445.669376,4041.444468,32.375,-13.033,1206.099351
21 Mar 2024 13:41:20.000,6226.513272,-1441.410719,4071.980845,32.649,-13.034,1206.191764
21 Mar 2024 13:41:25.000,6207.495784,-1437.105496,4102.424195,32.923,-13.035,1206.284585
21 Mar 2024 13:41:30.000,6188.340468,-1432.753704,4132.773823,33.197,-13.036,1206.377805
21 Mar 2024 13:41:35.000,6169.047792,-1428.355341,4163.029035,33.471,-13.036,1206.471415
21 Mar 2024 13:41:40.000,6149.618230,-1423.910408,4193.189141,33.745,-13.037,1206.565408
21 Mar 2024 13:41:45.000,6130.052255,-1419.418905,4223.253451,34.019,-13.037,1206.659773
21 Mar 2024 13:41:50.000,6110.350348,-1414.880834,4253.221279,34.293,-13.037,1206.754504
21 Mar 2024 13:41:55.000,6090.512988,-1410.296201,4283.091939,34.567,-13.037,1206.849591
21 Mar 2024 13:42:00.000,6070.540661,-1405.665011,4312.864750,34.840,-13.037,1206.945025
21 Mar 2024 13:42:05.000,6050.433854,-1400.987270,4342.539031,35.114,-13.037,1207.040798
21 Mar 2024 13:42:10.000,6030.193058,-1396.262986,4372.114104,35.388,-13.037,1207.136900
21 Mar 2024 13:42:15.000,6009.818767,-1391.492170,4401.589295,35.662,-13.036,1207.233324
21 Mar 2024 13:42:20.000,5989.311477,-1386.674833,4430.963928,35.936,-13.036,1207.330059
21 Mar 2024 13:42:25.000,5968.671688,-1381.810986,4460.237334,36.209,-13.035,1207.427098
21 Mar 2024 13:42:30.000,5947.899902,-1376.900645,4489.408843,36.483,-13.034,1207.524431
21 Mar 2024 13:42:35.000,5926.996626,-1371.943824,4518.477789,36.757,-13.033,1207.622050
21 Mar 2024 13:42:40.000,5905.962368,-1366.940540,4547.443508,37.031,-13.032,1207.719945
21 Mar 2024 13:42:45.000,5884.797640,-1361.890811,4576.305338,37.304,-13.030,1207.818108
21 Mar 2024 13:42:50.000,5863.502956,-1356.794658,4605.062620,37.578,-13.029,1207.916529
21 Mar 2024 13:42:55.000,5842.078834,-1351.652100,4633.714697,37.852,-13.027,1208.015199
21 Mar 2024 13:43:00.000,5820.525794,-1346.463162,4662.260914,38.125,-13.025,1208.114110
21 Mar 2024 13:43:05.000,5798.844359,-1341.227866,4690.700619,38.399,-13.023,1208.213253
21 Mar 2024 13:43:10.000,5777.035057,-1335.946238,4719.033163,38.672,-13.021,1208.312618
21 Mar 2024 13:43:15.000,5755.098415,-1330.618305,4747.257898,38.946,-13.018,1208.412196
21 Mar 2024 13:43:20.000,5733.034967,-1325.244095,4775.374179,39.220,-13.016,1208.511977
21 Mar 2024 13:43:25.000,5710.845247,-1319.823639,4803.381364,39.493,-13.013,1208.611954
21 Mar 2024 13:43:30.000,5688.529792,-1314.356966,4831.278813,39.767,-13.010,1208.712117
21 Mar 2024 13:43:35.000,5666.089143,-1308.844110,4859.065889,40.040,-13.007,1208.812456
21 Mar 2024 13:43:40.000,5643.523844,-1303.285104,4886.741957,40.314,-13.004,1208.912963
21 Mar 2024 13:43:45.000,5620.834440,-1297.679985,4914.306385,40.587,-13.000,1209.013628
21 Mar 2024 13:43:50.000,5598.021482,-1292.028788,4941.758542,40.861,-12.996,1209.114442
21 Mar 2024 13:43:55.000,5575.085520,-1286.331554,4969.097803,41.134,-12.992,1209.215395
21 Mar 2024 13:44:00.000,5552.027108,-1280.588320,4996.323542,41.407,-12.988,1209.316480
21 Mar 2024 13:44:05.000,5528.846805,-1274.799130,5023.435137,41.681,-12.984,1209.417685
21 Mar 2024 13:44:10.000,5505.545171,-1268.964024,5050.431969,41.954,-12.979,1209.519002
21 Mar 2024 13:44:15.000,5482.122767,-1263.083048,5077.313421,42.228,-12.975,1209.620423
21 Mar 2024 13:44:20.000,5458.580159,-1257.156248,5104.078879,42.501,-12.970,1209.721936
21 Mar 2024 13:44:25.000,5434.917917,-1251.183669,5130.727732,42.774,-12.964,1209.823534
21 Mar 2024 13:44:30.000,5411.136609,-1245.165362,5157.259370,43.047,-12.959,1209.925207
21 Mar 2024 13:44:35.000,5387.236811,-1239.101375,5183.673188,43.321,-12.953,1210.026945
21 Mar 2024 13:44:40.000,5363.219097,-1232.991761,5209.968582,43.594,-12.947,1210.128739
21 Mar 2024 13:44:45.000,5339.084047,-1226.836571,5236.144952,43.867,-12.941,1210.230581
21 Mar 2024 13:44:50.000,5314.832242,-1220.635862,5262.201699,44.140,-12.935,1210.332460
21 Mar 2024 13:44:55.000,5290.464267,-1214.389688,5288.138228,44.414,-12.928,1210.434367
21 Mar 2024 13:45:00.000,5265.980707,-1208.098106,5313.953947,44.687,-12.921,1210.536294
21 Mar 2024 13:45:05.000,5241.382152,-1201.761176,5339.648266,44.960,-12.914,1210.638230
21 Mar 2024 13:45:10.000,5216.669194,-1195.378958,5365.220597,45.233,-12.906,1210.740167
21 Mar 2024 13:45:15.000,5191.842427,-1188.951513,5390.670357,45.506,-12.899,1210.842094
21 Mar 2024 13:45:20.000,5166.902448,-1182.478905,5415.996964,45.779,-12.891,1210.944004
21 Mar 2024 13:45:25.000,5141.849857,-1175.961198,5441.199840,46.052,-12.882,1211.045886
21 Mar 2024 13:45:30.000,5116.685254,-1169.398458,5466.278409,46.325,-12.874,1211.147731
21 Mar 2024 13:45:35.000,5091.409245,-1162.790753,5491.232098,46.598,-12.865,1211.249530
21 Mar 2024 13:45:40.000,5066.022437,-1156.138152,5516.060336,46.871,-12.856,1211.351273
21 Mar 2024 13:45:45.000,5040.525438,-1149.440725,5540.762557,47.144,-12.846,1211.452952
21 Mar 2024 13:45:50.000,5014.918861,-1142.698544,5565.338196,47.417,-12.836,1211.554557
21 Mar 2024 13:45:55.000,4989.203320,-1135.911683,5589.786693,47.690,-12.826,1211.656078
21 Mar 2024 13:46:00.000,4963.379432,-1129.080216,5614.107487,47.963,-12.816,1211.757507
21 Mar 2024 13:46:05.000,4937.447814,-1122.204220,5638.300024,48.236,-12.805,1211.858834
21 Mar 2024 13:46:10.000,4911.409090,-1115.283772,5662.363751,48.509,-12.794,1211.960050
21 Mar 2024 13:46:15.000,4885.263882,-1108.318952,5686.298118,48.782,-12.782,1212.061145
21 Mar 2024 13:46:20.000,4859.012818,-1101.309840,5710.102579,49.054,-12.770,1212.162111
21 Mar 2024 13:46:25.000,4832.656525,-1094.256519,5733.776589,49.327,-12.758,1212.262939
21 Mar 2024 13:46:30.000,4806.195634,-1087.159072,5757.319608,49.600,-12.746,1212.363618
21 Mar 2024 13:46:35.000,4779.630778,-1080.017585,5780.731098,49.873,-12.733,1212.464141
21 Mar 2024 13:46:40.000,4752.962594,-1072.832143,5804.010524,50.145,-12.720,1212.564496
21 Mar 2024 13:46:45.000,4726.191718,-1065.602835,5827.157355,50.418,-12.706,1212.664677
21 Mar 2024 13:46:50.000,4699.318790,-1058.329751,5850.171060,50.691,-12.692,1212.764673
21 Mar 2024 13:46:55.000,4672.344454,-1051.012981,5873.051116,50.963,-12.677,1212.864475
21 Mar 2024 13:47:00.000,4645.269353,-1043.652618,5895.796998,51.236,-12.662,1212.964075
21 Mar 2024 13:47:05.000,4618.094134,-1036.248755,5918.408188,51.508,-12.647,1213.063462
21 Mar 2024 13:47:10.000,4590.819447,-1028.801488,5940.884168,51.781,-12.631,1213.162629
21 Mar 2024 13:47:15.000,4563.445941,-1021.310914,5963.224426,52.053,-12.615,1213.261566
21 Mar 2024 13:47:20.000,4535.974271,-1013.777131,5985.428450,52.326,-12.598,1213.360263
21 Mar 2024 13:47:25.000,4508.405092,-1006.200239,6007.495734,52.598,-12.581,1213.458713
21 Mar 2024 13:47:30.000,4480.739061,-998.580339,6029.425774,52.871,-12.564,1213.556906
21 Mar 2024 13:47:35.000,4452.976839,-990.917533,6051.218068,53.143,-12.546,1213.654833
21 Mar 2024 13:47:40.000,4425.119086,-983.211926,6072.872119,53.416,-12.527,1213.752485
21 Mar 2024 13:47:45.000,4397.166468,-975.463623,6094.387432,53.688,-12.508,1213.849853
21 Mar 2024 13:47:50.000,4369.119649,-967.672731,6115.763515,53.960,-12.488,1213.946929
21 Mar 2024 13:47:55.000,4340.979299,-959.839358,6136.999880,54.233,-12.468,1214.043704
21 Mar 2024 13:48:00.000,4312.746086,-951.963615,6158.096042,54.505,-12.447,1214.140168
21 Mar 2024 13:48:05.000,4284.420684,-944.045613,6179.051519,54.777,-12.426,1214.236313
21 Mar 2024 13:48:10.000,4256.003766,-936.085465,6199.865832,55.049,-12.404,1214.332131
21 Mar 2024 13:48:15.000,4227.496009,-928.083284,6220.538506,55.322,-12.382,1214.427612
21 Mar 2024 13:48:20.000,4198.898090,-920.039187,6241.069068,55.594,-12.359,1214.522747
21 Mar 2024 13:48:25.000,4170.210690,-911.953290,6261.457050,55.866,-12.335,1214.617530
21 Mar 2024 13:48:30.000,4141.434490,-903.825713,6281.701985,56.138,-12.311,1214.711949
21 Mar 2024 13:48:35.000,4112.570175,-895.656576,6301.803412,56.410,-12.286,1214.805998
21 Mar 2024 13:48:40.000,4083.618431,-887.445999,6321.760870,56.682,-12.261,1214.899667
21 Mar 2024 13:48:45.000,4054.579945,-879.194106,6341.573904,56.954,-12.235,1214.992947
21 Mar 2024 13:48:50.000,4025.455407,-870.901021,6361.242062,57.226,-12.208,1215.085832
21 Mar 2024 13:48:55.000,3996.245508,-862.566870,6380.764894,57.498,-12.180,1215.178311
21 Mar 2024 13:49:00.000,3966.950942,-854.191781,6400.141953,57.770,-12.152,1215.270377
21 Mar 2024 13:49:05.000,3937.572404,-845.775881,6419.372798,58.042,-12.123,1215.362021
21 Mar 2024 13:49:10.000,3908.110590,-837.319301,6438.456988,58.314,-12.093,1215.453235
21 Mar 2024 13:49:15.000,3878.566201,-828.822173,6457.394089,58.586,-12.062,1215.544010
21 Mar 2024 13:49:20.000,3848.939936,-820.284629,6476.183667,58.857,-12.031,1215.634339
21 Mar 2024 13:49:25.000,3819.232497,-811.706805,6494.825293,59.129,-11.999,1215.724213
21 Mar 2024 13:49:30.000,3789.444589,-803.088835,6513.318541,59.401,-11.966,1215.813623
21 Mar 2024 13:49:35.000,3759.576918,-794.430857,6531.662989,59.673,-11.932,1215.902563
21 Mar 2024 13:49:40.000,3729.630190,-785.733010,6549.858218,59.944,-11.897,1215.991023
21 Mar 2024 13:49:45.000,3699.605116,-776.995433,6567.903811,60.216,-11.861,1216.078996
21 Mar 2024 13:49:50.000,3669.502406,-768.218270,6585.799357,60.487,-11.824,1216.166474
21 Mar 2024 13:49:55.000,3639.322772,-759.401661,6603.544447,60.759,-11.787,1216.253448
21 Mar 2024 13:50:00.000,3609.066930,-750.545752,6621.138676,61.031,-11.748,1216.339912
