"Time (UTCG)","Satellite10722 - Satellite11501 - x (km)","Satellite10722 - Satellite11501 - y (km)","Satellite10722 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,5983.686423,4641.610693,-281.260297,-2.139,37.801,1200.029575
21 Mar 2024 13:30:05.000,5985.255785,4641.637236,-245.106802,-1.864,37.794,1200.022460
21 Mar 2024 13:30:10.000,5986.689189,4641.557261,-208.947708,-1.589,37.787,1200.016322
21 Mar 2024 13:30:15.000,5987.986523,4641.370868,-172.783840,-1.314,37.780,1200.011161
21 Mar 2024 13:30:20.000,5989.147681,4641.078162,-136.616024,-1.039,37.773,1200.006978
21 Mar 2024 13:30:25.000,5990.172560,4640.679248,-100.445088,-0.764,37.765,1200.003772
21 Mar 2024 13:30:30.000,5991.061057,4640.174235,-64.271857,-0.489,37.758,1200.001544
21 Mar 2024 13:30:35.000,5991.813076,4639.563234,-28.097157,-0.214,37.751,1200.000295
21 Mar 2024 13:30:40.000,5992.428522,4638.846359,8.078184,0.061,37.744,1200.000024
21 Mar 2024 13:30:45.000,5992.907304,4638.023725,44.253341,0.336,37.737,1200.000732
21 Mar 2024 13:30:50.000,5993.249334,4637.095452,80.427487,0.612,37.730,1200.002418
21 Mar 2024 13:30:55.000,5993.454528,4636.061659,116.599796,0.887,37.723,1200.005083
21 Mar 2024 13:31:00.000,5993.522802,4634.922470,152.769440,1.162,37.716,1200.008725
21 Mar 2024 13:31:05.000,5993.454080,4633.678012,188.935595,1.437,37.708,1200.013345
21 Mar 2024 13:31:10.000,5993.248286,4632.328412,225.097433,1.712,37.701,1200.018943
21 Mar 2024 13:31:15.000,5992.905348,4630.873801,261.254129,1.987,37.694,1200.025517
21 Mar 2024 13:31:20.000,5992.425197,4629.314312,297.404856,2.262,37.687,1200.033067
21 Mar 2024 13:31:25.000,5991.807768,4627.650081,333.548789,2.537,37.680,1200.041593
21 Mar 2024 13:31:30.000,5991.052997,4625.881246,369.685102,2.812,37.673,1200.051093
21 Mar 2024 13:31:35.000,5990.160827,4624.007947,405.812969,3.087,37.666,1200.061567
21 Mar 2024 13:31:40.000,5989.131201,4622.030327,441.931565,3.362,37.659,1200.073014
21 Mar 2024 13:31:45.000,5987.964066,4619.948531,478.040065,3.637,37.652,1200.085433
21 Mar 2024 13:31:50.000,5986.659373,4617.762707,514.137644,3.912,37.645,1200.098822
21 Mar 2024 13:31:55.000,5985.217076,4615.473006,550.223478,4.187,37.637,1200.113181
21 Mar 2024 13:32:00.000,5983.637132,4613.079578,586.296741,4.462,37.630,1200.128507
21 Mar 2024 13:32:05.000,5981.919500,4610.582580,622.356610,4.737,37.623,1200.144801
21 Mar 2024 13:32:10.000,5980.064146,4607.982169,658.402260,5.012,37.616,1200.162059
21 Mar 2024 13:32:15.000,5978.071034,4605.278503,694.432870,5.287,37.609,1200.180281
21 Mar 2024 13:32:20.000,5975.940135,4602.471746,730.447614,5.562,37.602,1200.199464
21 Mar 2024 13:32:25.000,5973.671423,4599.562061,766.445671,5.837,37.595,1200.219608
