"Time (UTCG)","Satellite10612 - Satellite11501 - x (km)","Satellite10612 - Satellite11501 - y (km)","Satellite10612 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,-130.423846,-501.927080,-7560.371632,-86.098,-104.566,1221.284933
21 Mar 2024 13:30:05.000,-98.585677,-485.024232,-7561.956939,-86.276,-101.489,1221.293825
21 Mar 2024 13:30:10.000,-66.732939,-468.133608,-7563.369489,-86.443,-98.113,1221.301750
21 Mar 2024 13:30:15.000,-34.866363,-451.255602,-7564.609250,-86.595,-94.418,1221.308706
21 Mar 2024 13:30:20.000,-2.986682,-434.390607,-7565.676194,-86.732,-90.394,1221.314694
21 Mar 2024 13:30:25.000,28.905369,-417.539015,-7566.570296,-86.852,-86.040,1221.319712
21 Mar 2024 13:30:30.000,60.809056,-400.701218,-7567.291535,-86.951,-81.371,1221.323761
21 Mar 2024 13:30:35.000,92.723644,-383.877607,-7567.839897,-87.030,-76.421,1221.326839
21 Mar 2024 13:30:40.000,124.648399,-367.068570,-7568.215366,-87.084,-71.244,1221.328947
21 Mar 2024 13:30:45.000,156.582583,-350.274498,-7568.417936,-87.114,-65.914,1221.330085
21 Mar 2024 13:30:50.000,188.525462,-333.495778,-7568.447602,-87.119,-60.520,1221.330251
21 Mar 2024 13:30:55.000,220.476298,-316.732797,-7568.304363,-87.097,-55.158,1221.329447
21 Mar 2024 13:31:00.000,252.434353,-299.985942,-7567.988222,-87.051,-49.920,1221.327672
21 Mar 2024 13:31:05.000,284.398890,-283.255598,-7567.499186,-86.981,-44.885,1221.324927
21 Mar 2024 13:31:10.000,316.369171,-266.542149,-7566.837267,-86.888,-40.114,1221.321211
21 Mar 2024 13:31:15.000,348.344457,-249.845979,-7566.002479,-86.775,-35.650,1221.316525
21 Mar 2024 13:31:20.000,380.324009,-233.167471,-7564.994843,-86.644,-31.511,1221.310870
21 Mar 2024 13:31:25.000,412.307088,-216.507006,-7563.814380,-86.497,-27.704,1221.304246
21 Mar 2024 13:31:30.000,444.292954,-199.864965,-7562.461118,-86.335,-24.221,1221.296654
21 Mar 2024 13:31:35.000,476.280868,-183.241727,-7560.935087,-86.160,-21.043,1221.288093
21 Mar 2024 13:31:40.000,508.270087,-166.637672,-7559.236324,-85.975,-18.152,1221.278566
21 Mar 2024 13:31:45.000,540.259873,-150.053177,-7557.364865,-85.781,-15.522,1221.268073
21 Mar 2024 13:31:50.000,572.249484,-133.488619,-7555.320755,-85.578,-13.131,1221.256614
21 Mar 2024 13:31:55.000,604.238179,-116.944374,-7553.104039,-85.368,-10.954,1221.244192
21 Mar 2024 13:32:00.000,636.225215,-100.420817,-7550.714769,-85.152,-8.969,1221.230806
21 Mar 2024 13:32:05.000,668.209853,-83.918321,-7548.152999,-84.930,-7.158,1221.216459
21 Mar 2024 13:32:10.000,700.191349,-67.437260,-7545.418788,-84.704,-5.501,1221.201151
21 Mar 2024 13:32:15.000,732.168961,-50.978004,-7542.512197,-84.473,-3.983,1221.184884
21 Mar 2024 13:32:20.000,764.141947,-34.540925,-7539.433294,-84.239,-2.588,1221.167660
21 Mar 2024 13:32:25.000,796.109565,-18.126393,-7536.182149,-84.002,-1.304,1221.149479
21 Mar 2024 13:32:30.000,828.071072,-1.734776,-7532.758836,-83.762,-0.120,1221.130344
21 Mar 2024 13:32:35.000,860.025725,14.633559,-7529.163433,-83.519,0.975,1221.110257
21 Mar 2024 13:32:40.000,891.972781,30.978245,-7525.396023,-83.274,1.989,1221.089218
21 Mar 2024 13:32:45.000,923.911498,47.298916,-7521.456691,-83.027,2.931,1221.067231
21 Mar 2024 13:32:50.000,955.841132,63.595208,-7517.345527,-82.778,3.806,1221.044296
21 Mar 2024 13:32:55.000,987.760939,79.866758,-7513.062626,-82.528,4.623,1221.020416
21 Mar 2024 13:33:00.000,1019.670178,96.113204,-7508.608085,-82.276,5.385,1220.995594
21 Mar 2024 13:33:05.000,1051.568104,112.334185,-7503.982006,-82.023,6.098,1220.969831
21 Mar 2024 13:33:10.000,1083.453975,128.529340,-7499.184494,-81.768,6.765,1220.943130
21 Mar 2024 13:33:15.000,1115.327048,144.698312,-7494.215660,-81.512,7.392,1220.915494
21 Mar 2024 13:33:20.000,1147.186578,160.840742,-7489.075617,-81.256,7.981,1220.886924
21 Mar 2024 13:33:25.000,1179.031824,176.956275,-7483.764482,-80.998,8.536,1220.857423
21 Mar 2024 13:33:30.000,1210.862042,193.044554,-7478.282377,-80.740,9.058,1220.826994
21 Mar 2024 13:33:35.000,1242.676488,209.105225,-7472.629426,-80.481,9.552,1220.795640
21 Mar 2024 13:33:40.000,1274.474422,225.137936,-7466.805759,-80.221,10.018,1220.763363
21 Mar 2024 13:33:45.000,1306.255098,241.142335,-7460.811510,-79.960,10.459,1220.730167
21 Mar 2024 13:33:50.000,1338.017776,257.118071,-7454.646814,-79.699,10.878,1220.696055
21 Mar 2024 13:33:55.000,1369.761711,273.064795,-7448.311813,-79.438,11.274,1220.661028
21 Mar 2024 13:34:00.000,1401.486164,288.982158,-7441.806651,-79.175,11.651,1220.625092
21 Mar 2024 13:34:05.000,1433.190390,304.869813,-7435.131478,-78.913,12.009,1220.588249
21 Mar 2024 13:34:10.000,1464.873648,320.727415,-7428.286445,-78.649,12.350,1220.550501
21 Mar 2024 13:34:15.000,1496.535197,336.554619,-7421.271709,-78.386,12.674,1220.511854
21 Mar 2024 13:34:20.000,1528.174295,352.351082,-7414.087431,-78.122,12.984,1220.472310
21 Mar 2024 13:34:25.000,1559.790201,368.116461,-7406.733773,-77.857,13.279,1220.431872
21 Mar 2024 13:34:30.000,1591.382174,383.850415,-7399.210906,-77.593,13.561,1220.390545
21 Mar 2024 13:34:35.000,1622.949474,399.552606,-7391.518999,-77.328,13.831,1220.348332
21 Mar 2024 13:34:40.000,1654.491360,415.222694,-7383.658229,-77.062,14.088,1220.305237
21 Mar 2024 13:34:45.000,1686.007092,430.860343,-7375.628776,-76.797,14.335,1220.261264
21 Mar 2024 13:34:50.000,1717.495930,446.465217,-7367.430823,-76.531,14.572,1220.216416
21 Mar 2024 13:34:55.000,1748.957137,462.036981,-7359.064557,-76.264,14.798,1220.170699
21 Mar 2024 13:35:00.000,1780.389971,477.575302,-7350.530169,-75.998,15.016,1220.124116
21 Mar 2024 13:35:05.000,1811.793696,493.079847,-7341.827855,-75.731,15.224,1220.076670
21 Mar 2024 13:35:10.000,1843.167574,508.550288,-7332.957813,-75.464,15.425,1220.028368
21 Mar 2024 13:35:15.000,1874.510865,523.986293,-7323.920246,-75.197,15.617,1219.979212
21 Mar 2024 13:35:20.000,1905.822835,539.387535,-7314.715360,-74.930,15.803,1219.929208
21 Mar 2024 13:35:25.000,1937.102745,554.753688,-7305.343366,-74.663,15.981,1219.878359
21 Mar 2024 13:35:30.000,1968.349859,570.084426,-7295.804477,-74.395,16.152,1219.826671
21 Mar 2024 13:35:35.000,1999.563443,585.379425,-7286.098912,-74.127,16.318,1219.774148
21 Mar 2024 13:35:40.000,2030.742760,600.638363,-7276.226892,-73.859,16.477,1219.720795
21 Mar 2024 13:35:45.000,2061.887077,615.860917,-7266.188644,-73.591,16.630,1219.666617
21 Mar 2024 13:35:50.000,2092.995659,631.046769,-7255.984395,-73.323,16.778,1219.611618
21 Mar 2024 13:35:55.000,2124.067772,646.195599,-7245.614380,-73.054,16.921,1219.555804
21 Mar 2024 13:36:00.000,2155.102685,661.307091,-7235.078834,-72.786,17.059,1219.499180
21 Mar 2024 13:36:05.000,2186.099664,676.380929,-7224.378000,-72.517,17.192,1219.441750
21 Mar 2024 13:36:10.000,2217.057978,691.416798,-7213.512121,-72.248,17.321,1219.383520
21 Mar 2024 13:36:15.000,2247.976897,706.414385,-7202.481446,-71.979,17.445,1219.324496
21 Mar 2024 13:36:20.000,2278.855689,721.373379,-7191.286226,-71.710,17.565,1219.264682
21 Mar 2024 13:36:25.000,2309.693625,736.293469,-7179.926718,-71.441,17.681,1219.204084
21 Mar 2024 13:36:30.000,2340.489977,751.174347,-7168.403181,-71.172,17.794,1219.142708
21 Mar 2024 13:36:35.000,2371.244015,766.015705,-7156.715878,-70.902,17.903,1219.080558
21 Mar 2024 13:36:40.000,2401.955014,780.817237,-7144.865075,-70.633,18.008,1219.017642
21 Mar 2024 13:36:45.000,2432.622245,795.578639,-7132.851045,-70.363,18.110,1218.953963
21 Mar 2024 13:36:50.000,2463.244983,810.299608,-7120.674061,-70.094,18.209,1218.889529
21 Mar 2024 13:36:55.000,2493.822503,824.979842,-7108.334402,-69.824,18.305,1218.824345
21 Mar 2024 13:37:00.000,2524.354081,839.619041,-7095.832349,-69.554,18.398,1218.758416
21 Mar 2024 13:37:05.000,2554.838993,854.216906,-7083.168189,-69.284,18.487,1218.691750
21 Mar 2024 13:37:10.000,2585.276517,868.773141,-7070.342209,-69.014,18.575,1218.624351
21 Mar 2024 13:37:15.000,2615.665929,883.287448,-7057.354704,-68.744,18.659,1218.556226
21 Mar 2024 13:37:20.000,2646.006511,897.759535,-7044.205970,-68.474,18.741,1218.487381
21 Mar 2024 13:37:25.000,2676.297541,912.189108,-7030.896308,-68.204,18.821,1218.417823
21 Mar 2024 13:37:30.000,2706.538301,926.575876,-7017.426021,-67.934,18.898,1218.347557
21 Mar 2024 13:37:35.000,2736.728073,940.919548,-7003.795418,-67.663,18.974,1218.276591
21 Mar 2024 13:37:40.000,2766.866138,955.219838,-6990.004809,-67.393,19.046,1218.204930
21 Mar 2024 13:37:45.000,2796.951781,969.476458,-6976.054510,-67.123,19.117,1218.132581
21 Mar 2024 13:37:50.000,2826.984287,983.689122,-6961.944839,-66.852,19.186,1218.059550
21 Mar 2024 13:37:55.000,2856.962941,997.857547,-6947.676119,-66.581,19.253,1217.985845
21 Mar 2024 13:38:00.000,2886.887031,1011.981451,-6933.248676,-66.311,19.318,1217.911471
21 Mar 2024 13:38:05.000,2916.755843,1026.060553,-6918.662839,-66.040,19.381,1217.836436
21 Mar 2024 13:38:10.000,2946.568666,1040.094574,-6903.918942,-65.769,19.442,1217.760746
21 Mar 2024 13:38:15.000,2976.324791,1054.083236,-6889.017322,-65.499,19.502,1217.684409
21 Mar 2024 13:38:20.000,3006.023509,1068.026263,-6873.958318,-65.228,19.560,1217.607431
21 Mar 2024 13:38:25.000,3035.664111,1081.923381,-6858.742275,-64.957,19.616,1217.529819
21 Mar 2024 13:38:30.000,3065.245891,1095.774316,-6843.369541,-64.686,19.671,1217.451580
21 Mar 2024 13:38:35.000,3094.768142,1109.578798,-6827.840466,-64.415,19.724,1217.372721
21 Mar 2024 13:38:40.000,3124.230161,1123.336555,-6812.155406,-64.144,19.776,1217.293250
21 Mar 2024 13:38:45.000,3153.631245,1137.047321,-6796.314718,-63.873,19.827,1217.213173
21 Mar 2024 13:38:50.000,3182.970690,1150.710829,-6780.318766,-63.602,19.876,1217.132498
21 Mar 2024 13:38:55.000,3212.247797,1164.326813,-6764.167913,-63.330,19.924,1217.051233
21 Mar 2024 13:39:00.000,3241.461864,1177.895009,-6747.862530,-63.059,19.970,1216.969383
21 Mar 2024 13:39:05.000,3270.612195,1191.415157,-6731.402988,-62.788,20.016,1216.886958
21 Mar 2024 13:39:10.000,3299.698091,1204.886995,-6714.789664,-62.516,20.060,1216.803965
21 Mar 2024 13:39:15.000,3328.718857,1218.310265,-6698.022937,-62.245,20.103,1216.720411
21 Mar 2024 13:39:20.000,3357.673798,1231.684710,-6681.103190,-61.974,20.144,1216.636303
21 Mar 2024 13:39:25.000,3386.562220,1245.010075,-6664.030810,-61.702,20.185,1216.551649
21 Mar 2024 13:39:30.000,3415.383432,1258.286105,-6646.806187,-61.431,20.225,1216.466457
21 Mar 2024 13:39:35.000,3444.136743,1271.512548,-6629.429714,-61.159,20.263,1216.380735
21 Mar 2024 13:39:40.000,3472.821463,1284.689154,-6611.901788,-60.888,20.301,1216.294491
