time,x,y,z,lat,lon,alt
0.0,6293.94839,1830.69588,-3803.01546,-30.262,16.218,1205.401606
5.0,6311.37600,1835.48365,-3771.69633,-29.988,16.216,1205.313092
10.0,6328.66373,1840.21706,-3740.29103,-29.714,16.213,1205.225066
15.0,6345.81115,1844.89611,-3708.80028,-29.440,16.211,1205.137537
20.0,6362.81785,1849.52080,-3677.22481,-29.166,16.208,1205.050513
25.0,6379.68338,1854.09112,-3645.56532,-28.892,16.205,1204.964001
30.0,6396.40733,1858.60708,-3613.82255,-28.617,16.202,1204.878010
35.0,6412.98928,1863.06866,-3581.99722,-28.343,16.199,1204.792548
40.0,6429.42881,1867.47589,-3550.09006,-28.069,16.196,1204.707622
45.0,6445.72550,1871.82875,-3518.10179,-27.795,16.193,1204.623240
50.0,6461.87896,1876.12726,-3486.03315,-27.520,16.190,1204.539410
55.0,6477.88877,1880.37143,-3453.88488,-27.246,16.187,1204.456140
60.0,6493.75453,1884.56125,-3421.65769,-26.972,16.183,1204.373437
65.0,6509.47584,1888.69675,-3389.35234,-26.697,16.180,1204.291310
70.0,6525.05230,1892.77793,-3356.96955,-26.423,16.176,1204.209765
75.0,6540.48352,1896.80480,-3324.51007,-26.149,16.173,1204.128810
80.0,6555.76911,1900.77739,-3291.97464,-25.874,16.169,1204.048452
85.0,6570.90868,1904.69570,-3259.36401,-25.600,16.165,1203.968699
90.0,6585.90185,1908.55976,-3226.67891,-25.325,16.161,1203.889559
95.0,6600.74824,1912.36958,-3193.92010,-25.051,16.157,1203.811038
100.0,6615.44747,1916.12519,-3161.08832,-24.777,16.153,1203.733144
105.0,6629.99917,1919.82660,-3128.18433,-24.502,16.149,1203.655884
110.0,6644.40297,1923.47384,-3095.20887,-24.228,16.145,1203.579265
115.0,6658.65850,1927.06695,-3062.16269,-23.953,16.141,1203.503294
120.0,6672.76540,1930.60593,-3029.04657,-23.679,16.137,1203.427978
125.0,6686.72330,1934.09082,-2995.86124,-23.404,16.132,1203.353325
130.0,6700.53186,1937.52166,-2962.60747,-23.130,16.128,1203.279340
135.0,6714.19072,1940.89846,-2929.28601,-22.855,16.123,1203.206031
140.0,6727.69952,1944.22127,-2895.89764,-22.581,16.119,1203.133404
145.0,6741.05793,1947.49012,-2862.44311,-22.306,16.114,1203.061466
150.0,6754.26560,1950.70505,-2828.92318,-22.032,16.109,1202.990225
155.0,6767.32220,1953.86608,-2795.33863,-21.757,16.105,1202.919686
160.0,6780.22737,1956.97327,-2761.69021,-21.482,16.100,1202.849855
165.0,6792.98080,1960.02664,-2727.97870,-21.208,16.095,1202.780740
170.0,6805.58215,1963.02625,-2694.20487,-20.933,16.090,1202.712347
175.0,6818.03110,1965.97213,-2660.36949,-20.659,16.085,1202.644681
180.0,6830.32733,1968.86433,-2626.47334,-20.384,16.080,1202.577750
185.0,6842.47052,1971.70289,-2592.51717,-20.109,16.075,1202.511560
190.0,6854.46035,1974.48787,-2558.50178,-19.835,16.070,1202.446115
195.0,6866.29651,1977.21931,-2524.42795,-19.560,16.064,1202.381424
200.0,6877.97869,1979.89726,-2490.29644,-19.285,16.059,1202.317491
205.0,6889.50660,1982.52177,-2456.10803,-19.011,16.054,1202.254322
210.0,6900.87992,1985.09290,-2421.86352,-18.736,16.048,1202.191923
215.0,6912.09837,1987.61069,-2387.56368,-18.461,16.043,1202.130301
220.0,6923.16164,1990.07522,-2353.20929,-18.187,16.037,1202.069460
225.0,6934.06945,1992.48653,-2318.80114,-17.912,16.032,1202.009406
230.0,6944.82151,1994.84468,-2284.34002,-17.637,16.026,1201.950146
235.0,6955.41754,1997.14973,-2249.82671,-17.363,16.021,1201.891683
240.0,6965.85725,1999.40175,-2215.26200,-17.088,16.015,1201.834025
245.0,6976.14039,2001.60079,-2180.64669,-16.813,16.009,1201.777175
250.0,6986.26666,2003.74693,-2145.98155,-16.538,16.004,1201.721139
255.0,6996.23580,2005.84022,-2111.26739,-16.263,15.998,1201.665923
260.0,7006.04755,2007.88074,-2076.50500,-15.989,15.992,1201.611532
265.0,7015.70165,2009.86856,-2041.69516,-15.714,15.986,1201.557970
270.0,7025.19783,2011.80373,-2006.83869,-15.439,15.980,1201.505242
275.0,7034.53585,2013.68634,-1971.93636,-15.164,15.974,1201.453354
280.0,7043.71546,2015.51646,-1936.98899,-14.889,15.968,1201.402310
285.0,7052.73640,2017.29416,-1901.99737,-14.615,15.962,1201.352115
290.0,7061.59843,2019.01952,-1866.96229,-14.340,15.956,1201.302774
295.0,7070.30132,2020.69261,-1831.88456,-14.065,15.950,1201.254290
300.0,7078.84482,2022.31351,-1796.76498,-13.790,15.944,1201.206669
305.0,7087.22872,2023.88231,-1761.60436,-13.515,15.938,1201.159915
310.0,7095.45277,2025.39908,-1726.40349,-13.240,15.931,1201.114032
315.0,7103.51675,2026.86390,-1691.16317,-12.966,15.925,1201.069025
320.0,7111.42045,2028.27686,-1655.88423,-12.691,15.919,1201.024897
325.0,7119.16364,2029.63805,-1620.56745,-12.416,15.913,1200.981653
330.0,7126.74611,2030.94754,-1585.21365,-12.141,15.906,1200.939297
335.0,7134.16766,2032.20544,-1549.82363,-11.866,15.900,1200.897832
340.0,7141.42807,2033.41182,-1514.39821,-11.591,15.893,1200.857263
345.0,7148.52714,2034.56677,-1478.93819,-11.316,15.887,1200.817593
350.0,7155.46468,2035.67040,-1443.44439,-11.041,15.881,1200.778826
355.0,7162.24048,2036.72279,-1407.91761,-10.766,15.874,1200.740965
360.0,7168.85436,2037.72403,-1372.35866,-10.491,15.868,1200.704014
365.0,7175.30614,2038.67422,-1336.76836,-10.216,15.861,1200.667977
370.0,7181.59562,2039.57346,-1301.14752,-9.941,15.855,1200.632856
375.0,7187.72263,2040.42185,-1265.49696,-9.666,15.848,1200.598656
380.0,7193.68698,2041.21948,-1229.81748,-9.392,15.841,1200.565378
385.0,7199.48852,2041.96645,-1194.10991,-9.117,15.835,1200.533026
390.0,7205.12706,2042.66288,-1158.37506,-8.842,15.828,1200.501604
395.0,7210.60245,2043.30886,-1122.61375,-8.567,15.821,1200.471114
400.0,7215.91452,2043.90449,-1086.82679,-8.292,15.815,1200.441558
405.0,7221.06312,2044.44988,-1051.01500,-8.017,15.808,1200.412941
410.0,7226.04809,2044.94514,-1015.17920,-7.742,15.801,1200.385263
415.0,7230.86928,2045.39038,-979.32020,-7.467,15.795,1200.358528
420.0,7235.52655,2045.78570,-943.43884,-7.192,15.788,1200.332739
425.0,7240.01975,2046.13122,-907.53592,-6.917,15.781,1200.307897
430.0,7244.34875,2046.42705,-871.61227,-6.642,15.774,1200.284006
435.0,7248.51341,2046.67330,-835.66870,-6.367,15.767,1200.261066
440.0,7252.51360,2046.87008,-799.70605,-6.092,15.761,1200.239081
445.0,7256.34919,2047.01752,-763.72512,-5.817,15.754,1200.218052
450.0,7260.02007,2047.11572,-727.72675,-5.542,15.747,1200.197981
455.0,7263.52610,2047.16481,-691.71175,-5.267,15.740,1200.178871
460.0,7266.86719,2047.16491,-655.68094,-4.992,15.733,1200.160722
465.0,7270.04320,2047.11613,-619.63516,-4.717,15.726,1200.143537
470.0,7273.05405,2047.01860,-583.57523,-4.442,15.719,1200.127317
475.0,7275.89961,2046.87244,-547.50196,-4.166,15.712,1200.112064
480.0,7278.57980,2046.67778,-511.41618,-3.891,15.706,1200.097779
485.0,7281.09452,2046.43474,-475.31872,-3.616,15.699,1200.084463
490.0,7283.44367,2046.14344,-439.21040,-3.341,15.692,1200.072118
495.0,7285.62716,2045.80401,-403.09205,-3.066,15.685,1200.060744
500.0,7287.64492,2045.41659,-366.96449,-2.791,15.678,1200.050344
505.0,7289.49685,2044.98129,-330.82854,-2.516,15.671,1200.040917
510.0,7291.18289,2044.49826,-294.68504,-2.241,15.664,1200.032465
515.0,7292.70296,2043.96763,-258.53480,-1.966,15.657,1200.024988
520.0,7294.05699,2043.38952,-222.37866,-1.691,15.650,1200.018488
525.0,7295.24492,2042.76408,-186.21744,-1.416,15.643,1200.012964
530.0,7296.26667,2042.09143,-150.05196,-1.141,15.636,1200.008418
535.0,7297.12221,2041.37172,-113.88305,-0.866,15.629,1200.004849
540.0,7297.81147,2040.60508,-77.71155,-0.591,15.622,1200.002258
545.0,7298.33440,2039.79165,-41.53827,-0.316,15.615,1200.000645
550.0,7298.69096,2038.93157,-5.36403,-0.041,15.608,1200.000011
555.0,7298.88110,2038.02498,30.81032,0.234,15.601,1200.000355
560.0,7298.90479,2037.07202,66.98397,0.509,15.594,1200.001677
565.0,7298.76199,2036.07285,103.15609,0.784,15.587,1200.003978
570.0,7298.45267,2035.02759,139.32585,1.059,15.580,1200.007257
575.0,7297.97681,2033.93640,175.49243,1.334,15.573,1200.011514
580.0,7297.33438,2032.79942,211.65500,1.610,15.566,1200.016748
585.0,7296.52537,2031.61680,247.81274,1.885,15.559,1200.022959
590.0,7295.54975,2030.38869,283.96481,2.160,15.552,1200.030146
595.0,7294.40752,2029.11524,320.11040,2.435,15.545,1200.038309
600.0,7293.09867,2027.79660,356.24867,2.710,15.538,1200.047447
605.0,7291.62320,2026.43291,392.37880,2.985,15.531,1200.057559
610.0,7289.98111,2025.02434,428.49997,3.260,15.524,1200.068643
615.0,7288.17240,2023.57103,464.61136,3.535,15.517,1200.080701
620.0,7286.19708,2022.07315,500.71212,3.810,15.510,1200.093729
625.0,7284.05517,2020.53084,536.80145,4.085,15.504,1200.107726
630.0,7281.74668,2018.94426,572.87851,4.360,15.497,1200.122693
635.0,7279.27162,2017.31358,608.94249,4.635,15.490,1200.138626
640.0,7276.63003,2015.63894,644.99255,4.910,15.483,1200.155525
645.0,7273.82194,2013.92051,681.02788,5.185,15.476,1200.173388
650.0,7270.84736,2012.15846,717.04766,5.460,15.469,1200.192213
655.0,7267.70635,2010.35293,753.05105,5.735,15.462,1200.212000
660.0,7264.39894,2008.50409,789.03723,6.010,15.455,1200.232744
665.0,7260.92517,2006.61211,825.00539,6.285,15.449,1200.254446
670.0,7257.28509,2004.67716,860.95471,6.560,15.442,1200.277103
675.0,7253.47875,2002.69938,896.88435,6.835,15.435,1200.300713
680.0,7249.50621,2000.67896,932.79350,7.110,15.428,1200.325273
685.0,7245.36753,1998.61606,968.68135,7.385,15.421,1200.350782
690.0,7241.06277,1996.51085,1004.54706,7.660,15.415,1200.377236
695.0,7236.59199,1994.36350,1040.38982,7.935,15.408,1200.404634
700.0,7231.95527,1992.17417,1076.20882,8.210,15.401,1200.432973
705.0,7227.15268,1989.94304,1112.00323,8.485,15.394,1200.462251
710.0,7222.18431,1987.67027,1147.77223,8.760,15.388,1200.492464
715.0,7217.05022,1985.35605,1183.51502,9.035,15.381,1200.523611
720.0,7211.75052,1983.00054,1219.23076,9.310,15.375,1200.555687
725.0,7206.28529,1980.60393,1254.91866,9.585,15.368,1200.588690
730.0,7200.65462,1978.16637,1290.57788,9.860,15.361,1200.622617
735.0,7194.85861,1975.68806,1326.20762,10.135,15.355,1200.657466
740.0,7188.89737,1973.16917,1361.80706,10.410,15.348,1200.693232
745.0,7182.77099,1970.60987,1397.37539,10.685,15.342,1200.729912
750.0,7176.47960,1968.01034,1432.91179,10.960,15.335,1200.767503
755.0,7170.02330,1965.37077,1468.41546,11.235,15.329,1200.806002
