"Time (UTCG)","Satellite10425 - Satellite11501 - x (km)","Satellite10425 - Satellite11501 - y (km)","Satellite10425 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,6871.616728,1109.735529,2996.252824,23.408,9.174,1203.354201
21 Mar 2024 13:30:05.000,6857.504933,1106.932684,3029.436666,23.682,9.170,1203.428861
21 Mar 2024 13:30:10.000,6843.235338,1104.115053,3062.551298,23.956,9.165,1203.504183
21 Mar 2024 13:30:15.000,6828.808254,1101.282816,3095.595965,24.231,9.161,1203.580160
21 Mar 2024 13:30:20.000,6814.224000,1098.436153,3128.569911,24.505,9.157,1203.656785
21 Mar 2024 13:30:25.000,6799.482896,1095.575242,3161.472384,24.780,9.153,1203.734051
21 Mar 2024 13:30:30.000,6784.585266,1092.700262,3194.302631,25.054,9.149,1203.811951
21 Mar 2024 13:30:35.000,6769.531439,1089.811394,3227.059902,25.329,9.145,1203.890477
21 Mar 2024 13:30:40.000,6754.321747,1086.908816,3259.743450,25.603,9.142,1203.969623
21 Mar 2024 13:30:45.000,6738.956525,1083.992708,3292.352527,25.877,9.138,1204.049381
21 Mar 2024 13:30:50.000,6723.436112,1081.063251,3324.886388,26.152,9.134,1204.129744
21 Mar 2024 13:30:55.000,6707.760851,1078.120622,3357.344291,26.426,9.131,1204.210704
21 Mar 2024 13:31:00.000,6691.931088,1075.165003,3389.725493,26.700,9.127,1204.292254
21 Mar 2024 13:31:05.000,6675.947175,1072.196572,3422.029255,26.975,9.124,1204.374386
21 Mar 2024 13:31:10.000,6659.809463,1069.215510,3454.254840,27.249,9.121,1204.457094
21 Mar 2024 13:31:15.000,6643.518312,1066.221997,3486.401509,27.523,9.118,1204.540369
21 Mar 2024 13:31:20.000,6627.074081,1063.216212,3518.468531,27.798,9.115,1204.624203
21 Mar 2024 13:31:25.000,6610.477136,1060.198335,3550.455171,28.072,9.112,1204.708589
21 Mar 2024 13:31:30.000,6593.727844,1057.168546,3582.360699,28.346,9.109,1204.793519
21 Mar 2024 13:31:35.000,6576.826578,1054.127025,3614.184386,28.620,9.106,1204.878986
21 Mar 2024 13:31:40.000,6559.773712,1051.073951,3645.925505,28.895,9.103,1204.964981
21 Mar 2024 13:31:45.000,6542.569626,1048.009506,3677.583331,29.169,9.101,1205.051497
21 Mar 2024 13:31:50.000,6525.214702,1044.933867,3709.157141,29.443,9.098,1205.138525
21 Mar 2024 13:31:55.000,6507.709327,1041.847216,3740.646213,29.717,9.096,1205.226058
21 Mar 2024 13:32:00.000,6490.053889,1038.749732,3772.049828,29.991,9.093,1205.314087
21 Mar 2024 13:32:05.000,6472.248782,1035.641594,3803.367268,30.266,9.091,1205.402605
