"Time (UTCG)","Satellite10119 - Satellite11501 - x (km)","Satellite10119 - Satellite11501 - y (km)","Satellite10119 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,5862.763603,-2607.418754,-4032.062844,-32.291,-23.977,1206.071099
21 Mar 2024 13:30:05.000,5880.227880,-2615.305625,-4001.406872,-32.017,-23.978,1205.979234
21 Mar 2024 13:30:10.000,5897.552865,-2623.145792,-3970.659486,-31.743,-23.979,1205.887796
21 Mar 2024 13:30:15.000,5914.738198,-2630.938972,-3939.821388,-31.469,-23.980,1205.796795
21 Mar 2024 13:30:20.000,5931.783522,-2638.684889,-3908.893283,-31.195,-23.981,1205.706237
21 Mar 2024 13:30:25.000,5948.688486,-2646.383263,-3877.875876,-30.921,-23.983,1205.616131
21 Mar 2024 13:30:30.000,5965.452740,-2654.033817,-3846.769878,-30.647,-23.984,1205.526486
21 Mar 2024 13:30:35.000,5982.075939,-2661.636274,-3815.575998,-30.373,-23.986,1205.437310
21 Mar 2024 13:30:40.000,5998.557740,-2669.190359,-3784.294949,-30.099,-23.988,1205.348611
21 Mar 2024 13:30:45.000,6014.897804,-2676.695797,-3752.927446,-29.824,-23.990,1205.260397
21 Mar 2024 13:30:50.000,6031.095795,-2684.152313,-3721.474205,-29.550,-23.992,1205.172676
21 Mar 2024 13:30:55.000,6047.151382,-2691.559635,-3689.935945,-29.276,-23.994,1205.085456
21 Mar 2024 13:31:00.000,6063.064236,-2698.917491,-3658.313386,-29.002,-23.996,1204.998746
21 Mar 2024 13:31:05.000,6078.834032,-2706.225608,-3626.607252,-28.728,-23.998,1204.912554
21 Mar 2024 13:31:10.000,6094.460448,-2713.483717,-3594.818265,-28.453,-24.000,1204.826886
21 Mar 2024 13:31:15.000,6109.943165,-2720.691547,-3562.947153,-28.179,-24.003,1204.741752
21 Mar 2024 13:31:20.000,6125.281869,-2727.848831,-3530.994643,-27.905,-24.005,1204.657158
21 Mar 2024 13:31:25.000,6140.476249,-2734.955300,-3498.961465,-27.631,-24.008,1204.573114
21 Mar 2024 13:31:30.000,6155.525996,-2742.010688,-3466.848352,-27.356,-24.011,1204.489625
21 Mar 2024 13:31:35.000,6170.430805,-2749.014728,-3434.656037,-27.082,-24.014,1204.406701
21 Mar 2024 13:31:40.000,6185.190377,-2755.967155,-3402.385256,-26.808,-24.017,1204.324349
21 Mar 2024 13:31:45.000,6199.804414,-2762.867707,-3370.036745,-26.534,-24.020,1204.242576
21 Mar 2024 13:31:50.000,6214.272621,-2769.716119,-3337.611243,-26.259,-24.023,1204.161390
21 Mar 2024 13:31:55.000,6228.594708,-2776.512129,-3305.109492,-25.985,-24.026,1204.080798
21 Mar 2024 13:32:00.000,6242.770388,-2783.255477,-3272.532234,-25.711,-24.029,1204.000808
21 Mar 2024 13:32:05.000,6256.799378,-2789.945902,-3239.880213,-25.436,-24.032,1203.921428
21 Mar 2024 13:32:10.000,6270.681398,-2796.583146,-3207.154175,-25.162,-24.036,1203.842663
21 Mar 2024 13:32:15.000,6284.416171,-2803.166949,-3174.354869,-24.887,-24.039,1203.764523
21 Mar 2024 13:32:20.000,6298.003425,-2809.697055,-3141.483042,-24.613,-24.043,1203.687013
21 Mar 2024 13:32:25.000,6311.442891,-2816.173209,-3108.539446,-24.339,-24.046,1203.610141
21 Mar 2024 13:32:30.000,6324.734301,-2822.595154,-3075.524834,-24.064,-24.050,1203.533915
21 Mar 2024 13:32:35.000,6337.877395,-2828.962637,-3042.439960,-23.790,-24.054,1203.458340
21 Mar 2024 13:32:40.000,6350.871914,-2835.275405,-3009.285579,-23.515,-24.058,1203.383425
21 Mar 2024 13:32:45.000,6363.717602,-2841.533206,-2976.062450,-23.241,-24.062,1203.309176
21 Mar 2024 13:32:50.000,6376.414208,-2847.735790,-2942.771331,-22.966,-24.066,1203.235599
21 Mar 2024 13:32:55.000,6388.961484,-2853.882905,-2909.412983,-22.692,-24.070,1203.162702
21 Mar 2024 13:33:00.000,6401.359186,-2859.974305,-2875.988168,-22.417,-24.074,1203.090492
21 Mar 2024 13:33:05.000,6413.607072,-2866.009740,-2842.497649,-22.143,-24.078,1203.018974
21 Mar 2024 13:33:10.000,6425.704906,-2871.988966,-2808.942192,-21.868,-24.082,1202.948156
21 Mar 2024 13:33:15.000,6437.652453,-2877.911735,-2775.322563,-21.594,-24.087,1202.878045
21 Mar 2024 13:33:20.000,6449.449484,-2883.777804,-2741.639530,-21.319,-24.091,1202.808645
21 Mar 2024 13:33:25.000,6461.095773,-2889.586931,-2707.893863,-21.045,-24.096,1202.739965
21 Mar 2024 13:33:30.000,6472.591096,-2895.338872,-2674.086332,-20.770,-24.100,1202.672010
21 Mar 2024 13:33:35.000,6483.935234,-2901.033387,-2640.217711,-20.495,-24.105,1202.604787
21 Mar 2024 13:33:40.000,6495.127972,-2906.670236,-2606.288772,-20.221,-24.109,1202.538301
21 Mar 2024 13:33:45.000,6506.169097,-2912.249180,-2572.300291,-19.946,-24.114,1202.472559
21 Mar 2024 13:33:50.000,6517.058401,-2917.769983,-2538.253045,-19.672,-24.119,1202.407567
21 Mar 2024 13:33:55.000,6527.795679,-2923.232408,-2504.147811,-19.397,-24.123,1202.343331
21 Mar 2024 13:34:00.000,6538.380730,-2928.636219,-2469.985368,-19.122,-24.128,1202.279857
21 Mar 2024 13:34:05.000,6548.813357,-2933.981183,-2435.766497,-18.848,-24.133,1202.217151
21 Mar 2024 13:34:10.000,6559.093365,-2939.267067,-2401.491979,-18.573,-24.138,1202.155218
21 Mar 2024 13:34:15.000,6569.220564,-2944.493640,-2367.162599,-18.298,-24.143,1202.094065
21 Mar 2024 13:34:20.000,6579.194769,-2949.660672,-2332.779139,-18.024,-24.148,1202.033696
21 Mar 2024 13:34:25.000,6589.015794,-2954.767932,-2298.342385,-17.749,-24.153,1201.974118
21 Mar 2024 13:34:30.000,6598.683462,-2959.815194,-2263.853124,-17.474,-24.158,1201.915336
21 Mar 2024 13:34:35.000,6608.197597,-2964.802231,-2229.312145,-17.199,-24.164,1201.857355
21 Mar 2024 13:34:40.000,6617.558026,-2969.728817,-2194.720236,-16.925,-24.169,1201.800180
21 Mar 2024 13:34:45.000,6626.764581,-2974.594729,-2160.078187,-16.650,-24.174,1201.743818
21 Mar 2024 13:34:50.000,6635.817098,-2979.399743,-2125.386789,-16.375,-24.179,1201.688273
21 Mar 2024 13:34:55.000,6644.715415,-2984.143638,-2090.646837,-16.100,-24.185,1201.633550
21 Mar 2024 13:35:00.000,6653.459375,-2988.826193,-2055.859122,-15.826,-24.190,1201.579655
21 Mar 2024 13:35:05.000,6662.048823,-2993.447190,-2021.024440,-15.551,-24.196,1201.526592
21 Mar 2024 13:35:10.000,6670.483611,-2998.006410,-1986.143586,-15.276,-24.201,1201.474366
21 Mar 2024 13:35:15.000,6678.763592,-3002.503638,-1951.217358,-15.001,-24.207,1201.422982
21 Mar 2024 13:35:20.000,6686.888622,-3006.938658,-1916.246554,-14.727,-24.212,1201.372445
21 Mar 2024 13:35:25.000,6694.858563,-3011.311256,-1881.231971,-14.452,-24.218,1201.322760
21 Mar 2024 13:35:30.000,6702.673280,-3015.621219,-1846.174411,-14.177,-24.224,1201.273930
21 Mar 2024 13:35:35.000,6710.332640,-3019.868337,-1811.074674,-13.902,-24.229,1201.225961
21 Mar 2024 13:35:40.000,6717.836516,-3024.052399,-1775.933562,-13.627,-24.235,1201.178858
21 Mar 2024 13:35:45.000,6725.184784,-3028.173197,-1740.751878,-13.352,-24.241,1201.132623
21 Mar 2024 13:35:50.000,6732.377322,-3032.230524,-1705.530426,-13.078,-24.247,1201.087262
21 Mar 2024 13:35:55.000,6739.414014,-3036.224174,-1670.270009,-12.803,-24.252,1201.042779
21 Mar 2024 13:36:00.000,6746.294746,-3040.153943,-1634.971435,-12.528,-24.258,1200.999178
21 Mar 2024 13:36:05.000,6753.019410,-3044.019627,-1599.635508,-12.253,-24.264,1200.956462
21 Mar 2024 13:36:10.000,6759.587898,-3047.821024,-1564.263037,-11.978,-24.270,1200.914637
21 Mar 2024 13:36:15.000,6766.000109,-3051.557934,-1528.854830,-11.703,-24.276,1200.873705
21 Mar 2024 13:36:20.000,6772.255944,-3055.230159,-1493.411695,-11.428,-24.282,1200.833671
21 Mar 2024 13:36:25.000,6778.355309,-3058.837501,-1457.934442,-11.153,-24.288,1200.794539
21 Mar 2024 13:36:30.000,6784.298113,-3062.379763,-1422.423882,-10.878,-24.294,1200.756310
21 Mar 2024 13:36:35.000,6790.084267,-3065.856751,-1386.880825,-10.604,-24.300,1200.718991
21 Mar 2024 13:36:40.000,6795.713688,-3069.268271,-1351.306085,-10.329,-24.306,1200.682583
