"Time (UTCG)","Satellite10823 - Satellite11501 - x (km)","Satellite10823 - Satellite11501 - y (km)","Satellite10823 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,5001.407245,5609.460939,973.670340,7.423,48.280,1200.354404
21 Mar 2024 13:30:05.000,4998.936515,5605.322006,1009.534213,7.698,48.273,1200.380991
21 Mar 2024 13:30:10.000,4996.349180,5601.057608,1045.375022,7.973,48.266,1200.408521
21 Mar 2024 13:30:15.000,4993.645209,5596.667927,1081.191950,8.248,48.259,1200.436992
21 Mar 2024 13:30:20.000,4990.824571,5592.153149,1116.984177,8.523,48.252,1200.466401
21 Mar 2024 13:30:25.000,4987.887239,5587.513461,1152.750886,8.798,48.245,1200.496746
21 Mar 2024 13:30:30.000,4984.833190,5582.749053,1188.491260,9.073,48.238,1200.528023
21 Mar 2024 13:30:35.000,4981.662400,5577.860119,1224.204482,9.348,48.232,1200.560229
21 Mar 2024 13:30:40.000,4978.374852,5572.846855,1259.889737,9.623,48.225,1200.593363
21 Mar 2024 13:30:45.000,4974.970530,5567.709461,1295.546209,9.898,48.218,1200.627420
21 Mar 2024 13:30:50.000,4971.449420,5562.448137,1331.173084,10.173,48.211,1200.662398
21 Mar 2024 13:30:55.000,4967.811512,5557.063089,1366.769547,10.448,48.204,1200.698292
21 Mar 2024 13:31:00.000,4964.056798,5551.554525,1402.334785,10.723,48.198,1200.735101
21 Mar 2024 13:31:05.000,4960.185274,5545.922655,1437.867987,10.998,48.191,1200.772821
21 Mar 2024 13:31:10.000,4956.196937,5540.167691,1473.368340,11.273,48.184,1200.811447
21 Mar 2024 13:31:15.000,4952.091789,5534.289850,1508.835033,11.548,48.178,1200.850977
21 Mar 2024 13:31:20.000,4947.869833,5528.289351,1544.267256,11.823,48.171,1200.891407
21 Mar 2024 13:31:25.000,4943.531076,5522.166415,1579.664199,12.098,48.165,1200.932733
21 Mar 2024 13:31:30.000,4939.075526,5515.921266,1615.025054,12.373,48.158,1200.974951
21 Mar 2024 13:31:35.000,4934.503196,5509.554132,1650.349013,12.648,48.152,1201.018058
21 Mar 2024 13:31:40.000,4929.814101,5503.065242,1685.635269,12.922,48.145,1201.062049
21 Mar 2024 13:31:45.000,4925.008259,5496.454829,1720.883015,13.197,48.139,1201.106920
21 Mar 2024 13:31:50.000,4920.085690,5489.723128,1756.091448,13.472,48.132,1201.152668
21 Mar 2024 13:31:55.000,4915.046417,5482.870378,1791.259761,13.747,48.126,1201.199288
21 Mar 2024 13:32:00.000,4909.890467,5475.896818,1826.387153,14.022,48.119,1201.246775
21 Mar 2024 13:32:05.000,4904.617868,5468.802694,1861.472819,14.297,48.113,1201.295126
21 Mar 2024 13:32:10.000,4899.228653,5461.588250,1896.515959,14.572,48.107,1201.344335
21 Mar 2024 13:32:15.000,4893.722857,5454.253736,1931.515773,14.846,48.101,1201.394399
21 Mar 2024 13:32:20.000,4888.100516,5446.799403,1966.471460,15.121,48.094,1201.445312
21 Mar 2024 13:32:25.000,4882.361671,5439.225506,2001.382222,15.396,48.088,1201.497071
21 Mar 2024 13:32:30.000,4876.506366,5431.532302,2036.247261,15.671,48.082,1201.549669
21 Mar 2024 13:32:35.000,4870.534646,5423.720050,2071.065781,15.946,48.076,1201.603103
21 Mar 2024 13:32:40.000,4864.446560,5415.789014,2105.836987,16.221,48.070,1201.657367
21 Mar 2024 13:32:45.000,4858.242160,5407.739457,2140.560083,16.495,48.064,1201.712457
21 Mar 2024 13:32:50.000,4851.921500,5399.571648,2175.234278,16.770,48.058,1201.768367
21 Mar 2024 13:32:55.000,4845.484639,5391.285857,2209.858778,17.045,48.052,1201.825092
21 Mar 2024 13:33:00.000,4838.931635,5382.882356,2244.432793,17.320,48.046,1201.882627
21 Mar 2024 13:33:05.000,4832.262552,5374.361423,2278.955533,17.594,48.040,1201.940966
21 Mar 2024 13:33:10.000,4825.477456,5365.723334,2313.426209,17.869,48.034,1202.000105
21 Mar 2024 13:33:15.000,4818.576415,5356.968370,2347.844033,18.144,48.029,1202.060038
21 Mar 2024 13:33:20.000,4811.559502,5348.096816,2382.208220,18.419,48.023,1202.120759
21 Mar 2024 13:33:25.000,4804.426790,5339.108956,2416.517984,18.693,48.017,1202.182262
21 Mar 2024 13:33:30.000,4797.178357,5330.005080,2450.772541,18.968,48.012,1202.244542
21 Mar 2024 13:33:35.000,4789.814282,5320.785479,2484.971110,19.243,48.006,1202.307594
21 Mar 2024 13:33:40.000,4782.334650,5311.450447,2519.112908,19.517,48.001,1202.371411
21 Mar 2024 13:33:45.000,4774.739545,5302.000279,2553.197155,19.792,47.995,1202.435987
21 Mar 2024 13:33:50.000,4767.029056,5292.435275,2587.223073,20.067,47.990,1202.501317
21 Mar 2024 13:33:55.000,4759.203274,5282.755736,2621.189885,20.341,47.984,1202.567395
21 Mar 2024 13:34:00.000,4751.262294,5272.961967,2655.096815,20.616,47.979,1202.634214
21 Mar 2024 13:34:05.000,4743.206213,5263.054273,2688.943088,20.891,47.974,1202.701768
21 Mar 2024 13:34:10.000,4735.035131,5253.032963,2722.727930,21.165,47.969,1202.770051
21 Mar 2024 13:34:15.000,4726.749151,5242.898350,2756.450570,21.440,47.964,1202.839057
21 Mar 2024 13:34:20.000,4718.348378,5232.650747,2790.110238,21.714,47.959,1202.908780
21 Mar 2024 13:34:25.000,4709.832920,5222.290470,2823.706164,21.989,47.954,1202.979212
21 Mar 2024 13:34:30.000,4701.202889,5211.817839,2857.237581,22.264,47.949,1203.050348
21 Mar 2024 13:34:35.000,4692.458400,5201.233175,2890.703723,22.538,47.944,1203.122181
21 Mar 2024 13:34:40.000,4683.599569,5190.536801,2924.103826,22.813,47.939,1203.194704
21 Mar 2024 13:34:45.000,4674.626515,5179.729045,2957.437126,23.087,47.934,1203.267910
21 Mar 2024 13:34:50.000,4665.539362,5168.810235,2990.702862,23.362,47.930,1203.341794
21 Mar 2024 13:34:55.000,4656.338235,5157.780702,3023.900273,23.636,47.925,1203.416347
21 Mar 2024 13:35:00.000,4647.023263,5146.640779,3057.028603,23.911,47.920,1203.491564
21 Mar 2024 13:35:05.000,4637.594575,5135.390804,3090.087092,24.185,47.916,1203.567437
21 Mar 2024 13:35:10.000,4628.052307,5124.031113,3123.074988,24.460,47.911,1203.643959
21 Mar 2024 13:35:15.000,4618.396596,5112.562049,3155.991535,24.734,47.907,1203.721124
21 Mar 2024 13:35:20.000,4608.627580,5100.983955,3188.835981,25.008,47.903,1203.798924
21 Mar 2024 13:35:25.000,4598.745402,5089.297175,3221.607578,25.283,47.899,1203.877351
21 Mar 2024 13:35:30.000,4588.750208,5077.502058,3254.305575,25.557,47.895,1203.956400
21 Mar 2024 13:35:35.000,4578.642145,5065.598954,3286.929225,25.832,47.891,1204.036061
21 Mar 2024 13:35:40.000,4568.421365,5053.588216,3319.477784,26.106,47.887,1204.116329
21 Mar 2024 13:35:45.000,4558.088021,5041.470199,3351.950508,26.380,47.883,1204.197196
21 Mar 2024 13:35:50.000,4547.642270,5029.245261,3384.346656,26.655,47.879,1204.278654
21 Mar 2024 13:35:55.000,4537.084271,5016.913760,3416.665485,26.929,47.875,1204.360695
21 Mar 2024 13:36:00.000,4526.414186,5004.476059,3448.906260,27.204,47.872,1204.443313
21 Mar 2024 13:36:05.000,4515.632180,4991.932522,3481.068242,27.478,47.868,1204.526500
21 Mar 2024 13:36:10.000,4504.738421,4979.283515,3513.150698,27.752,47.864,1204.610247
21 Mar 2024 13:36:15.000,4493.733080,4966.529408,3545.152894,28.026,47.861,1204.694548
21 Mar 2024 13:36:20.000,4482.616330,4953.670571,3577.074099,28.301,47.858,1204.779394
21 Mar 2024 13:36:25.000,4471.388346,4940.707377,3608.913584,28.575,47.855,1204.864779
21 Mar 2024 13:36:30.000,4460.049310,4927.640203,3640.670622,28.849,47.851,1204.950692
