"Time (UTCG)","Satellite10317 - Satellite11501 - x (km)","Satellite10317 - Satellite11501 - y (km)","Satellite10317 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,4938.905871,-475.952841,-5727.899971,-49.259,-5.504,1212.237872
21 Mar 2024 13:30:05.000,4966.115781,-477.539862,-5704.192328,-48.986,-5.493,1212.137004
21 Mar 2024 13:30:10.000,4993.211737,-479.135852,-5680.354371,-48.714,-5.481,1212.036000
21 Mar 2024 13:30:15.000,5020.193117,-480.740693,-5656.386642,-48.441,-5.470,1211.934869
21 Mar 2024 13:30:20.000,5047.059302,-482.354263,-5632.289690,-48.168,-5.459,1211.833620
21 Mar 2024 13:30:25.000,5073.809676,-483.976442,-5608.064066,-47.895,-5.449,1211.732262
21 Mar 2024 13:30:30.000,5100.443624,-485.607108,-5583.710322,-47.622,-5.439,1211.630805
21 Mar 2024 13:30:35.000,5126.960536,-487.246138,-5559.229016,-47.349,-5.429,1211.529257
21 Mar 2024 13:30:40.000,5153.359803,-488.893411,-5534.620706,-47.076,-5.419,1211.427629
21 Mar 2024 13:30:45.000,5179.640821,-490.548803,-5509.885955,-46.803,-5.410,1211.325929
21 Mar 2024 13:30:50.000,5205.802985,-492.212189,-5485.025327,-46.530,-5.401,1211.224166
21 Mar 2024 13:30:55.000,5231.845696,-493.883444,-5460.039391,-46.257,-5.393,1211.122351
21 Mar 2024 13:31:00.000,5257.768356,-495.562445,-5434.928717,-45.984,-5.384,1211.020491
21 Mar 2024 13:31:05.000,5283.570373,-497.249063,-5409.693880,-45.711,-5.376,1210.918597
21 Mar 2024 13:31:10.000,5309.251153,-498.943173,-5384.335455,-45.438,-5.369,1210.816678
21 Mar 2024 13:31:15.000,5334.810108,-500.644648,-5358.854023,-45.165,-5.361,1210.714743
21 Mar 2024 13:31:20.000,5360.246653,-502.353360,-5333.250164,-44.892,-5.354,1210.612802
21 Mar 2024 13:31:25.000,5385.560204,-504.069181,-5307.524464,-44.619,-5.347,1210.510863
21 Mar 2024 13:31:30.000,5410.750182,-505.791981,-5281.677512,-44.345,-5.340,1210.408936
21 Mar 2024 13:31:35.000,5435.816008,-507.521631,-5255.709896,-44.072,-5.334,1210.307031
21 Mar 2024 13:31:40.000,5460.757110,-509.258001,-5229.622211,-43.799,-5.328,1210.205156
21 Mar 2024 13:31:45.000,5485.572915,-511.000961,-5203.415052,-43.526,-5.322,1210.103322
21 Mar 2024 13:31:50.000,5510.262855,-512.750378,-5177.089019,-43.253,-5.316,1210.001536
21 Mar 2024 13:31:55.000,5534.826365,-514.506122,-5150.644712,-42.979,-5.311,1209.899810
21 Mar 2024 13:32:00.000,5559.262882,-516.268060,-5124.082736,-42.706,-5.306,1209.798151
21 Mar 2024 13:32:05.000,5583.571847,-518.036059,-5097.403698,-42.433,-5.301,1209.696570
21 Mar 2024 13:32:10.000,5607.752704,-519.809986,-5070.608206,-42.159,-5.296,1209.595075
21 Mar 2024 13:32:15.000,5631.804898,-521.589706,-5043.696874,-41.886,-5.291,1209.493676
21 Mar 2024 13:32:20.000,5655.727880,-523.375085,-5016.670316,-41.613,-5.287,1209.392382
21 Mar 2024 13:32:25.000,5679.521101,-525.165989,-4989.529150,-41.339,-5.283,1209.291202
21 Mar 2024 13:32:30.000,5703.184018,-526.962281,-4962.273995,-41.066,-5.279,1209.190146
21 Mar 2024 13:32:35.000,5726.716090,-528.763825,-4934.905474,-40.792,-5.275,1209.089223
21 Mar 2024 13:32:40.000,5750.116777,-530.570485,-4907.424212,-40.519,-5.272,1208.988442
21 Mar 2024 13:32:45.000,5773.385545,-532.382124,-4879.830838,-40.245,-5.269,1208.887812
21 Mar 2024 13:32:50.000,5796.521862,-534.198604,-4852.125982,-39.972,-5.265,1208.787343
21 Mar 2024 13:32:55.000,5819.525199,-536.019787,-4824.310276,-39.698,-5.263,1208.687043
21 Mar 2024 13:33:00.000,5842.395030,-537.845534,-4796.384356,-39.425,-5.260,1208.586923
21 Mar 2024 13:33:05.000,5865.130831,-539.675707,-4768.348860,-39.151,-5.257,1208.486990
21 Mar 2024 13:33:10.000,5887.732085,-541.510165,-4740.204429,-38.878,-5.255,1208.387255
21 Mar 2024 13:33:15.000,5910.198274,-543.348769,-4711.951705,-38.604,-5.253,1208.287727
21 Mar 2024 13:33:20.000,5932.528884,-545.191378,-4683.591334,-38.330,-5.251,1208.188413
21 Mar 2024 13:33:25.000,5954.723407,-547.037852,-4655.123964,-38.057,-5.249,1208.089325
21 Mar 2024 13:33:30.000,5976.781335,-548.888048,-4626.550246,-37.783,-5.247,1207.990470
21 Mar 2024 13:33:35.000,5998.702164,-550.741824,-4597.870831,-37.509,-5.246,1207.891858
21 Mar 2024 13:33:40.000,6020.485395,-552.599040,-4569.086375,-37.236,-5.244,1207.793497
21 Mar 2024 13:33:45.000,6042.130529,-554.459551,-4540.197536,-36.962,-5.243,1207.695398
21 Mar 2024 13:33:50.000,6063.637073,-556.323215,-4511.204974,-36.688,-5.242,1207.597568
21 Mar 2024 13:33:55.000,6085.004536,-558.189887,-4482.109351,-36.415,-5.241,1207.500017
21 Mar 2024 13:34:00.000,6106.232431,-560.059425,-4452.911332,-36.141,-5.240,1207.402753
21 Mar 2024 13:34:05.000,6127.320273,-561.931682,-4423.611584,-35.867,-5.240,1207.305787
21 Mar 2024 13:34:10.000,6148.267582,-563.806515,-4394.210776,-35.593,-5.239,1207.209125
21 Mar 2024 13:34:15.000,6169.073880,-565.683778,-4364.709580,-35.319,-5.239,1207.112779
21 Mar 2024 13:34:20.000,6189.738693,-567.563326,-4335.108669,-35.046,-5.239,1207.016755
21 Mar 2024 13:34:25.000,6210.261550,-569.445012,-4305.408721,-34.772,-5.239,1206.921064
21 Mar 2024 13:34:30.000,6230.641982,-571.328689,-4275.610414,-34.498,-5.239,1206.825713
21 Mar 2024 13:34:35.000,6250.879527,-573.214211,-4245.714427,-34.224,-5.239,1206.730712
21 Mar 2024 13:34:40.000,6270.973722,-575.101431,-4215.721446,-33.950,-5.240,1206.636069
21 Mar 2024 13:34:45.000,6290.924111,-576.990201,-4185.632153,-33.676,-5.240,1206.541793
21 Mar 2024 13:34:50.000,6310.730239,-578.880373,-4155.447238,-33.402,-5.241,1206.447893
21 Mar 2024 13:34:55.000,6330.391656,-580.771798,-4125.167390,-33.128,-5.242,1206.354377
21 Mar 2024 13:35:00.000,6349.907913,-582.664329,-4094.793299,-32.854,-5.243,1206.261254
21 Mar 2024 13:35:05.000,6369.278567,-584.557815,-4064.325661,-32.580,-5.244,1206.168532
21 Mar 2024 13:35:10.000,6388.503178,-586.452107,-4033.765172,-32.306,-5.245,1206.076220
21 Mar 2024 13:35:15.000,6407.581308,-588.347056,-4003.112529,-32.032,-5.246,1205.984327
21 Mar 2024 13:35:20.000,6426.512523,-590.242511,-3972.368432,-31.758,-5.248,1205.892860
21 Mar 2024 13:35:25.000,6445.296393,-592.138322,-3941.533585,-31.484,-5.249,1205.801829
21 Mar 2024 13:35:30.000,6463.932492,-594.034339,-3910.608691,-31.210,-5.251,1205.711241
21 Mar 2024 13:35:35.000,6482.420396,-595.930410,-3879.594457,-30.936,-5.252,1205.621105
21 Mar 2024 13:35:40.000,6500.759684,-597.826384,-3848.491592,-30.662,-5.254,1205.531429
21 Mar 2024 13:35:45.000,6518.949941,-599.722109,-3817.300806,-30.388,-5.256,1205.442222
21 Mar 2024 13:35:50.000,6536.990754,-601.617433,-3786.022812,-30.114,-5.258,1205.353491
21 Mar 2024 13:35:55.000,6554.881714,-603.512204,-3754.658324,-29.839,-5.260,1205.265245
21 Mar 2024 13:36:00.000,6572.622414,-605.406270,-3723.208059,-29.565,-5.263,1205.177492
21 Mar 2024 13:36:05.000,6590.212451,-607.299477,-3691.672735,-29.291,-5.265,1205.090240
21 Mar 2024 13:36:10.000,6607.651429,-609.191673,-3660.053073,-29.017,-5.267,1205.003497
21 Mar 2024 13:36:15.000,6624.938950,-611.082704,-3628.349795,-28.743,-5.270,1204.917271
21 Mar 2024 13:36:20.000,6642.074623,-612.972416,-3596.563625,-28.469,-5.273,1204.831570
21 Mar 2024 13:36:25.000,6659.058060,-614.860656,-3564.695290,-28.194,-5.275,1204.746402
21 Mar 2024 13:36:30.000,6675.888877,-616.747270,-3532.745518,-27.920,-5.278,1204.661774
21 Mar 2024 13:36:35.000,6692.566693,-618.632103,-3500.715038,-27.646,-5.281,1204.577695
21 Mar 2024 13:36:40.000,6709.091129,-620.515000,-3468.604583,-27.371,-5.284,1204.494171
21 Mar 2024 13:36:45.000,6725.461812,-622.395807,-3436.414885,-27.097,-5.287,1204.411212
21 Mar 2024 13:36:50.000,6741.678373,-624.274369,-3404.146681,-26.823,-5.290,1204.328824
21 Mar 2024 13:36:55.000,6757.740443,-626.150530,-3371.800707,-26.549,-5.294,1204.247015
21 Mar 2024 13:37:00.000,6773.647661,-628.024135,-3339.377702,-26.274,-5.297,1204.165793
21 Mar 2024 13:37:05.000,6789.399667,-629.895028,-3306.878408,-26.000,-5.301,1204.085164
21 Mar 2024 13:37:10.000,6804.996105,-631.763054,-3274.303566,-25.725,-5.304,1204.005137
21 Mar 2024 13:37:15.000,6820.436623,-633.628056,-3241.653921,-25.451,-5.308,1203.925719
21 Mar 2024 13:37:20.000,6835.720873,-635.489877,-3208.930219,-25.177,-5.311,1203.846917
21 Mar 2024 13:37:25.000,6850.848510,-637.348363,-3176.133207,-24.902,-5.315,1203.768739
21 Mar 2024 13:37:30.000,6865.819193,-639.203355,-3143.263634,-24.628,-5.319,1203.691191
21 Mar 2024 13:37:35.000,6880.632584,-641.054697,-3110.322252,-24.353,-5.323,1203.614281
21 Mar 2024 13:37:40.000,6895.288350,-642.902232,-3077.309813,-24.079,-5.327,1203.538015
21 Mar 2024 13:37:45.000,6909.786160,-644.745803,-3044.227071,-23.805,-5.331,1203.462402
21 Mar 2024 13:37:50.000,6924.125689,-646.585254,-3011.074782,-23.530,-5.335,1203.387447
21 Mar 2024 13:37:55.000,6938.306613,-648.420425,-2977.853704,-23.256,-5.339,1203.313158
21 Mar 2024 13:38:00.000,6952.328615,-650.251160,-2944.564595,-22.981,-5.343,1203.239542
21 Mar 2024 13:38:05.000,6966.191378,-652.077301,-2911.208215,-22.707,-5.348,1203.166604
21 Mar 2024 13:38:10.000,6979.894591,-653.898691,-2877.785328,-22.432,-5.352,1203.094353
21 Mar 2024 13:38:15.000,6993.437946,-655.715171,-2844.296696,-22.157,-5.356,1203.022795
21 Mar 2024 13:38:20.000,7006.821140,-657.526583,-2810.743085,-21.883,-5.361,1202.951936
21 Mar 2024 13:38:25.000,7020.043873,-659.332770,-2777.125261,-21.608,-5.366,1202.881783
21 Mar 2024 13:38:30.000,7033.105847,-661.133573,-2743.443991,-21.334,-5.370,1202.812342
21 Mar 2024 13:38:35.000,7046.006771,-662.928833,-2709.700047,-21.059,-5.375,1202.743620
21 Mar 2024 13:38:40.000,7058.746354,-664.718393,-2675.894197,-20.785,-5.380,1202.675622
