"Time (UTCG)","Satellite10913 - Satellite11501 - x (km)","Satellite10913 - Satellite11501 - y (km)","Satellite10913 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,872.290326,684.548965,-7496.576732,-81.633,38.124,1220.928624
21 Mar 2024 13:30:05.000,891.391214,714.741940,-7491.510265,-81.376,38.724,1220.900454
21 Mar 2024 13:30:10.000,910.493878,744.904742,-7486.272652,-81.119,39.288,1220.871352
21 Mar 2024 13:30:15.000,929.597864,775.036684,-7480.864010,-80.861,39.819,1220.841321
21 Mar 2024 13:30:20.000,948.702713,805.137082,-7475.284465,-80.602,40.320,1220.810363
21 Mar 2024 13:30:25.000,967.807970,835.205251,-7469.534143,-80.342,40.794,1220.778482
21 Mar 2024 13:30:30.000,986.913177,865.240508,-7463.613176,-80.081,41.241,1220.745680
21 Mar 2024 13:30:35.000,1006.017874,895.242171,-7457.521698,-79.820,41.665,1220.711959
21 Mar 2024 13:30:40.000,1025.121604,925.209560,-7451.259850,-79.559,42.067,1220.677324
21 Mar 2024 13:30:45.000,1044.223908,955.141995,-7444.827774,-79.296,42.449,1220.641778
21 Mar 2024 13:30:50.000,1063.324325,985.038796,-7438.225618,-79.034,42.811,1220.605323
21 Mar 2024 13:30:55.000,1082.422396,1014.899287,-7431.453531,-78.770,43.156,1220.567962
21 Mar 2024 13:31:00.000,1101.517660,1044.722791,-7424.511669,-78.507,43.484,1220.529700
21 Mar 2024 13:31:05.000,1120.609657,1074.508633,-7417.400190,-78.243,43.797,1220.490539
21 Mar 2024 13:31:10.000,1139.697924,1104.256139,-7410.119258,-77.978,44.095,1220.450484
21 Mar 2024 13:31:15.000,1158.782001,1133.964637,-7402.669037,-77.714,44.380,1220.409537
21 Mar 2024 13:31:20.000,1177.861424,1163.633454,-7395.049698,-77.449,44.652,1220.367703
21 Mar 2024 13:31:25.000,1196.935733,1193.261921,-7387.261416,-77.183,44.912,1220.324985
21 Mar 2024 13:31:30.000,1216.004462,1222.849369,-7379.304368,-76.918,45.161,1220.281387
21 Mar 2024 13:31:35.000,1235.067150,1252.395129,-7371.178737,-76.652,45.399,1220.236913
21 Mar 2024 13:31:40.000,1254.123333,1281.898535,-7362.884707,-76.385,45.627,1220.191568
21 Mar 2024 13:31:45.000,1273.172546,1311.358923,-7354.422468,-76.119,45.846,1220.145354
21 Mar 2024 13:31:50.000,1292.214326,1340.775628,-7345.792213,-75.852,46.057,1220.098277
21 Mar 2024 13:31:55.000,1311.248207,1370.147987,-7336.994141,-75.585,46.258,1220.050341
21 Mar 2024 13:32:00.000,1330.273726,1399.475340,-7328.028451,-75.318,46.452,1220.001549
21 Mar 2024 13:32:05.000,1349.290416,1428.757027,-7318.895349,-75.051,46.639,1219.951907
21 Mar 2024 13:32:10.000,1368.297812,1457.992389,-7309.595042,-74.783,46.818,1219.901419
21 Mar 2024 13:32:15.000,1387.295449,1487.180769,-7300.127745,-74.516,46.990,1219.850089
21 Mar 2024 13:32:20.000,1406.282860,1516.321512,-7290.493672,-74.248,47.156,1219.797923
21 Mar 2024 13:32:25.000,1425.259580,1545.413963,-7280.693044,-73.980,47.316,1219.744924
21 Mar 2024 13:32:30.000,1444.225141,1574.457470,-7270.726085,-73.712,47.470,1219.691097
21 Mar 2024 13:32:35.000,1463.179077,1603.451380,-7260.593023,-73.443,47.619,1219.636448
21 Mar 2024 13:32:40.000,1482.120922,1632.395046,-7250.294089,-73.175,47.762,1219.580982
21 Mar 2024 13:32:45.000,1501.050207,1661.287817,-7239.829519,-72.906,47.901,1219.524703
21 Mar 2024 13:32:50.000,1519.966466,1690.129047,-7229.199550,-72.638,48.034,1219.467616
21 Mar 2024 13:32:55.000,1538.869231,1718.918091,-7218.404427,-72.369,48.163,1219.409727
21 Mar 2024 13:33:00.000,1557.758035,1747.654305,-7207.444396,-72.100,48.288,1219.351041
21 Mar 2024 13:33:05.000,1576.632409,1776.337046,-7196.319708,-71.831,48.409,1219.291564
21 Mar 2024 13:33:10.000,1595.491887,1804.965674,-7185.030615,-71.562,48.525,1219.231299
21 Mar 2024 13:33:15.000,1614.335999,1833.539550,-7173.577378,-71.292,48.638,1219.170254
21 Mar 2024 13:33:20.000,1633.164277,1862.058036,-7161.960256,-71.023,48.747,1219.108434
21 Mar 2024 13:33:25.000,1651.976254,1890.520496,-7150.179515,-70.753,48.852,1219.045844
21 Mar 2024 13:33:30.000,1670.771461,1918.926295,-7138.235426,-70.484,48.955,1218.982489
21 Mar 2024 13:33:35.000,1689.549429,1947.274801,-7126.128259,-70.214,49.054,1218.918376
21 Mar 2024 13:33:40.000,1708.309690,1975.565383,-7113.858293,-69.944,49.149,1218.853511
21 Mar 2024 13:33:45.000,1727.051776,2003.797412,-7101.425807,-69.675,49.242,1218.787899
21 Mar 2024 13:33:50.000,1745.775217,2031.970259,-7088.831085,-69.405,49.332,1218.721546
21 Mar 2024 13:33:55.000,1764.479545,2060.083298,-7076.074415,-69.135,49.420,1218.654458
21 Mar 2024 13:34:00.000,1783.164292,2088.135906,-7063.156089,-68.865,49.504,1218.586641
21 Mar 2024 13:34:05.000,1801.828988,2116.127458,-7050.076402,-68.594,49.586,1218.518102
21 Mar 2024 13:34:10.000,1820.473165,2144.057336,-7036.835652,-68.324,49.666,1218.448847
21 Mar 2024 13:34:15.000,1839.096354,2171.924918,-7023.434142,-68.054,49.743,1218.378881
21 Mar 2024 13:34:20.000,1857.698086,2199.729588,-7009.872178,-67.784,49.819,1218.308212
21 Mar 2024 13:34:25.000,1876.277894,2227.470730,-6996.150070,-67.513,49.891,1218.236846
21 Mar 2024 13:34:30.000,1894.835308,2255.147731,-6982.268131,-67.243,49.962,1218.164788
21 Mar 2024 13:34:35.000,1913.369860,2282.759977,-6968.226679,-66.972,50.031,1218.092047
21 Mar 2024 13:34:40.000,1931.881081,2310.306860,-6954.026035,-66.702,50.098,1218.018627
21 Mar 2024 13:34:45.000,1950.368503,2337.787769,-6939.666522,-66.431,50.162,1217.944536
21 Mar 2024 13:34:50.000,1968.831658,2365.202100,-6925.148469,-66.160,50.225,1217.869781
21 Mar 2024 13:34:55.000,1987.270078,2392.549246,-6910.472208,-65.889,50.287,1217.794369
21 Mar 2024 13:35:00.000,2005.683294,2419.828606,-6895.638073,-65.619,50.346,1217.718305
21 Mar 2024 13:35:05.000,2024.070839,2447.039577,-6880.646404,-65.348,50.404,1217.641598
21 Mar 2024 13:35:10.000,2042.432245,2474.181561,-6865.497543,-65.077,50.460,1217.564254
21 Mar 2024 13:35:15.000,2060.767045,2501.253962,-6850.191837,-64.806,50.515,1217.486280
21 Mar 2024 13:35:20.000,2079.074770,2528.256182,-6834.729634,-64.535,50.568,1217.407683
21 Mar 2024 13:35:25.000,2097.354954,2555.187630,-6819.111288,-64.264,50.620,1217.328471
21 Mar 2024 13:35:30.000,2115.607130,2582.047713,-6803.337157,-63.993,50.670,1217.248649
21 Mar 2024 13:35:35.000,2133.830830,2608.835842,-6787.407600,-63.721,50.719,1217.168227
21 Mar 2024 13:35:40.000,2152.025589,2635.551431,-6771.322981,-63.450,50.767,1217.087211
21 Mar 2024 13:35:45.000,2170.190939,2662.193892,-6755.083668,-63.179,50.813,1217.005608
21 Mar 2024 13:35:50.000,2188.326415,2688.762643,-6738.690031,-62.908,50.859,1216.923426
21 Mar 2024 13:35:55.000,2206.431551,2715.257103,-6722.142446,-62.636,50.903,1216.840672
21 Mar 2024 13:36:00.000,2224.505881,2741.676691,-6705.441290,-62.365,50.945,1216.757353
21 Mar 2024 13:36:05.000,2242.548939,2768.020831,-6688.586945,-62.093,50.987,1216.673478
21 Mar 2024 13:36:10.000,2260.560261,2794.288947,-6671.579796,-61.822,51.027,1216.589054
