"Time (UTCG)","Satellite10422 - Satellite11501 - x (km)","Satellite10422 - Satellite11501 - y (km)","Satellite10422 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,7493.992894,1016.138844,-485.481972,-3.694,7.722,1200.088113
21 Mar 2024 13:30:05.000,7496.325238,1015.543407,-449.377247,-3.419,7.715,1200.075495
21 Mar 2024 13:30:10.000,7498.486878,1014.923264,-413.262256,-3.144,7.708,1200.063848
21 Mar 2024 13:30:15.000,7500.477749,1014.278555,-377.137824,-2.869,7.701,1200.053174
21 Mar 2024 13:30:20.000,7502.297787,1013.609419,-341.004776,-2.594,7.694,1200.043473
21 Mar 2024 13:30:25.000,7503.946932,1012.915995,-304.863937,-2.319,7.688,1200.034747
21 Mar 2024 13:30:30.000,7505.425130,1012.198424,-268.716134,-2.044,7.681,1200.026995
21 Mar 2024 13:30:35.000,7506.732329,1011.456848,-232.562192,-1.769,7.674,1200.020220
21 Mar 2024 13:30:40.000,7507.868483,1010.691407,-196.402937,-1.494,7.667,1200.014421
21 Mar 2024 13:30:45.000,7508.833548,1009.902245,-160.239195,-1.218,7.660,1200.009599
21 Mar 2024 13:30:50.000,7509.627484,1009.089503,-124.071792,-0.943,7.653,1200.005755
21 Mar 2024 13:30:55.000,7510.250258,1008.253326,-87.901554,-0.668,7.646,1200.002889
21 Mar 2024 13:31:00.000,7510.701837,1007.393857,-51.729309,-0.393,7.639,1200.001000
21 Mar 2024 13:31:05.000,7510.982195,1006.511240,-15.555882,-0.118,7.632,1200.000090
21 Mar 2024 13:31:10.000,7511.091307,1005.605621,20.617901,0.157,7.626,1200.000159
21 Mar 2024 13:31:15.000,7511.029156,1004.677146,56.791213,0.432,7.619,1200.001206
21 Mar 2024 13:31:20.000,7510.795725,1003.725959,92.963227,0.707,7.612,1200.003231
21 Mar 2024 13:31:25.000,7510.391004,1002.752208,129.133117,0.982,7.605,1200.006234
21 Mar 2024 13:31:30.000,7509.814986,1001.756041,165.300058,1.257,7.598,1200.010215
21 Mar 2024 13:31:35.000,7509.067666,1000.737603,201.463222,1.532,7.591,1200.015174
21 Mar 2024 13:31:40.000,7508.149046,999.697045,237.621783,1.807,7.584,1200.021109
21 Mar 2024 13:31:45.000,7507.059131,998.634514,273.774916,2.082,7.577,1200.028021
21 Mar 2024 13:31:50.000,7505.797929,997.550160,309.921794,2.357,7.570,1200.035909
21 Mar 2024 13:31:55.000,7504.365453,996.444131,346.061592,2.632,7.564,1200.044772
21 Mar 2024 13:32:00.000,7502.761721,995.316579,382.193484,2.907,7.557,1200.054609
21 Mar 2024 13:32:05.000,7500.986752,994.167654,418.316645,3.182,7.550,1200.065420
21 Mar 2024 13:32:10.000,7499.040571,992.997506,454.430249,3.457,7.543,1200.077203
21 Mar 2024 13:32:15.000,7496.923208,991.806288,490.533471,3.732,7.536,1200.089957
21 Mar 2024 13:32:20.000,7494.634695,990.594152,526.625487,4.007,7.529,1200.103681
21 Mar 2024 13:32:25.000,7492.175069,989.361249,562.705472,4.282,7.523,1200.118374
21 Mar 2024 13:32:30.000,7489.544370,988.107733,598.772601,4.557,7.516,1200.134034
21 Mar 2024 13:32:35.000,7486.742644,986.833757,634.826051,4.832,7.509,1200.150661
21 Mar 2024 13:32:40.000,7483.769938,985.539474,670.864998,5.107,7.502,1200.168252
21 Mar 2024 13:32:45.000,7480.626307,984.225039,706.888619,5.382,7.495,1200.186806
21 Mar 2024 13:32:50.000,7477.311806,982.890607,742.896091,5.657,7.489,1200.206321
21 Mar 2024 13:32:55.000,7473.826496,981.536332,778.886591,5.933,7.482,1200.226795
21 Mar 2024 13:33:00.000,7470.170443,980.162370,814.859297,6.208,7.475,1200.248227
21 Mar 2024 13:33:05.000,7466.343714,978.768876,850.813386,6.483,7.468,1200.270614
21 Mar 2024 13:33:10.000,7462.346383,977.356007,886.748039,6.758,7.462,1200.293954
21 Mar 2024 13:33:15.000,7458.178526,975.923919,922.662433,7.033,7.455,1200.318246
21 Mar 2024 13:33:20.000,7453.840224,974.472770,958.555749,7.308,7.448,1200.343487
21 Mar 2024 13:33:25.000,7449.331562,973.002716,994.427166,7.583,7.442,1200.369674
21 Mar 2024 13:33:30.000,7444.652628,971.513916,1030.275865,7.857,7.435,1200.396806
21 Mar 2024 13:33:35.000,7439.803514,970.006526,1066.101026,8.132,7.428,1200.424879
21 Mar 2024 13:33:40.000,7434.784319,968.480707,1101.901832,8.407,7.422,1200.453892
21 Mar 2024 13:33:45.000,7429.595141,966.936615,1137.677465,8.682,7.415,1200.483841
21 Mar 2024 13:33:50.000,7424.236086,965.374411,1173.427106,8.957,7.409,1200.514723
21 Mar 2024 13:33:55.000,7418.707263,963.794255,1209.149940,9.232,7.402,1200.546537
21 Mar 2024 13:34:00.000,7413.008783,962.196304,1244.845150,9.507,7.396,1200.579278
21 Mar 2024 13:34:05.000,7407.140763,960.580721,1280.511921,9.782,7.389,1200.612944
21 Mar 2024 13:34:10.000,7401.103325,958.947664,1316.149439,10.057,7.383,1200.647532
