"Time (UTCG)","Satellite10118 - Satellite11501 - x (km)","Satellite10118 - Satellite11501 - y (km)","Satellite10118 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,5185.582104,-2386.443929,-4984.253606,-41.286,-24.712,1209.271598
21 Mar 2024 13:30:05.000,5207.290160,-2395.966299,-4956.978422,-41.013,-24.708,1209.170575
21 Mar 2024 13:30:10.000,5228.873011,-2405.450047,-4929.589993,-40.739,-24.704,1209.069686
21 Mar 2024 13:30:15.000,5250.330194,-2414.894866,-4902.088945,-40.466,-24.700,1208.968941
21 Mar 2024 13:30:20.000,5271.661252,-2424.300451,-4874.475906,-40.192,-24.696,1208.868348
21 Mar 2024 13:30:25.000,5292.865728,-2433.666495,-4846.751507,-39.919,-24.693,1208.767919
21 Mar 2024 13:30:30.000,5313.943169,-2442.992692,-4818.916382,-39.645,-24.690,1208.667660
21 Mar 2024 13:30:35.000,5334.893126,-2452.278740,-4790.971165,-39.372,-24.687,1208.567582
21 Mar 2024 13:30:40.000,5355.715153,-2461.524332,-4762.916496,-39.098,-24.684,1208.467694
21 Mar 2024 13:30:45.000,5376.408807,-2470.729166,-4734.753016,-38.825,-24.681,1208.368005
21 Mar 2024 13:30:50.000,5396.973646,-2479.892939,-4706.481368,-38.551,-24.679,1208.268524
21 Mar 2024 13:30:55.000,5417.409235,-2489.015348,-4678.102197,-38.278,-24.676,1208.169260
21 Mar 2024 13:31:00.000,5437.715139,-2498.096093,-4649.616153,-38.004,-24.674,1208.070223
21 Mar 2024 13:31:05.000,5457.890928,-2507.134871,-4621.023885,-37.730,-24.672,1207.971420
21 Mar 2024 13:31:10.000,5477.936174,-2516.131382,-4592.326048,-37.457,-24.670,1207.872863
21 Mar 2024 13:31:15.000,5497.850453,-2525.085327,-4563.523297,-37.183,-24.669,1207.774558
21 Mar 2024 13:31:20.000,5517.633344,-2533.996407,-4534.616289,-36.909,-24.667,1207.676516
21 Mar 2024 13:31:25.000,5537.284428,-2542.864322,-4505.605685,-36.636,-24.666,1207.578746
21 Mar 2024 13:31:30.000,5556.803292,-2551.688776,-4476.492149,-36.362,-24.665,1207.481256
21 Mar 2024 13:31:35.000,5576.189523,-2560.469471,-4447.276344,-36.088,-24.664,1207.384055
21 Mar 2024 13:31:40.000,5595.442713,-2569.206111,-4417.958939,-35.814,-24.663,1207.287153
21 Mar 2024 13:31:45.000,5614.562458,-2577.898401,-4388.540604,-35.541,-24.662,1207.190557
21 Mar 2024 13:31:50.000,5633.548355,-2586.546044,-4359.022009,-35.267,-24.661,1207.094278
21 Mar 2024 13:31:55.000,5652.400007,-2595.148748,-4329.403831,-34.993,-24.661,1206.998324
21 Mar 2024 13:32:00.000,5671.117017,-2603.706218,-4299.686745,-34.719,-24.661,1206.902703
