"Time (UTCG)","Satellite10114 - Satellite11501 - x (km)","Satellite10114 - Satellite11501 - y (km)","Satellite10114 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,1410.905755,-989.988973,-7379.527571,-76.925,-35.056,1220.282610
21 Mar 2024 13:30:05.000,1443.409262,-1003.397433,-7371.426164,-76.660,-34.805,1220.238267
21 Mar 2024 13:30:10.000,1475.870201,-1016.806808,-7363.156351,-76.394,-34.565,1220.193052
21 Mar 2024 13:30:15.000,1508.287833,-1030.216762,-7354.718324,-76.128,-34.335,1220.146969
21 Mar 2024 13:30:20.000,1540.661421,-1043.626960,-7346.112274,-75.862,-34.113,1220.100022
21 Mar 2024 13:30:25.000,1572.990231,-1057.037064,-7337.338398,-75.596,-33.901,1220.052216
21 Mar 2024 13:30:30.000,1605.273528,-1070.446737,-7328.396897,-75.329,-33.697,1220.003553
21 Mar 2024 13:30:35.000,1637.510580,-1083.855641,-7319.287974,-75.062,-33.500,1219.954040
21 Mar 2024 13:30:40.000,1669.700654,-1097.263437,-7310.011838,-74.795,-33.311,1219.903680
21 Mar 2024 13:30:45.000,1701.843021,-1110.669785,-7300.568700,-74.528,-33.130,1219.852479
21 Mar 2024 13:30:50.000,1733.936952,-1124.074348,-7290.958778,-74.261,-32.954,1219.800439
21 Mar 2024 13:30:55.000,1765.981719,-1137.476783,-7281.182289,-73.993,-32.786,1219.747568
21 Mar 2024 13:31:00.000,1797.976597,-1150.876752,-7271.239458,-73.725,-32.623,1219.693868
21 Mar 2024 13:31:05.000,1829.920860,-1164.273912,-7261.130511,-73.457,-32.466,1219.639345
21 Mar 2024 13:31:10.000,1861.813786,-1177.667923,-7250.855679,-73.189,-32.315,1219.584004
21 Mar 2024 13:31:15.000,1893.654651,-1191.058443,-7240.415198,-72.921,-32.169,1219.527850
21 Mar 2024 13:31:20.000,1925.442736,-1204.445128,-7229.809305,-72.653,-32.028,1219.470888
21 Mar 2024 13:31:25.000,1957.177322,-1217.827637,-7219.038244,-72.384,-31.891,1219.413124
21 Mar 2024 13:31:30.000,1988.857691,-1231.205625,-7208.102260,-72.116,-31.760,1219.354561
21 Mar 2024 13:31:35.000,2020.483127,-1244.578750,-7197.001602,-71.847,-31.632,1219.295207
21 Mar 2024 13:31:40.000,2052.052915,-1257.946667,-7185.736525,-71.578,-31.509,1219.235065
21 Mar 2024 13:31:45.000,2083.566342,-1271.309032,-7174.307286,-71.309,-31.390,1219.174142
21 Mar 2024 13:31:50.000,2115.022697,-1284.665499,-7162.714146,-71.040,-31.275,1219.112443
21 Mar 2024 13:31:55.000,2146.421270,-1298.015725,-7150.957370,-70.771,-31.163,1219.049973
21 Mar 2024 13:32:00.000,2177.761351,-1311.359362,-7139.037226,-70.502,-31.055,1218.986739
21 Mar 2024 13:32:05.000,2209.042235,-1324.696065,-7126.953987,-70.232,-30.950,1218.922745
21 Mar 2024 13:32:10.000,2240.263216,-1338.025487,-7114.707928,-69.963,-30.848,1218.857999
21 Mar 2024 13:32:15.000,2271.423591,-1351.347283,-7102.299331,-69.693,-30.750,1218.792505
21 Mar 2024 13:32:20.000,2302.522656,-1364.661104,-7089.728477,-69.424,-30.654,1218.726269
21 Mar 2024 13:32:25.000,2333.559713,-1377.966604,-7076.995655,-69.154,-30.562,1218.659299
21 Mar 2024 13:32:30.000,2364.534062,-1391.263434,-7064.101154,-68.884,-30.472,1218.591598
21 Mar 2024 13:32:35.000,2395.445006,-1404.551247,-7051.045271,-68.614,-30.385,1218.523175
21 Mar 2024 13:32:40.000,2426.291849,-1417.829694,-7037.828302,-68.344,-30.300,1218.454035
21 Mar 2024 13:32:45.000,2457.073899,-1431.098428,-7024.450550,-68.074,-30.218,1218.384183
21 Mar 2024 13:32:50.000,2487.790463,-1444.357097,-7010.912321,-67.804,-30.139,1218.313628
21 Mar 2024 13:32:55.000,2518.440852,-1457.605355,-6997.213924,-67.534,-30.061,1218.242374
21 Mar 2024 13:33:00.000,2549.024375,-1470.842851,-6983.355671,-67.264,-29.986,1218.170428
21 Mar 2024 13:33:05.000,2579.540348,-1484.069235,-6969.337880,-66.993,-29.913,1218.097798
21 Mar 2024 13:33:10.000,2609.988085,-1497.284158,-6955.160871,-66.723,-29.842,1218.024489
21 Mar 2024 13:33:15.000,2640.366903,-1510.487269,-6940.824967,-66.453,-29.773,1217.950508
21 Mar 2024 13:33:20.000,2670.676121,-1523.678218,-6926.330496,-66.182,-29.706,1217.875862
21 Mar 2024 13:33:25.000,2700.915060,-1536.856654,-6911.677789,-65.912,-29.640,1217.800558
21 Mar 2024 13:33:30.000,2731.083041,-1550.022227,-6896.867181,-65.641,-29.577,1217.724602
21 Mar 2024 13:33:35.000,2761.179390,-1563.174585,-6881.899010,-65.370,-29.515,1217.648001
21 Mar 2024 13:33:40.000,2791.203432,-1576.313377,-6866.773619,-65.099,-29.455,1217.570763
21 Mar 2024 13:33:45.000,2821.154495,-1589.438252,-6851.491352,-64.829,-29.397,1217.492894
21 Mar 2024 13:33:50.000,2851.031911,-1602.548859,-6836.052559,-64.558,-29.340,1217.414401
21 Mar 2024 13:33:55.000,2880.835009,-1615.644844,-6820.457593,-64.287,-29.285,1217.335292
21 Mar 2024 13:34:00.000,2910.563126,-1628.725857,-6804.706810,-64.016,-29.231,1217.255573
21 Mar 2024 13:34:05.000,2940.215595,-1641.791545,-6788.800569,-63.745,-29.179,1217.175252
21 Mar 2024 13:34:10.000,2969.791756,-1654.841557,-6772.739234,-63.474,-29.128,1217.094337
21 Mar 2024 13:34:15.000,2999.290948,-1667.875539,-6756.523173,-63.203,-29.078,1217.012834
21 Mar 2024 13:34:20.000,3028.712513,-1680.893140,-6740.152755,-62.932,-29.030,1216.930750
21 Mar 2024 13:34:25.000,3058.055794,-1693.894006,-6723.628354,-62.661,-28.983,1216.848094
21 Mar 2024 13:34:30.000,3087.320137,-1706.877786,-6706.950349,-62.389,-28.937,1216.764873
21 Mar 2024 13:34:35.000,3116.504892,-1719.844126,-6690.119119,-62.118,-28.892,1216.681095
21 Mar 2024 13:34:40.000,3145.609406,-1732.792674,-6673.135050,-61.847,-28.849,1216.596766
21 Mar 2024 13:34:45.000,3174.633034,-1745.723077,-6655.998530,-61.575,-28.806,1216.511895
21 Mar 2024 13:34:50.000,3203.575128,-1758.634981,-6638.709950,-61.304,-28.765,1216.426489
21 Mar 2024 13:34:55.000,3232.435045,-1771.528034,-6621.269704,-61.033,-28.725,1216.340556
21 Mar 2024 13:35:00.000,3261.212143,-1784.401883,-6603.678192,-60.761,-28.686,1216.254105
21 Mar 2024 13:35:05.000,3289.905783,-1797.256175,-6585.935816,-60.490,-28.648,1216.167142
21 Mar 2024 13:35:10.000,3318.515329,-1810.090556,-6568.042980,-60.218,-28.610,1216.079676
21 Mar 2024 13:35:15.000,3347.040143,-1822.904674,-6550.000093,-59.946,-28.574,1215.991714
21 Mar 2024 13:35:20.000,3375.479594,-1835.698175,-6531.807568,-59.675,-28.539,1215.903265
21 Mar 2024 13:35:25.000,3403.833051,-1848.470707,-6513.465821,-59.403,-28.504,1215.814336
21 Mar 2024 13:35:30.000,3432.099886,-1861.221916,-6494.975269,-59.131,-28.471,1215.724937
21 Mar 2024 13:35:35.000,3460.279471,-1873.951448,-6476.336336,-58.860,-28.438,1215.635074
21 Mar 2024 13:35:40.000,3488.371183,-1886.658952,-6457.549448,-58.588,-28.406,1215.544756
21 Mar 2024 13:35:45.000,3516.374400,-1899.344075,-6438.615034,-58.316,-28.375,1215.453991
21 Mar 2024 13:35:50.000,3544.288503,-1912.006462,-6419.533526,-58.044,-28.345,1215.362788
21 Mar 2024 13:35:55.000,3572.112874,-1924.645762,-6400.305360,-57.772,-28.316,1215.271154
21 Mar 2024 13:36:00.000,3599.846898,-1937.261621,-6380.930975,-57.501,-28.287,1215.179099
21 Mar 2024 13:36:05.000,3627.489963,-1949.853688,-6361.410815,-57.229,-28.259,1215.086630
21 Mar 2024 13:36:10.000,3655.041458,-1962.421609,-6341.745325,-56.957,-28.232,1214.993756
21 Mar 2024 13:36:15.000,3682.500775,-1974.965031,-6321.934954,-56.685,-28.205,1214.900485
21 Mar 2024 13:36:20.000,3709.867309,-1987.483603,-6301.980154,-56.413,-28.179,1214.806826
21 Mar 2024 13:36:25.000,3737.140456,-1999.976972,-6281.881383,-56.141,-28.154,1214.712787
21 Mar 2024 13:36:30.000,3764.319616,-2012.444786,-6261.639099,-55.868,-28.129,1214.618377
21 Mar 2024 13:36:35.000,3791.404189,-2024.886694,-6241.253764,-55.596,-28.105,1214.523605
21 Mar 2024 13:36:40.000,3818.393580,-2037.302342,-6220.725844,-55.324,-28.082,1214.428478
21 Mar 2024 13:36:45.000,3845.287195,-2049.691380,-6200.055808,-55.052,-28.059,1214.333007
21 Mar 2024 13:36:50.000,3872.084442,-2062.053457,-6179.244129,-54.780,-28.037,1214.237198
21 Mar 2024 13:36:55.000,3898.784734,-2074.388220,-6158.291281,-54.508,-28.016,1214.141062
21 Mar 2024 13:37:00.000,3925.387483,-2086.695318,-6137.197744,-54.235,-27.995,1214.044607
21 Mar 2024 13:37:05.000,3951.892106,-2098.974402,-6115.963999,-53.963,-27.974,1213.947841
21 Mar 2024 13:37:10.000,3978.298021,-2111.225119,-6094.590531,-53.691,-27.954,1213.850774
21 Mar 2024 13:37:15.000,4004.604649,-2123.447120,-6073.077829,-53.418,-27.935,1213.753414
