time,x,y,z,lat,lon,alt
0.0,5085.77750,5614.07905,-212.47140,-1.616,47.827,1200.016877
5.0,5087.10351,5614.12984,-176.30764,-1.341,47.819,1200.011621
10.0,5088.31398,5614.05220,-140.13985,-1.066,47.812,1200.007342
15.0,5089.40877,5613.84621,-103.96886,-0.791,47.805,1200.004041
20.0,5090.38777,5613.51196,-67.79549,-0.515,47.798,1200.001718
25.0,5091.25087,5613.04954,-31.62058,-0.240,47.791,1200.000374
30.0,5091.99795,5612.45905,4.55506,0.035,47.784,1200.000008
35.0,5092.62890,5611.74058,40.73059,0.310,47.776,1200.000620
40.0,5093.14361,5610.89424,76.90519,0.585,47.769,1200.002211
45.0,5093.54198,5609.92012,113.07804,0.860,47.762,1200.004780
50.0,5093.82391,5608.81835,149.24830,1.135,47.755,1200.008328
55.0,5093.98930,5607.58902,185.41515,1.410,47.748,1200.012853
60.0,5094.03804,5606.23226,221.57777,1.685,47.741,1200.018355
65.0,5093.97005,5604.74817,257.73533,1.960,47.733,1200.024834
70.0,5093.78524,5603.13687,293.88699,2.235,47.726,1200.032289
75.0,5093.48351,5601.39849,330.03195,2.510,47.719,1200.040720
80.0,5093.06478,5599.53316,366.16936,2.785,47.712,1200.050126
85.0,5092.52896,5597.54099,402.29841,3.060,47.705,1200.060506
90.0,5091.87599,5595.42212,438.41827,3.335,47.698,1200.071858
95.0,5091.10577,5593.17669,474.52811,3.610,47.690,1200.084182
100.0,5090.21824,5590.80483,510.62711,3.885,47.683,1200.097477
105.0,5089.21332,5588.30668,546.71444,4.160,47.676,1200.111742
110.0,5088.09094,5585.68238,582.78929,4.436,47.669,1200.126974
115.0,5086.85104,5582.93207,618.85082,4.711,47.662,1200.143174
120.0,5085.49355,5580.05592,654.89821,4.986,47.655,1200.160339
125.0,5084.01841,5577.05406,690.93064,5.261,47.648,1200.178467
130.0,5082.42557,5573.92665,726.94729,5.536,47.641,1200.197557
135.0,5080.71496,5570.67386,762.94733,5.811,47.634,1200.217608
140.0,5078.88654,5567.29583,798.92994,6.086,47.627,1200.238617
145.0,5076.94026,5563.79273,834.89430,6.361,47.620,1200.260582
150.0,5074.87606,5560.16472,870.83958,6.636,47.613,1200.283502
155.0,5072.69391,5556.41199,906.76497,6.911,47.606,1200.307374
160.0,5070.39376,5552.53469,942.66964,7.186,47.599,1200.332197
165.0,5067.97558,5548.53299,978.55278,7.461,47.592,1200.357967
170.0,5065.43932,5544.40709,1014.41356,7.736,47.585,1200.384682
175.0,5062.78496,5540.15715,1050.25117,8.011,47.578,1200.412341
180.0,5060.01247,5535.78337,1086.06478,8.286,47.571,1200.440939
185.0,5057.12181,5531.28592,1121.85359,8.561,47.564,1200.470476
190.0,5054.11297,5526.66499,1157.61676,8.836,47.557,1200.500948
195.0,5050.98592,5521.92078,1193.35348,9.111,47.550,1200.532351
200.0,5047.74064,5517.05347,1229.06295,9.386,47.544,1200.564684
205.0,5044.37712,5512.06328,1264.74433,9.661,47.537,1200.597944
210.0,5040.89535,5506.95039,1300.39683,9.936,47.530,1200.632126
215.0,5037.29530,5501.71501,1336.01961,10.211,47.523,1200.667229
220.0,5033.57699,5496.35734,1371.61187,10.486,47.516,1200.703248
225.0,5029.74039,5490.87759,1407.17280,10.760,47.510,1200.740181
230.0,5025.78551,5485.27597,1442.70158,11.035,47.503,1200.778025
235.0,5021.71236,5479.55271,1478.19739,11.310,47.496,1200.816774
240.0,5017.52093,5473.70800,1513.65944,11.585,47.490,1200.856427
245.0,5013.21122,5467.74207,1549.08691,11.860,47.483,1200.896979
250.0,5008.78326,5461.65515,1584.47899,12.135,47.477,1200.938427
255.0,5004.23705,5455.44745,1619.83487,12.410,47.470,1200.980766
260.0,4999.57261,5449.11921,1655.15375,12.685,47.464,1201.023993
265.0,4994.78996,5442.67065,1690.43481,12.960,47.457,1201.068104
270.0,4989.88911,5436.10201,1725.67725,13.235,47.451,1201.113095
275.0,4984.87009,5429.41352,1760.88027,13.510,47.444,1201.158962
280.0,4979.73293,5422.60543,1796.04306,13.784,47.438,1201.205700
285.0,4974.47766,5415.67796,1831.16482,14.059,47.432,1201.253305
290.0,4969.10430,5408.63138,1866.24475,14.334,47.425,1201.301773
295.0,4963.61290,5401.46591,1901.28204,14.609,47.419,1201.351099
300.0,4958.00349,5394.18181,1936.27589,14.884,47.413,1201.401278
305.0,4952.27612,5386.77934,1971.22551,15.159,47.406,1201.452307
310.0,4946.43082,5379.25874,2006.13010,15.434,47.400,1201.504180
315.0,4940.46764,5371.62027,2040.98885,15.708,47.394,1201.556892
320.0,4934.38664,5363.86420,2075.80098,15.983,47.388,1201.610440
325.0,4928.18786,5355.99078,2110.56569,16.258,47.382,1201.664816
330.0,4921.87137,5348.00028,2145.28217,16.533,47.376,1201.720018
335.0,4915.43721,5339.89297,2179.94965,16.807,47.370,1201.776039
340.0,4908.88545,5331.66911,2214.56733,17.082,47.364,1201.832875
345.0,4902.21616,5323.32899,2249.13441,17.357,47.358,1201.890520
350.0,4895.42940,5314.87287,2283.65011,17.632,47.352,1201.948968
355.0,4888.52524,5306.30103,2318.11364,17.906,47.347,1202.008216
360.0,4881.50374,5297.61375,2352.52421,18.181,47.341,1202.068256
365.0,4874.36500,5288.81132,2386.88104,18.456,47.335,1202.129083
370.0,4867.10908,5279.89402,2421.18333,18.731,47.330,1202.190693
375.0,4859.73607,5270.86214,2455.43031,19.005,47.324,1202.253078
