time,x,y,z,lat,lon,alt
0.0,7334.73678,933.21456,-1660.99588,-12.730,7.251,1201.031233
5.0,7342.61908,933.40943,-1625.68517,-12.456,7.245,1200.987862
10.0,7350.33474,933.57742,-1590.33732,-12.181,7.238,1200.945378
15.0,7357.88357,933.71863,-1554.95313,-11.906,7.232,1200.903784
20.0,7365.26538,933.83319,-1519.53342,-11.631,7.226,1200.863086
25.0,7372.47998,933.92121,-1484.07900,-11.356,7.220,1200.823286
30.0,7379.52719,933.98282,-1448.59067,-11.081,7.213,1200.784388
35.0,7386.40683,934.01813,-1413.06925,-10.806,7.207,1200.746397
40.0,7393.11872,934.02727,-1377.51555,-10.531,7.200,1200.709315
45.0,7399.66269,934.01035,-1341.93037,-10.256,7.194,1200.673145
50.0,7406.03858,933.96751,-1306.31454,-9.981,7.188,1200.637892
55.0,7412.24621,933.89887,-1270.66887,-9.706,7.181,1200.603558
60.0,7418.28544,933.80454,-1234.99417,-9.431,7.175,1200.570147
65.0,7424.15610,933.68466,-1199.29125,-9.156,7.168,1200.537662
70.0,7429.85805,933.53935,-1163.56093,-8.881,7.162,1200.506105
75.0,7435.39113,933.36874,-1127.80404,-8.607,7.155,1200.475480
80.0,7440.75520,933.17296,-1092.02137,-8.332,7.148,1200.445789
85.0,7445.95012,932.95212,-1056.21376,-8.057,7.142,1200.417036
90.0,7450.97576,932.70637,-1020.38202,-7.782,7.135,1200.389222
95.0,7455.83198,932.43583,-984.52697,-7.507,7.128,1200.362351
100.0,7460.51865,932.14063,-948.64942,-7.232,7.122,1200.336424
105.0,7465.03565,931.82089,-912.75021,-6.957,7.115,1200.311445
110.0,7469.38286,931.47676,-876.83014,-6.682,7.108,1200.287416
115.0,7473.56017,931.10837,-840.89004,-6.407,7.102,1200.264338
120.0,7477.56745,930.71584,-804.93073,-6.132,7.095,1200.242215
125.0,7481.40460,930.29931,-768.95303,-5.857,7.088,1200.221047
130.0,7485.07153,929.85891,-732.95776,-5.582,7.081,1200.200838
135.0,7488.56811,929.39477,-696.94575,-5.307,7.075,1200.181588
140.0,7491.89427,928.90704,-660.91781,-5.032,7.068,1200.163300
145.0,7495.04990,928.39585,-624.87478,-4.757,7.061,1200.145975
150.0,7498.03492,927.86133,-588.81747,-4.481,7.054,1200.129615
155.0,7500.84925,927.30362,-552.74671,-4.206,7.048,1200.114221
160.0,7503.49280,926.72286,-516.66332,-3.931,7.041,1200.099795
165.0,7505.96549,926.11918,-480.56813,-3.656,7.034,1200.086339
170.0,7508.26725,925.49272,-444.46196,-3.381,7.027,1200.073853
175.0,7510.39803,924.84363,-408.34564,-3.106,7.020,1200.062338
180.0,7512.35773,924.17204,-372.21998,-2.831,7.013,1200.051796
185.0,7514.14632,923.47809,-336.08583,-2.556,7.006,1200.042228
190.0,7515.76373,922.76193,-299.94399,-2.281,7.000,1200.033634
195.0,7517.20990,922.02369,-263.79530,-2.006,6.993,1200.026016
200.0,7518.48480,921.26351,-227.64059,-1.731,6.986,1200.019373
205.0,7519.58837,920.48154,-191.48068,-1.456,6.979,1200.013707
210.0,7520.52057,919.67793,-155.31639,-1.181,6.972,1200.009019
215.0,7521.28138,918.85280,-119.14855,-0.906,6.965,1200.005307
