"Time (UTCG)","Satellite10312 - Satellite11501 - x (km)","Satellite10312 - Satellite11501 - y (km)","Satellite10312 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,-567.175588,-369.046076,-7547.865741,-84.906,-146.949,1221.214850
21 Mar 2024 13:30:05.000,-531.208819,-370.301330,-7550.420816,-85.126,-145.120,1221.229160
21 Mar 2024 13:30:10.000,-495.230908,-371.574425,-7552.803399,-85.340,-143.119,1221.242507
21 Mar 2024 13:30:15.000,-459.242685,-372.865341,-7555.013434,-85.548,-140.926,1221.254892
21 Mar 2024 13:30:20.000,-423.244980,-374.174055,-7557.050870,-85.749,-138.521,1221.266312
21 Mar 2024 13:30:25.000,-387.238623,-375.500544,-7558.915662,-85.941,-135.882,1221.276768
21 Mar 2024 13:30:30.000,-351.224446,-376.844784,-7560.607766,-86.124,-132.985,1221.286257
21 Mar 2024 13:30:35.000,-315.203280,-378.206750,-7562.127144,-86.296,-129.808,1221.294780
21 Mar 2024 13:30:40.000,-279.175954,-379.586416,-7563.473761,-86.455,-126.334,1221.302335
21 Mar 2024 13:30:45.000,-243.143301,-380.983755,-7564.647586,-86.600,-122.546,1221.308921
21 Mar 2024 13:30:50.000,-207.106152,-382.398738,-7565.648593,-86.729,-118.440,1221.314539
21 Mar 2024 13:30:55.000,-171.065338,-383.831336,-7566.476759,-86.839,-114.022,1221.319187
21 Mar 2024 13:31:00.000,-135.021691,-385.281520,-7567.132065,-86.929,-109.313,1221.322866
21 Mar 2024 13:31:05.000,-98.976042,-386.749257,-7567.614495,-86.997,-104.355,1221.325574
21 Mar 2024 13:31:10.000,-62.929222,-388.234517,-7567.924039,-87.042,-99.207,1221.327312
21 Mar 2024 13:31:15.000,-26.882064,-389.737265,-7568.060690,-87.062,-93.946,1221.328079
21 Mar 2024 13:31:20.000,9.164602,-391.257467,-7568.024445,-87.056,-88.658,1221.327875
21 Mar 2024 13:31:25.000,45.209945,-392.795089,-7567.815304,-87.026,-83.434,1221.326701
21 Mar 2024 13:31:30.000,81.253132,-394.350094,-7567.433272,-86.971,-78.358,1221.324557
21 Mar 2024 13:31:35.000,117.293332,-395.922445,-7566.878358,-86.894,-73.498,1221.321442
21 Mar 2024 13:31:40.000,153.329715,-397.512103,-7566.150575,-86.795,-68.907,1221.317357
