"Time (UTCG)","Satellite10922 - Satellite11501 - x (km)","Satellite10922 - Satellite11501 - y (km)","Satellite10922 - Satellite11501 - z (km)","Lat (deg)","Lon (deg)","Alt (km)"
21 Mar 2024 13:30:00.000,4031.676953,6415.072739,-143.468062,-1.091,57.852,1200.007695
21 Mar 2024 13:30:05.000,4032.802759,6415.072067,-107.297130,-0.816,57.845,1200.004304
21 Mar 2024 13:30:10.000,4033.836916,6414.924905,-71.123745,-0.541,57.837,1200.001891
21 Mar 2024 13:30:15.000,4034.779295,6414.631324,-34.948736,-0.266,57.830,1200.000457
21 Mar 2024 13:30:20.000,4035.629766,6414.191397,1.227071,0.009,57.823,1200.000001
21 Mar 2024 13:30:25.000,4036.388205,6413.605201,37.402850,0.284,57.816,1200.000523
21 Mar 2024 13:30:30.000,4037.054486,6412.872818,73.577775,0.559,57.809,1200.002024
21 Mar 2024 13:30:35.000,4037.628488,6411.994331,109.751019,0.835,57.801,1200.004503
21 Mar 2024 13:30:40.000,4038.110092,6410.969826,145.921756,1.110,57.794,1200.007961
21 Mar 2024 13:30:45.000,4038.499180,6409.799396,182.089159,1.385,57.787,1200.012396
21 Mar 2024 13:30:50.000,4038.795637,6408.483134,218.252402,1.660,57.780,1200.017808
21 Mar 2024 13:30:55.000,4038.999350,6407.021138,254.410659,1.935,57.773,1200.024198
21 Mar 2024 13:31:00.000,4039.110207,6405.413508,290.563104,2.210,57.765,1200.031563
21 Mar 2024 13:31:05.000,4039.128100,6403.660349,326.708910,2.485,57.758,1200.039905
21 Mar 2024 13:31:10.000,4039.052923,6401.761769,362.847253,2.760,57.751,1200.049221
21 Mar 2024 13:31:15.000,4038.884570,6399.717879,398.977307,3.035,57.744,1200.059511
21 Mar 2024 13:31:20.000,4038.622941,6397.528792,435.098245,3.310,57.737,1200.070774
21 Mar 2024 13:31:25.000,4038.267934,6395.194628,471.209244,3.585,57.729,1200.083009
21 Mar 2024 13:31:30.000,4037.819453,6392.715507,507.309478,3.860,57.722,1200.096215
