time,x,y,z,lat,lon,alt
0.0,2048.29093,2624.61749,-6807.64627,-64.066,52.031,1217.270437
5.0,2065.87432,2651.85475,-6791.75898,-63.795,52.080,1217.190177
10.0,2083.43063,2679.01897,-6775.71653,-63.524,52.128,1217.109322
15.0,2100.95943,2706.10953,-6759.51929,-63.253,52.175,1217.027878
20.0,2118.46025,2733.12585,-6743.16763,-62.981,52.221,1216.945852
25.0,2135.93264,2760.06734,-6726.66191,-62.710,52.265,1216.863253
30.0,2153.37616,2786.93340,-6710.00252,-62.439,52.308,1216.780088
35.0,2170.79034,2813.72344,-6693.18983,-62.167,52.350,1216.696364
40.0,2188.17474,2840.43687,-6676.22424,-61.896,52.391,1216.612088
45.0,2205.52891,2867.07312,-6659.10612,-61.624,52.430,1216.527270
50.0,2222.85240,2893.63160,-6641.83587,-61.353,52.469,1216.441915
55.0,2240.14476,2920.11172,-6624.41389,-61.081,52.507,1216.356032
60.0,2257.40553,2946.51292,-6606.84057,-60.810,52.543,1216.269629
65.0,2274.63426,2972.83460,-6589.11631,-60.538,52.579,1216.182714
70.0,2291.83052,2999.07621,-6571.24152,-60.266,52.614,1216.095294
75.0,2308.99384,3025.23716,-6553.21661,-59.995,52.648,1216.007377
80.0,2326.12378,3051.31689,-6535.04199,-59.723,52.680,1215.918972
85.0,2343.21989,3077.31483,-6516.71807,-59.451,52.713,1215.830087
90.0,2360.28172,3103.23041,-6498.24527,-59.179,52.744,1215.740728
95.0,2377.30883,3129.06308,-6479.62401,-58.907,52.774,1215.650906
100.0,2394.30077,3154.81226,-6460.85473,-58.636,52.804,1215.560627
105.0,2411.25708,3180.47740,-6441.93785,-58.364,52.833,1215.469900
110.0,2428.17733,3206.05794,-6422.87379,-58.092,52.861,1215.378734
115.0,2445.06107,3231.55333,-6403.66300,-57.820,52.888,1215.287136
120.0,2461.90784,3256.96302,-6384.30592,-57.548,52.915,1215.195115
125.0,2478.71721,3282.28645,-6364.80298,-57.276,52.941,1215.102679
130.0,2495.48874,3307.52308,-6345.15464,-57.004,52.966,1215.009837
135.0,2512.22197,3332.67237,-6325.36134,-56.732,52.990,1214.916596
140.0,2528.91646,3357.73376,-6305.42353,-56.459,53.014,1214.822967
145.0,2545.57177,3382.70673,-6285.34167,-56.187,53.038,1214.728956
150.0,2562.18746,3407.59072,-6265.11622,-55.915,53.060,1214.634573
